CEPH-Rtrend_covid,CMU-TimeSeries,COVIDhub-baseline,MOBS-GLEAM_COVID,SGroup-RandomForest,UMass-gbq,UMass-sarix,UMass-trends_ensemble,locations
0.19774069095817007,0.1266056803760586,0.008346456234007635,0.03159286201252488,0.08447974112451762,0.19244729154010295,0.19641459199295355,0.16237268576166441,01
0.19774069095817007,0.1266056803760586,0.008346456234007635,0.03159286201252488,0.08447974112451762,0.19244729154010295,0.19641459199295355,0.16237268576166441,02
0.19774069095817007,0.1266056803760586,0.008346456234007635,0.03159286201252488,0.08447974112451762,0.19244729154010295,0.19641459199295355,0.16237268576166441,04
0.19774069095817007,0.1266056803760586,0.008346456234007635,0.03159286201252488,0.08447974112451762,0.19244729154010295,0.19641459199295355,0.16237268576166441,05
0.19774069095817007,0.1266056803760586,0.008346456234007635,0.03159286201252488,0.08447974112451762,0.19244729154010295,0.19641459199295355,0.16237268576166441,06
0.19774069095817007,0.1266056803760586,0.008346456234007635,0.03159286201252488,0.08447974112451762,0.19244729154010295,0.19641459199295355,0.16237268576166441,08
0.19774069095817007,0.1266056803760586,0.008346456234007635,0.03159286201252488,0.08447974112451762,0.19244729154010295,0.19641459199295355,0.16237268576166441,09
0.19774069095817007,0.1266056803760586,0.008346456234007635,0.03159286201252488,0.08447974112451762,0.19244729154010295,0.19641459199295355,0.16237268576166441,10
0.19774069095817007,0.1266056803760586,0.008346456234007635,0.03159286201252488,0.08447974112451762,0.19244729154010295,0.19641459199295355,0.16237268576166441,11
0.19774069095817007,0.1266056803760586,0.008346456234007635,0.03159286201252488,0.08447974112451762,0.19244729154010295,0.19641459199295355,0.16237268576166441,12
0.19774069095817007,0.1266056803760586,0.008346456234007635,0.03159286201252488,0.08447974112451762,0.19244729154010295,0.19641459199295355,0.16237268576166441,13
0.19774069095817007,0.1266056803760586,0.008346456234007635,0.03159286201252488,0.08447974112451762,0.19244729154010295,0.19641459199295355,0.16237268576166441,15
