BPagano-RtDriven,CU-select,GT-DeepCOVID,HKUST-DNN,JHU_CSSE-DECOM,MOBS-GLEAM_COVID,UMass-MechBayes,USC-SI_kJalpha,epiforecasts-ensemble1,Microsoft-DeepSTIA,AIpert-pwllnod,COVIDhub-baseline,CovidAnalytics-DELPHI,JHUAPL-Bucky,MIT_CritData-GBCF,QJHong-Encounter,locations
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,13
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,66
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,15
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,16
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,17
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,18
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,19
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,20
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,21
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,22
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,23
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,24
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,25
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,26
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,27
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,28
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,29
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,30
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,31
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,32
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,33
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,34
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,35
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,36
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,37
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,38
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,69
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,39
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,40
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,41
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,42
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,72
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,44
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,45
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,46
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,47
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,48
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,49
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,50
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,78
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,51
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,53
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,54
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,55
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,56
0.06576762332077002,2.006967927255287e-4,0.0011543804125549392,0.3257837278238591,0.4060733695885671,6.645873211025335e-4,0.024737217592394636,0.010145152266036394,0.014389154692926348,0.151084090189063,0,0,0,0,0,0,60
0.2977013112556936,0.07384623048289252,0,0,0,0,0,0,0.26424266246337486,0.01720020537356645,0.019257292624457748,0.09387358635597408,0.009240791433277737,0.03879805834069816,0.11163102754073548,0.0742088341293283,US
