CEPH-Rtrend_covid,CMU-TimeSeries,COVIDhub-baseline,MOBS-GLEAM_COVID,PSI-DICE,SGroup-RandomForest,UMass-gbq,UMass-sarix,UMass-trends_ensemble,UT-Osiris,JHU_IDD-CovidSP,locations
0.16648107081093239,0.027703606617336694,0.002902408471265837,0.05969565683934898,0.1705340905086799,0.09750776400042545,0.1793325462674673,0.1635482271985474,0.12895775709093518,0.0033368721950607257,0,01
0.16648107081093239,0.027703606617336694,0.002902408471265837,0.05969565683934898,0.1705340905086799,0.09750776400042545,0.1793325462674673,0.1635482271985474,0.12895775709093518,0.0033368721950607257,0,02
0.16648107081093239,0.027703606617336694,0.002902408471265837,0.05969565683934898,0.1705340905086799,0.09750776400042545,0.1793325462674673,0.1635482271985474,0.12895775709093518,0.0033368721950607257,0,04
0.16648107081093239,0.027703606617336694,0.002902408471265837,0.05969565683934898,0.1705340905086799,0.09750776400042545,0.1793325462674673,0.1635482271985474,0.12895775709093518,0.0033368721950607257,0,05
0.16648107081093239,0.027703606617336694,0.002902408471265837,0.05969565683934898,0.1705340905086799,0.09750776400042545,0.1793325462674673,0.1635482271985474,0.12895775709093518,0.0033368721950607257,0,06
0.16648107081093239,0.027703606617336694,0.002902408471265837,0.05969565683934898,0.1705340905086799,0.09750776400042545,0.1793325462674673,0.1635482271985474,0.12895775709093518,0.0033368721950607257,0,08
0.16648107081093239,0.027703606617336694,0.002902408471265837,0.05969565683934898,0.1705340905086799,0.09750776400042545,0.1793325462674673,0.1635482271985474,0.12895775709093518,0.0033368721950607257,0,09
0.16648107081093239,0.027703606617336694,0.002902408471265837,0.05969565683934898,0.1705340905086799,0.09750776400042545,0.1793325462674673,0.1635482271985474,0.12895775709093518,0.0033368721950607257,0,10
0.16648107081093239,0.027703606617336694,0.002902408471265837,0.05969565683934898,0.1705340905086799,0.09750776400042545,0.1793325462674673,0.1635482271985474,0.12895775709093518,0.0033368721950607257,0,11
0.16648107081093239,0.027703606617336694,0.002902408471265837,0.05969565683934898,0.1705340905086799,0.09750776400042545,0.1793325462674673,0.1635482271985474,0.12895775709093518,0.0033368721950607257,0,12
0.16648107081093239,0.027703606617336694,0.002902408471265837,0.05969565683934898,0.1705340905086799,0.09750776400042545,0.1793325462674673,0.1635482271985474,0.12895775709093518,0.0033368721950607257,0,13
0.16648107081093239,0.027703606617336694,0.002902408471265837,0.05969565683934898,0.1705340905086799,0.09750776400042545,0.1793325462674673,0.1635482271985474,0.12895775709093518,0.0033368721950607257,0,15
