BPagano-RtDriven,CMU-TimeSeries,CU-select,Karlen-pypm,MUNI-ARIMA,PSI-DICE,UMass-sarix,UMass-trends_ensemble,UT-Osiris,UVA-Ensemble,USC-SI_kJalpha,locations
0.09918270562639082,0.29857844955248825,0.07507250276627979,0.06838608004107948,0.11154559617405808,0.05734939027555644,0.07396234172234038,0.10093830044913096,0.04827345162942603,0.06671118176325017,0,01
0.09918270562639082,0.29857844955248825,0.07507250276627979,0.06838608004107948,0.11154559617405808,0.05734939027555644,0.07396234172234038,0.10093830044913096,0.04827345162942603,0.06671118176325017,0,02
0.09918270562639082,0.29857844955248825,0.07507250276627979,0.06838608004107948,0.11154559617405808,0.05734939027555644,0.07396234172234038,0.10093830044913096,0.04827345162942603,0.06671118176325017,0,04
0.09918270562639082,0.29857844955248825,0.07507250276627979,0.06838608004107948,0.11154559617405808,0.05734939027555644,0.07396234172234038,0.10093830044913096,0.04827345162942603,0.06671118176325017,0,05
0.09918270562639082,0.29857844955248825,0.07507250276627979,0.06838608004107948,0.11154559617405808,0.05734939027555644,0.07396234172234038,0.10093830044913096,0.04827345162942603,0.06671118176325017,0,06
0.09918270562639082,0.29857844955248825,0.07507250276627979,0.06838608004107948,0.11154559617405808,0.05734939027555644,0.07396234172234038,0.10093830044913096,0.04827345162942603,0.06671118176325017,0,08
0.09918270562639082,0.29857844955248825,0.07507250276627979,0.06838608004107948,0.11154559617405808,0.05734939027555644,0.07396234172234038,0.10093830044913096,0.04827345162942603,0.06671118176325017,0,09
0.09918270562639082,0.29857844955248825,0.07507250276627979,0.06838608004107948,0.11154559617405808,0.05734939027555644,0.07396234172234038,0.10093830044913096,0.04827345162942603,0.06671118176325017,0,10
0.09918270562639082,0.29857844955248825,0.07507250276627979,0.06838608004107948,0.11154559617405808,0.05734939027555644,0.07396234172234038,0.10093830044913096,0.04827345162942603,0.06671118176325017,0,11
0.09918270562639082,0.29857844955248825,0.07507250276627979,0.06838608004107948,0.11154559617405808,0.05734939027555644,0.07396234172234038,0.10093830044913096,0.04827345162942603,0.06671118176325017,0,12
0.09918270562639082,0.29857844955248825,0.07507250276627979,0.06838608004107948,0.11154559617405808,0.05734939027555644,0.07396234172234038,0.10093830044913096,0.04827345162942603,0.06671118176325017,0,13
