CEPH-Rtrend_covid,CMU-TimeSeries,MOBS-GLEAM_COVID,OHT_JHU-nbxd,PSI-DICE,UMass-gbq,UMass-sarix,UMass-trends_ensemble,UT-Osiris,cfa-wwrenewal,COVIDhub-baseline,locations
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,01
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,02
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,04
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,05
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,06
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,08
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,09
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,10
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,11
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,12
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,13
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,15
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,16
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,17
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,18
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,19
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,20
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,21
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,22
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,23
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,24
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,25
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,26
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,27
0.05487353889236096,0.07522148586035686,0.00784790990335346,0.29736420249712014,0.07020421503286813,0.15246601195103102,0.14093065783883343,0.048678402676312287,0.034605544433226235,0.11780803091453729,0,28
