CEPH-Rtrend_covid,CMU-TimeSeries,CUB_PopCouncil-SLSTM,MOBS-GLEAM_COVID,PSI-DICE,UMass-gbq,UMass-sarix,UT-Osiris,UVA-Ensemble,MUNI-ARIMA,COVIDhub-baseline,JHU_IDD-CovidSP,locations
0.024743048636534665,0.1934579927241958,0.03519837059822423,0.046971413902014966,0.13892851491182856,0.18858689617153068,0.14274981229860273,0.05170474162051544,0.02810535722532394,0.14955385191122877,0,0,01
0.024743048636534665,0.1934579927241958,0.03519837059822423,0.046971413902014966,0.13892851491182856,0.18858689617153068,0.14274981229860273,0.05170474162051544,0.02810535722532394,0.14955385191122877,0,0,02
0.024743048636534665,0.1934579927241958,0.03519837059822423,0.046971413902014966,0.13892851491182856,0.18858689617153068,0.14274981229860273,0.05170474162051544,0.02810535722532394,0.14955385191122877,0,0,04
0.024743048636534665,0.1934579927241958,0.03519837059822423,0.046971413902014966,0.13892851491182856,0.18858689617153068,0.14274981229860273,0.05170474162051544,0.02810535722532394,0.14955385191122877,0,0,05
0.024743048636534665,0.1934579927241958,0.03519837059822423,0.046971413902014966,0.13892851491182856,0.18858689617153068,0.14274981229860273,0.05170474162051544,0.02810535722532394,0.14955385191122877,0,0,06
0.024743048636534665,0.1934579927241958,0.03519837059822423,0.046971413902014966,0.13892851491182856,0.18858689617153068,0.14274981229860273,0.05170474162051544,0.02810535722532394,0.14955385191122877,0,0,08
0.024743048636534665,0.1934579927241958,0.03519837059822423,0.046971413902014966,0.13892851491182856,0.18858689617153068,0.14274981229860273,0.05170474162051544,0.02810535722532394,0.14955385191122877,0,0,09
0.024743048636534665,0.1934579927241958,0.03519837059822423,0.046971413902014966,0.13892851491182856,0.18858689617153068,0.14274981229860273,0.05170474162051544,0.02810535722532394,0.14955385191122877,0,0,10
0.024743048636534665,0.1934579927241958,0.03519837059822423,0.046971413902014966,0.13892851491182856,0.18858689617153068,0.14274981229860273,0.05170474162051544,0.02810535722532394,0.14955385191122877,0,0,11
0.024743048636534665,0.1934579927241958,0.03519837059822423,0.046971413902014966,0.13892851491182856,0.18858689617153068,0.14274981229860273,0.05170474162051544,0.02810535722532394,0.14955385191122877,0,0,12
0.024743048636534665,0.1934579927241958,0.03519837059822423,0.046971413902014966,0.13892851491182856,0.18858689617153068,0.14274981229860273,0.05170474162051544,0.02810535722532394,0.14955385191122877,0,0,13
0.024743048636534665,0.1934579927241958,0.03519837059822423,0.046971413902014966,0.13892851491182856,0.18858689617153068,0.14274981229860273,0.05170474162051544,0.02810535722532394,0.14955385191122877,0,0,15
0.024743048636534665,0.1934579927241958,0.03519837059822423,0.046971413902014966,0.13892851491182856,0.18858689617153068,0.14274981229860273,0.05170474162051544,0.02810535722532394,0.14955385191122877,0,0,16
0.024743048636534665,0.1934579927241958,0.03519837059822423,0.046971413902014966,0.13892851491182856,0.18858689617153068,0.14274981229860273,0.05170474162051544,0.02810535722532394,0.14955385191122877,0,0,17
0.024743048636534665,0.1934579927241958,0.03519837059822423,0.046971413902014966,0.13892851491182856,0.18858689617153068,0.14274981229860273,0.05170474162051544,0.02810535722532394,0.14955385191122877,0,0,18
0.024743048636534665,0.1934579927241958,0.03519837059822423,0.046971413902014966,0.13892851491182856,0.18858689617153068,0.14274981229860273,0.05170474162051544,0.02810535722532394,0.14955385191122877,0,0,19
0.024743048636534665,0.1934579927241958,0.03519837059822423,0.046971413902014966,0.13892851491182856,0.18858689617153068,0.14274981229860273,0.05170474162051544,0.02810535722532394,0.14955385191122877,0,0,20
