,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead cum death,quantile,0.05,2020-06-29,2020-06-30,126755.739
1,US,1 day ahead cum death,point,,2020-06-29,2020-06-30,126967.204
2,US,1 day ahead cum death,quantile,0.95,2020-06-29,2020-06-30,127178.669
3,US,2 day ahead cum death,quantile,0.05,2020-06-29,2020-07-01,127304.772
4,US,2 day ahead cum death,point,,2020-06-29,2020-07-01,127635.59199999999
5,US,2 day ahead cum death,quantile,0.95,2020-06-29,2020-07-01,127966.412
6,US,3 day ahead cum death,quantile,0.05,2020-06-29,2020-07-02,127937.54800000001
7,US,3 day ahead cum death,point,,2020-06-29,2020-07-02,128405.92800000001
8,US,3 day ahead cum death,quantile,0.95,2020-06-29,2020-07-02,128874.308
9,US,4 day ahead cum death,quantile,0.05,2020-06-29,2020-07-03,128651.81300000001
10,US,4 day ahead cum death,point,,2020-06-29,2020-07-03,129275.46800000001
11,US,4 day ahead cum death,quantile,0.95,2020-06-29,2020-07-03,129899.123
12,US,5 day ahead cum death,quantile,0.05,2020-06-29,2020-07-04,129386.847
13,US,5 day ahead cum death,point,,2020-06-29,2020-07-04,130170.292
14,US,5 day ahead cum death,quantile,0.95,2020-06-29,2020-07-04,130953.737
15,US,6 day ahead cum death,quantile,0.05,2020-06-29,2020-07-05,130013.758
16,US,6 day ahead cum death,point,,2020-06-29,2020-07-05,130933.48799999998
17,US,6 day ahead cum death,quantile,0.95,2020-06-29,2020-07-05,131853.21800000002
18,US,7 day ahead cum death,quantile,0.05,2020-06-29,2020-07-06,130636.59799999998
19,US,7 day ahead cum death,point,,2020-06-29,2020-07-06,131691.72799999994
20,US,7 day ahead cum death,quantile,0.95,2020-06-29,2020-07-06,132746.85800000007
21,US,8 day ahead cum death,quantile,0.05,2020-06-29,2020-07-07,131396.012
22,US,8 day ahead cum death,point,,2020-06-29,2020-07-07,132616.23199999993
23,US,8 day ahead cum death,quantile,0.95,2020-06-29,2020-07-07,133836.45200000005
24,US,9 day ahead cum death,quantile,0.05,2020-06-29,2020-07-08,132286.25
25,US,9 day ahead cum death,point,,2020-06-29,2020-07-08,133699.99999999994
26,US,9 day ahead cum death,quantile,0.95,2020-06-29,2020-07-08,135113.75000000006
27,US,10 day ahead cum death,quantile,0.05,2020-06-29,2020-07-09,133184.65300000002
28,US,10 day ahead cum death,point,,2020-06-29,2020-07-09,134793.70799999998
29,US,10 day ahead cum death,quantile,0.95,2020-06-29,2020-07-09,136402.76300000006
