location,target_end_date,quantile,value,forecast_date,target,type
01,2023-11-21,0.01,6.854851148234648,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.025,11.553427813690108,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.05,17.23652343191438,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.1,20.71928399551815,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.15,23.412752483208283,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.2,25.571404258427677,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.25,27.625365180017436,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.3,29.37345595884171,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.35,31.320521221471864,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.4,33.22147798710456,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.45,34.746511339859175,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.5,36.05134238637851,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.55,37.92048797647774,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.6,39.406933742073214,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.65,41.65017084745491,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.7,43.374259148241066,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.75,45.859172339306454,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.8,48.77174323808509,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.85,51.28106507653221,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.9,56.20035199476401,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.95,63.997657565791854,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.975,70.91643579824482,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-21,0.99,79.48544570029141,2023-11-20,1 day ahead inc hosp,quantile
01,2023-11-22,0.01,5.958215495584259,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.025,11.108963665341522,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.05,16.759706696096234,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.1,20.4822834613552,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.15,23.47432427903312,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.2,25.6879854419912,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.25,27.87953818002884,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.3,29.783028552020166,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.35,31.309288078199504,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.4,33.15252576228237,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.45,35.02816960672109,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.5,36.94801112888193,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.55,38.144937537076395,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.6,39.98615646537665,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.65,42.113116109644146,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.7,44.19392978326752,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.75,47.15409688258755,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.8,49.56303368590936,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.85,53.368475786714974,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.9,58.61026688178902,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.95,66.57423046205943,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.975,72.65448806455449,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-22,0.99,82.35424042568525,2023-11-20,2 day ahead inc hosp,quantile
01,2023-11-23,0.01,5.3715737873179155,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.025,9.755262091498002,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.05,16.37016330886366,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.1,19.87097633025193,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.15,22.72864656523519,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.2,25.32302764046919,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.25,27.251850819472388,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.3,29.067618348519108,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.35,30.711898423248964,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.4,32.39135518931255,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.45,34.26122152279164,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.5,36.51563837341555,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.55,38.41395949390566,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.6,40.27942835511939,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.65,42.30804088687982,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.7,44.21915323019853,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.75,46.792158214849074,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.8,49.006750129211945,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.85,53.00335576434365,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.9,59.34047062802598,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.95,67.2334348581093,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.975,74.31737419730295,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-23,0.99,81.50001904112644,2023-11-20,3 day ahead inc hosp,quantile
01,2023-11-24,0.01,4.6250685973129055,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.025,8.666127862338751,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.05,15.806685503379173,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.1,19.44339882908047,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.15,22.512180166747346,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.2,24.851516328952247,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.25,27.001970841779105,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.3,28.463523991706268,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.35,30.545484705933134,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.4,32.58942866678449,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.45,34.21993927157938,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.5,36.3610460761667,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.55,38.23731613571773,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.6,39.98837292763723,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.65,41.963490851447986,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.7,44.212609001885106,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.75,46.81581586629188,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.8,49.731125917992046,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.85,53.028202354283565,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.9,59.8543891086898,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.95,69.18901253268801,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.975,77.63227800403317,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-24,0.99,89.18699499124891,2023-11-20,4 day ahead inc hosp,quantile
01,2023-11-25,0.01,4.512477547001067,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.025,8.081714533357946,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.05,14.376342152880012,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.1,19.390175078295613,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.15,22.420733813541805,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.2,24.79338312762879,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.25,27.10245822300002,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.3,29.122873943681466,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.35,30.79419938181808,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.4,32.45632286388222,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.45,34.56888702356293,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.5,36.080651044954685,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.55,38.28700903728795,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.6,40.57856544124524,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.65,43.09589905901651,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.7,45.29216028171296,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.75,47.7273081532365,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.8,51.0401277832352,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.85,54.280809325216474,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.9,61.19670055951836,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.95,70.0864800361991,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.975,78.93570096618691,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-25,0.99,93.79776974418212,2023-11-20,5 day ahead inc hosp,quantile
01,2023-11-26,0.01,3.8327558690224257,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.025,7.582504720036133,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.05,13.57492411934438,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.1,18.811652497809547,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.15,21.93633734400588,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.2,24.897194411796985,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.25,26.991726632336935,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.3,28.977723159830923,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.35,30.75669697857137,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.4,32.455617060867496,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.45,34.74660365072506,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.5,36.58794891376338,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.55,38.6510767356213,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.6,40.874908844833456,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.65,43.25614740075302,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.7,45.842830774332064,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.75,48.29718809492318,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.8,51.23805077001625,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.85,55.237683034974104,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.9,62.75707080160451,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.95,72.48026409835211,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.975,83.49227825216165,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-26,0.99,94.54861381858385,2023-11-20,6 day ahead inc hosp,quantile
01,2023-11-27,0.01,3.189045701434266,2023-11-20,7 day ahead inc hosp,quantile
01,2023-11-27,0.025,7.78405858414858,2023-11-20,7 day ahead inc hosp,quantile
01,2023-11-27,0.05,13.101995128356368,2023-11-20,7 day ahead inc hosp,quantile
01,2023-11-27,0.1,17.746695525227473,2023-11-20,7 day ahead inc hosp,quantile
01,2023-11-27,0.15,21.4570799711812,2023-11-20,7 day ahead inc hosp,quantile
01,2023-11-27,0.2,24.49874239401661,2023-11-20,7 day ahead inc hosp,quantile
01,2023-11-27,0.25,26.806658517697095,2023-11-20,7 day ahead inc hosp,quantile
01,2023-11-27,0.3,28.43529564788403,2023-11-20,7 day ahead inc hosp,quantile
01,2023-11-27,0.35,30.247534016420943,2023-11-20,7 day ahead inc hosp,quantile
01,2023-11-27,0.4,32.34984103164989,2023-11-20,7 day ahead inc hosp,quantile
01,2023-11-27,0.45,34.19445275068632,2023-11-20,7 day ahead inc hosp,quantile
01,2023-11-27,0.5,36.4903824601261,2023-11-20,7 day ahead inc hosp,quantile
01,2023-11-27,0.55,38.555891421910246,2023-11-20,7 day ahead inc hosp,quantile
01,2023-11-27,0.6,40.6269356995723,2023-11-20,7 day ahead inc hosp,quantile
01,2023-11-27,0.65,42.63453487399371,2023-11-20,7 day ahead inc hosp,quantile
