location,target_end_date,quantile,value,forecast_date,horizon
19,2022-12-11,0.100,28.679015532696425,2022-12-04,7
20,2022-12-11,0.100,37.65830303056804,2022-12-04,7
21,2022-12-11,0.100,50.850600147816394,2022-12-04,7
22,2022-12-11,0.100,58.90633198059077,2022-12-04,7
23,2022-12-11,0.100,5.514516667821518,2022-12-04,7
24,2022-12-11,0.100,53.06851538731303,2022-12-04,7
25,2022-12-11,0.100,94.66610985924525,2022-12-04,7
26,2022-12-11,0.100,106.61659465402698,2022-12-04,7
27,2022-12-11,0.100,61.141547876461004,2022-12-04,7
28,2022-12-11,0.100,21.089885143291028,2022-12-04,7
29,2022-12-11,0.100,94.66837849893606,2022-12-04,7
30,2022-12-11,0.100,10.437821276697898,2022-12-04,7
31,2022-12-11,0.100,29.838372777388866,2022-12-04,7
32,2022-12-11,0.100,37.58434287085058,2022-12-04,7
33,2022-12-11,0.100,10.805285541466588,2022-12-04,7
34,2022-12-11,0.100,170.83611382915498,2022-12-04,7
35,2022-12-11,0.100,23.37896211595543,2022-12-04,7
36,2022-12-11,0.100,382.8716579218607,2022-12-04,7
37,2022-12-11,0.100,65.24509485175848,2022-12-04,7
38,2022-12-11,0.100,7.186838959566867,2022-12-04,7
39,2022-12-11,0.100,204.42927809602426,2022-12-04,7
40,2022-12-11,0.100,46.88928536642779,2022-12-04,7
41,2022-12-11,0.100,37.90888298658821,2022-12-04,7
42,2022-12-11,0.100,174.54280379171917,2022-12-04,7
44,2022-12-11,0.100,6.494865100263674,2022-12-04,7
45,2022-12-11,0.100,36.04903134856978,2022-12-04,7
46,2022-12-11,0.100,5.832036573274832,2022-12-04,7
47,2022-12-11,0.100,54.12083366599564,2022-12-04,7
48,2022-12-11,0.100,413.02397164969835,2022-12-04,7
49,2022-12-11,0.100,39.25781346314386,2022-12-04,7
50,2022-12-11,0.100,2.539612280025753,2022-12-04,7
51,2022-12-11,0.100,58.38216037099242,2022-12-04,7
53,2022-12-11,0.100,44.7665885820042,2022-12-04,7
54,2022-12-11,0.100,15.1689539371903,2022-12-04,7
55,2022-12-11,0.100,71.04715468884928,2022-12-04,7
56,2022-12-11,0.100,5.912516592131761,2022-12-04,7
60,2022-12-11,0.100,0.0001285776469460933,2022-12-04,7
72,2022-12-11,0.100,11.242159168418201,2022-12-04,7
78,2022-12-11,0.100,0.00010247201951690723,2022-12-04,7
US,2022-12-11,0.100,5558.398256085217,2022-12-04,7
01,2022-12-12,0.100,56.501078805785056,2022-12-04,8
02,2022-12-12,0.100,3.783810482650118,2022-12-04,8
04,2022-12-12,0.100,158.31313907556572,2022-12-04,8
05,2022-12-12,0.100,25.660531565779458,2022-12-04,8
06,2022-12-12,0.100,816.7796092356374,2022-12-04,8
08,2022-12-12,0.100,89.94515231871014,2022-12-04,8
09,2022-12-12,0.100,62.24965808482431,2022-12-04,8
10,2022-12-12,0.100,11.714324411802627,2022-12-04,8
11,2022-12-12,0.100,8.713039925557801,2022-12-04,8
12,2022-12-12,0.100,202.73746917587363,2022-12-04,8
13,2022-12-12,0.100,96.60949221829404,2022-12-04,8
15,2022-12-12,0.100,6.9695825290514986,2022-12-04,8
16,2022-12-12,0.100,16.75143066763486,2022-12-04,8
17,2022-12-12,0.100,203.4419963484809,2022-12-04,8
18,2022-12-12,0.100,90.64735018923987,2022-12-04,8
19,2022-12-12,0.100,29.001664990127555,2022-12-04,8
20,2022-12-12,0.100,37.80557386624564,2022-12-04,8
21,2022-12-12,0.100,50.559082085987285,2022-12-04,8
22,2022-12-12,0.100,57.523094272964435,2022-12-04,8
23,2022-12-12,0.100,5.3243283111931925,2022-12-04,8
24,2022-12-12,0.100,52.43702780488942,2022-12-04,8
25,2022-12-12,0.100,95.66873695086939,2022-12-04,8
26,2022-12-12,0.100,106.60669539559544,2022-12-04,8
27,2022-12-12,0.100,61.15845978771831,2022-12-04,8
28,2022-12-12,0.100,20.881603370162154,2022-12-04,8
29,2022-12-12,0.100,94.25354013439731,2022-12-04,8
30,2022-12-12,0.100,10.239962081141869,2022-12-04,8
31,2022-12-12,0.100,29.359748514661657,2022-12-04,8
32,2022-12-12,0.100,36.761197871145306,2022-12-04,8
33,2022-12-12,0.100,10.373075734164841,2022-12-04,8
34,2022-12-12,0.100,172.49217413976768,2022-12-04,8
35,2022-12-12,0.100,22.800121253517265,2022-12-04,8
36,2022-12-12,0.100,379.9856420202814,2022-12-04,8
37,2022-12-12,0.100,64.66735138995818,2022-12-04,8
38,2022-12-12,0.100,6.646401582209765,2022-12-04,8
39,2022-12-12,0.100,200.5719201722531,2022-12-04,8
40,2022-12-12,0.100,45.08445358887485,2022-12-04,8
41,2022-12-12,0.100,37.70613834077496,2022-12-04,8
42,2022-12-12,0.100,173.57842237105996,2022-12-04,8
44,2022-12-12,0.100,6.297344842731161,2022-12-04,8
45,2022-12-12,0.100,35.92333323998694,2022-12-04,8
46,2022-12-12,0.100,5.8376712235169075,2022-12-04,8
47,2022-12-12,0.100,54.5765124922728,2022-12-04,8
48,2022-12-12,0.100,418.6636128647595,2022-12-04,8
49,2022-12-12,0.100,39.82578832130041,2022-12-04,8
50,2022-12-12,0.100,2.5758157231833185,2022-12-04,8
51,2022-12-12,0.100,58.11015679772225,2022-12-04,8
53,2022-12-12,0.100,44.64627276852683,2022-12-04,8
54,2022-12-12,0.100,15.374307251072967,2022-12-04,8
55,2022-12-12,0.100,69.77527067381338,2022-12-04,8
56,2022-12-12,0.100,5.785622962219282,2022-12-04,8
60,2022-12-12,0.100,5.5957316102165676e-05,2022-12-04,8
72,2022-12-12,0.100,11.032484237475234,2022-12-04,8
78,2022-12-12,0.100,7.005419799966831e-05,2022-12-04,8
US,2022-12-12,0.100,5630.75885958421,2022-12-04,8
01,2022-12-13,0.100,55.84693559816305,2022-12-04,9
02,2022-12-13,0.100,3.763707229875727,2022-12-04,9
04,2022-12-13,0.100,159.61748594193963,2022-12-04,9
05,2022-12-13,0.100,26.644519397101153,2022-12-04,9
06,2022-12-13,0.100,817.7949929534155,2022-12-04,9
08,2022-12-13,0.100,87.54991065547982,2022-12-04,9
09,2022-12-13,0.100,62.7162401766014,2022-12-04,9
10,2022-12-13,0.100,11.528844157473678,2022-12-04,9
11,2022-12-13,0.100,8.846522667814288,2022-12-04,9
12,2022-12-13,0.100,200.7731141447472,2022-12-04,9
13,2022-12-13,0.100,96.21102516163056,2022-12-04,9
15,2022-12-13,0.100,6.76677909913296,2022-12-04,9
16,2022-12-13,0.100,16.350509487070774,2022-12-04,9
17,2022-12-13,0.100,201.48935063372417,2022-12-04,9
18,2022-12-13,0.100,89.27333253716817,2022-12-04,9
19,2022-12-13,0.100,29.059348233279643,2022-12-04,9
20,2022-12-13,0.100,37.78059842716398,2022-12-04,9
21,2022-12-13,0.100,49.482459970303424,2022-12-04,9
22,2022-12-13,0.100,56.695829754903954,2022-12-04,9
23,2022-12-13,0.100,5.257081005004224,2022-12-04,9
24,2022-12-13,0.100,52.554290469723554,2022-12-04,9
25,2022-12-13,0.100,96.09365535949382,2022-12-04,9
26,2022-12-13,0.100,105.04207377243284,2022-12-04,9
27,2022-12-13,0.100,60.52858653090908,2022-12-04,9
28,2022-12-13,0.100,21.22115647270146,2022-12-04,9
29,2022-12-13,0.100,93.61886738233758,2022-12-04,9
30,2022-12-13,0.100,10.333537475754438,2022-12-04,9
31,2022-12-13,0.100,28.98922857284715,2022-12-04,9
32,2022-12-13,0.100,36.87336419357944,2022-12-04,9
33,2022-12-13,0.100,10.14375924223085,2022-12-04,9
34,2022-12-13,0.100,171.43452679481564,2022-12-04,9
35,2022-12-13,0.100,22.704570905964555,2022-12-04,9
36,2022-12-13,0.100,380.31435684822463,2022-12-04,9
37,2022-12-13,0.100,63.93541472972868,2022-12-04,9
38,2022-12-13,0.100,6.371073015020385,2022-12-04,9
39,2022-12-13,0.100,198.0750962186416,2022-12-04,9
40,2022-12-13,0.100,44.04224813665495,2022-12-04,9
41,2022-12-13,0.100,36.70440837503979,2022-12-04,9
42,2022-12-13,0.100,171.78896322267477,2022-12-04,9
44,2022-12-13,0.100,6.414376528167342,2022-12-04,9
45,2022-12-13,0.100,34.98882338088115,2022-12-04,9
46,2022-12-13,0.100,5.533634345400218,2022-12-04,9
47,2022-12-13,0.100,53.62821242337751,2022-12-04,9
48,2022-12-13,0.100,424.9406642933129,2022-12-04,9
49,2022-12-13,0.100,41.319000452800694,2022-12-04,9
50,2022-12-13,0.100,2.530207000322053,2022-12-04,9
51,2022-12-13,0.100,58.836125777679804,2022-12-04,9
53,2022-12-13,0.100,44.054390480152996,2022-12-04,9
54,2022-12-13,0.100,14.805973159255661,2022-12-04,9
55,2022-12-13,0.100,69.61644357384016,2022-12-04,9
56,2022-12-13,0.100,5.54934756086941,2022-12-04,9
60,2022-12-13,0.100,1.2965705210394784e-05,2022-12-04,9
72,2022-12-13,0.100,10.222497709937953,2022-12-04,9
78,2022-12-13,0.100,8.972469679228759e-05,2022-12-04,9
US,2022-12-13,0.100,5630.473542835432,2022-12-04,9
01,2022-12-14,0.100,56.398986395503044,2022-12-04,10
02,2022-12-14,0.100,3.8893762339638887,2022-12-04,10
04,2022-12-14,0.100,158.98182380630413,2022-12-04,10
05,2022-12-14,0.100,26.140990549551574,2022-12-04,10
06,2022-12-14,0.100,838.7017405530588,2022-12-04,10
08,2022-12-14,0.100,86.80549437908954,2022-12-04,10
09,2022-12-14,0.100,61.17958686151665,2022-12-04,10
10,2022-12-14,0.100,11.168848564522381,2022-12-04,10
11,2022-12-14,0.100,8.47421622231292,2022-12-04,10
12,2022-12-14,0.100,199.95634764104102,2022-12-04,10
13,2022-12-14,0.100,93.54230033668698,2022-12-04,10
15,2022-12-14,0.100,6.647140069914799,2022-12-04,10
16,2022-12-14,0.100,15.967359046104207,2022-12-04,10
17,2022-12-14,0.100,198.80997303108236,2022-12-04,10
18,2022-12-14,0.100,88.03438029999096,2022-12-04,10
19,2022-12-14,0.100,28.561699435029613,2022-12-04,10
20,2022-12-14,0.100,37.656439135152716,2022-12-04,10
21,2022-12-14,0.100,48.06316031024755,2022-12-04,10
22,2022-12-14,0.100,56.43505888281637,2022-12-04,10
23,2022-12-14,0.100,5.2492816671735705,2022-12-04,10
24,2022-12-14,0.100,51.950907826710804,2022-12-04,10
25,2022-12-14,0.100,97.41763285397903,2022-12-04,10
26,2022-12-14,0.100,103.18240630917438,2022-12-04,10
27,2022-12-14,0.100,60.45135617545251,2022-12-04,10
28,2022-12-14,0.100,21.392150766949026,2022-12-04,10
29,2022-12-14,0.100,94.60335169891317,2022-12-04,10
30,2022-12-14,0.100,10.166955502650739,2022-12-04,10
31,2022-12-14,0.100,28.682251468471282,2022-12-04,10
32,2022-12-14,0.100,36.8548785147568,2022-12-04,10
33,2022-12-14,0.100,9.745300297977566,2022-12-04,10
34,2022-12-14,0.100,169.24836150679548,2022-12-04,10
35,2022-12-14,0.100,22.177260856138787,2022-12-04,10
36,2022-12-14,0.100,375.98592259512617,2022-12-04,10
37,2022-12-14,0.100,62.96777250323567,2022-12-04,10
38,2022-12-14,0.100,6.568672475307277,2022-12-04,10
39,2022-12-14,0.100,194.0731011862937,2022-12-04,10
40,2022-12-14,0.100,42.37975375476376,2022-12-04,10
41,2022-12-14,0.100,37.10175751539874,2022-12-04,10
42,2022-12-14,0.100,172.67704598226499,2022-12-04,10
44,2022-12-14,0.100,6.285138795254056,2022-12-04,10
45,2022-12-14,0.100,32.85643275221443,2022-12-04,10
46,2022-12-14,0.100,5.653931917841243,2022-12-04,10
47,2022-12-14,0.100,52.30389676273473,2022-12-04,10
48,2022-12-14,0.100,436.2114919498188,2022-12-04,10
49,2022-12-14,0.100,40.44095241167915,2022-12-04,10
50,2022-12-14,0.100,2.5341176638650205,2022-12-04,10
51,2022-12-14,0.100,57.45336187052643,2022-12-04,10
53,2022-12-14,0.100,44.73449983805286,2022-12-04,10
54,2022-12-14,0.100,14.482450847848138,2022-12-04,10
55,2022-12-14,0.100,68.4016863772489,2022-12-04,10
56,2022-12-14,0.100,5.377877822205977,2022-12-04,10
60,2022-12-14,0.100,3.796444296042883e-05,2022-12-04,10
72,2022-12-14,0.100,10.291631017125814,2022-12-04,10
78,2022-12-14,0.100,7.107846033287761e-05,2022-12-04,10
US,2022-12-14,0.100,5680.251390343737,2022-12-04,10
01,2022-12-15,0.100,54.93887323147212,2022-12-04,11
02,2022-12-15,0.100,3.7398250703730027,2022-12-04,11
04,2022-12-15,0.100,157.49047537003145,2022-12-04,11
05,2022-12-15,0.100,25.403671657847678,2022-12-04,11
06,2022-12-15,0.100,847.2849868548867,2022-12-04,11
08,2022-12-15,0.100,86.00123699821958,2022-12-04,11
09,2022-12-15,0.100,60.69962120184636,2022-12-04,11
10,2022-12-15,0.100,11.03286043585636,2022-12-04,11
11,2022-12-15,0.100,8.208970144580977,2022-12-04,11
12,2022-12-15,0.100,193.89209248532768,2022-12-04,11
13,2022-12-15,0.100,90.97065046411035,2022-12-04,11
15,2022-12-15,0.100,6.676625945992888,2022-12-04,11
16,2022-12-15,0.100,16.240439395179934,2022-12-04,11
17,2022-12-15,0.100,198.51131004678606,2022-12-04,11
18,2022-12-15,0.100,85.75088148850548,2022-12-04,11
19,2022-12-15,0.100,27.907151737316514,2022-12-04,11
20,2022-12-15,0.100,36.617220858862524,2022-12-04,11
21,2022-12-15,0.100,46.26500829166112,2022-12-04,11
22,2022-12-15,0.100,54.92534559979164,2022-12-04,11
23,2022-12-15,0.100,5.208010557835438,2022-12-04,11
24,2022-12-15,0.100,51.195129785530575,2022-12-04,11
25,2022-12-15,0.100,96.74664554377038,2022-12-04,11
26,2022-12-15,0.100,100.05715226969063,2022-12-04,11
27,2022-12-15,0.100,59.081749424879064,2022-12-04,11
28,2022-12-15,0.100,20.60481056837655,2022-12-04,11
29,2022-12-15,0.100,95.19575316706684,2022-12-04,11
30,2022-12-15,0.100,9.981391311104527,2022-12-04,11
31,2022-12-15,0.100,28.07107105441247,2022-12-04,11
32,2022-12-15,0.100,36.23513597561096,2022-12-04,11
33,2022-12-15,0.100,9.788811235898168,2022-12-04,11
34,2022-12-15,0.100,168.13548029178457,2022-12-04,11
35,2022-12-15,0.100,21.62800592605065,2022-12-04,11
36,2022-12-15,0.100,374.0816311527989,2022-12-04,11
37,2022-12-15,0.100,64.07487732546186,2022-12-04,11
38,2022-12-15,0.100,6.221101049603424,2022-12-04,11
39,2022-12-15,0.100,192.96759001181167,2022-12-04,11
40,2022-12-15,0.100,42.36578024789615,2022-12-04,11
41,2022-12-15,0.100,37.12932765465681,2022-12-04,11
42,2022-12-15,0.100,170.726078699887,2022-12-04,11
44,2022-12-15,0.100,6.197313155522629,2022-12-04,11
45,2022-12-15,0.100,31.78033944329305,2022-12-04,11
46,2022-12-15,0.100,5.496864815649132,2022-12-04,11
47,2022-12-15,0.100,50.12268165848729,2022-12-04,11
48,2022-12-15,0.100,435.7724622445955,2022-12-04,11
49,2022-12-15,0.100,40.76361118922228,2022-12-04,11
50,2022-12-15,0.100,2.4497631402898237,2022-12-04,11
51,2022-12-15,0.100,58.293460236016436,2022-12-04,11
53,2022-12-15,0.100,43.791543599703026,2022-12-04,11
54,2022-12-15,0.100,14.009257522030248,2022-12-04,11
55,2022-12-15,0.100,65.93141484848034,2022-12-04,11
56,2022-12-15,0.100,5.330694207768084,2022-12-04,11
60,2022-12-15,0.100,4.118586295817981e-06,2022-12-04,11
72,2022-12-15,0.100,10.36277227220632,2022-12-04,11
78,2022-12-15,0.100,4.413730029891951e-05,2022-12-04,11
US,2022-12-15,0.100,5685.787345870994,2022-12-04,11
01,2022-12-16,0.100,53.72519705032648,2022-12-04,12
02,2022-12-16,0.100,3.886339287068251,2022-12-04,12
04,2022-12-16,0.100,154.08670946958844,2022-12-04,12
05,2022-12-16,0.100,26.296289879917964,2022-12-04,12
06,2022-12-16,0.100,845.336323656395,2022-12-04,12
08,2022-12-16,0.100,83.21723280060435,2022-12-04,12
09,2022-12-16,0.100,60.43668564593791,2022-12-04,12
10,2022-12-16,0.100,10.989523517804662,2022-12-04,12
11,2022-12-16,0.100,8.002630537756707,2022-12-04,12
12,2022-12-16,0.100,185.8747462992198,2022-12-04,12
13,2022-12-16,0.100,89.65622702003844,2022-12-04,12
15,2022-12-16,0.100,6.772540744611616,2022-12-04,12
16,2022-12-16,0.100,15.747280760806555,2022-12-04,12
17,2022-12-16,0.100,195.5271047037033,2022-12-04,12
18,2022-12-16,0.100,83.65124142623267,2022-12-04,12
19,2022-12-16,0.100,28.044833358540416,2022-12-04,12
20,2022-12-16,0.100,35.4956702629035,2022-12-04,12
21,2022-12-16,0.100,44.18665956535094,2022-12-04,12
22,2022-12-16,0.100,54.11474281447441,2022-12-04,12
23,2022-12-16,0.100,5.119651182386761,2022-12-04,12
24,2022-12-16,0.100,50.56523550344874,2022-12-04,12
25,2022-12-16,0.100,95.48413588290725,2022-12-04,12
26,2022-12-16,0.100,96.94595675288676,2022-12-04,12
27,2022-12-16,0.100,58.8111008807469,2022-12-04,12
28,2022-12-16,0.100,20.302296266552318,2022-12-04,12
29,2022-12-16,0.100,93.45741707593213,2022-12-04,12
30,2022-12-16,0.100,9.711946126365131,2022-12-04,12
31,2022-12-16,0.100,28.094981624835473,2022-12-04,12
32,2022-12-16,0.100,36.149191720108256,2022-12-04,12
33,2022-12-16,0.100,9.592619246684203,2022-12-04,12
34,2022-12-16,0.100,165.80395898459977,2022-12-04,12
35,2022-12-16,0.100,21.43190758005266,2022-12-04,12
36,2022-12-16,0.100,360.27568644261163,2022-12-04,12
37,2022-12-16,0.100,63.375010116878364,2022-12-04,12
38,2022-12-16,0.100,6.051157966457638,2022-12-04,12
39,2022-12-16,0.100,188.91983523187463,2022-12-04,12
40,2022-12-16,0.100,42.11648742140782,2022-12-04,12
41,2022-12-16,0.100,36.606318505468984,2022-12-04,12
42,2022-12-16,0.100,167.61452778999447,2022-12-04,12
44,2022-12-16,0.100,6.235960698228108,2022-12-04,12
45,2022-12-16,0.100,30.434342397800982,2022-12-04,12
46,2022-12-16,0.100,5.401799608327888,2022-12-04,12
47,2022-12-16,0.100,48.616331954079605,2022-12-04,12
48,2022-12-16,0.100,434.3220114329222,2022-12-04,12
49,2022-12-16,0.100,40.77569358146206,2022-12-04,12
50,2022-12-16,0.100,2.417600223179925,2022-12-04,12
51,2022-12-16,0.100,57.25806250103302,2022-12-04,12
53,2022-12-16,0.100,43.32362673546087,2022-12-04,12
54,2022-12-16,0.100,13.922755424835188,2022-12-04,12
55,2022-12-16,0.100,65.60096042730403,2022-12-04,12
56,2022-12-16,0.100,5.069660009405041,2022-12-04,12
60,2022-12-16,0.100,4.616971713382376e-06,2022-12-04,12
72,2022-12-16,0.100,9.975395767759107,2022-12-04,12
78,2022-12-16,0.100,3.2804950351550615e-05,2022-12-04,12
US,2022-12-16,0.100,5654.953308312241,2022-12-04,12
01,2022-12-17,0.100,52.804470703030375,2022-12-04,13
02,2022-12-17,0.100,3.839478178236468,2022-12-04,13
04,2022-12-17,0.100,151.61176685237356,2022-12-04,13
05,2022-12-17,0.100,26.072968176333408,2022-12-04,13
06,2022-12-17,0.100,853.2849811416017,2022-12-04,13
08,2022-12-17,0.100,83.14479300091273,2022-12-04,13
09,2022-12-17,0.100,60.22195530976768,2022-12-04,13
10,2022-12-17,0.100,11.283296054832533,2022-12-04,13
11,2022-12-17,0.100,7.579012814250627,2022-12-04,13
12,2022-12-17,0.100,182.17814070267534,2022-12-04,13
13,2022-12-17,0.100,87.31881798196937,2022-12-04,13
15,2022-12-17,0.100,6.646598753083804,2022-12-04,13
16,2022-12-17,0.100,15.451313813972567,2022-12-04,13
17,2022-12-17,0.100,191.175358033374,2022-12-04,13
18,2022-12-17,0.100,80.17801442993566,2022-12-04,13
19,2022-12-17,0.100,27.11311151655249,2022-12-04,13
20,2022-12-17,0.100,34.24627964323782,2022-12-04,13
21,2022-12-17,0.100,43.513145013534576,2022-12-04,13
22,2022-12-17,0.100,53.75047614358545,2022-12-04,13
23,2022-12-17,0.100,5.170133479157242,2022-12-04,13
24,2022-12-17,0.100,50.238645991304914,2022-12-04,13
25,2022-12-17,0.100,97.41926036726903,2022-12-04,13
26,2022-12-17,0.100,93.47209599300416,2022-12-04,13
27,2022-12-17,0.100,57.50842612877498,2022-12-04,13
28,2022-12-17,0.100,19.805757840100267,2022-12-04,13
29,2022-12-17,0.100,92.35110354176788,2022-12-04,13
30,2022-12-17,0.100,9.982418093839497,2022-12-04,13
31,2022-12-17,0.100,28.114781459669974,2022-12-04,13
32,2022-12-17,0.100,35.8174658249844,2022-12-04,13
33,2022-12-17,0.100,9.383836013086299,2022-12-04,13
34,2022-12-17,0.100,166.41407150191287,2022-12-04,13
35,2022-12-17,0.100,20.400374319981065,2022-12-04,13
36,2022-12-17,0.100,356.6927422597494,2022-12-04,13
37,2022-12-17,0.100,61.18580395664879,2022-12-04,13
38,2022-12-17,0.100,5.999130558115547,2022-12-04,13
39,2022-12-17,0.100,188.11388096523692,2022-12-04,13
40,2022-12-17,0.100,40.96454062864457,2022-12-04,13
41,2022-12-17,0.100,37.23384064218528,2022-12-04,13
42,2022-12-17,0.100,164.0474606227573,2022-12-04,13
44,2022-12-17,0.100,6.047973310395002,2022-12-04,13
45,2022-12-17,0.100,29.84562510724059,2022-12-04,13
46,2022-12-17,0.100,5.405652848535846,2022-12-04,13
47,2022-12-17,0.100,47.31773284588911,2022-12-04,13
48,2022-12-17,0.100,439.3441792758295,2022-12-04,13
49,2022-12-17,0.100,39.827568017353194,2022-12-04,13
50,2022-12-17,0.100,2.4486180107949167,2022-12-04,13
51,2022-12-17,0.100,55.700741074301824,2022-12-04,13
53,2022-12-17,0.100,42.46867295929011,2022-12-04,13
54,2022-12-17,0.100,13.197901221145939,2022-12-04,13
55,2022-12-17,0.100,63.29971537517627,2022-12-04,13
56,2022-12-17,0.100,5.051759905864542,2022-12-04,13
60,2022-12-17,0.100,9.434948836224252e-07,2022-12-04,13
72,2022-12-17,0.100,9.49814100545148,2022-12-04,13
78,2022-12-17,0.100,7.329280532904016e-05,2022-12-04,13
US,2022-12-17,0.100,5546.1177253168025,2022-12-04,13
01,2022-12-18,0.100,51.13919413019209,2022-12-04,14
02,2022-12-18,0.100,3.7247114989167236,2022-12-04,14
04,2022-12-18,0.100,151.74083794798273,2022-12-04,14
05,2022-12-18,0.100,25.147910546893513,2022-12-04,14
06,2022-12-18,0.100,850.7222399793417,2022-12-04,14
08,2022-12-18,0.100,81.60439794417402,2022-12-04,14
09,2022-12-18,0.100,57.40412027032005,2022-12-04,14
10,2022-12-18,0.100,10.685069266626982,2022-12-04,14
11,2022-12-18,0.100,7.593951126431104,2022-12-04,14
12,2022-12-18,0.100,167.77626264197139,2022-12-04,14
13,2022-12-18,0.100,83.46726229997063,2022-12-04,14
15,2022-12-18,0.100,6.270268558083063,2022-12-04,14
16,2022-12-18,0.100,15.090730064538803,2022-12-04,14
17,2022-12-18,0.100,187.46620085553877,2022-12-04,14
18,2022-12-18,0.100,79.01807045355525,2022-12-04,14
19,2022-12-18,0.100,26.70694606689519,2022-12-04,14
20,2022-12-18,0.100,33.708043568805884,2022-12-04,14
21,2022-12-18,0.100,42.022698552560584,2022-12-04,14
22,2022-12-18,0.100,53.26367226083738,2022-12-04,14
23,2022-12-18,0.100,4.982925198229112,2022-12-04,14
24,2022-12-18,0.100,48.51627205025012,2022-12-04,14
25,2022-12-18,0.100,95.50988303374325,2022-12-04,14
26,2022-12-18,0.100,92.96464219362342,2022-12-04,14
27,2022-12-18,0.100,57.121310764634515,2022-12-04,14
28,2022-12-18,0.100,20.18851293656469,2022-12-04,14
29,2022-12-18,0.100,91.38080091360281,2022-12-04,14
30,2022-12-18,0.100,9.670635962875565,2022-12-04,14
31,2022-12-18,0.100,28.22920303227028,2022-12-04,14
32,2022-12-18,0.100,35.19298415363321,2022-12-04,14
33,2022-12-18,0.100,9.64888367760649,2022-12-04,14
34,2022-12-18,0.100,164.79695818217152,2022-12-04,14
35,2022-12-18,0.100,20.10470015163286,2022-12-04,14
36,2022-12-18,0.100,346.2736659675453,2022-12-04,14
37,2022-12-18,0.100,57.36704193869101,2022-12-04,14
38,2022-12-18,0.100,5.9127410022478495,2022-12-04,14
39,2022-12-18,0.100,184.43835737280466,2022-12-04,14
40,2022-12-18,0.100,38.975300036202306,2022-12-04,14
41,2022-12-18,0.100,34.95883935449644,2022-12-04,14
42,2022-12-18,0.100,163.68626597804786,2022-12-04,14
44,2022-12-18,0.100,5.803767760654897,2022-12-04,14
45,2022-12-18,0.100,26.871907224110295,2022-12-04,14
46,2022-12-18,0.100,5.5151232618627155,2022-12-04,14
47,2022-12-18,0.100,46.53444914626226,2022-12-04,14
48,2022-12-18,0.100,421.83572140060164,2022-12-04,14
49,2022-12-18,0.100,40.68882816396914,2022-12-04,14
50,2022-12-18,0.100,2.415402754558888,2022-12-04,14
51,2022-12-18,0.100,54.392259531821026,2022-12-04,14
53,2022-12-18,0.100,41.95675693786996,2022-12-04,14
54,2022-12-18,0.100,12.79109360660548,2022-12-04,14
55,2022-12-18,0.100,62.01258092807887,2022-12-04,14
56,2022-12-18,0.100,4.898794805226491,2022-12-04,14
60,2022-12-18,0.100,1.2841947177952462e-08,2022-12-04,14
72,2022-12-18,0.100,8.983120425340475,2022-12-04,14
78,2022-12-18,0.100,6.437345917310682e-05,2022-12-04,14
US,2022-12-18,0.100,5486.319608288462,2022-12-04,14
01,2022-12-19,0.100,49.15940850331004,2022-12-04,15
02,2022-12-19,0.100,3.661092882996401,2022-12-04,15
04,2022-12-19,0.100,150.4529364824297,2022-12-04,15
05,2022-12-19,0.100,24.655423405634224,2022-12-04,15
06,2022-12-19,0.100,835.5471893647056,2022-12-04,15
08,2022-12-19,0.100,77.25445915590939,2022-12-04,15
09,2022-12-19,0.100,57.30314579007352,2022-12-04,15
10,2022-12-19,0.100,10.737116084592662,2022-12-04,15
11,2022-12-19,0.100,7.298540807327605,2022-12-04,15
12,2022-12-19,0.100,158.92028408413117,2022-12-04,15
13,2022-12-19,0.100,81.36620635945316,2022-12-04,15
15,2022-12-19,0.100,6.247007759193199,2022-12-04,15
16,2022-12-19,0.100,14.70889396740245,2022-12-04,15
17,2022-12-19,0.100,183.24890089846207,2022-12-04,15
18,2022-12-19,0.100,77.14591453889803,2022-12-04,15
19,2022-12-19,0.100,26.33669053240966,2022-12-04,15
20,2022-12-19,0.100,33.03440517335905,2022-12-04,15
21,2022-12-19,0.100,40.31912694582035,2022-12-04,15
22,2022-12-19,0.100,53.23279359185795,2022-12-04,15
23,2022-12-19,0.100,4.995871219633725,2022-12-04,15
24,2022-12-19,0.100,46.59450253110034,2022-12-04,15
25,2022-12-19,0.100,94.35784500972224,2022-12-04,15
26,2022-12-19,0.100,89.75652264285873,2022-12-04,15
27,2022-12-19,0.100,56.36736296054874,2022-12-04,15
28,2022-12-19,0.100,19.19049276598792,2022-12-04,15
29,2022-12-19,0.100,89.35079657803655,2022-12-04,15
30,2022-12-19,0.100,9.675802305231791,2022-12-04,15
31,2022-12-19,0.100,27.759304365536536,2022-12-04,15
32,2022-12-19,0.100,34.0203541206553,2022-12-04,15
33,2022-12-19,0.100,8.881324568839798,2022-12-04,15
34,2022-12-19,0.100,161.2374853372031,2022-12-04,15
35,2022-12-19,0.100,20.034350603331287,2022-12-04,15
36,2022-12-19,0.100,339.31181687975305,2022-12-04,15
37,2022-12-19,0.100,56.002064676736765,2022-12-04,15
38,2022-12-19,0.100,5.526165055121008,2022-12-04,15
39,2022-12-19,0.100,177.98949032202194,2022-12-04,15
40,2022-12-19,0.100,39.25250885775984,2022-12-04,15
41,2022-12-19,0.100,33.56416215273205,2022-12-04,15
