location,target_end_date,quantile,value,forecast_date,target,type
01,2023-03-07,0.01,14.740880026709892,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.025,19.203647699481724,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.05,21.413130398165276,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.1,24.50352561679955,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.15,26.722182863508262,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.2,28.087972581568955,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.25,29.766450952844497,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.3,31.247586862686088,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.35,32.471528983870336,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.4,33.68964531309976,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.45,34.94223941627514,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.5,36.21133608675722,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.55,37.52522562081472,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.6,38.7890914886083,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.65,40.14745950763325,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.7,41.73482800831851,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.75,43.614366697616035,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.8,45.63929508393885,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.85,47.81952792812202,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.9,50.47666321025329,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.95,55.43260846776681,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.975,60.65176558007784,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-07,0.99,65.79351421754393,2023-03-06,1 day ahead inc hosp,quantile
01,2023-03-08,0.01,13.542664669245324,2023-03-06,2 day ahead inc hosp,quantile
01,2023-03-08,0.025,17.80859802094179,2023-03-06,2 day ahead inc hosp,quantile
01,2023-03-08,0.05,19.66829196954347,2023-03-06,2 day ahead inc hosp,quantile
01,2023-03-08,0.1,23.47058615838162,2023-03-06,2 day ahead inc hosp,quantile
01,2023-03-08,0.15,25.628066380604672,2023-03-06,2 day ahead inc hosp,quantile
01,2023-03-08,0.2,27.403565600384557,2023-03-06,2 day ahead inc hosp,quantile
