"location","target_end_date","quantile","value","forecast_date","target","type"
"01",2023-08-22,0.01,5.71498286884894,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.025,9.45435687354391,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.05,15.1186678823689,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.1,18.087261438295,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.15,21.0197400553036,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.2,23.2858387051655,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.25,24.844834182895,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.3,26.6285233619787,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.35,28.4975080817971,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.4,29.9756056437927,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.45,31.5054293703942,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.5,33.1737839493879,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.55,35.1224514426161,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.6,36.5888709130706,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.65,38.4048498799742,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.7,40.3201370224711,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.75,42.6000380619641,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.8,45.957610235181,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.85,48.6329496853159,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.9,53.0534481561298,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.95,61.0647395545992,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.975,66.9213420786047,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-22,0.99,75.8434267425888,2023-08-21,"1 day ahead inc hosp","quantile"
"01",2023-08-23,0.01,4.91707807588115,2023-08-21,"2 day ahead inc hosp","quantile"
"01",2023-08-23,0.025,8.5359044862956,2023-08-21,"2 day ahead inc hosp","quantile"
"01",2023-08-23,0.05,14.8440604741589,2023-08-21,"2 day ahead inc hosp","quantile"
