location,target_end_date,quantile,value,forecast_date,target,type
01,2023-01-02,0.01,28.80744631862663,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.025,32.6746942735074,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.05,48.18898329888556,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.1,57.17426852951672,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.15,62.15296406960159,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.2,66.56759440390988,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.25,69.21608179141295,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.3,71.8807350723021,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.35,75.07886762309639,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.4,78.38770749249231,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.45,81.31822735869473,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.5,84.11880822236337,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.55,86.83934643525103,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.6,90.29788512648877,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.65,93.57731237302738,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.7,96.92735990459828,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.75,99.74014533177684,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.8,104.48959312010898,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.85,107.85480484550392,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.9,115.98392786224898,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.95,126.50389650788766,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.975,142.67641949261048,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-02,0.99,152.44985844945245,2023-01-01,1 day ahead inc hosp,quantile
01,2023-01-03,0.01,25.59415484559318,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.025,31.222372444008293,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.05,46.44341307140667,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.1,56.3236062476412,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.15,61.775936192118685,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.2,65.24494808207758,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.25,69.66233952172867,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.3,72.5985825148161,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.35,75.52602634890675,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.4,77.98560568849851,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.45,81.72275669209425,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.5,84.21209908358682,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.55,87.38580255348039,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.6,91.09501710803104,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.65,94.70103048112908,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.7,98.07744121950246,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.75,102.21977699763488,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.8,106.24138054877604,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.85,111.83880938779602,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.9,119.74554098715625,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.95,133.40214145515654,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.975,146.49605348338451,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-03,0.99,156.87259294734727,2023-01-01,2 day ahead inc hosp,quantile
01,2023-01-04,0.01,23.282599540163403,2023-01-01,3 day ahead inc hosp,quantile
01,2023-01-04,0.025,27.849364046680403,2023-01-01,3 day ahead inc hosp,quantile
01,2023-01-04,0.05,44.18640397201492,2023-01-01,3 day ahead inc hosp,quantile
01,2023-01-04,0.1,55.24797512795403,2023-01-01,3 day ahead inc hosp,quantile
