"location","target_end_date","quantile","value","forecast_date","target","type"
"01",2023-10-10,0.01,4.11178663250309,2023-10-09,"1 day ahead inc hosp","quantile"
"02",2023-10-10,0.01,0.384430418511914,2023-10-09,"1 day ahead inc hosp","quantile"
"04",2023-10-10,0.01,20.7119797989278,2023-10-09,"1 day ahead inc hosp","quantile"
"05",2023-10-10,0.01,4.48930284827126,2023-10-09,"1 day ahead inc hosp","quantile"
"06",2023-10-10,0.01,62.2394500806121,2023-10-09,"1 day ahead inc hosp","quantile"
"08",2023-10-10,0.01,11.3052814171916,2023-10-09,"1 day ahead inc hosp","quantile"
"09",2023-10-10,0.01,15.4013101589283,2023-10-09,"1 day ahead inc hosp","quantile"
"10",2023-10-10,0.01,2.85500210791582,2023-10-09,"1 day ahead inc hosp","quantile"
"11",2023-10-10,0.01,1.54758976817748,2023-10-09,"1 day ahead inc hosp","quantile"
"12",2023-10-10,0.01,24.6182887171734,2023-10-09,"1 day ahead inc hosp","quantile"
"13",2023-10-10,0.01,13.6633677628171,2023-10-09,"1 day ahead inc hosp","quantile"
"15",2023-10-10,0.01,2.43356208818859,2023-10-09,"1 day ahead inc hosp","quantile"
"16",2023-10-10,0.01,7.33717728228099,2023-10-09,"1 day ahead inc hosp","quantile"
"17",2023-10-10,0.01,29.0359646602184,2023-10-09,"1 day ahead inc hosp","quantile"
"18",2023-10-10,0.01,21.1482192387846,2023-10-09,"1 day ahead inc hosp","quantile"
"19",2023-10-10,0.01,6.95836328236147,2023-10-09,"1 day ahead inc hosp","quantile"
"20",2023-10-10,0.01,4.2514930700289,2023-10-09,"1 day ahead inc hosp","quantile"
"21",2023-10-10,0.01,9.48282202990926,2023-10-09,"1 day ahead inc hosp","quantile"
"22",2023-10-10,0.01,1.5912345452994,2023-10-09,"1 day ahead inc hosp","quantile"
"24",2023-10-10,0.01,13.2872850486862,2023-10-09,"1 day ahead inc hosp","quantile"
"25",2023-10-10,0.01,39.9995876736172,2023-10-09,"1 day ahead inc hosp","quantile"
"26",2023-10-10,0.01,38.6719708312922,2023-10-09,"1 day ahead inc hosp","quantile"
"27",2023-10-10,0.01,17.1081728294524,2023-10-09,"1 day ahead inc hosp","quantile"
"28",2023-10-10,0.01,0.647338655077696,2023-10-09,"1 day ahead inc hosp","quantile"
"29",2023-10-10,0.01,22.6897303482103,2023-10-09,"1 day ahead inc hosp","quantile"
"30",2023-10-10,0.01,4.83398037044699,2023-10-09,"1 day ahead inc hosp","quantile"
"31",2023-10-10,0.01,4.24982668341761,2023-10-09,"1 day ahead inc hosp","quantile"
"32",2023-10-10,0.01,10.3839620608666,2023-10-09,"1 day ahead inc hosp","quantile"
"33",2023-10-10,0.01,1.36841913676189,2023-10-09,"1 day ahead inc hosp","quantile"
"34",2023-10-10,0.01,31.9620318358304,2023-10-09,"1 day ahead inc hosp","quantile"
"35",2023-10-10,0.01,5.60548257231824,2023-10-09,"1 day ahead inc hosp","quantile"
"36",2023-10-10,0.01,83.8884269402553,2023-10-09,"1 day ahead inc hosp","quantile"
"37",2023-10-10,0.01,29.0070351594008,2023-10-09,"1 day ahead inc hosp","quantile"
"38",2023-10-10,0.01,1.26680479355082,2023-10-09,"1 day ahead inc hosp","quantile"
"39",2023-10-10,0.01,33.1808805997624,2023-10-09,"1 day ahead inc hosp","quantile"
"40",2023-10-10,0.01,5.94119020953684,2023-10-09,"1 day ahead inc hosp","quantile"
"41",2023-10-10,0.01,16.1154337115169,2023-10-09,"1 day ahead inc hosp","quantile"
"42",2023-10-10,0.01,45.4803207997449,2023-10-09,"1 day ahead inc hosp","quantile"
"44",2023-10-10,0.01,2.58300448149738,2023-10-09,"1 day ahead inc hosp","quantile"
"45",2023-10-10,0.01,6.57932020216114,2023-10-09,"1 day ahead inc hosp","quantile"
"46",2023-10-10,0.01,2.57561925425752,2023-10-09,"1 day ahead inc hosp","quantile"
"47",2023-10-10,0.01,7.23631442903114,2023-10-09,"1 day ahead inc hosp","quantile"
"48",2023-10-10,0.01,31.2447254674153,2023-10-09,"1 day ahead inc hosp","quantile"
"49",2023-10-10,0.01,7.09940819668152,2023-10-09,"1 day ahead inc hosp","quantile"
"50",2023-10-10,0.01,2.40059258516532,2023-10-09,"1 day ahead inc hosp","quantile"
"51",2023-10-10,0.01,20.7876689757676,2023-10-09,"1 day ahead inc hosp","quantile"
"53",2023-10-10,0.01,15.67194732946,2023-10-09,"1 day ahead inc hosp","quantile"
"54",2023-10-10,0.01,9.21448779683502,2023-10-09,"1 day ahead inc hosp","quantile"
"55",2023-10-10,0.01,25.342814667116,2023-10-09,"1 day ahead inc hosp","quantile"
"56",2023-10-10,0.01,1.0884496944702,2023-10-09,"1 day ahead inc hosp","quantile"
"60",2023-10-10,0.01,0.0282011173090907,2023-10-09,"1 day ahead inc hosp","quantile"
"72",2023-10-10,0.01,0.340200644546233,2023-10-09,"1 day ahead inc hosp","quantile"
"78",2023-10-10,0.01,0.00073830673441921,2023-10-09,"1 day ahead inc hosp","quantile"
