"location","target_end_date","quantile","value","forecast_date","target","type"
"01",2023-08-08,0.01,5.70174249026875,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.025,8.8836309453308,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.05,15.300886091192,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.1,17.9074984554005,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.15,20.4605889086118,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.2,22.4656016942096,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.25,24.618366378741,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.3,26.2985555763318,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.35,28.1429785040645,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.4,29.5900650042062,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.45,31.1305075794099,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.5,32.7417064646962,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.55,34.8278348622151,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.6,36.4689513217311,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.65,38.1688754643153,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.7,39.8906758361219,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.75,42.1496873862482,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.8,45.5458071683186,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.85,48.4727193700633,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.9,53.0435471037311,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.95,60.7849567085988,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.975,66.404395006028,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-08,0.99,74.2200986130391,2023-08-07,"1 day ahead inc hosp","quantile"
"01",2023-08-09,0.01,4.82573253763194,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.025,8.42347104909248,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.05,14.5283834629051,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.1,17.6177995218108,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.15,20.0881957998093,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.2,22.5708363059094,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.25,24.2322273340605,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.3,26.4900036284232,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.35,27.9585024097665,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.4,29.6317927432499,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.45,31.2624354534746,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.5,32.9320580894905,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.55,34.4545503483408,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.6,36.0668844012826,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.65,38.4839337360238,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.7,40.5636941343486,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.75,43.0894762087743,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.8,45.8221221133118,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.85,49.901347874427,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.9,53.8975850485123,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.95,61.5104435727044,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.975,68.7372526667781,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-09,0.99,77.9313482855942,2023-08-07,"2 day ahead inc hosp","quantile"
"01",2023-08-10,0.01,4.12433070588189,2023-08-07,"3 day ahead inc hosp","quantile"
"01",2023-08-10,0.025,7.52135555179483,2023-08-07,"3 day ahead inc hosp","quantile"
"01",2023-08-10,0.05,14.0179967571952,2023-08-07,"3 day ahead inc hosp","quantile"
"01",2023-08-10,0.1,17.2614502964218,2023-08-07,"3 day ahead inc hosp","quantile"
"01",2023-08-10,0.15,20.4267495967535,2023-08-07,"3 day ahead inc hosp","quantile"
"01",2023-08-10,0.2,22.0628317658015,2023-08-07,"3 day ahead inc hosp","quantile"
"01",2023-08-10,0.25,23.9198818104241,2023-08-07,"3 day ahead inc hosp","quantile"
"01",2023-08-10,0.3,25.5277281400524,2023-08-07,"3 day ahead inc hosp","quantile"
"01",2023-08-10,0.35,27.3192218172427,2023-08-07,"3 day ahead inc hosp","quantile"
