location,target_end_date,quantile,value,forecast_date,target,type
01,2023-09-19,0.01,13.94143584438238,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.025,20.53021044377346,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.05,30.32988071549593,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.1,34.788400043740694,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.15,38.6067983707887,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.2,42.42597861867823,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.25,45.573572859424885,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.3,48.468968023427614,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.35,50.584526425280025,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.4,53.876588552331086,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.45,56.21652993034739,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.5,58.067215148527715,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.55,60.71408709983465,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.6,63.329398029139085,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.65,65.95633953242636,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.7,69.19992689709834,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.75,71.74435104081478,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.8,76.50001059886553,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.85,81.9149176519528,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.9,86.7978954112593,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.95,97.2888591201658,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.975,107.94997892763467,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-19,0.99,117.57727004161134,2023-09-18,1 day ahead inc hosp,quantile
01,2023-09-20,0.01,12.121543909244124,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.025,19.23901827248001,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.05,29.22005062900029,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.1,34.14661748016712,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.15,38.680263793610195,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.2,42.20154410947342,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.25,44.9086261007262,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.3,47.57656899740561,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.35,50.330048032439336,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.4,53.15932485945461,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.45,54.920948289968926,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.5,58.21313421829845,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.55,59.95802344162095,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.6,62.463909306286226,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.65,65.54269588616447,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.7,68.87144431567616,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.75,71.989591030042,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.8,76.833078967226,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.85,82.72378533528486,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.9,88.16790263025891,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.95,99.64240453544625,2023-09-18,2 day ahead inc hosp,quantile
01,2023-09-20,0.975,108.57717019150422,2023-09-18,2 day ahead inc hosp,quantile
