"location","target_end_date","quantile","value","forecast_date","target","type"
"01",2023-02-07,0.01,22.6085624468523,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.025,26.7109691835859,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.05,30.9265108808161,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.1,34.6390263567027,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.15,38.2010273910691,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.2,40.2479400039188,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.25,42.4530367515209,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.3,44.1081949301103,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.35,45.7608864931284,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.4,47.3497859228753,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.45,48.6419186453244,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.5,50.336022859353,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.55,51.9033352881382,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.6,54.0522082652454,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.65,55.6389272854445,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.7,57.6121571170421,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.75,59.8807740865604,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.8,62.425791829302,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.85,65.4587079438745,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.9,69.6892930822854,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.95,75.6110230864424,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.975,81.2593119364249,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-07,0.99,87.4482503719806,2023-02-06,"1 day ahead inc hosp","quantile"
"01",2023-02-08,0.01,20.9165103646166,2023-02-06,"2 day ahead inc hosp","quantile"
"01",2023-02-08,0.025,24.897528251187,2023-02-06,"2 day ahead inc hosp","quantile"
"01",2023-02-08,0.05,28.845684782946,2023-02-06,"2 day ahead inc hosp","quantile"
"01",2023-02-08,0.1,33.8575175091746,2023-02-06,"2 day ahead inc hosp","quantile"
"01",2023-02-08,0.15,37.1708788553473,2023-02-06,"2 day ahead inc hosp","quantile"
"01",2023-02-08,0.2,39.7812282191811,2023-02-06,"2 day ahead inc hosp","quantile"
"01",2023-02-08,0.25,41.3231114753699,2023-02-06,"2 day ahead inc hosp","quantile"
"01",2023-02-08,0.3,43.7949711136389,2023-02-06,"2 day ahead inc hosp","quantile"
"01",2023-02-08,0.35,45.8041402923524,2023-02-06,"2 day ahead inc hosp","quantile"
"01",2023-02-08,0.4,47.47317555621,2023-02-06,"2 day ahead inc hosp","quantile"
"01",2023-02-08,0.45,49.0288836104576,2023-02-06,"2 day ahead inc hosp","quantile"
"01",2023-02-08,0.5,50.3115354063084,2023-02-06,"2 day ahead inc hosp","quantile"
"01",2023-02-08,0.55,51.7722064259771,2023-02-06,"2 day ahead inc hosp","quantile"
"01",2023-02-08,0.6,53.674588955387,2023-02-06,"2 day ahead inc hosp","quantile"
"01",2023-02-08,0.65,55.7203187734469,2023-02-06,"2 day ahead inc hosp","quantile"
"01",2023-02-08,0.7,58.1665936057575,2023-02-06,"2 day ahead inc hosp","quantile"
"01",2023-02-08,0.75,60.7052525419318,2023-02-06,"2 day ahead inc hosp","quantile"
