"location","target_end_date","quantile","value","forecast_date","target","type"
"01",2024-02-13,0.01,8.08713102892867,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.025,15.5535994949002,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.05,20.6013292778748,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.1,24.2486416786082,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.15,27.4513041186934,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.2,29.83810827708,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.25,31.9451910368937,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.3,33.8290973909734,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.35,36.0210263983007,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.4,37.9450542948546,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.45,39.3631322794212,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.5,41.0256874187922,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.55,43.2062612476026,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.6,45.1506888583459,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.65,47.0138470606986,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.7,49.2232931308538,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.75,51.8188353384151,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.8,55.1902050996773,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.85,57.5786786465786,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.9,62.2649985800446,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.95,70.6269229837318,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.975,78.6367322031121,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-13,0.99,85.7674605467487,2024-02-12,"1 day ahead inc hosp","quantile"
"01",2024-02-14,0.01,7.1760921072968,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.025,14.2893207543877,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.05,20.3176905872359,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.1,23.5921477929223,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.15,27.1122349822559,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.2,29.4246382862351,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.25,31.5575352788067,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.3,33.6961508653462,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.35,35.7444737067398,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.4,37.3279521521564,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.45,38.8954262927161,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.5,41.1764827722385,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.55,43.1411490081765,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.6,44.9729851469905,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.65,47.2638639580136,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.7,49.4055237948023,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.75,52.2595787673711,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.8,55.058210315459,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.85,58.508496193677,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.9,63.5687859125712,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.95,71.9497536294035,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.975,80.705438348909,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-14,0.99,87.8052692660176,2024-02-12,"2 day ahead inc hosp","quantile"
"01",2024-02-15,0.01,6.07082254704092,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.025,12.9420046700939,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.05,18.9888685687807,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.1,22.8637860276926,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.15,26.2416654005355,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.2,28.6563611162737,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.25,30.8296467715601,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.3,32.778235578291,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.35,34.3597490384649,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.4,36.5280999631887,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.45,38.1539101709407,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.5,40.8207873501055,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.55,42.8080783925274,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.6,44.5507364252596,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.65,47.0474215909608,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.7,49.3430286482351,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.75,51.5925559945698,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.8,53.9225877717285,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.85,57.8067222599401,2024-02-12,"3 day ahead inc hosp","quantile"
"01",2024-02-15,0.9,64.2039462936251,2024-02-12,"3 day ahead inc hosp","quantile"
