location,target_end_date,quantile,value,forecast_date,target,type
01,2024-04-30,0.01,1.1604948236558137,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.025,3.76207668154645,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.05,5.199502266627244,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.1,6.437205222324864,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.15,7.4957689494872914,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.2,8.446568784168333,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.25,9.137477194967245,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.3,9.932684172407765,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.35,10.82259538901406,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.4,11.57681242550675,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.45,12.269433641532142,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.5,12.980433082233736,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.55,13.763094441006317,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.6,14.6110076449699,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.65,15.583443023167336,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.7,16.54176534105295,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.75,17.684497248966316,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.8,18.8914151886114,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.85,20.260289814902173,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.9,22.48918444672888,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.95,26.245906575717207,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.975,30.350719869061734,2024-04-29,1 day ahead inc hosp,quantile
01,2024-04-30,0.99,34.9381763088491,2024-04-29,1 day ahead inc hosp,quantile
01,2024-05-01,0.01,0.996597853848022,2024-04-29,2 day ahead inc hosp,quantile
01,2024-05-01,0.025,3.560027824439281,2024-04-29,2 day ahead inc hosp,quantile
01,2024-05-01,0.05,5.012788465310336,2024-04-29,2 day ahead inc hosp,quantile
01,2024-05-01,0.1,6.18457970501833,2024-04-29,2 day ahead inc hosp,quantile
01,2024-05-01,0.15,7.22639413427102,2024-04-29,2 day ahead inc hosp,quantile
01,2024-05-01,0.2,8.170392985809258,2024-04-29,2 day ahead inc hosp,quantile
01,2024-05-01,0.25,9.086335767004137,2024-04-29,2 day ahead inc hosp,quantile
01,2024-05-01,0.3,9.813162894789375,2024-04-29,2 day ahead inc hosp,quantile
01,2024-05-01,0.35,10.641161894755417,2024-04-29,2 day ahead inc hosp,quantile
01,2024-05-01,0.4,11.268650519230814,2024-04-29,2 day ahead inc hosp,quantile
01,2024-05-01,0.45,12.146661104746684,2024-04-29,2 day ahead inc hosp,quantile
01,2024-05-01,0.5,13.002381230612844,2024-04-29,2 day ahead inc hosp,quantile
01,2024-05-01,0.55,13.745858671812051,2024-04-29,2 day ahead inc hosp,quantile
01,2024-05-01,0.6,14.41251546971166,2024-04-29,2 day ahead inc hosp,quantile
01,2024-05-01,0.65,15.610104818956666,2024-04-29,2 day ahead inc hosp,quantile
01,2024-05-01,0.7,16.681274119120538,2024-04-29,2 day ahead inc hosp,quantile
01,2024-05-01,0.75,17.84860559713742,2024-04-29,2 day ahead inc hosp,quantile
01,2024-05-01,0.8,19.072016413851408,2024-04-29,2 day ahead inc hosp,quantile
