"location","target_end_date","quantile","value","forecast_date","target","type"
"01",2023-10-03,0.01,5.20692168293048,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.025,7.73500115717802,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.05,13.8771231739258,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.1,16.4669537390612,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.15,19.1487319561329,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.2,21.2246043457261,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.25,22.7297641951408,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.3,24.6441658712346,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.35,26.0651033438025,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.4,27.6448462140555,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.45,28.867661811795,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.5,30.7802877490788,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.55,32.1856071622699,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.6,33.8570595302685,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.65,35.5890463388819,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.7,37.4366951926795,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.75,39.4863001151246,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.8,42.1731789698034,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.85,44.8022641788298,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.9,49.2288630057178,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.95,55.2638907780912,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.975,61.4856723077055,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-03,0.99,69.0437789556239,2023-10-02,"1 day ahead inc hosp","quantile"
"01",2023-10-04,0.01,4.2893412694548,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.025,7.96064243488139,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.05,13.0484512324545,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.1,15.7353362685459,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.15,18.3447176258934,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.2,20.7243910741436,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.25,22.2390383894911,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.3,23.8187192306004,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.35,25.4648923903451,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.4,26.9596396655394,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.45,28.2369063539041,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.5,30.2412015774355,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.55,31.4566781284786,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.6,32.964903541018,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.65,34.9155458770062,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.7,37.1141849860928,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.75,39.1535222802387,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.8,41.7447653070868,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.85,45.4818455128143,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.9,48.7925805429642,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.95,56.3834539018226,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.975,61.6428940054871,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-04,0.99,69.2265936409167,2023-10-02,"2 day ahead inc hosp","quantile"
"01",2023-10-05,0.01,3.53417766545304,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.025,6.64631139133844,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.05,11.7288544571614,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.1,14.9610559025049,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.15,17.788712792755,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.2,19.5790860902103,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.25,21.3469279712392,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.3,22.6205635704673,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.35,24.3073060599577,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.4,25.5901001312101,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.45,27.3480035607198,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.5,29.0305235934966,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.55,30.6899765448313,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.6,32.3668075132678,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.65,34.0512837849409,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.7,35.745903233993,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.75,37.9425532521653,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.8,40.4110477465455,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.85,43.69980160539,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.9,48.3384391765536,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.95,55.6649879744345,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.975,60.7640283955104,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-05,0.99,68.7168666192196,2023-10-02,"3 day ahead inc hosp","quantile"
"01",2023-10-06,0.01,3.01292055460728,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.025,5.85405333495298,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.05,10.9433951601704,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.1,14.3670062530404,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.15,17.3903190343707,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.2,19.0582579815892,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.25,20.8840459080628,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.3,22.1051744956663,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.35,23.9064896133928,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.4,25.4151869388749,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.45,26.8214137580987,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.5,28.4379660943015,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.55,30.2411665267233,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.6,32.1245568028953,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.65,33.8304439165861,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.7,35.7817762140293,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.75,38.1655421610369,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.8,40.1833928882632,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.85,43.0786148033115,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.9,48.2389573753194,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.95,56.376470797247,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.975,62.4872809816052,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-06,0.99,70.7392200160392,2023-10-02,"4 day ahead inc hosp","quantile"
"01",2023-10-07,0.01,2.72038773834956,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.025,5.03373580815571,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.05,10.1211617430613,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.1,13.8432805266781,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.15,16.6358004658243,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.2,18.7543736760922,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.25,20.1888074839693,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.3,21.9004828800554,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.35,23.4694427286218,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.4,24.69472355491,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.45,26.2660448190922,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.5,27.8262471042428,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.55,29.4699585343188,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.6,31.8580794288198,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.65,33.8500408025558,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.7,35.9546714192507,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.75,38.246714936799,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.8,40.4873919062879,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.85,43.1885983850631,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.9,48.9574484754237,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.95,56.7638857197133,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.975,64.0929581173093,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-07,0.99,74.4220880070801,2023-10-02,"5 day ahead inc hosp","quantile"
"01",2023-10-08,0.01,2.18156522450809,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.025,4.83644026250033,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.05,9.12109512401167,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.1,13.0291412414549,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.15,15.6907025823038,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.2,18.527550875917,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.25,20.4194055201067,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.3,21.716280590904,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.35,22.9697799429052,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.4,24.4728644843359,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.45,26.0588399815122,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.5,27.6092313126441,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.55,29.2774797355281,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.6,31.2680255000335,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.65,33.8777242186813,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.7,35.7064752390952,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.75,37.7548876597659,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.8,40.287602280603,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.85,43.8669023797214,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.9,49.1839719639758,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.95,57.4395321272607,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.975,67.9046525408642,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-08,0.99,74.9025869291239,2023-10-02,"6 day ahead inc hosp","quantile"
"01",2023-10-09,0.01,1.79853223646294,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.025,4.69365427996272,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.05,8.00633833222273,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.1,12.0078017984161,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.15,14.9640831553772,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.2,17.4296859346363,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.25,19.5353801093827,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.3,21.085427321322,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.35,22.3213439464511,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.4,23.6247392073939,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.45,25.2582328492184,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.5,26.8655857606511,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.55,28.4886180611637,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.6,30.0081954064378,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.65,32.5846516552275,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.7,34.5307879708954,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.75,36.7637987573267,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.8,39.7267522638422,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.85,43.5183676421751,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.9,49.1237115151062,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.95,56.8612055485372,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.975,66.912137108061,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-09,0.99,74.735749587351,2023-10-02,"7 day ahead inc hosp","quantile"
"01",2023-10-10,0.01,1.27187524183,2023-10-02,"8 day ahead inc hosp","quantile"
"01",2023-10-10,0.025,3.7035105554566,2023-10-02,"8 day ahead inc hosp","quantile"
"01",2023-10-10,0.05,7.40135094210458,2023-10-02,"8 day ahead inc hosp","quantile"
