"location","target_end_date","quantile","value","forecast_date","target","type"
"01",2022-12-20,0.01,32.8497881762058,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.025,40.6619170802577,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.05,46.511098255483,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.1,52.3768181770471,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.15,56.4531473298429,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.2,59.4549933536329,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.25,62.2678290753146,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.3,65.246148223487,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.35,67.9809623068933,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.4,70.3427251662655,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.45,72.4108937185711,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.5,74.4875440947725,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.55,76.6038065886829,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.6,78.4588596499653,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.65,81.3933426178118,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.7,84.1803522999371,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.75,86.8184529462032,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.8,89.5198957079416,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.85,93.3838769307558,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.9,98.5801901324332,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.95,107.660138573523,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.975,114.873211048055,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-20,0.99,120.363615628931,2022-12-19,"1 day ahead inc hosp","quantile"
"01",2022-12-21,0.01,31.2694569066917,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.025,34.7231256083763,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.05,42.8495329551154,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.1,51.8831342041736,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.15,55.2626602988219,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.2,58.1473156977922,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.25,61.5079318009927,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.3,63.6510914351779,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.35,67.0207114102782,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.4,69.2769694757868,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.45,71.9810236999485,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.5,74.119572966752,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.55,75.9921345925659,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.6,77.5306828364947,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.65,81.0329611431256,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.7,83.1100482648483,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.75,86.2779820028315,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.8,89.0212381104946,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.85,94.17076993919,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.9,98.6082937127539,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.95,107.995356861457,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.975,116.559667562422,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-21,0.99,125.64010727187,2022-12-19,"2 day ahead inc hosp","quantile"
"01",2022-12-22,0.01,26.885044490081,2022-12-19,"3 day ahead inc hosp","quantile"
"01",2022-12-22,0.025,32.3268236139364,2022-12-19,"3 day ahead inc hosp","quantile"
"01",2022-12-22,0.05,43.0312165798986,2022-12-19,"3 day ahead inc hosp","quantile"
"01",2022-12-22,0.1,50.0828210631841,2022-12-19,"3 day ahead inc hosp","quantile"
"01",2022-12-22,0.15,54.4697944992168,2022-12-19,"3 day ahead inc hosp","quantile"
"01",2022-12-22,0.2,57.5042698673697,2022-12-19,"3 day ahead inc hosp","quantile"
"01",2022-12-22,0.25,60.2662927630102,2022-12-19,"3 day ahead inc hosp","quantile"
"01",2022-12-22,0.3,63.3503196492418,2022-12-19,"3 day ahead inc hosp","quantile"
"01",2022-12-22,0.35,66.228682008616,2022-12-19,"3 day ahead inc hosp","quantile"
"01",2022-12-22,0.4,68.6110283568504,2022-12-19,"3 day ahead inc hosp","quantile"
"01",2022-12-22,0.45,70.8890954914779,2022-12-19,"3 day ahead inc hosp","quantile"
"01",2022-12-22,0.5,73.5104773519246,2022-12-19,"3 day ahead inc hosp","quantile"
"01",2022-12-22,0.55,75.76368997591,2022-12-19,"3 day ahead inc hosp","quantile"
"01",2022-12-22,0.6,78.3184834971766,2022-12-19,"3 day ahead inc hosp","quantile"
"01",2022-12-22,0.65,81.1689013000965,2022-12-19,"3 day ahead inc hosp","quantile"
