location,target_end_date,quantile,value,forecast_date,target,type
01,2023-09-05,0.01,9.752071852171344,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.025,15.653048361172926,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.05,21.90331797075249,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.1,26.395535978762684,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.15,30.067670705025584,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.2,32.559223962654045,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.25,35.060590471843625,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.3,37.285995577241536,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.35,39.28749711039923,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.4,41.730045716409386,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.45,43.92589010032659,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.5,46.12786595305826,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.55,48.67343433303768,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.6,50.576751088278165,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.65,52.89438588266561,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.7,55.447663643925715,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.75,58.571056160557696,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.8,62.46544931001988,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.85,66.6672303755049,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.9,71.51265230583525,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.95,80.37158610693707,2023-09-04,1 day ahead inc hosp,quantile
01,2023-09-05,0.975,90.82418754487377,2023-09-04,1 day ahead inc hosp,quantile
