"location","target_end_date","quantile","value","forecast_date","target","type"
"01",2022-12-27,0.01,37.0545237811404,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.025,44.1126651468283,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.05,52.294882568187,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.1,59.5964111709194,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.15,63.9681208185618,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.2,67.2442802261762,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.25,70.647454259845,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.3,74.153539716849,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.35,75.9700498415668,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.4,79.0633098568002,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.45,81.455589989586,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.5,83.3093591062206,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.55,85.3532749647949,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.6,87.6591469529943,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.65,91.3572835080406,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.7,93.9796650221782,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.75,97.047427299371,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.8,100.526726551618,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.85,104.902158410646,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.9,111.263258325342,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.95,119.780908279314,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.975,129.618968625008,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-27,0.99,134.967722790096,2022-12-26,"1 day ahead inc hosp","quantile"
"01",2022-12-28,0.01,35.3116703272444,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.025,40.2529960217677,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.05,50.3794723717525,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.1,59.5205574866488,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.15,64.0060039004567,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.2,66.5780164931176,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.25,70.4649709636908,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.3,73.7657271067798,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.35,76.4461533964811,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.4,79.205207228254,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.45,82.0837030379222,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.5,84.5388949455105,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.55,87.1060901333183,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.6,89.4171977616784,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.65,92.3136996588862,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.7,95.454721397267,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.75,98.3114437779842,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.8,102.199673469429,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.85,107.220584112182,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.9,111.660056886995,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.95,121.726125133969,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.975,133.277844662245,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-28,0.99,144.265664314798,2022-12-26,"2 day ahead inc hosp","quantile"
"01",2022-12-29,0.01,32.4515468034298,2022-12-26,"3 day ahead inc hosp","quantile"
"01",2022-12-29,0.025,37.7410781162673,2022-12-26,"3 day ahead inc hosp","quantile"
"01",2022-12-29,0.05,49.5670586206947,2022-12-26,"3 day ahead inc hosp","quantile"
"01",2022-12-29,0.1,59.2330750299707,2022-12-26,"3 day ahead inc hosp","quantile"
"01",2022-12-29,0.15,63.9400535058918,2022-12-26,"3 day ahead inc hosp","quantile"
"01",2022-12-29,0.2,67.1273626931386,2022-12-26,"3 day ahead inc hosp","quantile"
"01",2022-12-29,0.25,70.0332294298416,2022-12-26,"3 day ahead inc hosp","quantile"
"01",2022-12-29,0.3,73.134715851513,2022-12-26,"3 day ahead inc hosp","quantile"
"01",2022-12-29,0.35,76.6123366661601,2022-12-26,"3 day ahead inc hosp","quantile"
"01",2022-12-29,0.4,79.3366076952838,2022-12-26,"3 day ahead inc hosp","quantile"
"01",2022-12-29,0.45,82.2078893263544,2022-12-26,"3 day ahead inc hosp","quantile"
"01",2022-12-29,0.5,84.820339019794,2022-12-26,"3 day ahead inc hosp","quantile"
"01",2022-12-29,0.55,87.8189469581726,2022-12-26,"3 day ahead inc hosp","quantile"
"01",2022-12-29,0.6,90.9273635427597,2022-12-26,"3 day ahead inc hosp","quantile"
"01",2022-12-29,0.65,93.4131741999841,2022-12-26,"3 day ahead inc hosp","quantile"
"01",2022-12-29,0.7,96.7568961633896,2022-12-26,"3 day ahead inc hosp","quantile"
"01",2022-12-29,0.75,100.038650465829,2022-12-26,"3 day ahead inc hosp","quantile"
