target_end_date,quantile,value,type,location,forecast_date,target
2022-08-22,0.15,113.466095,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-22,0.2,116.662,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-22,0.25,119.25927,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-22,0.3,120.53198,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-22,0.35,122.78415,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-22,0.4,125.31851,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-22,0.45,127.99415,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-22,0.5,129.89017,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-22,0.55,130.22311,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-22,0.6,132.37997,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-22,0.65,136.51613,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-22,0.7,138.79482,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-22,0.75,141.61789,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-22,0.8,145.478,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-22,0.85,149.85876,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-22,0.9,154.83145,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-22,0.95,163.27792,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-22,0.975,173.4662,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-22,0.99,186.29428,quantile,01,2022-08-14,8 day ahead inc hosp
2022-08-23,0.01,93.69215,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.025,100.472626,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.05,104.304855,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.1,110.36076,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.15,113.94263,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.2,116.42131,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.25,119.444466,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.3,120.85128,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.35,123.45884,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.4,125.91565,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.45,128.12895,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.5,130.9772,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.55,131.39062,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.6,133.90611,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.65,137.06021,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.7,140.28044,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.75,143.26572,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.8,147.33798,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.85,152.15764,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.9,157.20659,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.95,166.70956,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.975,176.90388,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-23,0.99,190.26544,quantile,01,2022-08-14,9 day ahead inc hosp
2022-08-24,0.01,90.989426,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.025,97.008385,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.05,102.15604,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.1,107.40981,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.15,111.41845,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.2,114.32993,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.25,116.7515,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.3,117.95112,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.35,121.328545,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.4,122.70044,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.45,126.26791,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.5,128.96309,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.55,129.93167,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.6,131.93796,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.65,135.81885,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.7,138.93161,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.75,142.40596,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.8,146.80983,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.85,151.82884,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.9,158.1917,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.95,168.73918,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.975,180.97638,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-24,0.99,195.25348,quantile,01,2022-08-14,10 day ahead inc hosp
2022-08-25,0.01,89.16674,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.025,95.07811,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.05,99.12484,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.1,104.983765,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.15,109.27743,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.2,112.47196,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.25,115.31431,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.3,117.52089,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.35,119.535614,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.4,122.446945,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.45,124.87163,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.5,128.44502,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.55,128.57114,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.6,131.32773,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.65,134.51686,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.7,137.77972,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.75,140.88264,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.8,145.0669,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.85,149.90228,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.9,155.7492,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.95,166.04004,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.975,178.31798,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-25,0.99,191.41914,quantile,01,2022-08-14,11 day ahead inc hosp
2022-08-26,0.01,82.99455,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.025,89.19211,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.05,93.58925,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.1,99.27583,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.15,103.64485,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.2,106.49025,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.25,110.12931,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.3,111.92607,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.35,116.84069,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.4,117.32123,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.45,122.18835,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.5,124.32962,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.55,124.92216,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.6,127.22992,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.65,130.63423,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.7,134.4986,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.75,137.99007,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.8,141.79149,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.85,147.50186,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.9,154.02669,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.95,163.74623,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.975,175.81693,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-26,0.99,188.98547,quantile,01,2022-08-14,12 day ahead inc hosp
2022-08-27,0.01,78.75223,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.025,84.727295,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.05,87.9859,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.1,94.16817,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.15,98.057304,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.2,100.33285,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.25,104.289314,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.3,105.98814,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.35,109.23083,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.4,110.27351,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.45,114.647316,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.5,117.17118,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.55,117.78927,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.6,120.1373,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.65,123.462715,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.7,126.361885,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.75,129.1993,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.8,132.87349,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.85,136.83012,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.9,143.55302,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.95,153.90962,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.975,165.6305,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-27,0.99,180.5777,quantile,01,2022-08-14,13 day ahead inc hosp
2022-08-28,0.01,75.325516,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.025,81.902054,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.05,85.11807,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.1,91.55455,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.15,97.05224,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.2,98.47527,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.25,102.49164,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.3,104.14285,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.35,109.35067,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.4,109.84106,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.45,115.387665,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.5,118.15435,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.55,118.96442,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.6,121.41362,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.65,125.43243,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.7,128.83127,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.75,132.25777,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.8,136.75307,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.85,141.77885,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.9,149.56238,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.95,160.79642,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.975,172.58722,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-28,0.99,188.81195,quantile,01,2022-08-14,14 day ahead inc hosp
2022-08-29,0.01,86.310295,quantile,01,2022-08-14,15 day ahead inc hosp
2022-08-29,0.025,92.12538,quantile,01,2022-08-14,15 day ahead inc hosp
2022-08-29,0.05,95.12597,quantile,01,2022-08-14,15 day ahead inc hosp
2022-08-29,0.1,101.56407,quantile,01,2022-08-14,15 day ahead inc hosp
2022-08-29,0.15,107.08783,quantile,01,2022-08-14,15 day ahead inc hosp
2022-08-29,0.2,109.163185,quantile,01,2022-08-14,15 day ahead inc hosp
2022-08-29,0.25,112.27085,quantile,01,2022-08-14,15 day ahead inc hosp
2022-08-29,0.3,115.033875,quantile,01,2022-08-14,15 day ahead inc hosp
2022-08-29,0.35,119.02565,quantile,01,2022-08-14,15 day ahead inc hosp
2022-08-29,0.4,121.10932,quantile,01,2022-08-14,15 day ahead inc hosp
2022-08-29,0.45,126.36251,quantile,01,2022-08-14,15 day ahead inc hosp
2022-08-29,0.5,128.05132,quantile,01,2022-08-14,15 day ahead inc hosp
2022-08-29,0.55,129.90158,quantile,01,2022-08-14,15 day ahead inc hosp
2022-08-29,0.6,133.37845,quantile,01,2022-08-14,15 day ahead inc hosp
2022-08-29,0.65,136.35165,quantile,01,2022-08-14,15 day ahead inc hosp
2022-08-29,0.7,140.51143,quantile,01,2022-08-14,15 day ahead inc hosp
2022-08-29,0.75,143.74838,quantile,01,2022-08-14,15 day ahead inc hosp
2022-08-29,0.8,148.67877,quantile,01,2022-08-14,15 day ahead inc hosp
