target_end_date,quantile,value,type,location,forecast_date,target
2022-07-12,0.01,70.71984,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.025,80.17734,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.05,87.01963,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.1,98.01482,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.15,105.69251,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.2,110.40829,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.25,114.88217,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.3,118.79154,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.35,122.79374,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.4,126.01421,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.45,128.46884,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.5,131.12775,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.55,134.25797,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.6,137.74268,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.65,141.4502,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.7,145.10466,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.75,149.2552,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.8,152.92264,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.85,157.42358,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.9,163.97534,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.95,177.06981,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.975,188.74748,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-12,0.99,215.53687,quantile,01,2022-07-10,2 day ahead inc hosp
2022-07-13,0.01,70.52965,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.025,81.18588,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.05,87.75801,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.1,99.19345,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.15,106.42483,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.2,111.8035,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.25,115.81544,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.3,120.04265,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.35,123.59715,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.4,127.42182,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.45,129.72559,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.5,132.40646,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.55,136.18298,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.6,139.51248,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.65,143.11685,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.7,147.03311,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.75,151.37628,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.8,155.4314,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.85,160.12607,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.9,167.9062,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.95,181.69342,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.975,195.07922,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-13,0.99,222.11087,quantile,01,2022-07-10,3 day ahead inc hosp
2022-07-14,0.01,66.94173,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.025,77.23914,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.05,84.645096,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.1,96.12258,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.15,104.88913,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.2,109.92795,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.25,115.15342,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.3,119.16211,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.35,123.504036,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.4,127.915085,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.45,130.59921,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.5,134.26672,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.55,138.09537,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.6,141.72162,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.65,145.37184,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.7,149.41124,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.75,153.97739,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.8,159.36314,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.85,165.90332,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.9,175.0212,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.95,190.49693,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.975,208.71779,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-14,0.99,241.25194,quantile,01,2022-07-10,4 day ahead inc hosp
2022-07-15,0.01,57.181473,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.025,67.68325,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.05,76.46256,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.1,89.06032,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.15,97.35503,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.2,103.762634,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.25,109.3119,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.3,114.19042,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.35,118.53252,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.4,122.81975,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.45,126.047966,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.5,129.33374,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.55,133.1988,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.6,136.88585,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.65,140.9082,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.7,145.09921,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.75,150.51851,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.8,155.18314,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.85,162.23756,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.9,171.05225,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.95,187.48943,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.975,205.10393,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-15,0.99,235.438,quantile,01,2022-07-10,5 day ahead inc hosp
2022-07-16,0.01,42.124855,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.025,49.081673,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.05,56.104927,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.1,67.619934,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.15,77.09256,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.2,83.44011,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.25,89.58522,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.3,94.044945,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.35,99.21828,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.4,103.38037,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.45,107.699554,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.5,112.29132,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.55,116.58158,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.6,121.18225,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.65,125.67937,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.7,130.32452,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.75,135.19641,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.8,140.11833,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.85,146.48376,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.9,155.6236,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.95,171.40482,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.975,191.37479,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-16,0.99,219.32014,quantile,01,2022-07-10,6 day ahead inc hosp
2022-07-17,0.01,35.59263,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.025,45.747955,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.05,52.670998,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.1,62.196888,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.15,72.949234,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.2,79.435394,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.25,86.10532,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.3,90.21287,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.35,96.33106,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.4,100.10808,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.45,104.85683,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.5,108.90698,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.55,113.32468,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.6,118.39588,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.65,123.25938,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.7,128.97736,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.75,134.47925,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.8,140.21445,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.85,147.46823,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.9,157.86618,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.95,176.9117,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.975,199.71375,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-17,0.99,229.93875,quantile,01,2022-07-10,7 day ahead inc hosp
2022-07-18,0.01,51.06862,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.025,64.83663,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.05,71.97017,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.1,84.36102,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.15,94.20735,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.2,101.07102,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.25,108.12015,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.3,113.35216,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.35,119.37356,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.4,123.738655,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.45,128.19557,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.5,133.2053,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.55,137.72275,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.6,142.73148,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.65,147.90295,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.7,153.12357,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.75,159.2416,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.8,164.28915,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.85,171.82452,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.9,182.53497,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.95,202.14174,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.975,224.89816,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-18,0.99,258.90143,quantile,01,2022-07-10,8 day ahead inc hosp
2022-07-19,0.01,52.92174,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.025,65.13007,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.05,72.682884,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.1,84.88521,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.15,95.32796,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.2,102.49423,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.25,109.27071,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.3,114.62412,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.35,121.19685,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.4,126.53733,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.45,131.07928,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.5,136.49777,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.55,141.409,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.6,146.65799,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.65,151.96962,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.7,157.50314,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.75,163.75519,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.8,169.34518,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.85,177.5812,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.9,189.2775,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.95,211.12378,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.975,236.43227,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-19,0.99,273.55106,quantile,01,2022-07-10,9 day ahead inc hosp
2022-07-20,0.01,49.61986,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.025,62.306694,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.05,68.57341,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.1,80.910774,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.15,92.205475,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.2,100.46307,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.25,107.945244,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.3,113.037926,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.35,119.97889,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.4,125.17449,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.45,129.62566,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.5,134.72421,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.55,139.08884,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.6,145.12549,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.65,150.64299,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.7,156.45703,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.75,163.32883,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.8,169.32741,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.85,178.15135,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.9,189.76828,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.95,212.77335,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.975,238.11748,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-20,0.99,278.9344,quantile,01,2022-07-10,10 day ahead inc hosp
2022-07-21,0.01,47.584656,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.025,59.067764,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.05,65.26504,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.1,78.12538,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.15,88.78862,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.2,96.6456,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.25,105.06628,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.3,110.43092,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.35,117.24474,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.4,122.89095,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.45,127.71053,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.5,133.51546,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.55,138.52513,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.6,144.275,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.65,150.06421,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.7,156.09293,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.75,162.99554,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.8,169.71701,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.85,179.17737,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.9,192.23692,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.95,217.05653,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.975,244.3893,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-21,0.99,287.1335,quantile,01,2022-07-10,11 day ahead inc hosp
2022-07-22,0.01,39.515995,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.025,50.18326,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.05,56.539795,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.1,67.740746,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.15,77.83979,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.2,86.07698,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.25,94.36461,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.3,100.18271,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.35,107.81775,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.4,113.33794,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.45,119.19531,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.5,125.16485,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.55,130.23444,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.6,136.4307,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.65,142.30081,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.7,148.90622,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.75,155.83298,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.8,162.5241,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.85,172.01895,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.9,185.44762,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.95,210.19196,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.975,238.43085,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-22,0.99,281.68658,quantile,01,2022-07-10,12 day ahead inc hosp
2022-07-23,0.01,26.64567,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.025,36.51013,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.05,44.270084,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.1,53.542526,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.15,62.363102,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.2,70.1591,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.25,77.230064,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.3,82.87027,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.35,90.753525,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.4,96.115555,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.45,101.77887,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.5,107.345184,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.55,112.98308,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.6,119.28226,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.65,125.536514,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.7,132.05595,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.75,139.2549,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.8,146.27213,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.85,156.10632,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.9,169.65039,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.95,194.75029,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.975,222.76654,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-23,0.99,267.61798,quantile,01,2022-07-10,13 day ahead inc hosp
2022-07-24,0.01,22.081148,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.025,33.379997,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.05,41.683792,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.1,50.433697,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.15,58.610817,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.2,66.4646,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.25,74.54486,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.3,80.35829,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.35,88.10136,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.4,93.72781,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.45,100.177475,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.5,106.538956,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.55,112.36711,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.6,119.28097,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.65,125.7246,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.7,133.29419,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.75,141.44916,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.8,149.26523,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.85,160.01651,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.9,174.77367,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.95,202.1919,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.975,233.4842,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-24,0.99,281.61975,quantile,01,2022-07-10,14 day ahead inc hosp
2022-07-25,0.01,32.69679,quantile,01,2022-07-10,15 day ahead inc hosp
2022-07-25,0.025,44.990234,quantile,01,2022-07-10,15 day ahead inc hosp
2022-07-25,0.05,52.390038,quantile,01,2022-07-10,15 day ahead inc hosp
2022-07-25,0.1,62.244602,quantile,01,2022-07-10,15 day ahead inc hosp
2022-07-25,0.15,71.86142,quantile,01,2022-07-10,15 day ahead inc hosp
2022-07-25,0.2,81.49962,quantile,01,2022-07-10,15 day ahead inc hosp
2022-07-25,0.25,91.13522,quantile,01,2022-07-10,15 day ahead inc hosp
2022-07-25,0.3,97.51884,quantile,01,2022-07-10,15 day ahead inc hosp
2022-07-25,0.35,105.83197,quantile,01,2022-07-10,15 day ahead inc hosp
2022-07-25,0.4,111.83684,quantile,01,2022-07-10,15 day ahead inc hosp
2022-07-25,0.45,118.12826,quantile,01,2022-07-10,15 day ahead inc hosp
2022-07-25,0.5,124.23142,quantile,01,2022-07-10,15 day ahead inc hosp
2022-07-25,0.55,129.95428,quantile,01,2022-07-10,15 day ahead inc hosp
2022-07-25,0.6,137.03482,quantile,01,2022-07-10,15 day ahead inc hosp
2022-07-25,0.65,143.6997,quantile,01,2022-07-10,15 day ahead inc hosp
2022-07-25,0.7,151.33252,quantile,01,2022-07-10,15 day ahead inc hosp
2022-07-25,0.75,159.92653,quantile,01,2022-07-10,15 day ahead inc hosp
2022-07-25,0.8,167.74998,quantile,01,2022-07-10,15 day ahead inc hosp
