,location,target,type,quantile,forecast_date,target_end_date,value
5,24009,3 wk ahead inc case ,quantile,0.75,2020-07-05,2020-07-26,19.42
6,24009,3 wk ahead inc case ,quantile,0.9,2020-07-05,2020-07-26,20.41
7,24009,3 wk ahead inc case ,quantile,0.975,2020-07-05,2020-07-26,20.5
0,24009,4 wk ahead inc case ,point,NA,2020-07-05,2020-08-02,17.01
1,24009,4 wk ahead inc case ,quantile,0.025,2020-07-05,2020-08-02,14.88
2,24009,4 wk ahead inc case ,quantile,0.1,2020-07-05,2020-08-02,15.88
3,24009,4 wk ahead inc case ,quantile,0.25,2020-07-05,2020-08-02,16.63
4,24009,4 wk ahead inc case ,quantile,0.5,2020-07-05,2020-08-02,16.95
5,24009,4 wk ahead inc case ,quantile,0.75,2020-07-05,2020-08-02,17.49
6,24009,4 wk ahead inc case ,quantile,0.9,2020-07-05,2020-08-02,18.64
7,24009,4 wk ahead inc case ,quantile,0.975,2020-07-05,2020-08-02,18.79
0,24009,5 wk ahead inc case ,point,NA,2020-07-05,2020-08-09,15.3
1,24009,5 wk ahead inc case ,quantile,0.025,2020-07-05,2020-08-09,13.35
2,24009,5 wk ahead inc case ,quantile,0.1,2020-07-05,2020-08-09,14.15
3,24009,5 wk ahead inc case ,quantile,0.25,2020-07-05,2020-08-09,14.99
4,24009,5 wk ahead inc case ,quantile,0.5,2020-07-05,2020-08-09,15.16
5,24009,5 wk ahead inc case ,quantile,0.75,2020-07-05,2020-08-09,15.71
6,24009,5 wk ahead inc case ,quantile,0.9,2020-07-05,2020-08-09,16.93
7,24009,5 wk ahead inc case ,quantile,0.975,2020-07-05,2020-08-09,17.13
0,24009,6 wk ahead inc case ,point,NA,2020-07-05,2020-08-16,13.71
1,24009,6 wk ahead inc case ,quantile,0.025,2020-07-05,2020-08-16,11.92
2,24009,6 wk ahead inc case ,quantile,0.1,2020-07-05,2020-08-16,12.56
3,24009,6 wk ahead inc case ,quantile,0.25,2020-07-05,2020-08-16,13.27
4,24009,6 wk ahead inc case ,quantile,0.5,2020-07-05,2020-08-16,13.57
5,24009,6 wk ahead inc case ,quantile,0.75,2020-07-05,2020-08-16,14.09
6,24009,6 wk ahead inc case ,quantile,0.9,2020-07-05,2020-08-16,15.31
7,24009,6 wk ahead inc case ,quantile,0.975,2020-07-05,2020-08-16,15.56
0,24009,7 wk ahead inc case ,point,NA,2020-07-05,2020-08-23,12.23
1,24009,7 wk ahead inc case ,quantile,0.025,2020-07-05,2020-08-23,10.62
2,24009,7 wk ahead inc case ,quantile,0.1,2020-07-05,2020-08-23,11.09
3,24009,7 wk ahead inc case ,quantile,0.25,2020-07-05,2020-08-23,11.69
4,24009,7 wk ahead inc case ,quantile,0.5,2020-07-05,2020-08-23,12.1
5,24009,7 wk ahead inc case ,quantile,0.75,2020-07-05,2020-08-23,12.61
6,24009,7 wk ahead inc case ,quantile,0.9,2020-07-05,2020-08-23,13.79
7,24009,7 wk ahead inc case ,quantile,0.975,2020-07-05,2020-08-23,14.06
0,24009,8 wk ahead inc case ,point,NA,2020-07-05,2020-08-30,10.87
1,24009,8 wk ahead inc case ,quantile,0.025,2020-07-05,2020-08-30,9.42
2,24009,8 wk ahead inc case ,quantile,0.1,2020-07-05,2020-08-30,9.76
3,24009,8 wk ahead inc case ,quantile,0.25,2020-07-05,2020-08-30,10.26
4,24009,8 wk ahead inc case ,quantile,0.5,2020-07-05,2020-08-30,10.71
5,24009,8 wk ahead inc case ,quantile,0.75,2020-07-05,2020-08-30,11.33
6,24009,8 wk ahead inc case ,quantile,0.9,2020-07-05,2020-08-30,12.37
7,24009,8 wk ahead inc case ,quantile,0.975,2020-07-05,2020-08-30,12.67
0,24011,1 wk ahead inc case ,point,NA,2020-07-05,2020-07-12,34.81
1,24011,1 wk ahead inc case ,quantile,0.025,2020-07-05,2020-07-12,33.35
2,24011,1 wk ahead inc case ,quantile,0.1,2020-07-05,2020-07-12,33.38
3,24011,1 wk ahead inc case ,quantile,0.25,2020-07-05,2020-07-12,33.65
4,24011,1 wk ahead inc case ,quantile,0.5,2020-07-05,2020-07-12,34.84
5,24011,1 wk ahead inc case ,quantile,0.75,2020-07-05,2020-07-12,35.5
6,24011,1 wk ahead inc case ,quantile,0.9,2020-07-05,2020-07-12,36.21
7,24011,1 wk ahead inc case ,quantile,0.975,2020-07-05,2020-07-12,36.71
0,24011,2 wk ahead inc case ,point,NA,2020-07-05,2020-07-19,36.03
1,24011,2 wk ahead inc case ,quantile,0.025,2020-07-05,2020-07-19,34.46
2,24011,2 wk ahead inc case ,quantile,0.1,2020-07-05,2020-07-19,34.46
3,24011,2 wk ahead inc case ,quantile,0.25,2020-07-05,2020-07-19,34.71
4,24011,2 wk ahead inc case ,quantile,0.5,2020-07-05,2020-07-19,36.01
5,24011,2 wk ahead inc case ,quantile,0.75,2020-07-05,2020-07-19,36.8
6,24011,2 wk ahead inc case ,quantile,0.9,2020-07-05,2020-07-19,37.64
7,24011,2 wk ahead inc case ,quantile,0.975,2020-07-05,2020-07-19,38.21
0,24011,3 wk ahead inc case ,point,NA,2020-07-05,2020-07-26,37.2
1,24011,3 wk ahead inc case ,quantile,0.025,2020-07-05,2020-07-26,35.46
2,24011,3 wk ahead inc case ,quantile,0.1,2020-07-05,2020-07-26,35.48
3,24011,3 wk ahead inc case ,quantile,0.25,2020-07-05,2020-07-26,35.75
4,24011,3 wk ahead inc case ,quantile,0.5,2020-07-05,2020-07-26,37.11
5,24011,3 wk ahead inc case ,quantile,0.75,2020-07-05,2020-07-26,38.05
6,24011,3 wk ahead inc case ,quantile,0.9,2020-07-05,2020-07-26,39.01
7,24011,3 wk ahead inc case ,quantile,0.975,2020-07-05,2020-07-26,39.66
0,24011,4 wk ahead inc case ,point,NA,2020-07-05,2020-08-02,38.3
1,24011,4 wk ahead inc case ,quantile,0.025,2020-07-05,2020-08-02,36.38
2,24011,4 wk ahead inc case ,quantile,0.1,2020-07-05,2020-08-02,36.44
3,24011,4 wk ahead inc case ,quantile,0.25,2020-07-05,2020-08-02,36.73
4,24011,4 wk ahead inc case ,quantile,0.5,2020-07-05,2020-08-02,38.15
5,24011,4 wk ahead inc case ,quantile,0.75,2020-07-05,2020-08-02,39.23
6,24011,4 wk ahead inc case ,quantile,0.9,2020-07-05,2020-08-02,40.31
7,24011,4 wk ahead inc case ,quantile,0.975,2020-07-05,2020-08-02,41.04
0,24011,5 wk ahead inc case ,point,NA,2020-07-05,2020-08-09,39.32
1,24011,5 wk ahead inc case ,quantile,0.025,2020-07-05,2020-08-09,37.22
2,24011,5 wk ahead inc case ,quantile,0.1,2020-07-05,2020-08-09,37.32
3,24011,5 wk ahead inc case ,quantile,0.25,2020-07-05,2020-08-09,37.64
4,24011,5 wk ahead inc case ,quantile,0.5,2020-07-05,2020-08-09,39.1
5,24011,5 wk ahead inc case ,quantile,0.75,2020-07-05,2020-08-09,40.33
6,24011,5 wk ahead inc case ,quantile,0.9,2020-07-05,2020-08-09,41.53
7,24011,5 wk ahead inc case ,quantile,0.975,2020-07-05,2020-08-09,42.35
0,24011,6 wk ahead inc case ,point,NA,2020-07-05,2020-08-16,40.25
1,24011,6 wk ahead inc case ,quantile,0.025,2020-07-05,2020-08-16,37.97
2,24011,6 wk ahead inc case ,quantile,0.1,2020-07-05,2020-08-16,38.11
3,24011,6 wk ahead inc case ,quantile,0.25,2020-07-05,2020-08-16,38.47
4,24011,6 wk ahead inc case ,quantile,0.5,2020-07-05,2020-08-16,39.96
5,24011,6 wk ahead inc case ,quantile,0.75,2020-07-05,2020-08-16,41.34
6,24011,6 wk ahead inc case ,quantile,0.9,2020-07-05,2020-08-16,42.66
7,24011,6 wk ahead inc case ,quantile,0.975,2020-07-05,2020-08-16,43.55
0,24011,7 wk ahead inc case ,point,NA,2020-07-05,2020-08-23,41.07
1,24011,7 wk ahead inc case ,quantile,0.025,2020-07-05,2020-08-23,38.62
2,24011,7 wk ahead inc case ,quantile,0.1,2020-07-05,2020-08-23,38.82
3,24011,7 wk ahead inc case ,quantile,0.25,2020-07-05,2020-08-23,39.22
4,24011,7 wk ahead inc case ,quantile,0.5,2020-07-05,2020-08-23,40.72
5,24011,7 wk ahead inc case ,quantile,0.75,2020-07-05,2020-08-23,42.25
6,24011,7 wk ahead inc case ,quantile,0.9,2020-07-05,2020-08-23,43.69
7,24011,7 wk ahead inc case ,quantile,0.975,2020-07-05,2020-08-23,44.65
0,24011,8 wk ahead inc case ,point,NA,2020-07-05,2020-08-30,41.79
1,24011,8 wk ahead inc case ,quantile,0.025,2020-07-05,2020-08-30,39.17
2,24011,8 wk ahead inc case ,quantile,0.1,2020-07-05,2020-08-30,39.42
3,24011,8 wk ahead inc case ,quantile,0.25,2020-07-05,2020-08-30,39.86
4,24011,8 wk ahead inc case ,quantile,0.5,2020-07-05,2020-08-30,41.37
5,24011,8 wk ahead inc case ,quantile,0.75,2020-07-05,2020-08-30,43.05
6,24011,8 wk ahead inc case ,quantile,0.9,2020-07-05,2020-08-30,44.6
7,24011,8 wk ahead inc case ,quantile,0.975,2020-07-05,2020-08-30,45.63
0,24013,1 wk ahead inc case ,point,NA,2020-07-05,2020-07-12,84.03
1,24013,1 wk ahead inc case ,quantile,0.025,2020-07-05,2020-07-12,79.36
2,24013,1 wk ahead inc case ,quantile,0.1,2020-07-05,2020-07-12,80.77
3,24013,1 wk ahead inc case ,quantile,0.25,2020-07-05,2020-07-12,82.36
4,24013,1 wk ahead inc case ,quantile,0.5,2020-07-05,2020-07-12,84.44
5,24013,1 wk ahead inc case ,quantile,0.75,2020-07-05,2020-07-12,85.6
6,24013,1 wk ahead inc case ,quantile,0.9,2020-07-05,2020-07-12,86.47
