time,quantile,hosp_curr,cum_death,death,infections,cum_infections,hosp,cum_hosp
2020-03-18,45%,2886.2,158,31,26106.700000000004,148076.8,687,3735.55
2020-03-18,50%,2978.5,165,32,27067,153275.5,709,3854.5
2020-03-18,55%,3068.9,172,33,27842.35,158452.7,737,3968.8
2020-03-18,60%,3173.8,178,34,28791.4,165015.80000000002,760,4113.800000000001
2020-03-18,65%,3267.05,187,36,30119.450000000004,171449.10000000003,787,4283.450000000001
2020-03-18,70%,3436.3,196,38,32078.9,180625.7,824,4457.300000000001
2020-03-18,75%,3595.25,207,40,34208.500000000015,191138.50000000006,858,4685
2020-03-18,80%,3812.2,222,43,37271.8,202915,918.2,4985.200000000001
2020-03-18,85%,4091.15,236,47,41071.25,227130.15000000005,1002.1500000000001,5375.800000000001
2020-03-18,90%,4844.6,264.3000000000004,52.100000000000136,49118.400000000016,266852.6000000001,1154.7000000000023,6189.4000000000005
2020-03-18,95%,6270.75,341.14999999999986,67,65844.29999999997,354930.0999999995,1540.6499999999994,8125.25
2020-03-18,97.5%,8361.699999999999,458.1999999999998,89.04999999999995,90749.12499999993,485601.67499999964,1993.6249999999993,10996.074999999988
2020-03-18,99%,13929.169999999991,718.0699999999999,141,137243.80999999997,819851.1799999999,3431.13,19145.26
2020-03-19,1%,2379.8,98,19.990000000000002,16755.16,114279.53000000001,558.9599999999999,2942.95
2020-03-19,2.5%,2537.9500000000003,111.975,22,18066.850000000002,120580,592.875,3145.575
2020-03-19,5%,2648.95,125,24,19681.4,128731.75,624.8000000000001,3329.8
2020-03-19,10%,2791.8999999999996,140,27,21957.6,139418,663.9,3525
2020-03-19,15%,2893.8500000000004,151.85000000000002,29,23500.250000000004,146627.55000000002,698,3714.7000000000003
2020-03-19,20%,3035,159,31,24921,152988.40000000002,721.8,3870.3999999999996
2020-03-19,25%,3108,166,33,25971.75,158500.25,743,4015.25
2020-03-19,30%,3218.7,174,34,27128.899999999998,163050.7,763.7,4151
2020-03-19,35%,3322.95,181,35,28519.5,168494.1,790,4295.65
2020-03-19,40%,3412.6,189,36,29904.8,174091.40000000002,814,4422
2020-03-19,45%,3501,196,38,31283.85,179588.65000000002,836.55,4565.2
2020-03-19,50%,3613,204.5,40,32560.5,184692.5,858,4699
2020-03-19,55%,3728.45,212,41,33441.4,192320.45,883.9000000000001,4838.9
2020-03-19,60%,3859,219,43,34557,198814.80000000005,915.8000000000002,5032.8
2020-03-19,65%,3985.35,231,44,36615.55000000001,208571.60000000003,954.7000000000003,5207.700000000001
2020-03-19,70%,4179.6,242,46.30000000000007,38990.5,218365.9,1003,5448
2020-03-19,75%,4384.25,254,49,41594.00000000001,232171.5,1056.25,5765
2020-03-19,80%,4624.8,272,52,45460.600000000006,245937.00000000006,1113,6104
2020-03-19,85%,5009.050000000001,289.1500000000001,56.15000000000009,49756.55,274443.0000000001,1218.15,6584.050000000003
2020-03-19,90%,5907.400000000006,324,64,59950.90000000007,326338.60000000003,1429.3000000000004,7592.100000000006
2020-03-19,95%,7773.049999999999,415,82.04999999999995,79617.24999999999,433251.2499999999,1852.5499999999995,10006.399999999996
2020-03-19,97.5%,10027.399999999998,568.5249999999995,106.02499999999998,109607.27499999998,594480.1249999992,2508.2749999999996,13697.724999999997
2020-03-19,99%,17138.869999999995,918.02,169.01999999999998,158216.25999999995,991796.2799999999,4108.029999999998,22976.39999999999
2020-03-20,1%,2894.9900000000002,129.95999999999998,27,18955.089999999997,134091.3,665.96,3754.36
2020-03-20,2.5%,3077.95,150,29,20824.55,141650.55,707.9,3863.875
2020-03-20,5%,3216.4,160.95,32,22435.899999999998,150553.7,742,4133
2020-03-20,10%,3382.8,177,34,25152.6,165778.8,796.9,4349
2020-03-20,15%,3539,191,36.85000000000002,27149.1,174525.90000000002,840.85,4571.55
2020-03-20,20%,3692.2000000000003,201,38,28913.2,182188,869.8,4742.6
2020-03-20,25%,3795.5,208,40,30236.75,189910.25,900.75,4930.5
2020-03-20,30%,3882.7,216,42,31762.7,195192.3,920.7,5104.8
2020-03-20,35%,4021.95,225,43,33358.350000000006,202570.95,950,5242.95
2020-03-20,40%,4139.8,234,45,35185.4,208853.8,974,5422
2020-03-20,45%,4277.55,242,47,36591.55,215797.65,1004,5552.65
2020-03-20,50%,4410.5,250,48,38341,223787.5,1041,5749
2020-03-20,55%,4513,262,50,39355.9,231806,1079.45,5932.35
2020-03-20,60%,4699.8,271,52,40767.8,239723.40000000002,1112,6127.800000000001
2020-03-20,65%,4843.700000000001,284,53,42822.90000000001,250643.75000000012,1159.3500000000001,6329.35
2020-03-20,70%,5073.600000000001,293.30000000000007,55,46335,263093.30000000005,1215.3000000000002,6680.200000000001
2020-03-20,75%,5336.000000000001,309,58,48932.500000000015,281655.75,1277,6969
2020-03-20,80%,5598.5999999999995,332,62,53385.20000000001,297407.80000000005,1369.2,7413
2020-03-20,85%,6167.45,356,67,58303.75000000001,332909.55000000005,1486.6000000000004,7992.4000000000015
2020-03-20,90%,7225.700000000008,394,77.10000000000014,69351.20000000001,395986.10000000056,1728.4000000000005,9338.800000000027
2020-03-20,95%,9559.349999999995,510.04999999999995,100.04999999999995,91450.39999999997,522685.2999999997,2281.7999999999993,12264.05
2020-03-20,97.5%,12555.675,701.1249999999999,132.04999999999995,123741.69999999997,714348.0499999986,3097.9999999999973,16686.199999999997
2020-03-20,99%,21155.379999999997,1095.6599999999994,218.13999999999987,173502.03,1161854.0299999998,5158.16,27483.96999999998
2020-03-21,1%,3543.92,166.99,30.99,21696.2,155954.99,775.88,4569.7
2020-03-21,2.5%,3686.8,192,35,23478.3,165794.425,830.975,4802.9749999999995
2020-03-21,5%,3899.2999999999997,205,38,25691.4,175919.40000000002,890,5067.799999999999
2020-03-21,10%,4132,224.9,42,28804.600000000002,195398.90000000002,956.9,5371.799999999999
2020-03-21,15%,4308.1,238.85000000000002,45,31216.050000000003,206356.8,1006.85,5576.35
2020-03-21,20%,4482.4,250,47,33281.8,216131.80000000002,1047,5800.8
2020-03-21,25%,4596.5,260,49,34960.25,225626.25,1082,6008
2020-03-21,30%,4709.4,272,51,36864.2,234042.5,1114,6204.200000000001
2020-03-21,35%,4842.3,279,53,38999.3,240952.95,1145.65,6407.450000000001
2020-03-21,40%,5025.200000000001,288.6,55,41218.399999999994,250381,1184,6610.8
2020-03-21,45%,5177.85,300,56.55000000000001,42866.3,258648.95,1221.1,6750.4
2020-03-21,50%,5337,308,59,44591,269495,1270,6994.5
2020-03-21,55%,5504.1500000000005,319,61,46186,278844.85,1309,7241
2020-03-21,60%,5679.4,332,63,47598.6,288517,1347.8000000000002,7433.800000000001
2020-03-21,65%,5901,345,66,50086.100000000006,299298.05000000005,1395.3500000000001,7733.35
2020-03-21,70%,6189.6,359,69,54239.3,318056,1465,8096.9
2020-03-21,75%,6518.25,380.2500000000001,72,57515.000000000015,341616.75,1555.5,8526
2020-03-21,80%,6855.800000000001,403,75.20000000000005,62019.600000000006,361163.80000000005,1657.2,9022.8
2020-03-21,85%,7554.15,436,83,68054.35,400651,1830,9803.000000000002
2020-03-21,90%,8756.200000000012,495.10000000000014,94.10000000000014,79176.60000000003,474401.6000000008,2128.1000000000004,11560.500000000005
2020-03-21,95%,11426.849999999995,642,125,104059.09999999993,627981.7999999998,2838.4499999999985,15080.749999999993
2020-03-21,97.5%,15170.049999999988,853.2999999999997,159,133154.7499999999,862688.2999999988,3896.399999999998,19946.649999999998
2020-03-21,99%,25946.04,1457.05,244.28999999999974,188086.15999999997,1325583.8099999991,6216.059999999996,32899.629999999976
2020-03-22,1%,4193.56,212.98,40,24196.079999999998,179724,906,5584.860000000001
2020-03-22,2.5%,4391.9,243.9,43,26685.475000000002,192266.09999999998,982,5942.875
2020-03-22,5%,4640.8,254.95000000000002,46,29108.65,206269.1,1044.75,6187.8
2020-03-22,10%,4962.8,279,50,32712.5,226737.9,1138,6551.4000000000005
2020-03-22,15%,5211,298,54,35861.15000000001,242849.40000000002,1190.85,6823.75
2020-03-22,20%,5405,310,57,38167,254042.40000000002,1248.6,7096.200000000001
2020-03-22,25%,5573.75,320,60,39872.5,266717.75,1300.75,7307
2020-03-22,30%,5706.7,332.7,62,42259.2,277265.8,1327,7537.7
2020-03-22,35%,5860.55,346,64,44652.75,285799.5,1371,7767.950000000001
2020-03-22,40%,6084.6,355,67,47377.2,297789.60000000003,1421.6,8015.6
2020-03-22,45%,6229.2,367,69,49213.2,310164.19999999995,1474.1000000000001,8261.75
2020-03-22,50%,6469.5,380,71,51613,321124.5,1527,8526.5
2020-03-22,55%,6684.05,392,74,53617.600000000006,332078.55,1576.45,8756.6
2020-03-22,60%,6885.200000000001,406,76,55601.40000000002,343674,1630.6000000000004,9040.6
2020-03-22,65%,7160.1500000000015,423,79,58427.00000000003,357178.60000000003,1701.7000000000003,9436
2020-03-22,70%,7521.5,438.30000000000007,83,63131.200000000004,379506.5,1776.3000000000002,9877.6
2020-03-22,75%,7899.000000000001,465,87,67555.75000000001,406185.5,1886.25,10399.5
2020-03-22,80%,8393.800000000001,494.20000000000005,92,71920.4,436155.4,2022.2,10945.600000000002
2020-03-22,85%,9187.9,533,102,79079.20000000001,481535.85,2209.4500000000003,12029.45
2020-03-22,90%,10739.500000000016,609.3000000000004,114,91170.80000000008,568713.0000000001,2620.3,14128.600000000008
2020-03-22,95%,14119.749999999987,793.0999999999999,150.04999999999995,119007.19999999998,758376.25,3446.899999999997,18412.699999999997
2020-03-22,97.5%,19175.299999999992,1049.7999999999993,203.24999999999977,152539.675,1036526.5249999996,4909.649999999996,24458.674999999992
2020-03-22,99%,31517.36,1808.2099999999998,328.05999999999995,208874.76999999996,1493878.319999999,7516.349999999992,40117.55999999997
2020-03-23,1%,4894.6900000000005,275.99,50.989999999999995,26791.559999999998,206482.21,1068.99,6832.9800000000005
2020-03-23,2.5%,5225.4000000000005,306.925,54,29571.075,222549.05,1146,7095.75
2020-03-23,5%,5540.200000000001,322,58,32356.7,238663.75,1231.95,7490
2020-03-23,10%,5955.700000000001,348,62.900000000000006,36359.9,264291.8,1340,7910.7
2020-03-23,15%,6250.85,365,66,39861.8,283364.45000000007,1421.85,8320.300000000001
2020-03-23,20%,6491.4000000000005,383,69,42591.600000000006,296988,1484.8,8702
2020-03-23,25%,6691,396,72,44500.25,311611.5,1551,8847
2020-03-23,30%,6885.7,410,75,47180.299999999996,324386.39999999997,1609.1000000000001,9122.1
2020-03-23,35%,7104.25,423,78,49944.70000000001,337248.25,1658.3,9396.65
2020-03-23,40%,7327,436,80,52856.8,351328.2,1703.8000000000002,9721
2020-03-23,45%,7532.65,450.55,83,55133.649999999994,366583.95,1767.55,10007.35
2020-03-23,50%,7775,463.5,86,58051.5,379797,1837,10312.5
2020-03-23,55%,8074,482,89,60244.90000000001,392949.25,1898.8000000000002,10646.400000000001
2020-03-23,60%,8346,493,92,62998.600000000006,403965.0000000001,1967.6000000000004,10943.600000000002
2020-03-23,65%,8669.35,513.3500000000001,95.35000000000014,65851.9,425316.6000000001,2046,11427.100000000002
2020-03-23,70%,9077.900000000001,542,100,71331.6,452472.8,2156.3,12017.300000000001
2020-03-23,75%,9590.500000000004,564.2500000000001,104,76464.75000000003,478466.25000000006,2295.75,12671
2020-03-23,80%,10136.8,599.2,112,81326.20000000001,520855.4,2449,13283.8
2020-03-23,85%,11262.75,654.1500000000001,123,89992.70000000001,571337.9,2701.7500000000005,14751.3
2020-03-23,90%,13112.200000000004,742.1000000000001,142,104140.50000000003,672672.1000000001,3195.2000000000007,17245.100000000006
2020-03-23,95%,17315.249999999996,976.4499999999996,182.0999999999999,133951.84999999986,885637.2499999988,4236.949999999999,22534.79999999998
2020-03-23,97.5%,24187.099999999995,1327.5249999999996,257.1999999999998,168113.325,1223068.4999999998,5990.549999999996,30400.324999999997
2020-03-23,99%,38424.82999999998,2186.8399999999992,406.1299999999999,223855.5799999999,1667043.0199999984,9268.819999999994,48643.98999999996
2020-03-24,1%,5804.93,355.90999999999997,62.989999999999995,28987.4,235940.8,1251.97,8140.4800000000005
2020-03-24,2.5%,6121.4000000000005,376.95000000000005,66,32040.025,255590.725,1346.925,8579.900000000001
2020-03-24,5%,6544.799999999999,401,70,35398.5,274796.9,1433,8955.55
2020-03-24,10%,7143.4,429,77,39451.4,304570.89999999997,1579,9589.8
2020-03-24,15%,7466,449,80,43336.35,327064.6,1687.85,10046.55
2020-03-24,20%,7776.799999999999,468.8,84.80000000000001,46765.399999999994,343246.4,1765.8000000000002,10488.2
2020-03-24,25%,8046.5,486.75,87.75,48820.75,360132.25,1844.5,10765.5
2020-03-24,30%,8274.9,503,91,52088.899999999994,376702.3,1911.4,11056.5
2020-03-24,35%,8571.2,519,94,54940.65,392666.55000000005,1979.65,11383.95
2020-03-24,40%,8840.6,533.6,97,57773,409866.6,2059.2,11778.400000000001
2020-03-24,45%,9077,549,100,61100.05,429541.6,2137,12099.400000000001
2020-03-24,50%,9411.5,566.5,104,63865.5,444668.5,2213,12509.5
2020-03-24,55%,9765.95,583,107,66699.6,457537.1000000001,2293.9,12924.5
2020-03-24,60%,10082.2,602.8000000000002,111,69990.6,473074.4,2367.4000000000005,13333.6
2020-03-24,65%,10514.7,627.3500000000001,116,73272.55,498285.80000000005,2450,13927.2
2020-03-24,70%,10983,658,119,79394.7,533158.8,2605.3,14676.300000000001
2020-03-24,75%,11676.000000000004,686.5000000000002,126,84856.50000000003,563185.5,2793.750000000001,15395.75
2020-03-24,80%,12478.600000000002,735,134.20000000000005,91372.4,610410.6,3004.8,16333.2
2020-03-24,85%,13662.450000000004,789,148,101092.59999999999,672855.0000000001,3230.15,18054.15
2020-03-24,90%,16021.300000000028,913.4000000000005,172.10000000000014,116116.80000000006,780767.0000000009,3836.600000000002,21063.10000000001
2020-03-24,95%,21092.44999999999,1210.1499999999999,224.19999999999982,150766,1026328.4999999991,5161.549999999998,27449.249999999975
2020-03-24,97.5%,30085.79999999998,1627.15,314.0999999999999,181333.925,1412839.4999999995,7230.824999999997,37505.12499999999
2020-03-24,99%,46708.069999999956,2643.909999999998,490.1999999999998,242948.09999999986,1847248.1999999979,11110.249999999996,61863.64999999998
2020-03-25,1%,6788.32,443.93,72,31024.53,267835.98000000004,1446.81,9604
2020-03-25,2.5%,7149.7,466.975,79.975,34105.025,290601.69999999995,1538.8,10147.3
2020-03-25,5%,7722.6,492.95,84.95,38025.9,312769.35,1682,10736.85
2020-03-25,10%,8417.9,525,92,42582.600000000006,346768.30000000005,1854.8999999999999,11522.400000000001
2020-03-25,15%,8853.300000000001,550.85,96.85000000000002,46723.700000000004,374271.25,1981.85,12096.400000000001
2020-03-25,20%,9291.8,574.8,101,50542.600000000006,395302,2087.8,12602.8
2020-03-25,25%,9590.75,597.75,105,52878.75,413727,2179.5,12967.5
2020-03-25,30%,9949.9,614.7,108.69999999999999,56052.7,432217.1,2271.4,13385.9
2020-03-25,35%,10232.65,632.6500000000001,113,59567.450000000004,452802.6,2361,13795.45
2020-03-25,40%,10615.8,650,116,62666.4,475024.6,2446.6000000000004,14245.800000000001
2020-03-25,45%,10979.400000000001,667,121,65927.4,495204.69999999995,2575.6499999999996,14657.4
2020-03-25,50%,11397.5,688,124,68999.5,517255,2673,15140
2020-03-25,55%,11818,711,130,72737.5,529486.3,2769.8,15632.45
2020-03-25,60%,12101,739,135,76375.8,548785.2,2850.4,16212.8
2020-03-25,65%,12726.750000000002,764,139.35000000000014,80163.75,579605.8,2986.4000000000005,16844.15
2020-03-25,70%,13266.2,801.6000000000001,147.30000000000007,86468.20000000001,621697.2000000001,3166.6000000000004,17753.7
2020-03-25,75%,14263.75,838.5000000000002,155,93099.5,656006,3364.000000000001,18657.75
2020-03-25,80%,15305.8,890.4000000000001,166,100155,707886.2,3662.2000000000007,19857.2
2020-03-25,85%,16663.550000000003,966.1500000000001,180,110801.80000000005,781043.9500000002,3968.7500000000005,21925.2
2020-03-25,90%,19494.200000000008,1116.1000000000015,210,126699.70000000004,909671.7,4703.400000000005,25763.900000000005
2020-03-25,95%,25969.599999999995,1489.1499999999999,279.04999999999995,165464.99999999988,1189315.6999999997,6244.749999999999,33368.649999999994
2020-03-25,97.5%,36919.14999999997,2012.3249999999998,381.4249999999996,198047.47499999998,1595729.0999999994,8745.874999999998,46818.02499999997
2020-03-25,99%,56745.83999999996,3139.2899999999972,621.0899999999999,265806.7199999999,2119627.959999998,13104.879999999997,77111.43
2020-03-26,1%,7890.570000000001,547.97,89,33112.770000000004,301888.08999999997,1615.91,11345.210000000001
2020-03-26,2.5%,8471.25,573.9749999999999,94,36346.975000000006,327872.72500000003,1793.65,11941.75
2020-03-26,5%,9020.550000000001,608.9000000000001,101,40480.95,353420.2,1963.8500000000001,12725.4
2020-03-26,10%,9920.699999999999,641.8,111,45664.100000000006,393124.8,2186.9,13823.7
2020-03-26,15%,10485.000000000002,674.85,117,50255.00000000001,422401.60000000003,2331.85,14531.7
2020-03-26,20%,11012.8,698.8000000000001,122,54074.8,450656.4,2452.6,15062.800000000001
2020-03-26,25%,11491.5,723.75,127,56911,471029.75,2579.25,15644.75
2020-03-26,30%,11875.4,750.0999999999999,131,60601.7,493150.30000000005,2706.1,16044.400000000001
2020-03-26,35%,12270.5,769,135,64163.3,519173.95,2817,16660.25
2020-03-26,40%,12777,790,139,67592,545573.8,2973.2,17232
2020-03-26,45%,13263.849999999999,812,146,70913.5,569036.95,3103.3,17665.15
2020-03-26,50%,13772.5,831.5,151,74580,591844,3204,18248
2020-03-26,55%,14253.45,861.8000000000002,157,79004.25,608744.7,3306.3500000000004,18958.75
2020-03-26,60%,14672.000000000002,900,163,82877.4,631088.0000000001,3396.4,19658.2
2020-03-26,65%,15193.800000000007,936.3500000000001,169,87714.05,662380.4,3593.7,20470.750000000007
2020-03-26,70%,16170,971.3000000000001,176,94294.90000000001,714711.4,3840.7000000000007,21397.700000000004
2020-03-26,75%,17293.75,1023.2500000000001,185,101720.50000000001,758585,4084.0000000000014,22750.5
2020-03-26,80%,18474.4,1076,199.20000000000005,110727.40000000002,812890.2,4420,24201
2020-03-26,85%,20214.149999999998,1189.7500000000005,218.1500000000001,122275.95000000003,896048.5,4830.500000000002,26823.5
2020-03-26,90%,23909.500000000022,1390.2000000000003,251,138364.00000000015,1045074.700000001,5812.100000000002,31259.50000000001
2020-03-26,95%,31690.59999999999,1814.5499999999995,346.5499999999995,183940.84999999992,1356077.8499999987,7546.399999999998,40729.25
2020-03-26,97.5%,44692.89999999999,2426.974999999999,453.1999999999998,217807.94999999998,1775856.3249999997,10394.449999999999,57235.224999999926
2020-03-26,99%,68891.39999999998,3783.0399999999963,711.5499999999995,286316.37999999995,2444447.4199999995,15453.91,93393.45999999998
2020-03-27,1%,9115.49,659.9899999999999,104.99,35396.590000000004,337379.06,1884.99,13405.609999999999
2020-03-27,2.5%,9831.725,698.85,111,39096.025,367674.77499999997,2067.95,13990
2020-03-27,5%,10476.1,734,120,43045.35,395010.55,2247,15071.7
2020-03-27,10%,11655.7,785.6999999999999,131.9,48660.200000000004,444188.9,2502.2000000000003,16426.3
2020-03-27,15%,12301.8,820.7,141,53808.950000000004,476622.95,2708.85,17288.65
2020-03-27,20%,12990.6,849,147,58143.399999999994,509925,2874,17982.6
2020-03-27,25%,13608,879,153,61634.25,531787.75,3001.75,18750
2020-03-27,30%,14155.3,905,159,65499.299999999996,558854.3,3144.7,19300
2020-03-27,35%,14581.15,935,164,69594.45,588907.05,3317.3,19964
2020-03-27,40%,15307.400000000001,959,170,73030,620498.6,3479,20661
2020-03-27,45%,15921.55,985.55,175,77049.85,648214.45,3629.75,21319.7
2020-03-27,50%,16532,1016.5,181,80789.5,672362,3773,22087
2020-03-27,55%,17101,1049.9,188,86097.85000000002,694087.2,3908.25,22943.9
2020-03-27,60%,17582.2,1086.4,195,90113.20000000001,721752.4000000001,4030.6000000000017,23613.4
2020-03-27,65%,18291.80000000001,1132,203,96539.25,760487.95,4256.1,24814.5
2020-03-27,70%,19506.300000000003,1187.6000000000001,213,103548.8,818830.8,4544,25750.100000000002
2020-03-27,75%,20751,1241.25,225.2500000000001,111819.25,871715,4782.500000000001,27611
2020-03-27,80%,22392.6,1312,240,123331,935691.8,5248.2,29292.199999999997
2020-03-27,85%,24504.250000000004,1451.15,267,135088.60000000003,1028075.6000000003,5618.4000000000015,32393.350000000006
2020-03-27,90%,29087.300000000003,1697,308.3000000000004,154383.1000000001,1194757.9000000022,6721.100000000003,37709.40000000004
2020-03-27,95%,38477.1,2207.6499999999996,416.2499999999998,200401.0999999999,1561898.7499999998,8820.449999999997,49375.74999999998
2020-03-27,97.5%,53035.799999999974,2925.4999999999977,593.0999999999999,241023.425,2002668.5499999998,11812.649999999998,69712.34999999992
