time,quantile,hosp_curr,cum_death,death,infections,cum_infections,hosp,cum_hosp
2020-03-16,50%,3083,165,33,29237.5,163043.5,741,3947
2020-03-16,55%,3227.45,174.45000000000005,35,31198.6,174019.50000000003,784.9000000000001,4145.050000000001
2020-03-16,60%,3363.4,182,36,32792.8,181846.60000000003,821.8000000000002,4313
2020-03-16,65%,3528.100000000001,195,38,34514.05000000001,191632.90000000002,863.3500000000001,4526.35
2020-03-16,70%,3707.2,205.30000000000007,40,36645,202804.40000000002,907.3000000000001,4789.200000000001
2020-03-16,75%,3930.5000000000005,219.2500000000001,43,39279.75,214534.25000000003,952.5000000000002,5064.500000000001
2020-03-16,80%,4198.800000000001,234,46,42905.600000000006,231264.6,1027.2,5487.200000000001
2020-03-16,85%,4590.15,255.1500000000001,50,47321.25000000001,252868.75000000003,1115,5884.950000000001
2020-03-16,90%,5075.100000000004,286,55.100000000000136,54704.200000000004,285383.5,1232.1000000000015,6606.700000000002
2020-03-16,95%,6613.0999999999995,350,67,72716.2,380881.64999999997,1625.1499999999999,8309.349999999999
2020-03-16,97.5%,8073.899999999998,419.1249999999999,78.07499999999993,95166.99999999996,482123.54999999976,2040.8249999999985,10030.175
2020-03-16,99%,11363.359999999997,530.05,117,125989.53999999998,686575.7999999998,2922.4699999999993,14019.659999999996
2020-03-17,1%,1971.99,101,17.990000000000002,13878.73,90763.95,436.99,2479.75
2020-03-17,2.5%,2094.825,110,21,15500.900000000001,98906.70000000001,477,2721.3250000000003
2020-03-17,5%,2267.7,123.95,23,16765.45,107907.7,513.9499999999999,2977.9
2020-03-17,10%,2553.8,136,25,19356.100000000002,121174.40000000001,591.8,3297.7999999999997
2020-03-17,15%,2717.7000000000003,148,27.850000000000023,21315.85,131980.2,638,3537.85
2020-03-17,20%,2871.8,157,30,23236.8,142104.4,678.6000000000001,3731
2020-03-17,25%,3011,165.75,32,25098.5,152862,717.5,3909.5
2020-03-17,30%,3168.7,174,34,26984.9,161486.7,756.7,4077.1
2020-03-17,35%,3308.2000000000003,183,35,28748.75,168225.45000000004,790.3,4259.55
2020-03-17,40%,3441.6,191,37,30692.800000000003,178161.8,826,4466.8
2020-03-17,45%,3608.1,199,39,32558.4,188811.95,859.55,4655.1
2020-03-17,50%,3778,207,40.5,35253,198645.5,910,4836.5
2020-03-17,55%,3931.8999999999996,216,42,37739.8,211878.75,948.9000000000001,5111
2020-03-17,60%,4130.4,227.4000000000001,44,39947.2,220789.2,998.4000000000001,5314.8
2020-03-17,65%,4342.850000000002,238.35000000000014,47,42107.850000000006,232810.05000000005,1060,5600.700000000001
2020-03-17,70%,4583.5,254,50,44368.100000000006,246253.40000000002,1103.3000000000002,5908.9
2020-03-17,75%,4820,273,53,47871.25,262714.25,1172.25,6226.75
2020-03-17,80%,5158.800000000001,289,56,52248.4,281907.60000000015,1266.4,6709
2020-03-17,85%,5610.200000000003,314,60,57803.75,309737.55,1373.15,7295.45
2020-03-17,90%,6199.100000000018,350,68,67658.40000000002,350938.3000000001,1521.1000000000015,8076.200000000006
2020-03-17,95%,8183.999999999996,437.04999999999995,86.09999999999991,89323.09999999999,471763.6999999999,2014.05,10316.099999999995
2020-03-17,97.5%,10054.474999999997,516.2499999999998,102,118562.04999999996,606896.3499999999,2531.3999999999996,12534.074999999999
2020-03-17,99%,14552.539999999994,669.0899999999999,135.03999999999996,150785.70999999996,837315.1899999997,3649.329999999998,17660.42
2020-03-18,1%,2377.8500000000004,124.99000000000001,19,16223.57,106885.99,517,3075.44
2020-03-18,2.5%,2501.9249999999997,139.95,24.975,18244.5,116713.5,583.925,3288.9
2020-03-18,5%,2729.4,155.95,27,19585.300000000003,127581.15,623.95,3614.8500000000004
2020-03-18,10%,3070.1,173,31,22601.300000000003,144604.6,704.7,4058.7
2020-03-18,15%,3273.7,184,34,25040.85,158112.19999999998,759.85,4331.2
2020-03-18,20%,3484.8,196,36.80000000000001,27387.8,169632.2,811,4577
2020-03-18,25%,3647.75,206.75,39,29826.75,182384.75,862.75,4772.5
2020-03-18,30%,3850.7,217,41,31921,193983.7,908.7,5000.5999999999995
2020-03-18,35%,4011.6499999999996,226,43.650000000000034,34067.850000000006,202948.7,949.6500000000001,5224.55
2020-03-18,40%,4176.4,235,45,36740.8,215081.2,993.6,5453
2020-03-18,45%,4394.3,244,47,39092.3,228102.25,1048.55,5704.55
2020-03-18,50%,4599,257,50,42263.5,241461.5,1095.5,5956.5
2020-03-18,55%,4814.8,268,51,45430.75,257109.05000000002,1169.9,6256
2020-03-18,60%,5069.4,280,54,48320.600000000006,271272.80000000005,1213.4,6532.800000000002
2020-03-18,65%,5327.4000000000005,295,57,51107.65000000002,282204.05,1281.3500000000001,6902.75
2020-03-18,70%,5626.000000000001,314.9000000000002,60,53859.5,300137.9000000001,1357.3000000000002,7262.6
2020-03-18,75%,5907.250000000001,335,63,58299.25000000003,321359.25000000006,1446.25,7653.500000000001
2020-03-18,80%,6356.2,355.20000000000005,68,64041.20000000001,347108.20000000007,1548,8194.6
2020-03-18,85%,6891.000000000002,384,74,70135.05,380314.65,1673.9000000000005,9018.95
2020-03-18,90%,7628.4000000000115,430.10000000000014,84.10000000000014,83080.30000000005,431123.700000001,1883.9000000000012,9956.199999999999
2020-03-18,95%,10123.249999999996,532.6999999999994,105.04999999999995,109577.24999999997,582008.85,2492.149999999999,12982.049999999992
2020-03-18,97.5%,12531.099999999997,632.1749999999998,126.12499999999989,144905.89999999997,744823.5749999995,3129.1749999999997,15712.8
2020-03-18,99%,18407.17,844.2199999999998,173.14999999999986,182914.71999999997,1012415.7599999999,4576.769999999999,22417.98999999999
2020-03-19,1%,2821.91,161,26,18858.23,124972.04,621.99,3719.6099999999997
2020-03-19,2.5%,3022.1,173.97500000000002,31,20808.8,137721.25,678,3979.7
2020-03-19,5%,3250,189.95,35,22751,150627.75,753.9499999999999,4373.75
2020-03-19,10%,3712.3,213.9,39,26540.500000000004,171914.2,841.8,4932.1
2020-03-19,15%,3926.7000000000003,228,42,29555.050000000003,186876.35,911,5260
2020-03-19,20%,4192.6,242,45,32080.200000000004,202573.2,967,5533
2020-03-19,25%,4436.75,256,48,35206.5,217156.25,1034,5824.25
2020-03-19,30%,4667.8,268,50,38077.2,231599.8,1097.7,6100.5999999999995
2020-03-19,35%,4869.3,280,53,40539.1,243575.5,1148.9,6386.8
2020-03-19,40%,5071.2,290,56,43867.8,259691.2,1205,6658.4000000000005
2020-03-19,45%,5350.1,304,58,46579.8,274689.25,1260.55,6966.1
2020-03-19,50%,5620.5,319,61,50929.5,292430,1341,7349
2020-03-19,55%,5887.1500000000005,332,65,54454.65,311300.35,1419.45,7649.950000000001
2020-03-19,60%,6170.200000000001,347,67,58144.8,330417,1483.2000000000003,8032.8
2020-03-19,65%,6484.750000000001,362,71,61593.65000000001,343148.6000000001,1564.3500000000001,8480.850000000002
2020-03-19,70%,6852.9000000000005,385,74,65186.90000000001,365954.2,1645.3,8955.6
2020-03-19,75%,7229.5,413,79,71056.25,390247.5000000001,1759.0000000000005,9381.000000000002
2020-03-19,80%,7783.8,442.20000000000005,83,77626.40000000001,423725.2,1898.6000000000001,10053.2
2020-03-19,85%,8461.35,472,92.15000000000009,86162.80000000002,469232.70000000007,2054,11071.3
2020-03-19,90%,9491.1,535.2000000000003,104.10000000000014,101900.00000000007,537894.0000000002,2316.100000000003,12167.600000000011
2020-03-19,95%,12458.84999999999,671,130,134352.39999999994,713908.4999999999,3019.3999999999996,16045.199999999997
2020-03-19,97.5%,15570.924999999996,777.1999999999998,159.02499999999998,174366.27499999985,926443.725,3917.2749999999996,19529.55
2020-03-19,99%,22207.12999999999,1089.1299999999999,223.03999999999996,214055.38999999996,1208457.65,5548.899999999996,28436.859999999997
2020-03-20,1%,3313.81,196.97,32.99,21618.73,146575.99,733,4522.530000000001
2020-03-20,2.5%,3578.55,216.975,35,24028.725000000002,162940.825,810.775,4802.875
2020-03-20,5%,3915.9,233,41,26082.55,177125.1,884.95,5289.9000000000005
2020-03-20,10%,4393,262,47,30389.4,202014.2,983,5944.8
2020-03-20,15%,4730,282,52,33985.350000000006,220793.60000000003,1073,6324.1
2020-03-20,20%,5020.8,300.8,55,37083.2,240608.8,1158.2,6751.4000000000005
2020-03-20,25%,5364.75,318,58,40907.75,256460.25,1239.75,7080.75
2020-03-20,30%,5683.4,332,61,44274.5,276404.9,1322,7431.700000000001
2020-03-20,35%,5893.6,344,65,47066.5,291579,1387.65,7791.450000000001
2020-03-20,40%,6167.2,356,67,51004.2,310578,1463.8000000000002,8132
2020-03-20,45%,6507.85,376.55,71,54171.200000000004,329788.25,1542.2,8553.3
2020-03-20,50%,6858.5,395,75,59212,354065.5,1647.5,8979
2020-03-20,55%,7225.4000000000005,406,78,63325.75000000001,375663.4,1734.0500000000004,9357.900000000001
2020-03-20,60%,7549,427.4000000000001,81,68065.40000000002,398554.4,1820.8000000000002,9863.6
2020-03-20,65%,7901.450000000001,447,84,72111.6,415388.25,1903.3500000000001,10341.800000000001
2020-03-20,70%,8394.100000000002,474,90,77264.1,443192.7000000002,2017.9,10970.8
2020-03-20,75%,8923.500000000004,504,96,84080.25,473121.00000000023,2165,11520
2020-03-20,80%,9586.6,539.2,102.20000000000005,91064,516705.2,2306.4,12429
2020-03-20,85%,10381.700000000004,583.3000000000002,110,102220.10000000002,571712.9500000001,2522.6000000000004,13529.000000000004
2020-03-20,90%,11647.500000000013,656.700000000001,127.10000000000014,120555.00000000007,655180.4000000004,2848.2000000000016,15019.00000000001
2020-03-20,95%,15394.149999999996,828,166.04999999999995,156789.44999999995,869064.5999999997,3739.7999999999984,20050.100000000002
2020-03-20,97.5%,19340.199999999997,980.3249999999997,203.04999999999995,193577.89999999997,1132149.5999999996,4863.124999999998,24323.925
2020-03-20,99%,27838.699999999983,1367.1499999999999,280.1399999999999,244562.57999999996,1409961.1899999997,7059.05,34794.969999999994
2020-03-21,1%,3863.8500000000004,245.94,39,24147.95,170857.1,850.99,5358.929999999999
2020-03-21,2.5%,4236.5250000000005,269.975,45,26906.675,190806.825,941.925,5790.1500000000005
2020-03-21,5%,4643.6,290.95000000000005,50,29787.15,206779.55,1034.95,6287.75
2020-03-21,10%,5205.700000000001,323,56,34543.2,235666.8,1160.8000000000002,7132.6
2020-03-21,15%,5599.500000000001,346,61,38958.5,259030,1271.85,7603.549999999999
2020-03-21,20%,6007.6,369,65,42600.8,284198.6,1375.6,8126.800000000001
2020-03-21,25%,6469.75,388.75,70,46944,303742.25,1497.5,8631.25
2020-03-21,30%,6836.299999999999,403,73,51125.2,326371.3,1571.7,9062.1
2020-03-21,35%,7117.55,420.65000000000003,77,54388.75,346771.94999999995,1675.65,9461.95
2020-03-21,40%,7438.200000000001,441.6,82,58953,370081.80000000005,1752,9856
2020-03-21,45%,7916.450000000001,464,86,63141.2,394817,1859.8500000000001,10481.75
2020-03-21,50%,8307.5,483,91,67776.5,423938,1977,10927.5
2020-03-21,55%,8810.8,503,95,73717.65,453662.1,2108,11472.45
2020-03-21,60%,9235,524.4000000000001,99.40000000000009,79273,474585.6,2201.4,12076.6
2020-03-21,65%,9644.5,554.3500000000001,104,83858.15000000005,500890.45000000007,2304.3500000000004,12657.900000000001
2020-03-21,70%,10173,584,110,90298.20000000001,534643.5,2460.6000000000004,13401
2020-03-21,75%,10949.5,617.2500000000001,116,98433.25000000001,571119.0000000002,2620.25,14100
2020-03-21,80%,11735.2,658.6000000000001,125,106654.6,623662.2000000001,2832.2,15208.600000000002
2020-03-21,85%,12727.5,718,138,120414.10000000002,689137.4500000004,3096.4500000000003,16542.45
2020-03-21,90%,14330.1,807.2000000000003,154.10000000000014,138531.4000000001,788722.7000000007,3481.500000000006,18611.300000000003
2020-03-21,95%,18936.550000000003,1027.1999999999998,195.0999999999999,172738.94999999998,1042690.7499999999,4649.149999999999,24440.34999999999
2020-03-21,97.5%,24121.549999999996,1207.4999999999986,247.1249999999999,209431.3499999999,1362375.8499999999,6122.075,30236.625
2020-03-21,99%,34634.87999999999,1735.06,352.2199999999998,269492.38,1703889.4599999997,8408.409999999998,43444.429999999986
2020-03-22,1%,4570.68,296.98,45.989999999999995,27207.38,197719.27000000002,997.98,6426.45
2020-03-22,2.5%,5025.15,326.95,54,30439.7,221381.02500000002,1129.95,6925.825
2020-03-22,5%,5487.700000000001,355,60,33296.25,241409.75,1228.9,7529.4000000000005
2020-03-22,10%,6160.9,390,69,38877.299999999996,275298.8,1381.8000000000002,8546.8
2020-03-22,15%,6664.6,422,74,43568,302866.2,1521.7,9144.8
2020-03-22,20%,7163.6,450,81,48376.8,333424.60000000003,1646.4,9778.400000000001
2020-03-22,25%,7750.25,472,85,53620.5,357030,1749,10436.25
2020-03-22,30%,8185.9,495,90,57883.2,383446.2,1897,11020
2020-03-22,35%,8652.8,516.6500000000001,94,61835.350000000006,410300.4,2014.8500000000004,11458.1
2020-03-22,40%,9026,542,99,66704,437743.4,2117,12000.4
2020-03-22,45%,9573.25,562,103,72321.65000000001,466744.05000000005,2246.1000000000004,12707.85
2020-03-22,50%,10114,593,108,77769,502831,2409.5,13357.5
2020-03-22,55%,10735.350000000002,619,114,84189.15,535829.4500000001,2554.45,14065.85
2020-03-22,60%,11206.800000000001,648.4000000000001,120,89831.8,565032.2000000001,2683.6000000000004,14718.200000000003
2020-03-22,65%,11814.35,685.7000000000003,127,96703.60000000006,600131.8500000001,2826,15505.950000000004
2020-03-22,70%,12396.2,720,135.30000000000007,103579.8,633992.1000000001,3004.5000000000005,16303.600000000002
2020-03-22,75%,13353.000000000004,755.5000000000002,145,112423.00000000001,681995.75,3222.250000000001,17356.25
2020-03-22,80%,14357.2,804.4000000000001,154,123539.40000000002,745691.4,3472.4,18702.6
2020-03-22,85%,15598.150000000001,886,165.1500000000001,135348.00000000003,819250.1500000008,3808.500000000001,20295.300000000003
2020-03-22,90%,17614.800000000003,983.1000000000001,188,164168.80000000002,958143.2000000005,4344.800000000004,22701.400000000005
2020-03-22,95%,23504.1,1286.3499999999997,243,196897.0999999999,1231264.7,5712.999999999998,30039.04999999999
2020-03-22,97.5%,29741.674999999985,1511.324999999999,305.2249999999998,231560.77499999988,1590673.324999999,7477.8499999999995,37524.799999999996
2020-03-22,99%,42907.6,2210.01,430.39999999999964,312336.67999999993,2020248.0599999998,10128.719999999998,54043.11999999999
2020-03-23,1%,5412.11,355,56.99,29396.5,226973.78,1190.9699999999998,7613.37
2020-03-23,2.5%,5974.299999999999,397.925,64,33144.3,253998.375,1309.8999999999999,8231.225
2020-03-23,5%,6474.4,432.95,73,36707.8,277099.5,1432.75,9009.95
2020-03-23,10%,7358.9,480,80.9,42581.200000000004,318322.6,1620.9,10192.4
2020-03-23,15%,7988.050000000001,511.70000000000005,89,47685.7,351909.15,1802.7000000000003,10977.85
2020-03-23,20%,8593.4,546.8,95,52469.4,385014.20000000007,1962.2,11755
2020-03-23,25%,9245.75,574.75,100.75,58556.5,414817,2110.75,12588
2020-03-23,30%,9835.5,607.7,108,62799,448190,2249.7,13312
2020-03-23,35%,10323.95,635.3000000000001,113,67322.5,477541.4,2385.95,13860.550000000001
2020-03-23,40%,10888,663,119,72286.4,508799.4,2555,14552.800000000001
2020-03-23,45%,11500.2,691,124,78900.9,544020.85,2695.6499999999996,15375.35
2020-03-23,50%,12275,721,131,84534,587070.5,2891,16251.5
2020-03-23,55%,13041.2,754.45,139,90302.85,624910.8500000001,3063.45,17257.8
2020-03-23,60%,13607.600000000004,792,147,97143.20000000008,661845.4000000001,3249.4,17966.4
2020-03-23,65%,14301.2,842.3500000000001,155.35000000000014,105283.90000000002,704554.5500000009,3396.7000000000003,18877.75
2020-03-23,70%,15153,884.6000000000001,167,112544.4,743696.1000000001,3641.1000000000004,19899.100000000002
2020-03-23,75%,16262.250000000002,922.7500000000003,176,121647.50000000003,806606.7500000003,3907.250000000001,21308.5
2020-03-23,80%,17481.4,983.8000000000004,185.20000000000005,134736.4,877753.2000000001,4236.4,22909.6
2020-03-23,85%,19020.950000000008,1085.6000000000004,205,146723.35,965044.25,4653.35,24798.9
2020-03-23,90%,21831.700000000015,1210.2000000000003,226.20000000000027,172990.7,1134147.2000000002,5401.300000000005,28136.400000000005
2020-03-23,95%,28681.099999999984,1596.3499999999997,307.0999999999999,212542.64999999997,1475429.3499999999,7172.199999999997,36771.14999999998
2020-03-23,97.5%,37248.325,1899.1,388.025,248087.94999999995,1834393.8249999983,9377.299999999997,46258.24999999997
2020-03-23,99%,52099.08999999999,2786.5199999999995,551.1099999999999,324412.0999999999,2312353.78,11917.70999999999,67164.66999999998
2020-03-24,1%,6316.4400000000005,426.94,70,31157.37,260925.3,1375.9299999999998,9010.689999999999
2020-03-24,2.5%,7059.75,475,77.975,35274.175,290415.2,1542.8,9801.55
2020-03-24,5%,7631.15,515.95,85,38949.35,315047.25,1678.05,10658.95
2020-03-24,10%,8663.6,579.8,95.9,45081.700000000004,363792.9,1919.5,12093.800000000001
2020-03-24,15%,9490.75,626,104,50752.95,406198.4,2118.9500000000003,13119.85
2020-03-24,20%,10292.8,656,114,55801.600000000006,442117,2324,14049.4
2020-03-24,25%,11011.25,694.75,121.75,61614.25,477110.25,2493.25,15120.5
2020-03-24,30%,11762.2,734.6999999999999,129,66562.4,517190.9,2675.4,16051.1
2020-03-24,35%,12382.1,769.6500000000001,136,71549.85,549712.55,2862.25,16828.8
2020-03-24,40%,13160.6,809,143,76017.4,589826,3027.4,17598
2020-03-24,45%,13930.150000000001,849,153,83392.45000000001,625313.05,3251.75,18663.75
2020-03-24,50%,14809.5,884,162,89494.5,676518,3466,19667.5
2020-03-24,55%,15854.45,921.45,171,95609.30000000002,721032.45,3725.25,21026.050000000003
2020-03-24,60%,16634.2,971.8000000000002,178.4000000000001,102396.40000000001,768003.2,3946.200000000001,21993.2
2020-03-24,65%,17382.200000000004,1027.7000000000003,186.35000000000014,109917.75000000007,818166.8,4190.4000000000005,23027.550000000003
2020-03-24,70%,18595.7,1082.3000000000002,199,118904.40000000002,861813.4,4417.700000000001,24196.800000000003
2020-03-24,75%,19803.000000000004,1134.25,212,129736.75000000009,941914.7500000002,4725.75,26125.000000000004
2020-03-24,80%,21474.2,1222,230.20000000000005,141882.80000000002,1019953.2000000002,5174,28032.800000000007
2020-03-24,85%,23573.950000000004,1331.0500000000006,248.1500000000001,155108.75000000006,1127169.9500000007,5706.1500000000015,30488.35000000001
2020-03-24,90%,26983.300000000007,1484.800000000001,283.3000000000004,179783.00000000003,1323281.6000000013,6669.800000000001,34408.600000000006
2020-03-24,95%,35547.94999999999,1974.1499999999999,374,226716.05,1685337.65,8665.099999999999,45559.74999999998
2020-03-24,97.5%,46645.65,2412.3499999999995,470.1249999999999,259003.1749999998,2087873.299999998,11675.574999999997,58624.849999999984
2020-03-24,99%,61847.71999999997,3359.099999999999,664,318507.79,2654303.53,14880.89,82983.89
2020-03-25,1%,7440.22,515.9399999999999,83.99000000000001,32754.010000000002,295870.58999999997,1597.97,10624.43
2020-03-25,2.5%,8292.175000000001,576.975,89,36742.75,328602.64999999997,1805.325,11647.35
2020-03-25,5%,9004,622.9,101.95,40501,355555,1965,12670.3
2020-03-25,10%,10209.8,701.9000000000001,115,47040.8,410417,2240.4,14253.800000000001
2020-03-25,15%,11247.900000000001,753.85,125,52822.850000000006,461050.75,2508.25,15608.050000000001
2020-03-25,20%,12292.2,795.8,136,57877.200000000004,500372.80000000005,2728,16811.8
2020-03-25,25%,13065.25,846,144,63676.5,540467.25,2941.5,18175
2020-03-25,30%,14001.199999999999,884.7,154,68550.9,588842.2,3164.7999999999997,19152.199999999997
2020-03-25,35%,14928.2,936.6500000000001,164,73928.55,624121.05,3393.3,20143.350000000002
2020-03-25,40%,15753.2,984,174,77887.4,672683.6000000001,3645.6000000000004,21402.200000000004
2020-03-25,45%,16760,1030,188,85437.2,707740.75,3865.75,22538.05
2020-03-25,50%,17921.5,1081.5,196,91844,767523.5,4227.5,23968
2020-03-25,55%,19117.300000000003,1133,206,97931.6,817829.3500000001,4492.9,25509.05
2020-03-25,60%,20170.4,1191,218,105136.20000000001,878280.4000000001,4763.4,26689.800000000003
2020-03-25,65%,21219.7,1252.7500000000007,229.35000000000014,113187.00000000001,925935.4500000002,5054.800000000004,28010.450000000004
2020-03-25,70%,22708.9,1320,243,122334.6,987218.0000000001,5356.700000000001,29776.200000000004
2020-03-25,75%,24169.25,1391.5,261,133479.25,1070202.5000000012,5833.500000000001,31839.500000000007
2020-03-25,80%,26115.800000000007,1501,284,146993,1155347.4000000001,6335.6,34299.00000000001
2020-03-25,85%,28807,1628.15,305,159424.9,1292496.0500000007,6912.700000000002,37222.25
2020-03-25,90%,33286.50000000001,1830.400000000002,351.3000000000004,184374.70000000007,1506466.3000000021,8208.200000000004,42542.1
2020-03-25,95%,43872.049999999996,2436.3499999999995,453.04999999999995,227446.44999999987,1898359.7999999989,10638.999999999996,56424.649999999994
2020-03-25,97.5%,58033.149999999994,3040.025,588.0999999999999,266820.27499999985,2342952.024999998,14345.574999999997,72894.14999999997
2020-03-25,99%,72844.46999999994,4143.919999999998,851.1499999999999,310835.42999999993,2996917.3699999996,17606.92,98992.68999999997
2020-03-26,1%,8662.5,628.86,100.99000000000001,34304.97,331269.5,1848.98,12473.289999999999
2020-03-26,2.5%,9687.85,696.925,110.97500000000001,37642.625,368809.25,2042.975,13771
2020-03-26,5%,10532,745.9499999999999,118,42252.950000000004,397852.6,2266.95,14944.35
2020-03-26,10%,12007.5,839.8,133,48630.4,458460.3,2644.5,16980.8
2020-03-26,15%,13265.750000000002,897.7,147,54369.35,517226.05000000005,2963.55,18442.600000000002
2020-03-26,20%,14479,961.8,161,59546.799999999996,557652.8,3223,20100.2
2020-03-26,25%,15526.5,1023.75,172,65546.5,606297,3520,21695
2020-03-26,30%,16702.7,1078.1,186,70264.9,658997.1,3783.5,23034.4
2020-03-26,35%,17866.85,1134.65,198,75516.40000000001,699764.75,4049.2500000000005,24245.15
2020-03-26,40%,19003.600000000002,1195,212,79758.8,752856.6000000001,4334,25671.4
2020-03-26,45%,20181.45,1256.55,226,87104.15,797577.1,4661.2,27226.45
2020-03-26,50%,21705.5,1320.5,238,94661,861276.5,5034,29124.5
2020-03-26,55%,23055.35,1392.45,251,100516.75,918048.55,5392.05,30939.200000000004
2020-03-26,60%,24325.600000000002,1464.8000000000002,266,107093.8,988437.4000000005,5743.6,32528.800000000003
2020-03-26,65%,25872,1532,282,115101.05,1038300.7500000001,6155.450000000001,33966.55
2020-03-26,70%,27483.800000000003,1609.3,298,124240.20000000001,1116077.6,6517.300000000001,36455.5
2020-03-26,75%,29443.25,1711.25,318.2500000000001,136072.25000000003,1213950,7089.000000000002,38840.75000000001
2020-03-26,80%,32014.800000000003,1830.2,338.4000000000001,149605.4,1311399.6,7736.4000000000015,41953.200000000004
2020-03-26,85%,35197.850000000006,2012.3000000000002,381,163068.50000000003,1454468.9500000004,8498.95,45877.850000000006
2020-03-26,90%,41195.600000000006,2248.7000000000007,437,189033.4000000002,1685318.5000000028,10144.400000000001,52619.800000000025
2020-03-26,95%,53779.649999999994,2961.449999999999,558.2499999999998,231106.49999999994,2110583.899999999,13183.449999999999,69525.34999999999
2020-03-26,97.5%,71960.15,3786.8999999999987,737.6249999999994,272725.175,2614119.55,16778.599999999977,90217.97499999995
2020-03-26,99%,88781.72999999995,5180.449999999997,970.6599999999994,316115.83999999997,3307352.3099999996,20582.049999999996,116970.18999999996
2020-03-27,1%,10102.34,743.9200000000001,112,36035.740000000005,368938.26999999996,2156.7,14559.89
2020-03-27,2.5%,11252.324999999999,836,126,39369.075000000004,407325.27499999997,2369.7,16214.949999999999
2020-03-27,5%,12232,892.75,138.95000000000002,44151,441856.9,2603.65,17561.7
2020-03-27,10%,14005.1,1007.8,159,50623.4,508481.7,2986.6,19994.3
2020-03-27,15%,15526.8,1074,178,57013.55,575124.3,3363.5,21965.850000000006
2020-03-27,20%,17009.2,1154.6000000000001,194.8,61861,618381.6,3712,23920
2020-03-27,25%,18283,1230.5,210.75,67396.25,673645.5,4053,25685.25
2020-03-27,30%,19729.899999999998,1314,222.7,72621.3,732478.8999999999,4415.9,27399.6
2020-03-27,35%,21170.25,1377.65,238,77744.85,775790.9,4695.65,29110.45
2020-03-27,40%,22586,1446,251.60000000000002,82002.8,834678.8,5061.200000000001,30894.6
2020-03-27,45%,23919.300000000003,1529,263,89348.54999999999,891622.6,5441,32801.1
2020-03-27,50%,26127,1608,283,97648.5,956961.5,5885.5,35074.5
2020-03-27,55%,27693.85,1703.3500000000001,304,104075.6,1023727.5,6295.8,37238.4
2020-03-27,60%,29268.200000000004,1788.4,323,110096.4,1102125,6747,39298.4
2020-03-27,65%,31120.05000000001,1857.3500000000001,339.7000000000003,117543.35000000003,1156503.2,7161.35,41355.4
