target_id,location_id,location_name,type,quantile,value
2 day ahead inc,31,Nebraska,quantile,0.025,0
3 day ahead inc,31,Nebraska,quantile,0.025,0
4 day ahead inc,31,Nebraska,quantile,0.025,0
5 day ahead inc,31,Nebraska,quantile,0.025,0
6 day ahead inc,31,Nebraska,quantile,0.025,0
7 day ahead inc,31,Nebraska,quantile,0.025,0
1 day ahead inc,32,Nevada,quantile,0.025,3
2 day ahead inc,32,Nevada,quantile,0.025,3
3 day ahead inc,32,Nevada,quantile,0.025,4
4 day ahead inc,32,Nevada,quantile,0.025,4
5 day ahead inc,32,Nevada,quantile,0.025,5
6 day ahead inc,32,Nevada,quantile,0.025,5
7 day ahead inc,32,Nevada,quantile,0.025,6
1 day ahead inc,33,New Hampshire,quantile,0.025,0
2 day ahead inc,33,New Hampshire,quantile,0.025,0
3 day ahead inc,33,New Hampshire,quantile,0.025,0
4 day ahead inc,33,New Hampshire,quantile,0.025,0
5 day ahead inc,33,New Hampshire,quantile,0.025,0
6 day ahead inc,33,New Hampshire,quantile,0.025,0
7 day ahead inc,33,New Hampshire,quantile,0.025,0
1 day ahead inc,34,New Jersey,quantile,0.025,38
2 day ahead inc,34,New Jersey,quantile,0.025,43
3 day ahead inc,34,New Jersey,quantile,0.025,49
4 day ahead inc,34,New Jersey,quantile,0.025,54
5 day ahead inc,34,New Jersey,quantile,0.025,59.975
6 day ahead inc,34,New Jersey,quantile,0.025,64.975
7 day ahead inc,34,New Jersey,quantile,0.025,69
1 day ahead inc,35,New Mexico,quantile,0.025,0
2 day ahead inc,35,New Mexico,quantile,0.025,0
3 day ahead inc,35,New Mexico,quantile,0.025,0
4 day ahead inc,35,New Mexico,quantile,0.025,0
5 day ahead inc,35,New Mexico,quantile,0.025,0
6 day ahead inc,35,New Mexico,quantile,0.025,0
7 day ahead inc,35,New Mexico,quantile,0.025,0
1 day ahead inc,36,New York,quantile,0.025,254
2 day ahead inc,36,New York,quantile,0.025,295
3 day ahead inc,36,New York,quantile,0.025,335
4 day ahead inc,36,New York,quantile,0.025,371
5 day ahead inc,36,New York,quantile,0.025,400
6 day ahead inc,36,New York,quantile,0.025,421.975
7 day ahead inc,36,New York,quantile,0.025,441.95
1 day ahead inc,37,North Carolina,quantile,0.025,2
2 day ahead inc,37,North Carolina,quantile,0.025,3
3 day ahead inc,37,North Carolina,quantile,0.025,4
4 day ahead inc,37,North Carolina,quantile,0.025,4
5 day ahead inc,37,North Carolina,quantile,0.025,5
6 day ahead inc,37,North Carolina,quantile,0.025,6
7 day ahead inc,37,North Carolina,quantile,0.025,7
1 day ahead inc,38,North Dakota,quantile,0.025,0
2 day ahead inc,38,North Dakota,quantile,0.025,0
3 day ahead inc,38,North Dakota,quantile,0.025,0
4 day ahead inc,38,North Dakota,quantile,0.025,0
5 day ahead inc,38,North Dakota,quantile,0.025,0
6 day ahead inc,38,North Dakota,quantile,0.025,0
7 day ahead inc,38,North Dakota,quantile,0.025,0
1 day ahead inc,39,Ohio,quantile,0.025,7
2 day ahead inc,39,Ohio,quantile,0.025,8
3 day ahead inc,39,Ohio,quantile,0.025,9
4 day ahead inc,39,Ohio,quantile,0.025,11
5 day ahead inc,39,Ohio,quantile,0.025,12
6 day ahead inc,39,Ohio,quantile,0.025,14
7 day ahead inc,39,Ohio,quantile,0.025,15
1 day ahead inc,40,Oklahoma,quantile,0.025,5
2 day ahead inc,40,Oklahoma,quantile,0.025,5
3 day ahead inc,40,Oklahoma,quantile,0.025,6
4 day ahead inc,40,Oklahoma,quantile,0.025,7
5 day ahead inc,40,Oklahoma,quantile,0.025,8
6 day ahead inc,40,Oklahoma,quantile,0.025,10
7 day ahead inc,40,Oklahoma,quantile,0.025,11
1 day ahead inc,41,Oregon,quantile,0.025,2
2 day ahead inc,41,Oregon,quantile,0.025,2
3 day ahead inc,41,Oregon,quantile,0.025,2
4 day ahead inc,41,Oregon,quantile,0.025,3
5 day ahead inc,41,Oregon,quantile,0.025,3
6 day ahead inc,41,Oregon,quantile,0.025,3
7 day ahead inc,41,Oregon,quantile,0.025,3
1 day ahead inc,42,Pennsylvania,quantile,0.025,11
2 day ahead inc,42,Pennsylvania,quantile,0.025,13
3 day ahead inc,42,Pennsylvania,quantile,0.025,15
4 day ahead inc,42,Pennsylvania,quantile,0.025,18
5 day ahead inc,42,Pennsylvania,quantile,0.025,20
6 day ahead inc,42,Pennsylvania,quantile,0.025,23
7 day ahead inc,42,Pennsylvania,quantile,0.025,26
1 day ahead inc,44,Rhode Island,quantile,0.025,1
2 day ahead inc,44,Rhode Island,quantile,0.025,1
3 day ahead inc,44,Rhode Island,quantile,0.025,1
4 day ahead inc,44,Rhode Island,quantile,0.025,2
5 day ahead inc,44,Rhode Island,quantile,0.025,2
6 day ahead inc,44,Rhode Island,quantile,0.025,2
7 day ahead inc,44,Rhode Island,quantile,0.025,2
1 day ahead inc,45,South Carolina,quantile,0.025,3
2 day ahead inc,45,South Carolina,quantile,0.025,4
3 day ahead inc,45,South Carolina,quantile,0.025,4
4 day ahead inc,45,South Carolina,quantile,0.025,5
5 day ahead inc,45,South Carolina,quantile,0.025,6
6 day ahead inc,45,South Carolina,quantile,0.025,7
7 day ahead inc,45,South Carolina,quantile,0.025,8
1 day ahead inc,46,South Dakota,quantile,0.025,0
2 day ahead inc,46,South Dakota,quantile,0.025,0
3 day ahead inc,46,South Dakota,quantile,0.025,0
4 day ahead inc,46,South Dakota,quantile,0.025,0
5 day ahead inc,46,South Dakota,quantile,0.025,0
6 day ahead inc,46,South Dakota,quantile,0.025,0
7 day ahead inc,46,South Dakota,quantile,0.025,0
1 day ahead inc,47,Tennessee,quantile,0.025,2
2 day ahead inc,47,Tennessee,quantile,0.025,2
3 day ahead inc,47,Tennessee,quantile,0.025,3
4 day ahead inc,47,Tennessee,quantile,0.025,3
5 day ahead inc,47,Tennessee,quantile,0.025,4
6 day ahead inc,47,Tennessee,quantile,0.025,5
7 day ahead inc,47,Tennessee,quantile,0.025,6
1 day ahead inc,48,Texas,quantile,0.025,5
2 day ahead inc,48,Texas,quantile,0.025,6
3 day ahead inc,48,Texas,quantile,0.025,7
4 day ahead inc,48,Texas,quantile,0.025,8
5 day ahead inc,48,Texas,quantile,0.025,8.975
6 day ahead inc,48,Texas,quantile,0.025,10
7 day ahead inc,48,Texas,quantile,0.025,11
1 day ahead inc,49,Utah,quantile,0.025,0
2 day ahead inc,49,Utah,quantile,0.025,0
3 day ahead inc,49,Utah,quantile,0.025,0
4 day ahead inc,49,Utah,quantile,0.025,0
5 day ahead inc,49,Utah,quantile,0.025,0
6 day ahead inc,49,Utah,quantile,0.025,0
7 day ahead inc,49,Utah,quantile,0.025,1
1 day ahead inc,50,Vermont,quantile,0.025,2
2 day ahead inc,50,Vermont,quantile,0.025,2
3 day ahead inc,50,Vermont,quantile,0.025,2
4 day ahead inc,50,Vermont,quantile,0.025,2
5 day ahead inc,50,Vermont,quantile,0.025,2
6 day ahead inc,50,Vermont,quantile,0.025,2
7 day ahead inc,50,Vermont,quantile,0.025,2
1 day ahead inc,51,Virginia,quantile,0.025,2
2 day ahead inc,51,Virginia,quantile,0.025,2
3 day ahead inc,51,Virginia,quantile,0.025,2
4 day ahead inc,51,Virginia,quantile,0.025,2
5 day ahead inc,51,Virginia,quantile,0.025,2
6 day ahead inc,51,Virginia,quantile,0.025,3
7 day ahead inc,51,Virginia,quantile,0.025,3
1 day ahead inc,53,Washington,quantile,0.025,14
2 day ahead inc,53,Washington,quantile,0.025,14
3 day ahead inc,53,Washington,quantile,0.025,14
4 day ahead inc,53,Washington,quantile,0.025,14
5 day ahead inc,53,Washington,quantile,0.025,14
6 day ahead inc,53,Washington,quantile,0.025,13
7 day ahead inc,53,Washington,quantile,0.025,13
1 day ahead inc,54,West Virginia,quantile,0.025,0
2 day ahead inc,54,West Virginia,quantile,0.025,0
3 day ahead inc,54,West Virginia,quantile,0.025,0
4 day ahead inc,54,West Virginia,quantile,0.025,0
5 day ahead inc,54,West Virginia,quantile,0.025,0
6 day ahead inc,54,West Virginia,quantile,0.025,0
7 day ahead inc,54,West Virginia,quantile,0.025,0
1 day ahead inc,55,Wisconsin,quantile,0.025,3
2 day ahead inc,55,Wisconsin,quantile,0.025,3
3 day ahead inc,55,Wisconsin,quantile,0.025,3
4 day ahead inc,55,Wisconsin,quantile,0.025,3
5 day ahead inc,55,Wisconsin,quantile,0.025,4
6 day ahead inc,55,Wisconsin,quantile,0.025,4
7 day ahead inc,55,Wisconsin,quantile,0.025,4
1 day ahead inc,56,Wyoming,quantile,0.025,0
2 day ahead inc,56,Wyoming,quantile,0.025,0
3 day ahead inc,56,Wyoming,quantile,0.025,0
4 day ahead inc,56,Wyoming,quantile,0.025,0
5 day ahead inc,56,Wyoming,quantile,0.025,0
6 day ahead inc,56,Wyoming,quantile,0.025,0
7 day ahead inc,56,Wyoming,quantile,0.025,0
1 day ahead inc,1,Alabama,quantile,0.975,4
2 day ahead inc,1,Alabama,quantile,0.975,5.02499999999998
3 day ahead inc,1,Alabama,quantile,0.975,7
4 day ahead inc,1,Alabama,quantile,0.975,9
5 day ahead inc,1,Alabama,quantile,0.975,12
6 day ahead inc,1,Alabama,quantile,0.975,15
7 day ahead inc,1,Alabama,quantile,0.975,18
1 day ahead inc,2,Alaska,quantile,0.975,0
2 day ahead inc,2,Alaska,quantile,0.975,0
3 day ahead inc,2,Alaska,quantile,0.975,0
4 day ahead inc,2,Alaska,quantile,0.975,0
5 day ahead inc,2,Alaska,quantile,0.975,0
6 day ahead inc,2,Alaska,quantile,0.975,0
7 day ahead inc,2,Alaska,quantile,0.975,0
1 day ahead inc,4,Arizona,quantile,0.975,5
2 day ahead inc,4,Arizona,quantile,0.975,6
3 day ahead inc,4,Arizona,quantile,0.975,7
4 day ahead inc,4,Arizona,quantile,0.975,8
5 day ahead inc,4,Arizona,quantile,0.975,10
6 day ahead inc,4,Arizona,quantile,0.975,11
7 day ahead inc,4,Arizona,quantile,0.975,13
1 day ahead inc,5,Arkansas,quantile,0.975,2
2 day ahead inc,5,Arkansas,quantile,0.975,3
3 day ahead inc,5,Arkansas,quantile,0.975,4
4 day ahead inc,5,Arkansas,quantile,0.975,5
5 day ahead inc,5,Arkansas,quantile,0.975,6
6 day ahead inc,5,Arkansas,quantile,0.975,8
7 day ahead inc,5,Arkansas,quantile,0.975,9
1 day ahead inc,6,California,quantile,0.975,26
2 day ahead inc,6,California,quantile,0.975,30
3 day ahead inc,6,California,quantile,0.975,34
4 day ahead inc,6,California,quantile,0.975,38
5 day ahead inc,6,California,quantile,0.975,42
6 day ahead inc,6,California,quantile,0.975,46
7 day ahead inc,6,California,quantile,0.975,51
1 day ahead inc,8,Colorado,quantile,0.975,14
2 day ahead inc,8,Colorado,quantile,0.975,18
3 day ahead inc,8,Colorado,quantile,0.975,22
4 day ahead inc,8,Colorado,quantile,0.975,26
5 day ahead inc,8,Colorado,quantile,0.975,31
6 day ahead inc,8,Colorado,quantile,0.975,36
7 day ahead inc,8,Colorado,quantile,0.975,41
1 day ahead inc,9,Connecticut,quantile,0.975,7
2 day ahead inc,9,Connecticut,quantile,0.975,8
3 day ahead inc,9,Connecticut,quantile,0.975,9
4 day ahead inc,9,Connecticut,quantile,0.975,11
5 day ahead inc,9,Connecticut,quantile,0.975,12
6 day ahead inc,9,Connecticut,quantile,0.975,13
7 day ahead inc,9,Connecticut,quantile,0.975,15
1 day ahead inc,10,Delaware,quantile,0.975,2
2 day ahead inc,10,Delaware,quantile,0.975,3
3 day ahead inc,10,Delaware,quantile,0.975,4
4 day ahead inc,10,Delaware,quantile,0.975,5
5 day ahead inc,10,Delaware,quantile,0.975,6
6 day ahead inc,10,Delaware,quantile,0.975,8
7 day ahead inc,10,Delaware,quantile,0.975,9
1 day ahead inc,11,District of Columbia,quantile,0.975,1
2 day ahead inc,11,District of Columbia,quantile,0.975,1
3 day ahead inc,11,District of Columbia,quantile,0.975,1
4 day ahead inc,11,District of Columbia,quantile,0.975,2
5 day ahead inc,11,District of Columbia,quantile,0.975,2
6 day ahead inc,11,District of Columbia,quantile,0.975,2
7 day ahead inc,11,District of Columbia,quantile,0.975,2
1 day ahead inc,12,Florida,quantile,0.975,15.025
2 day ahead inc,12,Florida,quantile,0.975,19
3 day ahead inc,12,Florida,quantile,0.975,22.025
4 day ahead inc,12,Florida,quantile,0.975,26
5 day ahead inc,12,Florida,quantile,0.975,31
6 day ahead inc,12,Florida,quantile,0.975,36
7 day ahead inc,12,Florida,quantile,0.975,42
1 day ahead inc,13,Georgia,quantile,0.975,16
2 day ahead inc,13,Georgia,quantile,0.975,18
3 day ahead inc,13,Georgia,quantile,0.975,21
4 day ahead inc,13,Georgia,quantile,0.975,24
5 day ahead inc,13,Georgia,quantile,0.975,27
6 day ahead inc,13,Georgia,quantile,0.975,31
7 day ahead inc,13,Georgia,quantile,0.975,34
1 day ahead inc,15,Hawaii,quantile,0.975,0
2 day ahead inc,15,Hawaii,quantile,0.975,0
3 day ahead inc,15,Hawaii,quantile,0.975,0
4 day ahead inc,15,Hawaii,quantile,0.975,1
5 day ahead inc,15,Hawaii,quantile,0.975,1
6 day ahead inc,15,Hawaii,quantile,0.975,1
7 day ahead inc,15,Hawaii,quantile,0.975,1
1 day ahead inc,16,Idaho,quantile,0.975,1
2 day ahead inc,16,Idaho,quantile,0.975,1
3 day ahead inc,16,Idaho,quantile,0.975,2
4 day ahead inc,16,Idaho,quantile,0.975,2
5 day ahead inc,16,Idaho,quantile,0.975,2
6 day ahead inc,16,Idaho,quantile,0.975,2
7 day ahead inc,16,Idaho,quantile,0.975,3
1 day ahead inc,17,Illinois,quantile,0.975,19
2 day ahead inc,17,Illinois,quantile,0.975,23
3 day ahead inc,17,Illinois,quantile,0.975,28
4 day ahead inc,17,Illinois,quantile,0.975,33
5 day ahead inc,17,Illinois,quantile,0.975,39
6 day ahead inc,17,Illinois,quantile,0.975,45
7 day ahead inc,17,Illinois,quantile,0.975,51
1 day ahead inc,18,Indiana,quantile,0.975,8
2 day ahead inc,18,Indiana,quantile,0.975,9
3 day ahead inc,18,Indiana,quantile,0.975,10
4 day ahead inc,18,Indiana,quantile,0.975,12
5 day ahead inc,18,Indiana,quantile,0.975,14
6 day ahead inc,18,Indiana,quantile,0.975,16
7 day ahead inc,18,Indiana,quantile,0.975,18
1 day ahead inc,19,Iowa,quantile,0.975,1
2 day ahead inc,19,Iowa,quantile,0.975,1
3 day ahead inc,19,Iowa,quantile,0.975,2
4 day ahead inc,19,Iowa,quantile,0.975,2
5 day ahead inc,19,Iowa,quantile,0.975,2
6 day ahead inc,19,Iowa,quantile,0.975,3
7 day ahead inc,19,Iowa,quantile,0.975,3
1 day ahead inc,20,Kansas,quantile,0.975,2
2 day ahead inc,20,Kansas,quantile,0.975,2
3 day ahead inc,20,Kansas,quantile,0.975,3
4 day ahead inc,20,Kansas,quantile,0.975,3
5 day ahead inc,20,Kansas,quantile,0.975,4
6 day ahead inc,20,Kansas,quantile,0.975,4
7 day ahead inc,20,Kansas,quantile,0.975,5
1 day ahead inc,21,Kentucky,quantile,0.975,2
2 day ahead inc,21,Kentucky,quantile,0.975,2
3 day ahead inc,21,Kentucky,quantile,0.975,2
4 day ahead inc,21,Kentucky,quantile,0.975,3
5 day ahead inc,21,Kentucky,quantile,0.975,3
6 day ahead inc,21,Kentucky,quantile,0.975,3
7 day ahead inc,21,Kentucky,quantile,0.975,4
1 day ahead inc,22,Louisiana,quantile,0.975,40
2 day ahead inc,22,Louisiana,quantile,0.975,49
3 day ahead inc,22,Louisiana,quantile,0.975,58
4 day ahead inc,22,Louisiana,quantile,0.975,69
5 day ahead inc,22,Louisiana,quantile,0.975,82
6 day ahead inc,22,Louisiana,quantile,0.975,94
7 day ahead inc,22,Louisiana,quantile,0.975,106
1 day ahead inc,23,Maine,quantile,0.975,2
2 day ahead inc,23,Maine,quantile,0.975,3
3 day ahead inc,23,Maine,quantile,0.975,4
4 day ahead inc,23,Maine,quantile,0.975,5
5 day ahead inc,23,Maine,quantile,0.975,7
6 day ahead inc,23,Maine,quantile,0.975,9.02499999999998
7 day ahead inc,23,Maine,quantile,0.975,12.025
1 day ahead inc,24,Maryland,quantile,0.975,3
2 day ahead inc,24,Maryland,quantile,0.975,3
3 day ahead inc,24,Maryland,quantile,0.975,4
4 day ahead inc,24,Maryland,quantile,0.975,5
5 day ahead inc,24,Maryland,quantile,0.975,6
6 day ahead inc,24,Maryland,quantile,0.975,6.02499999999998
7 day ahead inc,24,Maryland,quantile,0.975,7.02499999999998
1 day ahead inc,25,Massachusetts,quantile,0.975,15
2 day ahead inc,25,Massachusetts,quantile,0.975,18
3 day ahead inc,25,Massachusetts,quantile,0.975,22
4 day ahead inc,25,Massachusetts,quantile,0.975,26
5 day ahead inc,25,Massachusetts,quantile,0.975,31
6 day ahead inc,25,Massachusetts,quantile,0.975,37
7 day ahead inc,25,Massachusetts,quantile,0.975,43
1 day ahead inc,26,Michigan,quantile,0.975,47
2 day ahead inc,26,Michigan,quantile,0.975,59
3 day ahead inc,26,Michigan,quantile,0.975,73
4 day ahead inc,26,Michigan,quantile,0.975,89
5 day ahead inc,26,Michigan,quantile,0.975,106
6 day ahead inc,26,Michigan,quantile,0.975,124
7 day ahead inc,26,Michigan,quantile,0.975,144
1 day ahead inc,27,Minnesota,quantile,0.975,4
2 day ahead inc,27,Minnesota,quantile,0.975,5
3 day ahead inc,27,Minnesota,quantile,0.975,7
4 day ahead inc,27,Minnesota,quantile,0.975,9
5 day ahead inc,27,Minnesota,quantile,0.975,12
6 day ahead inc,27,Minnesota,quantile,0.975,15
7 day ahead inc,27,Minnesota,quantile,0.975,19
1 day ahead inc,28,Mississippi,quantile,0.975,7
2 day ahead inc,28,Mississippi,quantile,0.975,9
3 day ahead inc,28,Mississippi,quantile,0.975,12
4 day ahead inc,28,Mississippi,quantile,0.975,16
5 day ahead inc,28,Mississippi,quantile,0.975,20
6 day ahead inc,28,Mississippi,quantile,0.975,25
7 day ahead inc,28,Mississippi,quantile,0.975,30
1 day ahead inc,29,Missouri,quantile,0.975,2
2 day ahead inc,29,Missouri,quantile,0.975,3
3 day ahead inc,29,Missouri,quantile,0.975,3
4 day ahead inc,29,Missouri,quantile,0.975,3
5 day ahead inc,29,Missouri,quantile,0.975,4
6 day ahead inc,29,Missouri,quantile,0.975,4
7 day ahead inc,29,Missouri,quantile,0.975,4.02499999999998
1 day ahead inc,30,Montana,quantile,0.975,0
2 day ahead inc,30,Montana,quantile,0.975,0
3 day ahead inc,30,Montana,quantile,0.975,0
4 day ahead inc,30,Montana,quantile,0.975,0
5 day ahead inc,30,Montana,quantile,0.975,0
6 day ahead inc,30,Montana,quantile,0.975,1
7 day ahead inc,30,Montana,quantile,0.975,1
1 day ahead inc,31,Nebraska,quantile,0.975,0
2 day ahead inc,31,Nebraska,quantile,0.975,1
3 day ahead inc,31,Nebraska,quantile,0.975,1
4 day ahead inc,31,Nebraska,quantile,0.975,1
5 day ahead inc,31,Nebraska,quantile,0.975,1
6 day ahead inc,31,Nebraska,quantile,0.975,1
7 day ahead inc,31,Nebraska,quantile,0.975,1
1 day ahead inc,32,Nevada,quantile,0.975,3
2 day ahead inc,32,Nevada,quantile,0.975,4
3 day ahead inc,32,Nevada,quantile,0.975,5
4 day ahead inc,32,Nevada,quantile,0.975,5
5 day ahead inc,32,Nevada,quantile,0.975,6
6 day ahead inc,32,Nevada,quantile,0.975,7
7 day ahead inc,32,Nevada,quantile,0.975,8
1 day ahead inc,33,New Hampshire,quantile,0.975,0
2 day ahead inc,33,New Hampshire,quantile,0.975,0
3 day ahead inc,33,New Hampshire,quantile,0.975,0
4 day ahead inc,33,New Hampshire,quantile,0.975,0
5 day ahead inc,33,New Hampshire,quantile,0.975,1
6 day ahead inc,33,New Hampshire,quantile,0.975,1
7 day ahead inc,33,New Hampshire,quantile,0.975,1
1 day ahead inc,34,New Jersey,quantile,0.975,44
2 day ahead inc,34,New Jersey,quantile,0.975,53
3 day ahead inc,34,New Jersey,quantile,0.975,62
4 day ahead inc,34,New Jersey,quantile,0.975,72
5 day ahead inc,34,New Jersey,quantile,0.975,84
6 day ahead inc,34,New Jersey,quantile,0.975,95
7 day ahead inc,34,New Jersey,quantile,0.975,108
1 day ahead inc,35,New Mexico,quantile,0.975,0
2 day ahead inc,35,New Mexico,quantile,0.975,1
3 day ahead inc,35,New Mexico,quantile,0.975,1
4 day ahead inc,35,New Mexico,quantile,0.975,1
5 day ahead inc,35,New Mexico,quantile,0.975,1
6 day ahead inc,35,New Mexico,quantile,0.975,1
7 day ahead inc,35,New Mexico,quantile,0.975,2
1 day ahead inc,36,New York,quantile,0.975,302.025
2 day ahead inc,36,New York,quantile,0.975,372
3 day ahead inc,36,New York,quantile,0.975,450
4 day ahead inc,36,New York,quantile,0.975,535
5 day ahead inc,36,New York,quantile,0.975,628
6 day ahead inc,36,New York,quantile,0.975,724
7 day ahead inc,36,New York,quantile,0.975,817.025
1 day ahead inc,37,North Carolina,quantile,0.975,3
2 day ahead inc,37,North Carolina,quantile,0.975,4
3 day ahead inc,37,North Carolina,quantile,0.975,5
4 day ahead inc,37,North Carolina,quantile,0.975,7
5 day ahead inc,37,North Carolina,quantile,0.975,9
6 day ahead inc,37,North Carolina,quantile,0.975,12
7 day ahead inc,37,North Carolina,quantile,0.975,14
1 day ahead inc,38,North Dakota,quantile,0.975,0
2 day ahead inc,38,North Dakota,quantile,0.975,0
3 day ahead inc,38,North Dakota,quantile,0.975,0
4 day ahead inc,38,North Dakota,quantile,0.975,0
5 day ahead inc,38,North Dakota,quantile,0.975,0
6 day ahead inc,38,North Dakota,quantile,0.975,0
7 day ahead inc,38,North Dakota,quantile,0.975,1
1 day ahead inc,39,Ohio,quantile,0.975,8
2 day ahead inc,39,Ohio,quantile,0.975,9
3 day ahead inc,39,Ohio,quantile,0.975,11
4 day ahead inc,39,Ohio,quantile,0.975,12
5 day ahead inc,39,Ohio,quantile,0.975,14
6 day ahead inc,39,Ohio,quantile,0.975,16
7 day ahead inc,39,Ohio,quantile,0.975,19
1 day ahead inc,40,Oklahoma,quantile,0.975,6
2 day ahead inc,40,Oklahoma,quantile,0.975,8
3 day ahead inc,40,Oklahoma,quantile,0.975,10
4 day ahead inc,40,Oklahoma,quantile,0.975,12
5 day ahead inc,40,Oklahoma,quantile,0.975,15
6 day ahead inc,40,Oklahoma,quantile,0.975,18
7 day ahead inc,40,Oklahoma,quantile,0.975,22
1 day ahead inc,41,Oregon,quantile,0.975,2
2 day ahead inc,41,Oregon,quantile,0.975,2
3 day ahead inc,41,Oregon,quantile,0.975,3
4 day ahead inc,41,Oregon,quantile,0.975,3
5 day ahead inc,41,Oregon,quantile,0.975,3
6 day ahead inc,41,Oregon,quantile,0.975,4
7 day ahead inc,41,Oregon,quantile,0.975,4
1 day ahead inc,42,Pennsylvania,quantile,0.975,13
2 day ahead inc,42,Pennsylvania,quantile,0.975,16
3 day ahead inc,42,Pennsylvania,quantile,0.975,19
4 day ahead inc,42,Pennsylvania,quantile,0.975,23
5 day ahead inc,42,Pennsylvania,quantile,0.975,27
6 day ahead inc,42,Pennsylvania,quantile,0.975,32
7 day ahead inc,42,Pennsylvania,quantile,0.975,38
1 day ahead inc,44,Rhode Island,quantile,0.975,1
2 day ahead inc,44,Rhode Island,quantile,0.975,1
3 day ahead inc,44,Rhode Island,quantile,0.975,2
4 day ahead inc,44,Rhode Island,quantile,0.975,2
5 day ahead inc,44,Rhode Island,quantile,0.975,3
6 day ahead inc,44,Rhode Island,quantile,0.975,3
7 day ahead inc,44,Rhode Island,quantile,0.975,4
1 day ahead inc,45,South Carolina,quantile,0.975,4
2 day ahead inc,45,South Carolina,quantile,0.975,4
3 day ahead inc,45,South Carolina,quantile,0.975,5
4 day ahead inc,45,South Carolina,quantile,0.975,6
5 day ahead inc,45,South Carolina,quantile,0.975,7
6 day ahead inc,45,South Carolina,quantile,0.975,8
7 day ahead inc,45,South Carolina,quantile,0.975,9
1 day ahead inc,46,South Dakota,quantile,0.975,0
2 day ahead inc,46,South Dakota,quantile,0.975,0
3 day ahead inc,46,South Dakota,quantile,0.975,0
4 day ahead inc,46,South Dakota,quantile,0.975,0
5 day ahead inc,46,South Dakota,quantile,0.975,0
6 day ahead inc,46,South Dakota,quantile,0.975,1
7 day ahead inc,46,South Dakota,quantile,0.975,1
1 day ahead inc,47,Tennessee,quantile,0.975,2
2 day ahead inc,47,Tennessee,quantile,0.975,3
3 day ahead inc,47,Tennessee,quantile,0.975,3
4 day ahead inc,47,Tennessee,quantile,0.975,4
5 day ahead inc,47,Tennessee,quantile,0.975,5
6 day ahead inc,47,Tennessee,quantile,0.975,6
7 day ahead inc,47,Tennessee,quantile,0.975,7
1 day ahead inc,48,Texas,quantile,0.975,9
2 day ahead inc,48,Texas,quantile,0.975,11
3 day ahead inc,48,Texas,quantile,0.975,12
4 day ahead inc,48,Texas,quantile,0.975,15
5 day ahead inc,48,Texas,quantile,0.975,17
6 day ahead inc,48,Texas,quantile,0.975,20
7 day ahead inc,48,Texas,quantile,0.975,23
1 day ahead inc,49,Utah,quantile,0.975,0
2 day ahead inc,49,Utah,quantile,0.975,1
3 day ahead inc,49,Utah,quantile,0.975,1
4 day ahead inc,49,Utah,quantile,0.975,1
5 day ahead inc,49,Utah,quantile,0.975,1
6 day ahead inc,49,Utah,quantile,0.975,2
7 day ahead inc,49,Utah,quantile,0.975,2
1 day ahead inc,50,Vermont,quantile,0.975,2
2 day ahead inc,50,Vermont,quantile,0.975,2
3 day ahead inc,50,Vermont,quantile,0.975,3
4 day ahead inc,50,Vermont,quantile,0.975,3
5 day ahead inc,50,Vermont,quantile,0.975,3
6 day ahead inc,50,Vermont,quantile,0.975,4
7 day ahead inc,50,Vermont,quantile,0.975,4
1 day ahead inc,51,Virginia,quantile,0.975,5
2 day ahead inc,51,Virginia,quantile,0.975,6
3 day ahead inc,51,Virginia,quantile,0.975,8
4 day ahead inc,51,Virginia,quantile,0.975,10
5 day ahead inc,51,Virginia,quantile,0.975,12
6 day ahead inc,51,Virginia,quantile,0.975,14
7 day ahead inc,51,Virginia,quantile,0.975,17
1 day ahead inc,53,Washington,quantile,0.975,20
2 day ahead inc,53,Washington,quantile,0.975,21.025
3 day ahead inc,53,Washington,quantile,0.975,23
4 day ahead inc,53,Washington,quantile,0.975,25
5 day ahead inc,53,Washington,quantile,0.975,27
6 day ahead inc,53,Washington,quantile,0.975,29.025
7 day ahead inc,53,Washington,quantile,0.975,32
1 day ahead inc,54,West Virginia,quantile,0.975,1
2 day ahead inc,54,West Virginia,quantile,0.975,1
3 day ahead inc,54,West Virginia,quantile,0.975,1
4 day ahead inc,54,West Virginia,quantile,0.975,1
5 day ahead inc,54,West Virginia,quantile,0.975,1
6 day ahead inc,54,West Virginia,quantile,0.975,1
7 day ahead inc,54,West Virginia,quantile,0.975,2
1 day ahead inc,55,Wisconsin,quantile,0.975,7
2 day ahead inc,55,Wisconsin,quantile,0.975,9
3 day ahead inc,55,Wisconsin,quantile,0.975,11
4 day ahead inc,55,Wisconsin,quantile,0.975,14
5 day ahead inc,55,Wisconsin,quantile,0.975,18.025
6 day ahead inc,55,Wisconsin,quantile,0.975,23
7 day ahead inc,55,Wisconsin,quantile,0.975,28
1 day ahead inc,56,Wyoming,quantile,0.975,0
2 day ahead inc,56,Wyoming,quantile,0.975,0
3 day ahead inc,56,Wyoming,quantile,0.975,0
4 day ahead inc,56,Wyoming,quantile,0.975,0
5 day ahead inc,56,Wyoming,quantile,0.975,0
6 day ahead inc,56,Wyoming,quantile,0.975,0
7 day ahead inc,56,Wyoming,quantile,0.975,0
1 day ahead cum,1,Alabama,point,NA,13.776
