target_id,location_id,location_name,type,quantile,value
3 day ahead inc,10,Delaware,point,NA,0.026
4 day ahead inc,10,Delaware,point,NA,0.109
5 day ahead inc,10,Delaware,point,NA,0.207
6 day ahead inc,10,Delaware,point,NA,0.337
7 day ahead inc,10,Delaware,point,NA,0.481
1 day ahead inc,11,District of Columbia,point,NA,0
2 day ahead inc,11,District of Columbia,point,NA,0
3 day ahead inc,11,District of Columbia,point,NA,0
4 day ahead inc,11,District of Columbia,point,NA,0.001
5 day ahead inc,11,District of Columbia,point,NA,0.041
6 day ahead inc,11,District of Columbia,point,NA,0.118
7 day ahead inc,11,District of Columbia,point,NA,0.242
1 day ahead inc,12,Florida,point,NA,4.319
2 day ahead inc,12,Florida,point,NA,4.946
3 day ahead inc,12,Florida,point,NA,5.606
4 day ahead inc,12,Florida,point,NA,6.341
5 day ahead inc,12,Florida,point,NA,7.129
6 day ahead inc,12,Florida,point,NA,8.014
7 day ahead inc,12,Florida,point,NA,8.984
1 day ahead inc,13,Georgia,point,NA,12.863
2 day ahead inc,13,Georgia,point,NA,15.114
3 day ahead inc,13,Georgia,point,NA,17.664
4 day ahead inc,13,Georgia,point,NA,20.473
5 day ahead inc,13,Georgia,point,NA,23.568
6 day ahead inc,13,Georgia,point,NA,26.894
7 day ahead inc,13,Georgia,point,NA,30.504
1 day ahead inc,15,Hawaii,point,NA,0.015
2 day ahead inc,15,Hawaii,point,NA,0.071
3 day ahead inc,15,Hawaii,point,NA,0.154
4 day ahead inc,15,Hawaii,point,NA,0.261
5 day ahead inc,15,Hawaii,point,NA,0.366
6 day ahead inc,15,Hawaii,point,NA,0.532
7 day ahead inc,15,Hawaii,point,NA,0.737
1 day ahead inc,16,Idaho,point,NA,0.085
2 day ahead inc,16,Idaho,point,NA,0.176
3 day ahead inc,16,Idaho,point,NA,0.291
4 day ahead inc,16,Idaho,point,NA,0.364
5 day ahead inc,16,Idaho,point,NA,0.506
6 day ahead inc,16,Idaho,point,NA,0.674
7 day ahead inc,16,Idaho,point,NA,0.912
1 day ahead inc,17,Illinois,point,NA,10.609
2 day ahead inc,17,Illinois,point,NA,13.204
3 day ahead inc,17,Illinois,point,NA,16.251
4 day ahead inc,17,Illinois,point,NA,19.756
5 day ahead inc,17,Illinois,point,NA,23.752
6 day ahead inc,17,Illinois,point,NA,28.234
7 day ahead inc,17,Illinois,point,NA,33.144
1 day ahead inc,18,Indiana,point,NA,11.042
2 day ahead inc,18,Indiana,point,NA,14.239
3 day ahead inc,18,Indiana,point,NA,18.117
4 day ahead inc,18,Indiana,point,NA,22.708
5 day ahead inc,18,Indiana,point,NA,28.028
6 day ahead inc,18,Indiana,point,NA,34.11
7 day ahead inc,18,Indiana,point,NA,40.848
1 day ahead inc,19,Iowa,point,NA,0.281
2 day ahead inc,19,Iowa,point,NA,0.412
3 day ahead inc,19,Iowa,point,NA,0.595
4 day ahead inc,19,Iowa,point,NA,0.796
5 day ahead inc,19,Iowa,point,NA,1.049
6 day ahead inc,19,Iowa,point,NA,1.419
7 day ahead inc,19,Iowa,point,NA,1.81
1 day ahead inc,20,Kansas,point,NA,0.305
2 day ahead inc,20,Kansas,point,NA,0.396
3 day ahead inc,20,Kansas,point,NA,0.532
4 day ahead inc,20,Kansas,point,NA,0.714
5 day ahead inc,20,Kansas,point,NA,0.986
6 day ahead inc,20,Kansas,point,NA,1.251
7 day ahead inc,20,Kansas,point,NA,1.628
1 day ahead inc,21,Kentucky,point,NA,1.085
2 day ahead inc,21,Kentucky,point,NA,1.22
3 day ahead inc,21,Kentucky,point,NA,1.422
4 day ahead inc,21,Kentucky,point,NA,1.623
5 day ahead inc,21,Kentucky,point,NA,1.887
6 day ahead inc,21,Kentucky,point,NA,2.141
7 day ahead inc,21,Kentucky,point,NA,2.4
1 day ahead inc,22,Louisiana,point,NA,29.49
2 day ahead inc,22,Louisiana,point,NA,35.505
3 day ahead inc,22,Louisiana,point,NA,42.034
4 day ahead inc,22,Louisiana,point,NA,48.967
5 day ahead inc,22,Louisiana,point,NA,56.136
6 day ahead inc,22,Louisiana,point,NA,63.33
7 day ahead inc,22,Louisiana,point,NA,70.285
1 day ahead inc,23,Maine,point,NA,0.012
2 day ahead inc,23,Maine,point,NA,0.067
3 day ahead inc,23,Maine,point,NA,0.154
4 day ahead inc,23,Maine,point,NA,0.284
5 day ahead inc,23,Maine,point,NA,0.406
6 day ahead inc,23,Maine,point,NA,0.566
7 day ahead inc,23,Maine,point,NA,0.787
1 day ahead inc,24,Maryland,point,NA,1.785
2 day ahead inc,24,Maryland,point,NA,2.207
3 day ahead inc,24,Maryland,point,NA,2.668
4 day ahead inc,24,Maryland,point,NA,3.226
5 day ahead inc,24,Maryland,point,NA,3.9
6 day ahead inc,24,Maryland,point,NA,4.663
7 day ahead inc,24,Maryland,point,NA,5.544
1 day ahead inc,25,Massachusetts,point,NA,11.493
2 day ahead inc,25,Massachusetts,point,NA,14.88
3 day ahead inc,25,Massachusetts,point,NA,18.952
4 day ahead inc,25,Massachusetts,point,NA,23.713
5 day ahead inc,25,Massachusetts,point,NA,29.251
6 day ahead inc,25,Massachusetts,point,NA,35.496
7 day ahead inc,25,Massachusetts,point,NA,42.393
1 day ahead inc,26,Michigan,point,NA,36.104
2 day ahead inc,26,Michigan,point,NA,48.357
3 day ahead inc,26,Michigan,point,NA,63.174
4 day ahead inc,26,Michigan,point,NA,80.495
5 day ahead inc,26,Michigan,point,NA,100.044
6 day ahead inc,26,Michigan,point,NA,121.258
7 day ahead inc,26,Michigan,point,NA,143.418
1 day ahead inc,27,Minnesota,point,NA,0.514
2 day ahead inc,27,Minnesota,point,NA,0.727
3 day ahead inc,27,Minnesota,point,NA,1.028
4 day ahead inc,27,Minnesota,point,NA,1.347
5 day ahead inc,27,Minnesota,point,NA,1.761
6 day ahead inc,27,Minnesota,point,NA,2.263
7 day ahead inc,27,Minnesota,point,NA,2.933
1 day ahead inc,28,Mississippi,point,NA,0.326
2 day ahead inc,28,Mississippi,point,NA,0.493
3 day ahead inc,28,Mississippi,point,NA,0.605
4 day ahead inc,28,Mississippi,point,NA,0.835
5 day ahead inc,28,Mississippi,point,NA,1.108
6 day ahead inc,28,Mississippi,point,NA,1.431
7 day ahead inc,28,Mississippi,point,NA,1.809
1 day ahead inc,29,Missouri,point,NA,5.767
2 day ahead inc,29,Missouri,point,NA,7.426
3 day ahead inc,29,Missouri,point,NA,9.406
4 day ahead inc,29,Missouri,point,NA,11.787
5 day ahead inc,29,Missouri,point,NA,14.63
6 day ahead inc,29,Missouri,point,NA,17.935
7 day ahead inc,29,Missouri,point,NA,21.746
1 day ahead inc,30,Montana,point,NA,0
2 day ahead inc,30,Montana,point,NA,0.009
3 day ahead inc,30,Montana,point,NA,0.045
4 day ahead inc,30,Montana,point,NA,0.109
5 day ahead inc,30,Montana,point,NA,0.198
6 day ahead inc,30,Montana,point,NA,0.295
7 day ahead inc,30,Montana,point,NA,0.415
1 day ahead inc,31,Nebraska,point,NA,0.115
2 day ahead inc,31,Nebraska,point,NA,0.175
3 day ahead inc,31,Nebraska,point,NA,0.238
4 day ahead inc,31,Nebraska,point,NA,0.352
5 day ahead inc,31,Nebraska,point,NA,0.51
6 day ahead inc,31,Nebraska,point,NA,0.673
7 day ahead inc,31,Nebraska,point,NA,0.875
1 day ahead inc,32,Nevada,point,NA,3.181
2 day ahead inc,32,Nevada,point,NA,4.033
3 day ahead inc,32,Nevada,point,NA,5.027
4 day ahead inc,32,Nevada,point,NA,6.208
5 day ahead inc,32,Nevada,point,NA,7.565
6 day ahead inc,32,Nevada,point,NA,9.139
7 day ahead inc,32,Nevada,point,NA,10.906
1 day ahead inc,33,New Hampshire,point,NA,0.007
2 day ahead inc,33,New Hampshire,point,NA,0.048
3 day ahead inc,33,New Hampshire,point,NA,0.128
4 day ahead inc,33,New Hampshire,point,NA,0.228
5 day ahead inc,33,New Hampshire,point,NA,0.35
6 day ahead inc,33,New Hampshire,point,NA,0.492
7 day ahead inc,33,New Hampshire,point,NA,0.673
1 day ahead inc,34,New Jersey,point,NA,34.898
2 day ahead inc,34,New Jersey,point,NA,43.53
3 day ahead inc,34,New Jersey,point,NA,53.462
4 day ahead inc,34,New Jersey,point,NA,64.605
5 day ahead inc,34,New Jersey,point,NA,76.875
6 day ahead inc,34,New Jersey,point,NA,90.013
7 day ahead inc,34,New Jersey,point,NA,103.749
1 day ahead inc,35,New Mexico,point,NA,0.116
2 day ahead inc,35,New Mexico,point,NA,0.215
3 day ahead inc,35,New Mexico,point,NA,0.322
4 day ahead inc,35,New Mexico,point,NA,0.458
5 day ahead inc,35,New Mexico,point,NA,0.65
6 day ahead inc,35,New Mexico,point,NA,0.852
7 day ahead inc,35,New Mexico,point,NA,1.115
1 day ahead inc,36,New York,point,NA,177.3
2 day ahead inc,36,New York,point,NA,217.919
3 day ahead inc,36,New York,point,NA,262.206
4 day ahead inc,36,New York,point,NA,308.742
5 day ahead inc,36,New York,point,NA,355.844
6 day ahead inc,36,New York,point,NA,401.518
7 day ahead inc,36,New York,point,NA,443.596
1 day ahead inc,37,North Carolina,point,NA,1.752
2 day ahead inc,37,North Carolina,point,NA,2.168
3 day ahead inc,37,North Carolina,point,NA,2.905
4 day ahead inc,37,North Carolina,point,NA,3.891
5 day ahead inc,37,North Carolina,point,NA,5.204
6 day ahead inc,37,North Carolina,point,NA,6.798
7 day ahead inc,37,North Carolina,point,NA,8.721
1 day ahead inc,38,North Dakota,point,NA,0
2 day ahead inc,38,North Dakota,point,NA,0
3 day ahead inc,38,North Dakota,point,NA,0
4 day ahead inc,38,North Dakota,point,NA,0.027
5 day ahead inc,38,North Dakota,point,NA,0.075
6 day ahead inc,38,North Dakota,point,NA,0.154
7 day ahead inc,38,North Dakota,point,NA,0.251
1 day ahead inc,39,Ohio,point,NA,9.113
2 day ahead inc,39,Ohio,point,NA,11.5
3 day ahead inc,39,Ohio,point,NA,14.316
4 day ahead inc,39,Ohio,point,NA,17.986
5 day ahead inc,39,Ohio,point,NA,22.003
6 day ahead inc,39,Ohio,point,NA,26.168
7 day ahead inc,39,Ohio,point,NA,31.288
1 day ahead inc,40,Oklahoma,point,NA,2.048
2 day ahead inc,40,Oklahoma,point,NA,3
3 day ahead inc,40,Oklahoma,point,NA,3.732
4 day ahead inc,40,Oklahoma,point,NA,4.79
5 day ahead inc,40,Oklahoma,point,NA,5.824
6 day ahead inc,40,Oklahoma,point,NA,6.908
7 day ahead inc,40,Oklahoma,point,NA,8.516
1 day ahead inc,41,Oregon,point,NA,2.413
2 day ahead inc,41,Oregon,point,NA,2.772
3 day ahead inc,41,Oregon,point,NA,3.183
4 day ahead inc,41,Oregon,point,NA,3.582
5 day ahead inc,41,Oregon,point,NA,4.014
6 day ahead inc,41,Oregon,point,NA,4.516
7 day ahead inc,41,Oregon,point,NA,5.034
1 day ahead inc,42,Pennsylvania,point,NA,7.842
2 day ahead inc,42,Pennsylvania,point,NA,10.443
3 day ahead inc,42,Pennsylvania,point,NA,12.963
4 day ahead inc,42,Pennsylvania,point,NA,16.215
5 day ahead inc,42,Pennsylvania,point,NA,20.688
6 day ahead inc,42,Pennsylvania,point,NA,25.412
7 day ahead inc,42,Pennsylvania,point,NA,29.578
1 day ahead inc,44,Rhode Island,point,NA,0
2 day ahead inc,44,Rhode Island,point,NA,0.01
3 day ahead inc,44,Rhode Island,point,NA,0.065
4 day ahead inc,44,Rhode Island,point,NA,0.158
5 day ahead inc,44,Rhode Island,point,NA,0.274
6 day ahead inc,44,Rhode Island,point,NA,0.389
7 day ahead inc,44,Rhode Island,point,NA,0.559
1 day ahead inc,45,South Carolina,point,NA,1.491
2 day ahead inc,45,South Carolina,point,NA,1.801
3 day ahead inc,45,South Carolina,point,NA,2.017
4 day ahead inc,45,South Carolina,point,NA,2.286
5 day ahead inc,45,South Carolina,point,NA,2.626
6 day ahead inc,45,South Carolina,point,NA,2.936
7 day ahead inc,45,South Carolina,point,NA,3.33
1 day ahead inc,46,South Dakota,point,NA,0
2 day ahead inc,46,South Dakota,point,NA,0
3 day ahead inc,46,South Dakota,point,NA,0.011
4 day ahead inc,46,South Dakota,point,NA,0.07
5 day ahead inc,46,South Dakota,point,NA,0.135
6 day ahead inc,46,South Dakota,point,NA,0.216
7 day ahead inc,46,South Dakota,point,NA,0.298
1 day ahead inc,47,Tennessee,point,NA,1.127
2 day ahead inc,47,Tennessee,point,NA,1.389
3 day ahead inc,47,Tennessee,point,NA,1.887
4 day ahead inc,47,Tennessee,point,NA,2.631
5 day ahead inc,47,Tennessee,point,NA,3.595
6 day ahead inc,47,Tennessee,point,NA,4.696
7 day ahead inc,47,Tennessee,point,NA,6.007
1 day ahead inc,48,Texas,point,NA,11.628
2 day ahead inc,48,Texas,point,NA,15.764
3 day ahead inc,48,Texas,point,NA,19.766
4 day ahead inc,48,Texas,point,NA,24.392
5 day ahead inc,48,Texas,point,NA,32.056
6 day ahead inc,48,Texas,point,NA,37.763
7 day ahead inc,48,Texas,point,NA,45.291
1 day ahead inc,49,Utah,point,NA,0.32
2 day ahead inc,49,Utah,point,NA,0.427
3 day ahead inc,49,Utah,point,NA,0.589
4 day ahead inc,49,Utah,point,NA,0.77
5 day ahead inc,49,Utah,point,NA,0.985
6 day ahead inc,49,Utah,point,NA,1.253
7 day ahead inc,49,Utah,point,NA,1.637
1 day ahead inc,50,Vermont,point,NA,8.607
2 day ahead inc,50,Vermont,point,NA,10.584
3 day ahead inc,50,Vermont,point,NA,12.604
4 day ahead inc,50,Vermont,point,NA,14.605
5 day ahead inc,50,Vermont,point,NA,16.473
6 day ahead inc,50,Vermont,point,NA,18.146
7 day ahead inc,50,Vermont,point,NA,19.607
1 day ahead inc,51,Virginia,point,NA,2.908
2 day ahead inc,51,Virginia,point,NA,3.377
3 day ahead inc,51,Virginia,point,NA,3.91
4 day ahead inc,51,Virginia,point,NA,4.499
5 day ahead inc,51,Virginia,point,NA,5.156
6 day ahead inc,51,Virginia,point,NA,5.885
7 day ahead inc,51,Virginia,point,NA,6.676
1 day ahead inc,53,Washington,point,NA,13.265
2 day ahead inc,53,Washington,point,NA,14.284
3 day ahead inc,53,Washington,point,NA,15.177
4 day ahead inc,53,Washington,point,NA,16.075
5 day ahead inc,53,Washington,point,NA,16.924
6 day ahead inc,53,Washington,point,NA,17.789
7 day ahead inc,53,Washington,point,NA,18.642
1 day ahead inc,54,West Virginia,point,NA,0.086
2 day ahead inc,54,West Virginia,point,NA,0.124
3 day ahead inc,54,West Virginia,point,NA,0.232
4 day ahead inc,54,West Virginia,point,NA,0.314
5 day ahead inc,54,West Virginia,point,NA,0.459
6 day ahead inc,54,West Virginia,point,NA,0.618
7 day ahead inc,54,West Virginia,point,NA,0.828
1 day ahead inc,55,Wisconsin,point,NA,1.016
2 day ahead inc,55,Wisconsin,point,NA,1.056
3 day ahead inc,55,Wisconsin,point,NA,1.142
4 day ahead inc,55,Wisconsin,point,NA,1.309
5 day ahead inc,55,Wisconsin,point,NA,1.558
6 day ahead inc,55,Wisconsin,point,NA,1.784
7 day ahead inc,55,Wisconsin,point,NA,1.977
1 day ahead inc,56,Wyoming,point,NA,0
2 day ahead inc,56,Wyoming,point,NA,0
3 day ahead inc,56,Wyoming,point,NA,0
4 day ahead inc,56,Wyoming,point,NA,0.002
5 day ahead inc,56,Wyoming,point,NA,0.036
6 day ahead inc,56,Wyoming,point,NA,0.096
7 day ahead inc,56,Wyoming,point,NA,0.184
1 day ahead inc,1,Alabama,quantile,0.025,0
2 day ahead inc,1,Alabama,quantile,0.025,0
3 day ahead inc,1,Alabama,quantile,0.025,0
4 day ahead inc,1,Alabama,quantile,0.025,0
5 day ahead inc,1,Alabama,quantile,0.025,0
6 day ahead inc,1,Alabama,quantile,0.025,0
7 day ahead inc,1,Alabama,quantile,0.025,0
1 day ahead inc,2,Alaska,quantile,0.025,0
2 day ahead inc,2,Alaska,quantile,0.025,0
3 day ahead inc,2,Alaska,quantile,0.025,0
4 day ahead inc,2,Alaska,quantile,0.025,0
5 day ahead inc,2,Alaska,quantile,0.025,0
6 day ahead inc,2,Alaska,quantile,0.025,0
7 day ahead inc,2,Alaska,quantile,0.025,0
1 day ahead inc,4,Arizona,quantile,0.025,2
2 day ahead inc,4,Arizona,quantile,0.025,3
3 day ahead inc,4,Arizona,quantile,0.025,4
4 day ahead inc,4,Arizona,quantile,0.025,5
5 day ahead inc,4,Arizona,quantile,0.025,6
6 day ahead inc,4,Arizona,quantile,0.025,8
7 day ahead inc,4,Arizona,quantile,0.025,10
1 day ahead inc,5,Arkansas,quantile,0.025,0
2 day ahead inc,5,Arkansas,quantile,0.025,0
3 day ahead inc,5,Arkansas,quantile,0.025,0
4 day ahead inc,5,Arkansas,quantile,0.025,0
5 day ahead inc,5,Arkansas,quantile,0.025,0
6 day ahead inc,5,Arkansas,quantile,0.025,0
7 day ahead inc,5,Arkansas,quantile,0.025,0
1 day ahead inc,6,California,quantile,0.025,12
2 day ahead inc,6,California,quantile,0.025,14
3 day ahead inc,6,California,quantile,0.025,15.975
4 day ahead inc,6,California,quantile,0.025,17
5 day ahead inc,6,California,quantile,0.025,19.975
6 day ahead inc,6,California,quantile,0.025,21.975
7 day ahead inc,6,California,quantile,0.025,23
1 day ahead inc,8,Colorado,quantile,0.025,2
2 day ahead inc,8,Colorado,quantile,0.025,2
3 day ahead inc,8,Colorado,quantile,0.025,2
4 day ahead inc,8,Colorado,quantile,0.025,2
5 day ahead inc,8,Colorado,quantile,0.025,2
6 day ahead inc,8,Colorado,quantile,0.025,3
7 day ahead inc,8,Colorado,quantile,0.025,3
1 day ahead inc,9,Connecticut,quantile,0.025,4
2 day ahead inc,9,Connecticut,quantile,0.025,4
3 day ahead inc,9,Connecticut,quantile,0.025,5
4 day ahead inc,9,Connecticut,quantile,0.025,6
5 day ahead inc,9,Connecticut,quantile,0.025,7
6 day ahead inc,9,Connecticut,quantile,0.025,8
7 day ahead inc,9,Connecticut,quantile,0.025,9
1 day ahead inc,10,Delaware,quantile,0.025,0
2 day ahead inc,10,Delaware,quantile,0.025,0
3 day ahead inc,10,Delaware,quantile,0.025,0
4 day ahead inc,10,Delaware,quantile,0.025,0
5 day ahead inc,10,Delaware,quantile,0.025,0
6 day ahead inc,10,Delaware,quantile,0.025,0
7 day ahead inc,10,Delaware,quantile,0.025,0
1 day ahead inc,11,District of Columbia,quantile,0.025,0
2 day ahead inc,11,District of Columbia,quantile,0.025,0
3 day ahead inc,11,District of Columbia,quantile,0.025,0
4 day ahead inc,11,District of Columbia,quantile,0.025,0
5 day ahead inc,11,District of Columbia,quantile,0.025,0
6 day ahead inc,11,District of Columbia,quantile,0.025,0
7 day ahead inc,11,District of Columbia,quantile,0.025,0
1 day ahead inc,12,Florida,quantile,0.025,3
2 day ahead inc,12,Florida,quantile,0.025,3
3 day ahead inc,12,Florida,quantile,0.025,3
4 day ahead inc,12,Florida,quantile,0.025,4
5 day ahead inc,12,Florida,quantile,0.025,4
6 day ahead inc,12,Florida,quantile,0.025,4
7 day ahead inc,12,Florida,quantile,0.025,5
1 day ahead inc,13,Georgia,quantile,0.025,11
2 day ahead inc,13,Georgia,quantile,0.025,12
3 day ahead inc,13,Georgia,quantile,0.025,14
4 day ahead inc,13,Georgia,quantile,0.025,16
5 day ahead inc,13,Georgia,quantile,0.025,18
6 day ahead inc,13,Georgia,quantile,0.025,20
7 day ahead inc,13,Georgia,quantile,0.025,22
1 day ahead inc,15,Hawaii,quantile,0.025,0
2 day ahead inc,15,Hawaii,quantile,0.025,0
3 day ahead inc,15,Hawaii,quantile,0.025,0
4 day ahead inc,15,Hawaii,quantile,0.025,0
5 day ahead inc,15,Hawaii,quantile,0.025,0
6 day ahead inc,15,Hawaii,quantile,0.025,0
7 day ahead inc,15,Hawaii,quantile,0.025,0
1 day ahead inc,16,Idaho,quantile,0.025,0
2 day ahead inc,16,Idaho,quantile,0.025,0
3 day ahead inc,16,Idaho,quantile,0.025,0
4 day ahead inc,16,Idaho,quantile,0.025,0
5 day ahead inc,16,Idaho,quantile,0.025,0
6 day ahead inc,16,Idaho,quantile,0.025,0
7 day ahead inc,16,Idaho,quantile,0.025,0
1 day ahead inc,17,Illinois,quantile,0.025,6
2 day ahead inc,17,Illinois,quantile,0.025,7
3 day ahead inc,17,Illinois,quantile,0.025,9
4 day ahead inc,17,Illinois,quantile,0.025,10
5 day ahead inc,17,Illinois,quantile,0.025,12
6 day ahead inc,17,Illinois,quantile,0.025,14
7 day ahead inc,17,Illinois,quantile,0.025,16
1 day ahead inc,18,Indiana,quantile,0.025,6
2 day ahead inc,18,Indiana,quantile,0.025,8
3 day ahead inc,18,Indiana,quantile,0.025,9
4 day ahead inc,18,Indiana,quantile,0.025,11
5 day ahead inc,18,Indiana,quantile,0.025,13.975
6 day ahead inc,18,Indiana,quantile,0.025,16
7 day ahead inc,18,Indiana,quantile,0.025,19
1 day ahead inc,19,Iowa,quantile,0.025,0
2 day ahead inc,19,Iowa,quantile,0.025,0
3 day ahead inc,19,Iowa,quantile,0.025,0
4 day ahead inc,19,Iowa,quantile,0.025,0
5 day ahead inc,19,Iowa,quantile,0.025,0
6 day ahead inc,19,Iowa,quantile,0.025,0
7 day ahead inc,19,Iowa,quantile,0.025,0
1 day ahead inc,20,Kansas,quantile,0.025,0
2 day ahead inc,20,Kansas,quantile,0.025,0
3 day ahead inc,20,Kansas,quantile,0.025,0
4 day ahead inc,20,Kansas,quantile,0.025,0
5 day ahead inc,20,Kansas,quantile,0.025,0
6 day ahead inc,20,Kansas,quantile,0.025,0
7 day ahead inc,20,Kansas,quantile,0.025,0
1 day ahead inc,21,Kentucky,quantile,0.025,1
2 day ahead inc,21,Kentucky,quantile,0.025,1
3 day ahead inc,21,Kentucky,quantile,0.025,1
4 day ahead inc,21,Kentucky,quantile,0.025,1
5 day ahead inc,21,Kentucky,quantile,0.025,1
6 day ahead inc,21,Kentucky,quantile,0.025,1
7 day ahead inc,21,Kentucky,quantile,0.025,1
1 day ahead inc,22,Louisiana,quantile,0.025,25
2 day ahead inc,22,Louisiana,quantile,0.025,30
3 day ahead inc,22,Louisiana,quantile,0.025,34
4 day ahead inc,22,Louisiana,quantile,0.025,38.975
5 day ahead inc,22,Louisiana,quantile,0.025,43
6 day ahead inc,22,Louisiana,quantile,0.025,46
7 day ahead inc,22,Louisiana,quantile,0.025,48
1 day ahead inc,23,Maine,quantile,0.025,0
2 day ahead inc,23,Maine,quantile,0.025,0
3 day ahead inc,23,Maine,quantile,0.025,0
4 day ahead inc,23,Maine,quantile,0.025,0
5 day ahead inc,23,Maine,quantile,0.025,0
6 day ahead inc,23,Maine,quantile,0.025,0
7 day ahead inc,23,Maine,quantile,0.025,0
1 day ahead inc,24,Maryland,quantile,0.025,1
2 day ahead inc,24,Maryland,quantile,0.025,1
3 day ahead inc,24,Maryland,quantile,0.025,1
4 day ahead inc,24,Maryland,quantile,0.025,1
5 day ahead inc,24,Maryland,quantile,0.025,1
6 day ahead inc,24,Maryland,quantile,0.025,1
7 day ahead inc,24,Maryland,quantile,0.025,1
1 day ahead inc,25,Massachusetts,quantile,0.025,5
2 day ahead inc,25,Massachusetts,quantile,0.025,6
3 day ahead inc,25,Massachusetts,quantile,0.025,7
4 day ahead inc,25,Massachusetts,quantile,0.025,8
5 day ahead inc,25,Massachusetts,quantile,0.025,9
6 day ahead inc,25,Massachusetts,quantile,0.025,10
7 day ahead inc,25,Massachusetts,quantile,0.025,12
1 day ahead inc,26,Michigan,quantile,0.025,23
2 day ahead inc,26,Michigan,quantile,0.025,30
3 day ahead inc,26,Michigan,quantile,0.025,38
4 day ahead inc,26,Michigan,quantile,0.025,47
5 day ahead inc,26,Michigan,quantile,0.025,56.975
6 day ahead inc,26,Michigan,quantile,0.025,67
7 day ahead inc,26,Michigan,quantile,0.025,76.975
1 day ahead inc,27,Minnesota,quantile,0.025,0
2 day ahead inc,27,Minnesota,quantile,0.025,0
3 day ahead inc,27,Minnesota,quantile,0.025,0
4 day ahead inc,27,Minnesota,quantile,0.025,0
5 day ahead inc,27,Minnesota,quantile,0.025,0
6 day ahead inc,27,Minnesota,quantile,0.025,0
7 day ahead inc,27,Minnesota,quantile,0.025,1
1 day ahead inc,28,Mississippi,quantile,0.025,0
2 day ahead inc,28,Mississippi,quantile,0.025,0
3 day ahead inc,28,Mississippi,quantile,0.025,0
4 day ahead inc,28,Mississippi,quantile,0.025,0
5 day ahead inc,28,Mississippi,quantile,0.025,0
6 day ahead inc,28,Mississippi,quantile,0.025,0
7 day ahead inc,28,Mississippi,quantile,0.025,0
1 day ahead inc,29,Missouri,quantile,0.025,3
2 day ahead inc,29,Missouri,quantile,0.025,3.975
3 day ahead inc,29,Missouri,quantile,0.025,4
4 day ahead inc,29,Missouri,quantile,0.025,5
5 day ahead inc,29,Missouri,quantile,0.025,6
6 day ahead inc,29,Missouri,quantile,0.025,7
7 day ahead inc,29,Missouri,quantile,0.025,8
1 day ahead inc,30,Montana,quantile,0.025,0
2 day ahead inc,30,Montana,quantile,0.025,0
3 day ahead inc,30,Montana,quantile,0.025,0
4 day ahead inc,30,Montana,quantile,0.025,0
5 day ahead inc,30,Montana,quantile,0.025,0
