location,target_id,quantile,value,location_id,type
Mississippi,4 day ahead inc,0.025,6,28,quantile
Mississippi,5 day ahead inc,0.025,7,28,quantile
Mississippi,6 day ahead inc,0.025,8,28,quantile
Mississippi,7 day ahead inc,0.025,8,28,quantile
Minnesota,1 day ahead inc,0.025,4,27,quantile
Minnesota,2 day ahead inc,0.025,5,27,quantile
Minnesota,3 day ahead inc,0.025,6,27,quantile
Minnesota,4 day ahead inc,0.025,7,27,quantile
Minnesota,5 day ahead inc,0.025,8,27,quantile
Minnesota,6 day ahead inc,0.025,9,27,quantile
Minnesota,7 day ahead inc,0.025,10,27,quantile
Michigan,1 day ahead inc,0.025,71,26,quantile
Michigan,2 day ahead inc,0.025,78.975,26,quantile
Michigan,3 day ahead inc,0.025,86,26,quantile
Michigan,4 day ahead inc,0.025,93,26,quantile
Michigan,5 day ahead inc,0.025,99,26,quantile
Michigan,6 day ahead inc,0.025,103,26,quantile
Michigan,7 day ahead inc,0.025,107,26,quantile
Massachusetts,1 day ahead inc,0.025,22,25,quantile
Massachusetts,2 day ahead inc,0.025,25,25,quantile
Massachusetts,3 day ahead inc,0.025,27,25,quantile
Massachusetts,4 day ahead inc,0.025,30,25,quantile
Massachusetts,5 day ahead inc,0.025,32,25,quantile
Massachusetts,6 day ahead inc,0.025,35,25,quantile
Massachusetts,7 day ahead inc,0.025,37,25,quantile
Maryland,1 day ahead inc,0.025,5,24,quantile
Maryland,2 day ahead inc,0.025,6,24,quantile
Maryland,3 day ahead inc,0.025,7,24,quantile
Maryland,4 day ahead inc,0.025,8,24,quantile
Maryland,5 day ahead inc,0.025,9,24,quantile
Maryland,6 day ahead inc,0.025,10,24,quantile
Maryland,7 day ahead inc,0.025,11,24,quantile
Maine,1 day ahead inc,0.025,2,23,quantile
Maine,2 day ahead inc,0.025,3,23,quantile
Maine,3 day ahead inc,0.025,3,23,quantile
Maine,4 day ahead inc,0.025,4,23,quantile
Maine,5 day ahead inc,0.025,4,23,quantile
Maine,6 day ahead inc,0.025,4,23,quantile
Maine,7 day ahead inc,0.025,5,23,quantile
Louisiana,1 day ahead inc,0.025,39,22,quantile
Louisiana,2 day ahead inc,0.025,39,22,quantile
Louisiana,3 day ahead inc,0.025,37,22,quantile
Louisiana,4 day ahead inc,0.025,35,22,quantile
Louisiana,5 day ahead inc,0.025,32,22,quantile
Louisiana,6 day ahead inc,0.025,28.975,22,quantile
Louisiana,7 day ahead inc,0.025,25,22,quantile
Kentucky,1 day ahead inc,0.025,2,21,quantile
Kentucky,2 day ahead inc,0.025,2,21,quantile
Kentucky,3 day ahead inc,0.025,2,21,quantile
Kentucky,4 day ahead inc,0.025,2,21,quantile
Kentucky,5 day ahead inc,0.025,3,21,quantile
Kentucky,6 day ahead inc,0.025,3,21,quantile
Kentucky,7 day ahead inc,0.025,3,21,quantile
Kansas,1 day ahead inc,0.025,2,20,quantile
Kansas,2 day ahead inc,0.025,2,20,quantile
Kansas,3 day ahead inc,0.025,3,20,quantile
Kansas,4 day ahead inc,0.025,3,20,quantile
Kansas,5 day ahead inc,0.025,4,20,quantile
Kansas,6 day ahead inc,0.025,4,20,quantile
Kansas,7 day ahead inc,0.025,5,20,quantile
Iowa,1 day ahead inc,0.025,2,19,quantile
Iowa,2 day ahead inc,0.025,3,19,quantile
Iowa,3 day ahead inc,0.025,3,19,quantile
Iowa,4 day ahead inc,0.025,4,19,quantile
Iowa,5 day ahead inc,0.025,5,19,quantile
Iowa,6 day ahead inc,0.025,5,19,quantile
Iowa,7 day ahead inc,0.025,6,19,quantile
Indiana,1 day ahead inc,0.025,7,18,quantile
Indiana,2 day ahead inc,0.025,8,18,quantile
Indiana,3 day ahead inc,0.025,9,18,quantile
Indiana,4 day ahead inc,0.025,10.975,18,quantile
Indiana,5 day ahead inc,0.025,12,18,quantile
Indiana,6 day ahead inc,0.025,13,18,quantile
Indiana,7 day ahead inc,0.025,15,18,quantile
Illinois,1 day ahead inc,0.025,26,17,quantile
Illinois,2 day ahead inc,0.025,30,17,quantile
Illinois,3 day ahead inc,0.025,33,17,quantile
Illinois,4 day ahead inc,0.025,36.975,17,quantile
Illinois,5 day ahead inc,0.025,39,17,quantile
Illinois,6 day ahead inc,0.025,41.975,17,quantile
Illinois,7 day ahead inc,0.025,43,17,quantile
Idaho,1 day ahead inc,0.025,2,16,quantile
Idaho,2 day ahead inc,0.025,2,16,quantile
Idaho,3 day ahead inc,0.025,2,16,quantile
Idaho,4 day ahead inc,0.025,3,16,quantile
Idaho,5 day ahead inc,0.025,3,16,quantile
Idaho,6 day ahead inc,0.025,3,16,quantile
Idaho,7 day ahead inc,0.025,3,16,quantile
Hawaii,1 day ahead inc,0.025,0,15,quantile
Hawaii,2 day ahead inc,0.025,0,15,quantile
Hawaii,3 day ahead inc,0.025,0,15,quantile
Hawaii,4 day ahead inc,0.025,0,15,quantile
Hawaii,5 day ahead inc,0.025,0,15,quantile
Hawaii,6 day ahead inc,0.025,0,15,quantile
Hawaii,7 day ahead inc,0.025,0,15,quantile
Georgia,1 day ahead inc,0.025,17,13,quantile
Georgia,2 day ahead inc,0.025,19,13,quantile
Georgia,3 day ahead inc,0.025,20,13,quantile
Georgia,4 day ahead inc,0.025,22,13,quantile
Georgia,5 day ahead inc,0.025,24,13,quantile
Georgia,6 day ahead inc,0.025,26,13,quantile
Georgia,7 day ahead inc,0.025,28,13,quantile
Florida,1 day ahead inc,0.025,17,12,quantile
Florida,2 day ahead inc,0.025,18.975,12,quantile
Florida,3 day ahead inc,0.025,21,12,quantile
Florida,4 day ahead inc,0.025,23,12,quantile
Florida,5 day ahead inc,0.025,25,12,quantile
Florida,6 day ahead inc,0.025,27,12,quantile
Florida,7 day ahead inc,0.025,29,12,quantile
District of Columbia,1 day ahead inc,0.025,2,11,quantile
District of Columbia,2 day ahead inc,0.025,3,11,quantile
District of Columbia,3 day ahead inc,0.025,3,11,quantile
District of Columbia,4 day ahead inc,0.025,4,11,quantile
District of Columbia,5 day ahead inc,0.025,4,11,quantile
District of Columbia,6 day ahead inc,0.025,4,11,quantile
District of Columbia,7 day ahead inc,0.025,5,11,quantile
Delaware,1 day ahead inc,0.025,2,10,quantile
Delaware,2 day ahead inc,0.025,2,10,quantile
Delaware,3 day ahead inc,0.025,2,10,quantile
Delaware,4 day ahead inc,0.025,3,10,quantile
Delaware,5 day ahead inc,0.025,3,10,quantile
Delaware,6 day ahead inc,0.025,4,10,quantile
Delaware,7 day ahead inc,0.025,4,10,quantile
Connecticut,1 day ahead inc,0.025,14,9,quantile
Connecticut,2 day ahead inc,0.025,16,9,quantile
Connecticut,3 day ahead inc,0.025,18,9,quantile
Connecticut,4 day ahead inc,0.025,21,9,quantile
Connecticut,5 day ahead inc,0.025,23,9,quantile
Connecticut,6 day ahead inc,0.025,25,9,quantile
Connecticut,7 day ahead inc,0.025,27,9,quantile
Colorado,1 day ahead inc,0.025,20,8,quantile
Colorado,2 day ahead inc,0.025,23,8,quantile
Colorado,3 day ahead inc,0.025,27,8,quantile
Colorado,4 day ahead inc,0.025,31,8,quantile
Colorado,5 day ahead inc,0.025,35,8,quantile
Colorado,6 day ahead inc,0.025,39,8,quantile
Colorado,7 day ahead inc,0.025,43,8,quantile
California,1 day ahead inc,0.025,28,6,quantile
California,2 day ahead inc,0.025,31,6,quantile
California,3 day ahead inc,0.025,35,6,quantile
California,4 day ahead inc,0.025,38,6,quantile
California,5 day ahead inc,0.025,42,6,quantile
California,6 day ahead inc,0.025,46,6,quantile
California,7 day ahead inc,0.025,50.975,6,quantile
Arkansas,1 day ahead inc,0.025,2,5,quantile
Arkansas,2 day ahead inc,0.025,2,5,quantile
Arkansas,3 day ahead inc,0.025,3,5,quantile
Arkansas,4 day ahead inc,0.025,3,5,quantile
Arkansas,5 day ahead inc,0.025,4,5,quantile
Arkansas,6 day ahead inc,0.025,4,5,quantile
Arkansas,7 day ahead inc,0.025,5,5,quantile
Arizona,1 day ahead inc,0.025,6,4,quantile
Arizona,2 day ahead inc,0.025,6,4,quantile
Arizona,3 day ahead inc,0.025,7,4,quantile
Arizona,4 day ahead inc,0.025,8,4,quantile
Arizona,5 day ahead inc,0.025,9,4,quantile
Arizona,6 day ahead inc,0.025,10,4,quantile
Arizona,7 day ahead inc,0.025,11,4,quantile
Alaska,1 day ahead inc,0.025,1,2,quantile
Alaska,2 day ahead inc,0.025,1,2,quantile
Alaska,3 day ahead inc,0.025,2,2,quantile
Alaska,4 day ahead inc,0.025,2,2,quantile
Alaska,5 day ahead inc,0.025,2,2,quantile
Alaska,6 day ahead inc,0.025,2,2,quantile
Alaska,7 day ahead inc,0.025,2,2,quantile
Alabama,1 day ahead inc,0.025,16,1,quantile
Alabama,2 day ahead inc,0.025,21,1,quantile
Alabama,3 day ahead inc,0.025,28,1,quantile
Alabama,4 day ahead inc,0.025,36,1,quantile
Alabama,5 day ahead inc,0.025,44,1,quantile
Alabama,6 day ahead inc,0.025,52,1,quantile
Alabama,7 day ahead inc,0.025,59,1,quantile
Wyoming,1 day ahead inc,0.975,0,56,quantile
Wyoming,2 day ahead inc,0.975,0,56,quantile
Wyoming,3 day ahead inc,0.975,0,56,quantile
Wyoming,4 day ahead inc,0.975,0,56,quantile
Wyoming,5 day ahead inc,0.975,0,56,quantile
Wyoming,6 day ahead inc,0.975,0,56,quantile
Wyoming,7 day ahead inc,0.975,0,56,quantile
Wisconsin,1 day ahead inc,0.975,6,55,quantile
Wisconsin,2 day ahead inc,0.975,7,55,quantile
Wisconsin,3 day ahead inc,0.975,8,55,quantile
Wisconsin,4 day ahead inc,0.975,9,55,quantile
Wisconsin,5 day ahead inc,0.975,10,55,quantile
Wisconsin,6 day ahead inc,0.975,12,55,quantile
Wisconsin,7 day ahead inc,0.975,13,55,quantile
West Virginia,1 day ahead inc,0.975,1,54,quantile
West Virginia,2 day ahead inc,0.975,1,54,quantile
West Virginia,3 day ahead inc,0.975,1,54,quantile
West Virginia,4 day ahead inc,0.975,1,54,quantile
West Virginia,5 day ahead inc,0.975,1,54,quantile
West Virginia,6 day ahead inc,0.975,1,54,quantile
West Virginia,7 day ahead inc,0.975,2,54,quantile
Washington,1 day ahead inc,0.975,23,53,quantile
Washington,2 day ahead inc,0.975,24,53,quantile
Washington,3 day ahead inc,0.975,26,53,quantile
Washington,4 day ahead inc,0.975,27,53,quantile
Washington,5 day ahead inc,0.975,28,53,quantile
Washington,6 day ahead inc,0.975,30,53,quantile
Washington,7 day ahead inc,0.975,31,53,quantile
Virginia,1 day ahead inc,0.975,5,51,quantile
Virginia,2 day ahead inc,0.975,6,51,quantile
Virginia,3 day ahead inc,0.975,7,51,quantile
Virginia,4 day ahead inc,0.975,7,51,quantile
Virginia,5 day ahead inc,0.975,8,51,quantile
Virginia,6 day ahead inc,0.975,10,51,quantile
Virginia,7 day ahead inc,0.975,11,51,quantile
Vermont,1 day ahead inc,0.975,2,50,quantile
Vermont,2 day ahead inc,0.975,2,50,quantile
Vermont,3 day ahead inc,0.975,2,50,quantile
Vermont,4 day ahead inc,0.975,2,50,quantile
Vermont,5 day ahead inc,0.975,2,50,quantile
Vermont,6 day ahead inc,0.975,2,50,quantile
Vermont,7 day ahead inc,0.975,2,50,quantile
Utah,1 day ahead inc,0.975,2,49,quantile
Utah,2 day ahead inc,0.975,3,49,quantile
Utah,3 day ahead inc,0.975,3,49,quantile
Utah,4 day ahead inc,0.975,4,49,quantile
Utah,5 day ahead inc,0.975,5,49,quantile
Utah,6 day ahead inc,0.975,6,49,quantile
Utah,7 day ahead inc,0.975,7,49,quantile
Texas,1 day ahead inc,0.975,13,48,quantile
Texas,2 day ahead inc,0.975,16,48,quantile
Texas,3 day ahead inc,0.975,19,48,quantile
Texas,4 day ahead inc,0.975,22,48,quantile
Texas,5 day ahead inc,0.975,25,48,quantile
Texas,6 day ahead inc,0.975,29,48,quantile
Texas,7 day ahead inc,0.975,34,48,quantile
Tennessee,1 day ahead inc,0.975,13,47,quantile
Tennessee,2 day ahead inc,0.975,18,47,quantile
Tennessee,3 day ahead inc,0.975,23,47,quantile
Tennessee,4 day ahead inc,0.975,30,47,quantile
Tennessee,5 day ahead inc,0.975,39,47,quantile
Tennessee,6 day ahead inc,0.975,48,47,quantile
Tennessee,7 day ahead inc,0.975,59,47,quantile
South Dakota,1 day ahead inc,0.975,0,46,quantile
South Dakota,2 day ahead inc,0.975,0,46,quantile
South Dakota,3 day ahead inc,0.975,0,46,quantile
South Dakota,4 day ahead inc,0.975,0,46,quantile
South Dakota,5 day ahead inc,0.975,0,46,quantile
South Dakota,6 day ahead inc,0.975,1,46,quantile
South Dakota,7 day ahead inc,0.975,1,46,quantile
South Carolina,1 day ahead inc,0.975,5,45,quantile
South Carolina,2 day ahead inc,0.975,6,45,quantile
South Carolina,3 day ahead inc,0.975,7,45,quantile
South Carolina,4 day ahead inc,0.975,8,45,quantile
South Carolina,5 day ahead inc,0.975,9,45,quantile
South Carolina,6 day ahead inc,0.975,10,45,quantile
South Carolina,7 day ahead inc,0.975,12,45,quantile
Rhode Island,1 day ahead inc,0.975,2,44,quantile
Rhode Island,2 day ahead inc,0.975,2,44,quantile
Rhode Island,3 day ahead inc,0.975,3,44,quantile
Rhode Island,4 day ahead inc,0.975,3,44,quantile
Rhode Island,5 day ahead inc,0.975,4,44,quantile
Rhode Island,6 day ahead inc,0.975,4,44,quantile
Rhode Island,7 day ahead inc,0.975,5,44,quantile
Pennsylvania,1 day ahead inc,0.975,20,42,quantile
Pennsylvania,2 day ahead inc,0.975,24,42,quantile
Pennsylvania,3 day ahead inc,0.975,28,42,quantile
Pennsylvania,4 day ahead inc,0.975,33,42,quantile
Pennsylvania,5 day ahead inc,0.975,38,42,quantile
Pennsylvania,6 day ahead inc,0.975,44,42,quantile
Pennsylvania,7 day ahead inc,0.975,51,42,quantile
Oregon,1 day ahead inc,0.975,3,41,quantile
Oregon,2 day ahead inc,0.975,3,41,quantile
Oregon,3 day ahead inc,0.975,4,41,quantile
Oregon,4 day ahead inc,0.975,4,41,quantile
Oregon,5 day ahead inc,0.975,4,41,quantile
Oregon,6 day ahead inc,0.975,5,41,quantile
Oregon,7 day ahead inc,0.975,5,41,quantile
Oklahoma,1 day ahead inc,0.975,7,40,quantile
Oklahoma,2 day ahead inc,0.975,9,40,quantile
Oklahoma,3 day ahead inc,0.975,10,40,quantile
Oklahoma,4 day ahead inc,0.975,12,40,quantile
Oklahoma,5 day ahead inc,0.975,14,40,quantile
Oklahoma,6 day ahead inc,0.975,16,40,quantile
Oklahoma,7 day ahead inc,0.975,19,40,quantile
Ohio,1 day ahead inc,0.975,19,39,quantile
Ohio,2 day ahead inc,0.975,23,39,quantile
Ohio,3 day ahead inc,0.975,28,39,quantile
Ohio,4 day ahead inc,0.975,33,39,quantile
Ohio,5 day ahead inc,0.975,39,39,quantile
Ohio,6 day ahead inc,0.975,46,39,quantile
Ohio,7 day ahead inc,0.975,53,39,quantile
North Dakota,1 day ahead inc,0.975,1,38,quantile
North Dakota,2 day ahead inc,0.975,1,38,quantile
North Dakota,3 day ahead inc,0.975,1,38,quantile
North Dakota,4 day ahead inc,0.975,2,38,quantile
North Dakota,5 day ahead inc,0.975,2,38,quantile
North Dakota,6 day ahead inc,0.975,3,38,quantile
North Dakota,7 day ahead inc,0.975,3,38,quantile
North Carolina,1 day ahead inc,0.975,5,37,quantile
North Carolina,2 day ahead inc,0.975,6,37,quantile
North Carolina,3 day ahead inc,0.975,7,37,quantile
North Carolina,4 day ahead inc,0.975,9,37,quantile
North Carolina,5 day ahead inc,0.975,11,37,quantile
North Carolina,6 day ahead inc,0.975,13,37,quantile
North Carolina,7 day ahead inc,0.975,16,37,quantile
New York,1 day ahead inc,0.975,505,36,quantile
New York,2 day ahead inc,0.975,592.025,36,quantile
New York,3 day ahead inc,0.975,684,36,quantile
New York,4 day ahead inc,0.975,772,36,quantile
New York,5 day ahead inc,0.975,857,36,quantile
New York,6 day ahead inc,0.975,934.025,36,quantile
New York,7 day ahead inc,0.975,1000.05,36,quantile
New Mexico,1 day ahead inc,0.975,1,35,quantile
New Mexico,2 day ahead inc,0.975,2,35,quantile
New Mexico,3 day ahead inc,0.975,2,35,quantile
New Mexico,4 day ahead inc,0.975,3,35,quantile
New Mexico,5 day ahead inc,0.975,4,35,quantile
New Mexico,6 day ahead inc,0.975,5,35,quantile
New Mexico,7 day ahead inc,0.975,6,35,quantile
New Jersey,1 day ahead inc,0.975,71,34,quantile
New Jersey,2 day ahead inc,0.975,82,34,quantile
New Jersey,3 day ahead inc,0.975,92,34,quantile
New Jersey,4 day ahead inc,0.975,103,34,quantile
New Jersey,5 day ahead inc,0.975,114,34,quantile
New Jersey,6 day ahead inc,0.975,123,34,quantile
New Jersey,7 day ahead inc,0.975,131,34,quantile
New Hampshire,1 day ahead inc,0.975,4,33,quantile
New Hampshire,2 day ahead inc,0.975,5,33,quantile
New Hampshire,3 day ahead inc,0.975,6,33,quantile
New Hampshire,4 day ahead inc,0.975,7,33,quantile
New Hampshire,5 day ahead inc,0.975,8,33,quantile
New Hampshire,6 day ahead inc,0.975,9,33,quantile
New Hampshire,7 day ahead inc,0.975,10,33,quantile
Nevada,1 day ahead inc,0.975,7,32,quantile
Nevada,2 day ahead inc,0.975,9,32,quantile
Nevada,3 day ahead inc,0.975,10,32,quantile
Nevada,4 day ahead inc,0.975,12,32,quantile
Nevada,5 day ahead inc,0.975,14,32,quantile
Nevada,6 day ahead inc,0.975,16,32,quantile
Nevada,7 day ahead inc,0.975,18,32,quantile
Nebraska,1 day ahead inc,0.975,1,31,quantile
Nebraska,2 day ahead inc,0.975,2,31,quantile
Nebraska,3 day ahead inc,0.975,2,31,quantile
Nebraska,4 day ahead inc,0.975,3,31,quantile
Nebraska,5 day ahead inc,0.975,4,31,quantile
Nebraska,6 day ahead inc,0.975,5,31,quantile
Nebraska,7 day ahead inc,0.975,6,31,quantile
Montana,1 day ahead inc,0.975,0,30,quantile
Montana,2 day ahead inc,0.975,0,30,quantile
Montana,3 day ahead inc,0.975,1,30,quantile
Montana,4 day ahead inc,0.975,1,30,quantile
Montana,5 day ahead inc,0.975,1,30,quantile
Montana,6 day ahead inc,0.975,1,30,quantile
Montana,7 day ahead inc,0.975,2,30,quantile
Missouri,1 day ahead inc,0.975,2,29,quantile
Missouri,2 day ahead inc,0.975,3,29,quantile
Missouri,3 day ahead inc,0.975,3,29,quantile
Missouri,4 day ahead inc,0.975,4,29,quantile
Missouri,5 day ahead inc,0.975,4,29,quantile
Missouri,6 day ahead inc,0.975,5,29,quantile
Missouri,7 day ahead inc,0.975,5,29,quantile
Mississippi,1 day ahead inc,0.975,7,28,quantile
Mississippi,2 day ahead inc,0.975,8,28,quantile
Mississippi,3 day ahead inc,0.975,9,28,quantile
Mississippi,4 day ahead inc,0.975,11,28,quantile
Mississippi,5 day ahead inc,0.975,13,28,quantile
Mississippi,6 day ahead inc,0.975,15,28,quantile
Mississippi,7 day ahead inc,0.975,18,28,quantile
Minnesota,1 day ahead inc,0.975,5,27,quantile
Minnesota,2 day ahead inc,0.975,6,27,quantile
Minnesota,3 day ahead inc,0.975,7,27,quantile
Minnesota,4 day ahead inc,0.975,8,27,quantile
Minnesota,5 day ahead inc,0.975,10,27,quantile
Minnesota,6 day ahead inc,0.975,12,27,quantile
Minnesota,7 day ahead inc,0.975,14,27,quantile
Michigan,1 day ahead inc,0.975,96,26,quantile
Michigan,2 day ahead inc,0.975,114.025,26,quantile
Michigan,3 day ahead inc,0.975,134.025,26,quantile
Michigan,4 day ahead inc,0.975,155,26,quantile
Michigan,5 day ahead inc,0.975,176,26,quantile
Michigan,6 day ahead inc,0.975,196,26,quantile
Michigan,7 day ahead inc,0.975,215.025,26,quantile
Massachusetts,1 day ahead inc,0.975,28.025,25,quantile
Massachusetts,2 day ahead inc,0.975,34,25,quantile
Massachusetts,3 day ahead inc,0.975,40,25,quantile
Massachusetts,4 day ahead inc,0.975,47,25,quantile
Massachusetts,5 day ahead inc,0.975,54,25,quantile
Massachusetts,6 day ahead inc,0.975,62,25,quantile
Massachusetts,7 day ahead inc,0.975,71,25,quantile
Maryland,1 day ahead inc,0.975,6,24,quantile
Maryland,2 day ahead inc,0.975,7,24,quantile
Maryland,3 day ahead inc,0.975,9,24,quantile
Maryland,4 day ahead inc,0.975,11,24,quantile
Maryland,5 day ahead inc,0.975,13,24,quantile
Maryland,6 day ahead inc,0.975,16,24,quantile
Maryland,7 day ahead inc,0.975,18,24,quantile
Maine,1 day ahead inc,0.975,4,23,quantile
Maine,2 day ahead inc,0.975,5,23,quantile
Maine,3 day ahead inc,0.975,6,23,quantile
Maine,4 day ahead inc,0.975,7,23,quantile
Maine,5 day ahead inc,0.975,8,23,quantile
Maine,6 day ahead inc,0.975,9,23,quantile
Maine,7 day ahead inc,0.975,11,23,quantile
Louisiana,1 day ahead inc,0.975,62,22,quantile
Louisiana,2 day ahead inc,0.975,71,22,quantile
Louisiana,3 day ahead inc,0.975,80,22,quantile
Louisiana,4 day ahead inc,0.975,89,22,quantile
Louisiana,5 day ahead inc,0.975,98,22,quantile
Louisiana,6 day ahead inc,0.975,107,22,quantile
Louisiana,7 day ahead inc,0.975,115,22,quantile
Kentucky,1 day ahead inc,0.975,2,21,quantile
Kentucky,2 day ahead inc,0.975,2,21,quantile
Kentucky,3 day ahead inc,0.975,2.02499999999998,21,quantile
Kentucky,4 day ahead inc,0.975,3,21,quantile
Kentucky,5 day ahead inc,0.975,3,21,quantile
Kentucky,6 day ahead inc,0.975,4,21,quantile
Kentucky,7 day ahead inc,0.975,4,21,quantile
Kansas,1 day ahead inc,0.975,3,20,quantile
Kansas,2 day ahead inc,0.975,3,20,quantile
Kansas,3 day ahead inc,0.975,4,20,quantile
Kansas,4 day ahead inc,0.975,4,20,quantile
Kansas,5 day ahead inc,0.975,5,20,quantile
Kansas,6 day ahead inc,0.975,6,20,quantile
Kansas,7 day ahead inc,0.975,7,20,quantile
Iowa,1 day ahead inc,0.975,2,19,quantile
Iowa,2 day ahead inc,0.975,3,19,quantile
Iowa,3 day ahead inc,0.975,4,19,quantile
Iowa,4 day ahead inc,0.975,4,19,quantile
Iowa,5 day ahead inc,0.975,5,19,quantile
Iowa,6 day ahead inc,0.975,6,19,quantile
Iowa,7 day ahead inc,0.975,8,19,quantile
Indiana,1 day ahead inc,0.975,13,18,quantile
Indiana,2 day ahead inc,0.975,15,18,quantile
Indiana,3 day ahead inc,0.975,17,18,quantile
Indiana,4 day ahead inc,0.975,19,18,quantile
Indiana,5 day ahead inc,0.975,22,18,quantile
Indiana,6 day ahead inc,0.975,25,18,quantile
Indiana,7 day ahead inc,0.975,28,18,quantile
Illinois,1 day ahead inc,0.975,34,17,quantile
Illinois,2 day ahead inc,0.975,42,17,quantile
Illinois,3 day ahead inc,0.975,51,17,quantile
Illinois,4 day ahead inc,0.975,61,17,quantile
Illinois,5 day ahead inc,0.975,74,17,quantile
Illinois,6 day ahead inc,0.975,87,17,quantile
Illinois,7 day ahead inc,0.975,103,17,quantile
Idaho,1 day ahead inc,0.975,2,16,quantile
Idaho,2 day ahead inc,0.975,3,16,quantile
Idaho,3 day ahead inc,0.975,3,16,quantile
Idaho,4 day ahead inc,0.975,4,16,quantile
Idaho,5 day ahead inc,0.975,5,16,quantile
Idaho,6 day ahead inc,0.975,6,16,quantile
Idaho,7 day ahead inc,0.975,6,16,quantile
Hawaii,1 day ahead inc,0.975,0,15,quantile
Hawaii,2 day ahead inc,0.975,0,15,quantile
Hawaii,3 day ahead inc,0.975,0,15,quantile
Hawaii,4 day ahead inc,0.975,1,15,quantile
Hawaii,5 day ahead inc,0.975,1,15,quantile
Hawaii,6 day ahead inc,0.975,1,15,quantile
Hawaii,7 day ahead inc,0.975,1,15,quantile
Georgia,1 day ahead inc,0.975,27,13,quantile
Georgia,2 day ahead inc,0.975,32,13,quantile
Georgia,3 day ahead inc,0.975,37.025,13,quantile
Georgia,4 day ahead inc,0.975,43,13,quantile
Georgia,5 day ahead inc,0.975,49,13,quantile
Georgia,6 day ahead inc,0.975,56,13,quantile
Georgia,7 day ahead inc,0.975,63,13,quantile
Florida,1 day ahead inc,0.975,23,12,quantile
Florida,2 day ahead inc,0.975,27,12,quantile
Florida,3 day ahead inc,0.975,32,12,quantile
Florida,4 day ahead inc,0.975,38,12,quantile
Florida,5 day ahead inc,0.975,44.025,12,quantile
Florida,6 day ahead inc,0.975,52,12,quantile
Florida,7 day ahead inc,0.975,61,12,quantile
District of Columbia,1 day ahead inc,0.975,3,11,quantile
District of Columbia,2 day ahead inc,0.975,4,11,quantile
District of Columbia,3 day ahead inc,0.975,4,11,quantile
District of Columbia,4 day ahead inc,0.975,5,11,quantile
District of Columbia,5 day ahead inc,0.975,6,11,quantile
District of Columbia,6 day ahead inc,0.975,7,11,quantile
District of Columbia,7 day ahead inc,0.975,7,11,quantile
Delaware,1 day ahead inc,0.975,4,10,quantile
Delaware,2 day ahead inc,0.975,5,10,quantile
Delaware,3 day ahead inc,0.975,6,10,quantile
Delaware,4 day ahead inc,0.975,7,10,quantile
Delaware,5 day ahead inc,0.975,8,10,quantile
Delaware,6 day ahead inc,0.975,9,10,quantile
Delaware,7 day ahead inc,0.975,10,10,quantile
Connecticut,1 day ahead inc,0.975,17,9,quantile
Connecticut,2 day ahead inc,0.975,19,9,quantile
Connecticut,3 day ahead inc,0.975,22,9,quantile
Connecticut,4 day ahead inc,0.975,25,9,quantile
Connecticut,5 day ahead inc,0.975,28,9,quantile
Connecticut,6 day ahead inc,0.975,31,9,quantile
Connecticut,7 day ahead inc,0.975,35,9,quantile
Colorado,1 day ahead inc,0.975,22,8,quantile
Colorado,2 day ahead inc,0.975,26,8,quantile
Colorado,3 day ahead inc,0.975,30,8,quantile
Colorado,4 day ahead inc,0.975,35,8,quantile
Colorado,5 day ahead inc,0.975,40,8,quantile
Colorado,6 day ahead inc,0.975,46,8,quantile
Colorado,7 day ahead inc,0.975,52,8,quantile
California,1 day ahead inc,0.975,40,6,quantile
California,2 day ahead inc,0.975,47,6,quantile
California,3 day ahead inc,0.975,54,6,quantile
California,4 day ahead inc,0.975,63,6,quantile
California,5 day ahead inc,0.975,73,6,quantile
California,6 day ahead inc,0.975,84,6,quantile
California,7 day ahead inc,0.975,94.025,6,quantile
Arkansas,1 day ahead inc,0.975,3,5,quantile
Arkansas,2 day ahead inc,0.975,3,5,quantile
Arkansas,3 day ahead inc,0.975,4,5,quantile
Arkansas,4 day ahead inc,0.975,4,5,quantile
Arkansas,5 day ahead inc,0.975,5,5,quantile
Arkansas,6 day ahead inc,0.975,6,5,quantile
Arkansas,7 day ahead inc,0.975,7,5,quantile
Arizona,1 day ahead inc,0.975,6,4,quantile
Arizona,2 day ahead inc,0.975,8,4,quantile
Arizona,3 day ahead inc,0.975,9,4,quantile
Arizona,4 day ahead inc,0.975,10,4,quantile
Arizona,5 day ahead inc,0.975,12,4,quantile
Arizona,6 day ahead inc,0.975,14,4,quantile
Arizona,7 day ahead inc,0.975,16,4,quantile
Alaska,1 day ahead inc,0.975,3,2,quantile
Alaska,2 day ahead inc,0.975,3,2,quantile
Alaska,3 day ahead inc,0.975,3,2,quantile
Alaska,4 day ahead inc,0.975,4,2,quantile
Alaska,5 day ahead inc,0.975,4,2,quantile
Alaska,6 day ahead inc,0.975,5,2,quantile
Alaska,7 day ahead inc,0.975,5,2,quantile
Alabama,1 day ahead inc,0.975,19,1,quantile
Alabama,2 day ahead inc,0.975,28,1,quantile
Alabama,3 day ahead inc,0.975,39,1,quantile
Alabama,4 day ahead inc,0.975,54,1,quantile
Alabama,5 day ahead inc,0.975,72,1,quantile
Alabama,6 day ahead inc,0.975,95,1,quantile
Alabama,7 day ahead inc,0.975,123,1,quantile
