location,forecast_date,quantile,value,target,target_end_date,type
02,2022-03-28,0.01,0,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.025,0,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.05,0,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.1,1.4300973499364087,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.15,2.745477619123882,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.2,3.421728612687604,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.25,3.9518002317172156,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.3,4.307408862817267,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.35,4.80256801470258,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.4,5.202529078806324,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.45,5.593851481059122,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.5,6.1256397697417935,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.55,6.554551145285586,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.6,6.94312478593158,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.65,7.369021713315931,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.7,7.837847645889038,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.75,8.411387117744765,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.8,8.96464716972309,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.85,9.549463746103676,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.9,10.529697266080408,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.95,12.123438167264196,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.975,14.016580337373705,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.99,20.59565172677989,0 day ahead inc hosp,2022-03-28,quantile
02,2022-03-28,0.01,0,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.025,0,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.05,0,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.1,1.4300973499364087,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.15,2.745477619123882,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.2,3.421728612687604,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.25,3.9518002317172156,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.3,4.307408862817267,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.35,4.80256801470258,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.4,5.202529078806324,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.45,5.593851481059122,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.5,6.1256397697417935,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.55,6.554551145285586,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.6,6.94312478593158,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.65,7.369021713315931,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.7,7.837847645889038,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.75,8.411387117744765,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.8,8.96464716972309,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.85,9.549463746103676,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.9,10.529697266080408,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.95,12.123438167264196,1 day ahead inc hosp,2022-03-29,quantile
02,2022-03-28,0.975,14.016580337373705,1 day ahead inc hosp,2022-03-29,quantile
