location,forecast_date,quantile,value,target,target_end_date,type
02,2021-03-15,0.01,0,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.025,0,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.05,0,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.1,0,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.15,1,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.2,1,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.25,2,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.3,2,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.35,2,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.4,3,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.45,3,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.5,3,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.55,4,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.6,4,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.65,4,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.7,5,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.75,5,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.8,5,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.85,6,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.9,6,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.95,7,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.975,8,1 wk ahead inc death,2021-03-20,quantile
02,2021-03-15,0.99,9,1 wk ahead inc death,2021-03-20,quantile
01,2021-03-15,0.01,117,1 wk ahead inc death,2021-03-20,quantile
01,2021-03-15,0.025,127,1 wk ahead inc death,2021-03-20,quantile
01,2021-03-15,0.05,135,1 wk ahead inc death,2021-03-20,quantile
01,2021-03-15,0.1,146,1 wk ahead inc death,2021-03-20,quantile
01,2021-03-15,0.15,152,1 wk ahead inc death,2021-03-20,quantile
01,2021-03-15,0.2,159,1 wk ahead inc death,2021-03-20,quantile
01,2021-03-15,0.25,164,1 wk ahead inc death,2021-03-20,quantile
01,2021-03-15,0.3,170,1 wk ahead inc death,2021-03-20,quantile
01,2021-03-15,0.35,175,1 wk ahead inc death,2021-03-20,quantile
01,2021-03-15,0.4,180,1 wk ahead inc death,2021-03-20,quantile
01,2021-03-15,0.45,184,1 wk ahead inc death,2021-03-20,quantile
01,2021-03-15,0.5,187,1 wk ahead inc death,2021-03-20,quantile
01,2021-03-15,0.55,191,1 wk ahead inc death,2021-03-20,quantile
01,2021-03-15,0.6,195,1 wk ahead inc death,2021-03-20,quantile
01,2021-03-15,0.65,199,1 wk ahead inc death,2021-03-20,quantile
