location,forecast_date,quantile,value,target,target_end_date,type
01,2021-01-04,0.01,0,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.025,12,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.05,36,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.1,68,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.15,99,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.2,121,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.25,135,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.3,149,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.35,163,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.4,175,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.45,189,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.5,200,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.55,211,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.6,224,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.65,235,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.7,250,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.75,268,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.8,285,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.85,308,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.9,333,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.95,370,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.975,400,1 wk ahead inc death,2021-01-09,quantile
01,2021-01-04,0.99,428,1 wk ahead inc death,2021-01-09,quantile
02,2021-01-04,0.01,0,1 wk ahead inc death,2021-01-09,quantile
02,2021-01-04,0.025,0,1 wk ahead inc death,2021-01-09,quantile
02,2021-01-04,0.05,0,1 wk ahead inc death,2021-01-09,quantile
02,2021-01-04,0.1,0,1 wk ahead inc death,2021-01-09,quantile
02,2021-01-04,0.15,2,1 wk ahead inc death,2021-01-09,quantile
02,2021-01-04,0.2,3,1 wk ahead inc death,2021-01-09,quantile
02,2021-01-04,0.25,4,1 wk ahead inc death,2021-01-09,quantile
02,2021-01-04,0.3,6,1 wk ahead inc death,2021-01-09,quantile
02,2021-01-04,0.35,7,1 wk ahead inc death,2021-01-09,quantile
02,2021-01-04,0.4,8,1 wk ahead inc death,2021-01-09,quantile
02,2021-01-04,0.45,8,1 wk ahead inc death,2021-01-09,quantile
02,2021-01-04,0.5,9,1 wk ahead inc death,2021-01-09,quantile
02,2021-01-04,0.55,10,1 wk ahead inc death,2021-01-09,quantile
02,2021-01-04,0.6,11,1 wk ahead inc death,2021-01-09,quantile
02,2021-01-04,0.65,12,1 wk ahead inc death,2021-01-09,quantile
