location,forecast_date,quantile,value,target,target_end_date,type
02,2022-08-01,0.01,0,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.025,1.9601415669541646,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.05,7.119504582134502,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.1,10.971528251882884,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.15,12.748670687978034,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.2,13.891210134602916,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.25,14.791458428228204,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.3,15.476073068705759,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.35,16.101615957888765,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.4,16.728746778913397,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.45,17.316102969711412,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.5,17.895928269738686,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.55,18.414852881101975,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.6,18.882924258089048,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.65,19.40827257868668,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.7,20.123477152839477,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.75,20.861961104978406,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.8,21.744490754404563,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.85,22.937880429598394,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.9,24.646536533235853,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.95,27.745886528239485,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.975,31.268820460037187,0 day ahead inc hosp,2022-08-01,quantile
02,2022-08-01,0.99,35.87051818013704,0 day ahead inc hosp,2022-08-01,quantile
