location,forecast_date,quantile,value,target,target_end_date,type
01,2020-10-26,0.01,45,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.025,51,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.05,56,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.1,63,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.15,68,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.2,73,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.25,76,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.3,79,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.35,82,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.4,85,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.45,88,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.5,91,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.55,93,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.6,96,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.65,99,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.7,102,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.75,105,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.8,108,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.85,112,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.9,116,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.95,123,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.975,129,1 wk ahead inc death,2020-10-31,quantile
01,2020-10-26,0.99,140,1 wk ahead inc death,2020-10-31,quantile
02,2020-10-26,0.01,0,1 wk ahead inc death,2020-10-31,quantile
02,2020-10-26,0.025,0,1 wk ahead inc death,2020-10-31,quantile
02,2020-10-26,0.05,1,1 wk ahead inc death,2020-10-31,quantile
