location,forecast_date,quantile,value,target,target_end_date,type
02,2022-06-20,0.01,0,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.025,1.5735688507045775,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.05,5.998073884753558,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.1,9.072099862951246,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.15,10.652264913420273,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.2,11.756800047297524,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.25,12.509093912531851,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.3,13.187144156542377,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.35,13.78658645757244,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.4,14.418777254407173,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.45,15.04222940712102,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.5,15.644561475457955,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.55,16.04723961085356,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.6,16.593205545947743,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.65,17.21378105099421,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.7,17.84476839185811,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.75,18.51835207411518,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.8,19.35271784088342,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.85,20.416415496739038,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.9,22.025304852990637,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.95,25.049423562547496,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.975,28.34447100119549,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.99,32.635671025906916,0 day ahead inc hosp,2022-06-20,quantile
02,2022-06-20,0.01,0,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.025,1.5735688507045775,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.05,5.998073884753558,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.1,9.072099862951246,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.15,10.652264913420273,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.2,11.756800047297524,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.25,12.509093912531851,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.3,13.187144156542377,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.35,13.78658645757244,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.4,14.418777254407173,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.45,15.04222940712102,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.5,15.644561475457955,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.55,16.04723961085356,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.6,16.593205545947743,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.65,17.21378105099421,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.7,17.84476839185811,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.75,18.51835207411518,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.8,19.35271784088342,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.85,20.416415496739038,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.9,22.025304852990637,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.95,25.049423562547496,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.975,28.34447100119549,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.99,32.635671025906916,1 day ahead inc hosp,2022-06-21,quantile
02,2022-06-20,0.01,0,2 day ahead inc hosp,2022-06-22,quantile
02,2022-06-20,0.025,1.2866605278550665,2 day ahead inc hosp,2022-06-22,quantile
02,2022-06-20,0.05,5.556909815939435,2 day ahead inc hosp,2022-06-22,quantile
02,2022-06-20,0.1,8.840355047327046,2 day ahead inc hosp,2022-06-22,quantile
02,2022-06-20,0.15,10.471099126914204,2 day ahead inc hosp,2022-06-22,quantile
02,2022-06-20,0.2,11.559470790828444,2 day ahead inc hosp,2022-06-22,quantile
02,2022-06-20,0.25,12.414557007678622,2 day ahead inc hosp,2022-06-22,quantile
02,2022-06-20,0.3,13.092086548600328,2 day ahead inc hosp,2022-06-22,quantile
02,2022-06-20,0.35,13.71313083814869,2 day ahead inc hosp,2022-06-22,quantile
02,2022-06-20,0.4,14.34706536440718,2 day ahead inc hosp,2022-06-22,quantile
02,2022-06-20,0.45,14.994049235219581,2 day ahead inc hosp,2022-06-22,quantile
02,2022-06-20,0.5,15.674937458015165,2 day ahead inc hosp,2022-06-22,quantile
02,2022-06-20,0.55,16.18035863680475,2 day ahead inc hosp,2022-06-22,quantile
02,2022-06-20,0.6,16.735865113104218,2 day ahead inc hosp,2022-06-22,quantile
02,2022-06-20,0.65,17.401958875000936,2 day ahead inc hosp,2022-06-22,quantile
02,2022-06-20,0.7,18.133278511660482,2 day ahead inc hosp,2022-06-22,quantile
02,2022-06-20,0.75,18.940198404175245,2 day ahead inc hosp,2022-06-22,quantile
