location,forecast_date,quantile,value,target,target_end_date,type
02,2023-02-20,0.01,0,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.025,0,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.05,1.5265220047105582e-8,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.1,1.3970294166604402,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.15,2.591139850397641,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.2,3.414826805604467,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.25,4.021350493494904,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.3,4.469019523769189,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.35,4.904457502747613,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.4,5.300640072685304,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.45,5.690110284825439,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.5,6.123310278242059,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.55,6.427560888039797,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.6,6.838754134159212,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.65,7.280645131946471,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.7,7.763353434161173,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.75,8.306781590973415,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.8,8.986510215246254,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.85,9.783712399300692,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.9,10.7864600719573,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.95,12.79935393727341,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.975,14.714612859137919,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.99,18.65652943699348,0 day ahead inc hosp,2023-02-20,quantile
02,2023-02-20,0.01,0,1 day ahead inc hosp,2023-02-21,quantile
02,2023-02-20,0.025,0,1 day ahead inc hosp,2023-02-21,quantile
02,2023-02-20,0.05,1.5265220047105582e-8,1 day ahead inc hosp,2023-02-21,quantile
02,2023-02-20,0.1,1.3970294166604402,1 day ahead inc hosp,2023-02-21,quantile
02,2023-02-20,0.15,2.591139850397641,1 day ahead inc hosp,2023-02-21,quantile
02,2023-02-20,0.2,3.414826805604467,1 day ahead inc hosp,2023-02-21,quantile
02,2023-02-20,0.25,4.021350493494904,1 day ahead inc hosp,2023-02-21,quantile
