location,forecast_date,quantile,value,target,target_end_date,type
01,2020-11-02,0.01,16,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.025,27,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.05,34,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.1,45,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.15,51,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.2,55,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.25,61,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.3,64,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.35,68,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.4,72,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.45,75,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.5,78,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.55,81,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.6,85,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.65,88,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.7,91,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.75,95,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.8,99,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.85,105,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.9,110,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.95,120,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.975,128,1 wk ahead inc death,2020-11-07,quantile
01,2020-11-02,0.99,142,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.01,2,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.025,2,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.05,3,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.1,5,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.15,6,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.2,7,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.25,7,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.3,8,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.35,8,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.4,9,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.45,9,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.5,10,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.55,10,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.6,11,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.65,11,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.7,12,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.75,13,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.8,13,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.85,14,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.9,15,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.95,16,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.975,18,1 wk ahead inc death,2020-11-07,quantile
02,2020-11-02,0.99,19,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.01,32,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.025,37,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.05,41,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.1,46,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.15,48,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.2,51,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.25,53,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.3,55,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.35,57,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.4,59,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.45,60,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.5,62,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.55,64,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.6,66,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.65,67,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.7,69,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.75,71,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.8,73,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.85,76,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.9,79,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.95,85,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.975,88,1 wk ahead inc death,2020-11-07,quantile
04,2020-11-02,0.99,94,1 wk ahead inc death,2020-11-07,quantile
05,2020-11-02,0.01,95,1 wk ahead inc death,2020-11-07,quantile
05,2020-11-02,0.025,100,1 wk ahead inc death,2020-11-07,quantile
05,2020-11-02,0.05,103,1 wk ahead inc death,2020-11-07,quantile
05,2020-11-02,0.1,107,1 wk ahead inc death,2020-11-07,quantile
05,2020-11-02,0.15,111,1 wk ahead inc death,2020-11-07,quantile
