location,forecast_date,quantile,value,target,target_end_date,type
02,2023-12-11,0.01,0,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.025,0,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.05,0,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.1,0,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.15,0.8002137334925034,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.2,1.4595181955222727,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.25,1.978396665990294,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.3,2.380548037534338,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.35,2.751373840444344,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.4,3.1085566142904772,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.45,3.497318978927482,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.5,3.887350133268254,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.55,4.286840672839269,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.6,4.679566821692062,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.65,5.087062302669931,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.7,5.415940995475891,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.75,5.8727776166228365,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.8,6.508107004767599,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.85,7.344290313628551,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.9,8.51676389906634,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.95,10.897287680114413,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.975,14.016962587291985,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.99,17.56524785515923,0 day ahead inc hosp,2023-12-11,quantile
02,2023-12-11,0.01,0,1 day ahead inc hosp,2023-12-12,quantile
02,2023-12-11,0.025,0,1 day ahead inc hosp,2023-12-12,quantile
02,2023-12-11,0.05,0,1 day ahead inc hosp,2023-12-12,quantile
02,2023-12-11,0.1,0,1 day ahead inc hosp,2023-12-12,quantile
02,2023-12-11,0.15,0.8002137334925034,1 day ahead inc hosp,2023-12-12,quantile
02,2023-12-11,0.2,1.4595181955222727,1 day ahead inc hosp,2023-12-12,quantile
02,2023-12-11,0.25,1.978396665990294,1 day ahead inc hosp,2023-12-12,quantile
02,2023-12-11,0.3,2.380548037534338,1 day ahead inc hosp,2023-12-12,quantile
02,2023-12-11,0.35,2.751373840444344,1 day ahead inc hosp,2023-12-12,quantile
02,2023-12-11,0.4,3.1085566142904772,1 day ahead inc hosp,2023-12-12,quantile
02,2023-12-11,0.45,3.497318978927482,1 day ahead inc hosp,2023-12-12,quantile
02,2023-12-11,0.5,3.887350133268254,1 day ahead inc hosp,2023-12-12,quantile
02,2023-12-11,0.55,4.286840672839269,1 day ahead inc hosp,2023-12-12,quantile
02,2023-12-11,0.6,4.679566821692062,1 day ahead inc hosp,2023-12-12,quantile
