location,target,type,quantile,forecast_date,target_end_date,value
16,1 wk ahead cum death,point,,2020-06-01,2020-06-06,84.0
16,1 wk ahead cum death,quantile,0.01,2020-06-01,2020-06-06,82.0
16,1 wk ahead cum death,quantile,0.025,2020-06-01,2020-06-06,82.0
16,1 wk ahead cum death,quantile,0.05,2020-06-01,2020-06-06,82.0
16,1 wk ahead cum death,quantile,0.1,2020-06-01,2020-06-06,82.0
16,1 wk ahead cum death,quantile,0.15,2020-06-01,2020-06-06,82.2498131855712
16,1 wk ahead cum death,quantile,0.2,2020-06-01,2020-06-06,82.5787852835752
16,1 wk ahead cum death,quantile,0.25,2020-06-01,2020-06-06,82.8610140514316
16,1 wk ahead cum death,quantile,0.3,2020-06-01,2020-06-06,83.11446420761341
16,1 wk ahead cum death,quantile,0.35,2020-06-01,2020-06-06,83.34932354893985
16,1 wk ahead cum death,quantile,0.4,2020-06-01,2020-06-06,83.57218209691356
16,1 wk ahead cum death,quantile,0.45,2020-06-01,2020-06-06,83.78780032119909
16,1 wk ahead cum death,quantile,0.5,2020-06-01,2020-06-06,84.0
16,1 wk ahead cum death,quantile,0.55,2020-06-01,2020-06-06,84.21219967880091
16,1 wk ahead cum death,quantile,0.6,2020-06-01,2020-06-06,84.42781790308644
16,1 wk ahead cum death,quantile,0.65,2020-06-01,2020-06-06,84.65067645106015
16,1 wk ahead cum death,quantile,0.7,2020-06-01,2020-06-06,84.88553579238659
16,1 wk ahead cum death,quantile,0.75,2020-06-01,2020-06-06,85.1389859485684
16,1 wk ahead cum death,quantile,0.8,2020-06-01,2020-06-06,85.4212147164248
16,1 wk ahead cum death,quantile,0.85,2020-06-01,2020-06-06,85.7501868144288
16,1 wk ahead cum death,quantile,0.9,2020-06-01,2020-06-06,86.16410883204199
16,1 wk ahead cum death,quantile,0.95,2020-06-01,2020-06-06,86.77760361518446
16,1 wk ahead cum death,quantile,0.975,2020-06-01,2020-06-06,87.30971884664265
16,1 wk ahead cum death,quantile,0.99,2020-06-01,2020-06-06,87.92841779914997
47,1 wk ahead cum death,point,,2020-06-01,2020-06-06,395.0
47,1 wk ahead cum death,quantile,0.01,2020-06-01,2020-06-06,360.0
47,1 wk ahead cum death,quantile,0.025,2020-06-01,2020-06-06,360.0
47,1 wk ahead cum death,quantile,0.05,2020-06-01,2020-06-06,360.0
47,1 wk ahead cum death,quantile,0.1,2020-06-01,2020-06-06,360.0
47,1 wk ahead cum death,quantile,0.15,2020-06-01,2020-06-06,365.0622356654997
47,1 wk ahead cum death,quantile,0.2,2020-06-01,2020-06-06,370.6894573206257
47,1 wk ahead cum death,quantile,0.25,2020-06-01,2020-06-06,375.5171124434068
47,1 wk ahead cum death,quantile,0.3,2020-06-01,2020-06-06,379.85249594861824
47,1 wk ahead cum death,quantile,0.35,2020-06-01,2020-06-06,383.86987486749746
47,1 wk ahead cum death,quantile,0.4,2020-06-01,2020-06-06,387.681974601173
47,1 wk ahead cum death,quantile,0.45,2020-06-01,2020-06-06,391.37022521057474
47,1 wk ahead cum death,quantile,0.5,2020-06-01,2020-06-06,395.0
47,1 wk ahead cum death,quantile,0.55,2020-06-01,2020-06-06,398.62977478942526
47,1 wk ahead cum death,quantile,0.6,2020-06-01,2020-06-06,402.318025398827
47,1 wk ahead cum death,quantile,0.65,2020-06-01,2020-06-06,406.1301251325026
47,1 wk ahead cum death,quantile,0.7,2020-06-01,2020-06-06,410.14750405138176
47,1 wk ahead cum death,quantile,0.75,2020-06-01,2020-06-06,414.48288755659325
47,1 wk ahead cum death,quantile,0.8,2020-06-01,2020-06-06,419.3105426793744
47,1 wk ahead cum death,quantile,0.85,2020-06-01,2020-06-06,424.9377643345003
47,1 wk ahead cum death,quantile,0.9,2020-06-01,2020-06-06,432.01809411073026
47,1 wk ahead cum death,quantile,0.95,2020-06-01,2020-06-06,442.51220941702064
47,1 wk ahead cum death,quantile,0.975,2020-06-01,2020-06-06,451.6142894160592
47,1 wk ahead cum death,quantile,0.99,2020-06-01,2020-06-06,462.19742447425074
18,1 wk ahead cum death,point,,2020-06-01,2020-06-06,2277.0
18,1 wk ahead cum death,quantile,0.01,2020-06-01,2020-06-06,2134.0
18,1 wk ahead cum death,quantile,0.025,2020-06-01,2020-06-06,2134.0
18,1 wk ahead cum death,quantile,0.05,2020-06-01,2020-06-06,2134.0
18,1 wk ahead cum death,quantile,0.1,2020-06-01,2020-06-06,2134.0
18,1 wk ahead cum death,quantile,0.15,2020-06-01,2020-06-06,2134.0
18,1 wk ahead cum death,quantile,0.2,2020-06-01,2020-06-06,2134.0
18,1 wk ahead cum death,quantile,0.25,2020-06-01,2020-06-06,2157.664851269805
18,1 wk ahead cum death,quantile,0.3,2020-06-01,2020-06-06,2184.2196231892153
18,1 wk ahead cum death,quantile,0.35,2020-06-01,2020-06-06,2208.826576824677
18,1 wk ahead cum death,quantile,0.4,2020-06-01,2020-06-06,2232.1761695054884
18,1 wk ahead cum death,quantile,0.45,2020-06-01,2020-06-06,2254.7671706468077
18,1 wk ahead cum death,quantile,0.5,2020-06-01,2020-06-06,2277.0
18,1 wk ahead cum death,quantile,0.55,2020-06-01,2020-06-06,2299.232829353193
18,1 wk ahead cum death,quantile,0.6,2020-06-01,2020-06-06,2321.823830494512
18,1 wk ahead cum death,quantile,0.65,2020-06-01,2020-06-06,2345.1734231753226
18,1 wk ahead cum death,quantile,0.7,2020-06-01,2020-06-06,2369.780376810785
18,1 wk ahead cum death,quantile,0.75,2020-06-01,2020-06-06,2396.335148730195
18,1 wk ahead cum death,quantile,0.8,2020-06-01,2020-06-06,2425.905146525527
18,1 wk ahead cum death,quantile,0.85,2020-06-01,2020-06-06,2460.372590388846
18,1 wk ahead cum death,quantile,0.9,2020-06-01,2020-06-06,2503.740505152553
18,1 wk ahead cum death,quantile,0.95,2020-06-01,2020-06-06,2568.0182877569173
18,1 wk ahead cum death,quantile,0.975,2020-06-01,2020-06-06,2623.7696781647423
18,1 wk ahead cum death,quantile,0.99,2020-06-01,2020-06-06,2688.5927180007266
20,1 wk ahead cum death,point,,2020-06-01,2020-06-06,227.0
