target_end_date,location,value,type,quantile,forecast_date,target
2024-01-18,16,15.76,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,16,15.74,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,16,15.74,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,16,15.75,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,16,15.77,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,16,15.79,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,16,15.82,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,16,15.85,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,16,15.87,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,16,15.89,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,16,15.91,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,16,15.91,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,16,15.9,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,17,153.04,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,17,151.21,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,17,149.61,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,17,148.21,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,17,146.96,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,17,145.81,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,17,144.71,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,17,143.62,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,17,142.49,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,17,141.28,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,17,140.0,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,17,138.69,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,17,137.37,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,17,136.07,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,17,134.82,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,17,133.64,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,17,132.55,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,17,131.56,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,17,130.66,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,17,129.83,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,17,129.08,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,17,128.4,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,17,127.77,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,17,127.2,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,17,126.68,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,17,126.2,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,17,125.75,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,17,125.32,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,17,124.92,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,17,124.53,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,18,89.21,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,18,87.78,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,18,86.47,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,18,85.25,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,18,84.08,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,18,82.94,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,18,81.77,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,18,80.56,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,18,79.27,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,18,77.88,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,18,76.41,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,18,74.91,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,18,73.41,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,18,71.96,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,18,70.61,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,18,69.38,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,18,68.31,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,18,67.4,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,18,66.61,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,18,65.92,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,18,65.31,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,18,64.75,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,18,64.22,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,18,63.71,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,18,63.17,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,18,62.6,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,18,61.96,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,18,61.24,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,18,60.41,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,18,59.44,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,19,42.9,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,19,42.15,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,19,41.45,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,19,40.79,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,19,40.17,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,19,39.58,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,19,39.02,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,19,38.49,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,19,37.98,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,19,37.49,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,19,37.02,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,19,36.56,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,19,36.11,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,19,35.68,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,19,35.26,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,19,34.85,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,19,34.46,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,19,34.08,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,19,33.71,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,19,33.37,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,19,33.06,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,19,32.78,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,19,32.53,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,19,32.31,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,19,32.14,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,19,32.01,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,19,31.93,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,19,31.9,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,19,31.93,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,19,32.01,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,20,40.69,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,20,40.43,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,20,40.23,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,20,40.08,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,20,39.97,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,20,39.88,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,20,39.79,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,20,39.7,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,20,39.59,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,20,39.45,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,20,39.28,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,20,39.09,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,20,38.91,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,20,38.73,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,20,38.58,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,20,38.45,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,20,38.37,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,20,38.32,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,20,38.3,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,20,38.3,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,20,38.31,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,20,38.34,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,20,38.37,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,20,38.39,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,20,38.41,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,20,38.4,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,20,38.38,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,20,38.32,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,20,38.22,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,20,38.09,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,21,57.05,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,21,56.52,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,21,56.01,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,21,55.51,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,21,55.02,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,21,54.55,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,21,54.08,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,21,53.61,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,21,53.16,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,21,52.7,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,21,52.26,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,21,51.85,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,21,51.46,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,21,51.13,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,21,50.85,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,21,50.63,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,21,50.49,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,21,50.42,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,21,50.41,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,21,50.45,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,21,50.53,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,21,50.65,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,21,50.79,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,21,50.96,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,21,51.13,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,21,51.31,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,21,51.48,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,21,51.63,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,21,51.77,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,21,51.87,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,22,35.9,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,22,36.2,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,22,36.53,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,22,36.85,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,22,37.18,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,22,37.5,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,22,37.79,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,22,38.04,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,22,38.26,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,22,38.42,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,22,38.55,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,22,38.63,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,22,38.7,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,22,38.75,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,22,38.79,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,22,38.84,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,22,38.89,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,22,38.97,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,22,39.05,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,22,39.15,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,22,39.26,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,22,39.38,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,22,39.52,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,22,39.66,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,22,39.81,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,22,39.97,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,22,40.15,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,22,40.32,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,22,40.51,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,22,40.71,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,23,14.4,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,23,14.35,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,23,14.3,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,23,14.26,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,23,14.22,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,23,14.18,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,23,14.14,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,23,14.11,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,23,14.08,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,23,14.05,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,23,14.03,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,23,14.01,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,23,14.0,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,23,13.98,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,23,13.97,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,23,13.97,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,23,13.96,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,23,13.96,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,23,13.96,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,23,13.96,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,23,13.97,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,23,13.97,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,23,13.98,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,23,13.98,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,23,13.99,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,23,13.99,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,23,14.0,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,23,14.01,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,23,14.01,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,23,14.01,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,24,61.4,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,24,61.01,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,24,60.63,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,24,60.26,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,24,59.89,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,24,59.51,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,24,59.1,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,24,58.66,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,24,58.17,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,24,57.63,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,24,57.05,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,24,56.45,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,24,55.83,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,24,55.21,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,24,54.62,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,24,54.06,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,24,53.54,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,24,53.07,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,24,52.64,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,24,52.25,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,24,51.9,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,24,51.59,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,24,51.31,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,24,51.06,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,24,50.85,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,24,50.65,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,24,50.48,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,24,50.33,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,24,50.2,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,24,50.09,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,25,95.49,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,25,94.86,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,25,94.31,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,25,93.81,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,25,93.35,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,25,92.89,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,25,92.4,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,25,91.86,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,25,91.24,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,25,90.53,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,25,89.73,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,25,88.87,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,25,87.97,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,25,87.05,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,25,86.13,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,25,85.25,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,25,84.4,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,25,83.61,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,25,82.86,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,25,82.17,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,25,81.53,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,25,80.95,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,25,80.43,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,25,79.96,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,25,79.56,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,25,79.22,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,25,78.94,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,25,78.73,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,25,78.58,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,25,78.5,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,26,106.32,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,26,104.54,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,26,102.9,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,26,101.39,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,26,99.98,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,26,98.65,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,26,97.37,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,26,96.13,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,26,94.89,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,26,93.64,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,26,92.38,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,26,91.12,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,26,89.88,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,26,88.67,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,26,87.49,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,26,86.36,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,26,85.28,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,26,84.27,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,26,83.31,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,26,82.41,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,26,81.56,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,26,80.78,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,26,80.05,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,26,79.39,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,26,78.78,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,26,78.23,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,26,77.74,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,26,77.31,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,26,76.94,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,26,76.63,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,27,55.99,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,27,55.41,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,27,54.87,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,27,54.36,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,27,53.87,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,27,53.39,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,27,52.91,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,27,52.41,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,27,51.89,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,27,51.33,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,27,50.76,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,27,50.19,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,27,49.63,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,27,49.12,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,27,48.65,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,27,48.27,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,27,47.96,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,27,47.74,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,27,47.59,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,27,47.48,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,27,47.42,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,27,47.38,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,27,47.36,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,27,47.33,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,27,47.3,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,27,47.23,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,27,47.13,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,27,46.98,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,27,46.76,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,27,46.46,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,28,24.35,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,28,24.41,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,28,24.41,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,28,24.36,point,NA,2024-01-01,3 day ahead inc hosp
2024-01-05,28,24.3,point,NA,2024-01-01,4 day ahead inc hosp
2024-01-06,28,24.23,point,NA,2024-01-01,5 day ahead inc hosp
2024-01-07,28,24.18,point,NA,2024-01-01,6 day ahead inc hosp
2024-01-08,28,24.17,point,NA,2024-01-01,7 day ahead inc hosp
2024-01-09,28,24.23,point,NA,2024-01-01,8 day ahead inc hosp
2024-01-10,28,24.37,point,NA,2024-01-01,9 day ahead inc hosp
2024-01-11,28,24.56,point,NA,2024-01-01,10 day ahead inc hosp
2024-01-12,28,24.8,point,NA,2024-01-01,11 day ahead inc hosp
2024-01-13,28,25.05,point,NA,2024-01-01,12 day ahead inc hosp
2024-01-14,28,25.3,point,NA,2024-01-01,13 day ahead inc hosp
2024-01-15,28,25.52,point,NA,2024-01-01,14 day ahead inc hosp
2024-01-16,28,25.69,point,NA,2024-01-01,15 day ahead inc hosp
2024-01-17,28,25.79,point,NA,2024-01-01,16 day ahead inc hosp
2024-01-18,28,25.83,point,NA,2024-01-01,17 day ahead inc hosp
2024-01-19,28,25.81,point,NA,2024-01-01,18 day ahead inc hosp
2024-01-20,28,25.76,point,NA,2024-01-01,19 day ahead inc hosp
2024-01-21,28,25.68,point,NA,2024-01-01,20 day ahead inc hosp
2024-01-22,28,25.58,point,NA,2024-01-01,21 day ahead inc hosp
2024-01-23,28,25.47,point,NA,2024-01-01,22 day ahead inc hosp
2024-01-24,28,25.37,point,NA,2024-01-01,23 day ahead inc hosp
2024-01-25,28,25.28,point,NA,2024-01-01,24 day ahead inc hosp
2024-01-26,28,25.23,point,NA,2024-01-01,25 day ahead inc hosp
2024-01-27,28,25.21,point,NA,2024-01-01,26 day ahead inc hosp
2024-01-28,28,25.24,point,NA,2024-01-01,27 day ahead inc hosp
2024-01-29,28,25.34,point,NA,2024-01-01,28 day ahead inc hosp
2024-01-30,28,25.5,point,NA,2024-01-01,29 day ahead inc hosp
2024-01-01,29,86.7,point,NA,2024-01-01,0 day ahead inc hosp
2024-01-02,29,85.84,point,NA,2024-01-01,1 day ahead inc hosp
2024-01-03,29,85.08,point,NA,2024-01-01,2 day ahead inc hosp
2024-01-04,29,84.4,point,NA,2024-01-01,3 day ahead inc hosp
