BPagano-RtDriven,COVIDhub-baseline,CU-select,GT-DeepCOVID,Karlen-pypm,MIT-Cassandra,MOBS-GLEAM_COVID,MUNI-ARIMA,PSI-DRAFT,RobertWalraven-ESG,Microsoft-DeepSTIA,QJHong-Encounter,USC-SI_kJalpha,locations
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,01
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,02
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,04
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,05
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,06
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,08
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,09
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,10
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,11
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,12
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,13
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,15
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,16
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,17
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,18
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,19
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,20
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,21
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,22
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,23
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,24
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,25
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,26
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,27
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,28
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,29
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,30
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,31
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,32
0.20670128537062293,0.041986682158713894,0.18086968217257393,0.10448764827174518,0.171270612565955,0.024122636165678682,0.07670841224183506,0.06596190834964394,0.03241854580734109,0.09547258689589003,0,0,0,33
