BPagano-RtDriven,COVIDhub-baseline,CU-select,GT-DeepCOVID,HKUST-DNN,Karlen-pypm,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,USC-SI_kJalpha,MIT-Cassandra,locations
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,01
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,02
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,04
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,05
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,06
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,08
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,09
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,10
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,11
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,12
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,13
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,15
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,16
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,17
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,18
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,19
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,20
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,21
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,22
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,23
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,24
0.2976052465821171,0.03619693369153702,1.2652987116272513e-92,3.0240643762889163e-12,0.15257330486490545,0.2568430998499078,0.11203571017958673,0.07214490465148168,0.07224213993714934,3.586602402912932e-4,25
