BPagano-RtDriven,COVIDhub-baseline,CU-select,GT-DeepCOVID,HKUST-DNN,JHUAPL-Bucky,PSI-DRAFT,USC-SI_kJalpha,CovidAnalytics-DELPHI,Karlen-pypm,QJHong-Encounter,UCLA-SuEIR,locations
0.12707329770338593,0.1011313444643844,0.1237616396143116,0.18838516867352126,0.07423495614505411,0.08630480060111315,0.06079363336484091,0.022213001711929085,0.02582518644588415,0.19027697127557502,0,0,01
0.12707329770338593,0.1011313444643844,0.1237616396143116,0.18838516867352126,0.07423495614505411,0.08630480060111315,0.06079363336484091,0.022213001711929085,0.02582518644588415,0.19027697127557502,0,0,02
0.12707329770338593,0.1011313444643844,0.1237616396143116,0.18838516867352126,0.07423495614505411,0.08630480060111315,0.06079363336484091,0.022213001711929085,0.02582518644588415,0.19027697127557502,0,0,04
0.12707329770338593,0.1011313444643844,0.1237616396143116,0.18838516867352126,0.07423495614505411,0.08630480060111315,0.06079363336484091,0.022213001711929085,0.02582518644588415,0.19027697127557502,0,0,05
0.12707329770338593,0.1011313444643844,0.1237616396143116,0.18838516867352126,0.07423495614505411,0.08630480060111315,0.06079363336484091,0.022213001711929085,0.02582518644588415,0.19027697127557502,0,0,06
0.12707329770338593,0.1011313444643844,0.1237616396143116,0.18838516867352126,0.07423495614505411,0.08630480060111315,0.06079363336484091,0.022213001711929085,0.02582518644588415,0.19027697127557502,0,0,08
0.12707329770338593,0.1011313444643844,0.1237616396143116,0.18838516867352126,0.07423495614505411,0.08630480060111315,0.06079363336484091,0.022213001711929085,0.02582518644588415,0.19027697127557502,0,0,09
0.12707329770338593,0.1011313444643844,0.1237616396143116,0.18838516867352126,0.07423495614505411,0.08630480060111315,0.06079363336484091,0.022213001711929085,0.02582518644588415,0.19027697127557502,0,0,10
0.12707329770338593,0.1011313444643844,0.1237616396143116,0.18838516867352126,0.07423495614505411,0.08630480060111315,0.06079363336484091,0.022213001711929085,0.02582518644588415,0.19027697127557502,0,0,11
0.12707329770338593,0.1011313444643844,0.1237616396143116,0.18838516867352126,0.07423495614505411,0.08630480060111315,0.06079363336484091,0.022213001711929085,0.02582518644588415,0.19027697127557502,0,0,12
0.12707329770338593,0.1011313444643844,0.1237616396143116,0.18838516867352126,0.07423495614505411,0.08630480060111315,0.06079363336484091,0.022213001711929085,0.02582518644588415,0.19027697127557502,0,0,13
0.12707329770338593,0.1011313444643844,0.1237616396143116,0.18838516867352126,0.07423495614505411,0.08630480060111315,0.06079363336484091,0.022213001711929085,0.02582518644588415,0.19027697127557502,0,0,15
0.12707329770338593,0.1011313444643844,0.1237616396143116,0.18838516867352126,0.07423495614505411,0.08630480060111315,0.06079363336484091,0.022213001711929085,0.02582518644588415,0.19027697127557502,0,0,16
0.12707329770338593,0.1011313444643844,0.1237616396143116,0.18838516867352126,0.07423495614505411,0.08630480060111315,0.06079363336484091,0.022213001711929085,0.02582518644588415,0.19027697127557502,0,0,17
0.12707329770338593,0.1011313444643844,0.1237616396143116,0.18838516867352126,0.07423495614505411,0.08630480060111315,0.06079363336484091,0.022213001711929085,0.02582518644588415,0.19027697127557502,0,0,18
0.12707329770338593,0.1011313444643844,0.1237616396143116,0.18838516867352126,0.07423495614505411,0.08630480060111315,0.06079363336484091,0.022213001711929085,0.02582518644588415,0.19027697127557502,0,0,19
