BPagano-RtDriven,COVIDhub-baseline,GT-DeepCOVID,Karlen-pypm,MIT-Cassandra,MOBS-GLEAM_COVID,MUNI-ARIMA,PSI-DRAFT,USC-SI_kJalpha,CU-select,QJHong-Encounter,SDSC_ISG-TrendModel,locations
0.29892301332666577,0.011816594825821293,0.07527347628520195,0.27734346236956076,0.004070026199538432,0.09672047937860459,0.04196858169415713,0.02965367338528359,0.011138392380103435,0.15309230015506284,0,0,01
0.29892301332666577,0.011816594825821293,0.07527347628520195,0.27734346236956076,0.004070026199538432,0.09672047937860459,0.04196858169415713,0.02965367338528359,0.011138392380103435,0.15309230015506284,0,0,02
0.29892301332666577,0.011816594825821293,0.07527347628520195,0.27734346236956076,0.004070026199538432,0.09672047937860459,0.04196858169415713,0.02965367338528359,0.011138392380103435,0.15309230015506284,0,0,04
0.29892301332666577,0.011816594825821293,0.07527347628520195,0.27734346236956076,0.004070026199538432,0.09672047937860459,0.04196858169415713,0.02965367338528359,0.011138392380103435,0.15309230015506284,0,0,05
0.29892301332666577,0.011816594825821293,0.07527347628520195,0.27734346236956076,0.004070026199538432,0.09672047937860459,0.04196858169415713,0.02965367338528359,0.011138392380103435,0.15309230015506284,0,0,06
0.29892301332666577,0.011816594825821293,0.07527347628520195,0.27734346236956076,0.004070026199538432,0.09672047937860459,0.04196858169415713,0.02965367338528359,0.011138392380103435,0.15309230015506284,0,0,08
0.29892301332666577,0.011816594825821293,0.07527347628520195,0.27734346236956076,0.004070026199538432,0.09672047937860459,0.04196858169415713,0.02965367338528359,0.011138392380103435,0.15309230015506284,0,0,09
0.29892301332666577,0.011816594825821293,0.07527347628520195,0.27734346236956076,0.004070026199538432,0.09672047937860459,0.04196858169415713,0.02965367338528359,0.011138392380103435,0.15309230015506284,0,0,10
0.29892301332666577,0.011816594825821293,0.07527347628520195,0.27734346236956076,0.004070026199538432,0.09672047937860459,0.04196858169415713,0.02965367338528359,0.011138392380103435,0.15309230015506284,0,0,11
0.29892301332666577,0.011816594825821293,0.07527347628520195,0.27734346236956076,0.004070026199538432,0.09672047937860459,0.04196858169415713,0.02965367338528359,0.011138392380103435,0.15309230015506284,0,0,12
0.29892301332666577,0.011816594825821293,0.07527347628520195,0.27734346236956076,0.004070026199538432,0.09672047937860459,0.04196858169415713,0.02965367338528359,0.011138392380103435,0.15309230015506284,0,0,13
0.29892301332666577,0.011816594825821293,0.07527347628520195,0.27734346236956076,0.004070026199538432,0.09672047937860459,0.04196858169415713,0.02965367338528359,0.011138392380103435,0.15309230015506284,0,0,15
0.29892301332666577,0.011816594825821293,0.07527347628520195,0.27734346236956076,0.004070026199538432,0.09672047937860459,0.04196858169415713,0.02965367338528359,0.011138392380103435,0.15309230015506284,0,0,16
0.29892301332666577,0.011816594825821293,0.07527347628520195,0.27734346236956076,0.004070026199538432,0.09672047937860459,0.04196858169415713,0.02965367338528359,0.011138392380103435,0.15309230015506284,0,0,17
0.29892301332666577,0.011816594825821293,0.07527347628520195,0.27734346236956076,0.004070026199538432,0.09672047937860459,0.04196858169415713,0.02965367338528359,0.011138392380103435,0.15309230015506284,0,0,18
0.29892301332666577,0.011816594825821293,0.07527347628520195,0.27734346236956076,0.004070026199538432,0.09672047937860459,0.04196858169415713,0.02965367338528359,0.011138392380103435,0.15309230015506284,0,0,19
