BPagano-RtDriven,COVIDhub-baseline,CU-select,GT-DeepCOVID,JHUAPL-Bucky,JHU_CSSE-DECOM,Karlen-pypm,MUNI-ARIMA,RobertWalraven-ESG,epiforecasts-ensemble1,QJHong-Encounter,prolix-euclidean,UCLA-SuEIR,locations
0.023868641513698514,0.010662056370753506,0.006955444680277036,0.4419751252333117,0.008364872182052317,0.37641492023453554,0.037706599725665035,0.017308574048880972,0.03087107923127583,0.04587268677955311,0,0,0,01
0.023868641513698514,0.010662056370753506,0.006955444680277036,0.4419751252333117,0.008364872182052317,0.37641492023453554,0.037706599725665035,0.017308574048880972,0.03087107923127583,0.04587268677955311,0,0,0,02
0.023868641513698514,0.010662056370753506,0.006955444680277036,0.4419751252333117,0.008364872182052317,0.37641492023453554,0.037706599725665035,0.017308574048880972,0.03087107923127583,0.04587268677955311,0,0,0,04
0.023868641513698514,0.010662056370753506,0.006955444680277036,0.4419751252333117,0.008364872182052317,0.37641492023453554,0.037706599725665035,0.017308574048880972,0.03087107923127583,0.04587268677955311,0,0,0,05
0.023868641513698514,0.010662056370753506,0.006955444680277036,0.4419751252333117,0.008364872182052317,0.37641492023453554,0.037706599725665035,0.017308574048880972,0.03087107923127583,0.04587268677955311,0,0,0,06
0.023868641513698514,0.010662056370753506,0.006955444680277036,0.4419751252333117,0.008364872182052317,0.37641492023453554,0.037706599725665035,0.017308574048880972,0.03087107923127583,0.04587268677955311,0,0,0,08
0.023868641513698514,0.010662056370753506,0.006955444680277036,0.4419751252333117,0.008364872182052317,0.37641492023453554,0.037706599725665035,0.017308574048880972,0.03087107923127583,0.04587268677955311,0,0,0,09
0.023868641513698514,0.010662056370753506,0.006955444680277036,0.4419751252333117,0.008364872182052317,0.37641492023453554,0.037706599725665035,0.017308574048880972,0.03087107923127583,0.04587268677955311,0,0,0,10
0.023868641513698514,0.010662056370753506,0.006955444680277036,0.4419751252333117,0.008364872182052317,0.37641492023453554,0.037706599725665035,0.017308574048880972,0.03087107923127583,0.04587268677955311,0,0,0,11
0.023868641513698514,0.010662056370753506,0.006955444680277036,0.4419751252333117,0.008364872182052317,0.37641492023453554,0.037706599725665035,0.017308574048880972,0.03087107923127583,0.04587268677955311,0,0,0,12
