BPagano-RtDriven,COVIDhub-baseline,CU-select,GT-DeepCOVID,JHUAPL-Bucky,JHU_CSSE-DECOM,PSI-DRAFT,RobertWalraven-ESG,SteveMcConnell-CovidComplete,Karlen-pypm,QJHong-Encounter,epiforecasts-ensemble1,prolix-euclidean,UCLA-SuEIR,locations
0.06031715782121362,0.07811019041513141,0.057201897419564635,0.2722196710608924,0.063353966852180435,0.23886590798343954,0.04916770226860388,0.05995585650629516,0.030242935648328403,0.09056471402435017,0,0,0,0,01
0.06031715782121362,0.07811019041513141,0.057201897419564635,0.2722196710608924,0.063353966852180435,0.23886590798343954,0.04916770226860388,0.05995585650629516,0.030242935648328403,0.09056471402435017,0,0,0,0,02
0.06031715782121362,0.07811019041513141,0.057201897419564635,0.2722196710608924,0.063353966852180435,0.23886590798343954,0.04916770226860388,0.05995585650629516,0.030242935648328403,0.09056471402435017,0,0,0,0,04
0.06031715782121362,0.07811019041513141,0.057201897419564635,0.2722196710608924,0.063353966852180435,0.23886590798343954,0.04916770226860388,0.05995585650629516,0.030242935648328403,0.09056471402435017,0,0,0,0,05
0.06031715782121362,0.07811019041513141,0.057201897419564635,0.2722196710608924,0.063353966852180435,0.23886590798343954,0.04916770226860388,0.05995585650629516,0.030242935648328403,0.09056471402435017,0,0,0,0,06
0.06031715782121362,0.07811019041513141,0.057201897419564635,0.2722196710608924,0.063353966852180435,0.23886590798343954,0.04916770226860388,0.05995585650629516,0.030242935648328403,0.09056471402435017,0,0,0,0,08
0.06031715782121362,0.07811019041513141,0.057201897419564635,0.2722196710608924,0.063353966852180435,0.23886590798343954,0.04916770226860388,0.05995585650629516,0.030242935648328403,0.09056471402435017,0,0,0,0,09
0.06031715782121362,0.07811019041513141,0.057201897419564635,0.2722196710608924,0.063353966852180435,0.23886590798343954,0.04916770226860388,0.05995585650629516,0.030242935648328403,0.09056471402435017,0,0,0,0,10
0.06031715782121362,0.07811019041513141,0.057201897419564635,0.2722196710608924,0.063353966852180435,0.23886590798343954,0.04916770226860388,0.05995585650629516,0.030242935648328403,0.09056471402435017,0,0,0,0,11
0.06031715782121362,0.07811019041513141,0.057201897419564635,0.2722196710608924,0.063353966852180435,0.23886590798343954,0.04916770226860388,0.05995585650629516,0.030242935648328403,0.09056471402435017,0,0,0,0,12
0.06031715782121362,0.07811019041513141,0.057201897419564635,0.2722196710608924,0.063353966852180435,0.23886590798343954,0.04916770226860388,0.05995585650629516,0.030242935648328403,0.09056471402435017,0,0,0,0,13
0.06031715782121362,0.07811019041513141,0.057201897419564635,0.2722196710608924,0.063353966852180435,0.23886590798343954,0.04916770226860388,0.05995585650629516,0.030242935648328403,0.09056471402435017,0,0,0,0,66
0.06031715782121362,0.07811019041513141,0.057201897419564635,0.2722196710608924,0.063353966852180435,0.23886590798343954,0.04916770226860388,0.05995585650629516,0.030242935648328403,0.09056471402435017,0,0,0,0,15
0.06031715782121362,0.07811019041513141,0.057201897419564635,0.2722196710608924,0.063353966852180435,0.23886590798343954,0.04916770226860388,0.05995585650629516,0.030242935648328403,0.09056471402435017,0,0,0,0,16
0.06031715782121362,0.07811019041513141,0.057201897419564635,0.2722196710608924,0.063353966852180435,0.23886590798343954,0.04916770226860388,0.05995585650629516,0.030242935648328403,0.09056471402435017,0,0,0,0,17
0.06031715782121362,0.07811019041513141,0.057201897419564635,0.2722196710608924,0.063353966852180435,0.23886590798343954,0.04916770226860388,0.05995585650629516,0.030242935648328403,0.09056471402435017,0,0,0,0,18
0.06031715782121362,0.07811019041513141,0.057201897419564635,0.2722196710608924,0.063353966852180435,0.23886590798343954,0.04916770226860388,0.05995585650629516,0.030242935648328403,0.09056471402435017,0,0,0,0,19
