BPagano-RtDriven,COVIDhub-baseline,CovidAnalytics-DELPHI,GT-DeepCOVID,JHUAPL-Bucky,Karlen-pypm,MOBS-GLEAM_COVID,MUNI-ARIMA,PSI-DRAFT,RobertWalraven-ESG,QJHong-Encounter,CU-select,locations
0.1650247054422015,0.026874340298337997,0.06719937558059305,0.11435599182752204,0.04979326889899828,0.16387341774746308,0.04364825193098073,0.05837783634541897,0.1327275394412585,0.17812527248722554,0,0,01
0.1650247054422015,0.026874340298337997,0.06719937558059305,0.11435599182752204,0.04979326889899828,0.16387341774746308,0.04364825193098073,0.05837783634541897,0.1327275394412585,0.17812527248722554,0,0,02
0.1650247054422015,0.026874340298337997,0.06719937558059305,0.11435599182752204,0.04979326889899828,0.16387341774746308,0.04364825193098073,0.05837783634541897,0.1327275394412585,0.17812527248722554,0,0,04
0.1650247054422015,0.026874340298337997,0.06719937558059305,0.11435599182752204,0.04979326889899828,0.16387341774746308,0.04364825193098073,0.05837783634541897,0.1327275394412585,0.17812527248722554,0,0,05
0.1650247054422015,0.026874340298337997,0.06719937558059305,0.11435599182752204,0.04979326889899828,0.16387341774746308,0.04364825193098073,0.05837783634541897,0.1327275394412585,0.17812527248722554,0,0,06
0.1650247054422015,0.026874340298337997,0.06719937558059305,0.11435599182752204,0.04979326889899828,0.16387341774746308,0.04364825193098073,0.05837783634541897,0.1327275394412585,0.17812527248722554,0,0,08
0.1650247054422015,0.026874340298337997,0.06719937558059305,0.11435599182752204,0.04979326889899828,0.16387341774746308,0.04364825193098073,0.05837783634541897,0.1327275394412585,0.17812527248722554,0,0,09
0.1650247054422015,0.026874340298337997,0.06719937558059305,0.11435599182752204,0.04979326889899828,0.16387341774746308,0.04364825193098073,0.05837783634541897,0.1327275394412585,0.17812527248722554,0,0,10
0.1650247054422015,0.026874340298337997,0.06719937558059305,0.11435599182752204,0.04979326889899828,0.16387341774746308,0.04364825193098073,0.05837783634541897,0.1327275394412585,0.17812527248722554,0,0,11
0.1650247054422015,0.026874340298337997,0.06719937558059305,0.11435599182752204,0.04979326889899828,0.16387341774746308,0.04364825193098073,0.05837783634541897,0.1327275394412585,0.17812527248722554,0,0,12
0.1650247054422015,0.026874340298337997,0.06719937558059305,0.11435599182752204,0.04979326889899828,0.16387341774746308,0.04364825193098073,0.05837783634541897,0.1327275394412585,0.17812527248722554,0,0,13
0.1650247054422015,0.026874340298337997,0.06719937558059305,0.11435599182752204,0.04979326889899828,0.16387341774746308,0.04364825193098073,0.05837783634541897,0.1327275394412585,0.17812527248722554,0,0,15
0.1650247054422015,0.026874340298337997,0.06719937558059305,0.11435599182752204,0.04979326889899828,0.16387341774746308,0.04364825193098073,0.05837783634541897,0.1327275394412585,0.17812527248722554,0,0,16
0.1650247054422015,0.026874340298337997,0.06719937558059305,0.11435599182752204,0.04979326889899828,0.16387341774746308,0.04364825193098073,0.05837783634541897,0.1327275394412585,0.17812527248722554,0,0,17
