BPagano-RtDriven,COVIDhub-baseline,CU-select,GT-DeepCOVID,JHUAPL-Bucky,Karlen-pypm,MUNI-ARIMA,PSI-DRAFT,RobertWalraven-ESG,MOBS-GLEAM_COVID,QJHong-Encounter,SDSC_ISG-TrendModel,locations
0.1957502411215332,0.029604029057549202,0.20470549913796404,0.10670696288342142,0.09892296641103458,0.16189463569422186,0.05413563842905364,0.016163327205063527,0.07749100323636762,0.054625696823791405,0,0,01
0.1957502411215332,0.029604029057549202,0.20470549913796404,0.10670696288342142,0.09892296641103458,0.16189463569422186,0.05413563842905364,0.016163327205063527,0.07749100323636762,0.054625696823791405,0,0,02
0.1957502411215332,0.029604029057549202,0.20470549913796404,0.10670696288342142,0.09892296641103458,0.16189463569422186,0.05413563842905364,0.016163327205063527,0.07749100323636762,0.054625696823791405,0,0,04
0.1957502411215332,0.029604029057549202,0.20470549913796404,0.10670696288342142,0.09892296641103458,0.16189463569422186,0.05413563842905364,0.016163327205063527,0.07749100323636762,0.054625696823791405,0,0,05
0.1957502411215332,0.029604029057549202,0.20470549913796404,0.10670696288342142,0.09892296641103458,0.16189463569422186,0.05413563842905364,0.016163327205063527,0.07749100323636762,0.054625696823791405,0,0,06
0.1957502411215332,0.029604029057549202,0.20470549913796404,0.10670696288342142,0.09892296641103458,0.16189463569422186,0.05413563842905364,0.016163327205063527,0.07749100323636762,0.054625696823791405,0,0,08
0.1957502411215332,0.029604029057549202,0.20470549913796404,0.10670696288342142,0.09892296641103458,0.16189463569422186,0.05413563842905364,0.016163327205063527,0.07749100323636762,0.054625696823791405,0,0,09
0.1957502411215332,0.029604029057549202,0.20470549913796404,0.10670696288342142,0.09892296641103458,0.16189463569422186,0.05413563842905364,0.016163327205063527,0.07749100323636762,0.054625696823791405,0,0,10
0.1957502411215332,0.029604029057549202,0.20470549913796404,0.10670696288342142,0.09892296641103458,0.16189463569422186,0.05413563842905364,0.016163327205063527,0.07749100323636762,0.054625696823791405,0,0,11
0.1957502411215332,0.029604029057549202,0.20470549913796404,0.10670696288342142,0.09892296641103458,0.16189463569422186,0.05413563842905364,0.016163327205063527,0.07749100323636762,0.054625696823791405,0,0,12
0.1957502411215332,0.029604029057549202,0.20470549913796404,0.10670696288342142,0.09892296641103458,0.16189463569422186,0.05413563842905364,0.016163327205063527,0.07749100323636762,0.054625696823791405,0,0,13
0.1957502411215332,0.029604029057549202,0.20470549913796404,0.10670696288342142,0.09892296641103458,0.16189463569422186,0.05413563842905364,0.016163327205063527,0.07749100323636762,0.054625696823791405,0,0,15
0.1957502411215332,0.029604029057549202,0.20470549913796404,0.10670696288342142,0.09892296641103458,0.16189463569422186,0.05413563842905364,0.016163327205063527,0.07749100323636762,0.054625696823791405,0,0,16
0.1957502411215332,0.029604029057549202,0.20470549913796404,0.10670696288342142,0.09892296641103458,0.16189463569422186,0.05413563842905364,0.016163327205063527,0.07749100323636762,0.054625696823791405,0,0,17
0.1957502411215332,0.029604029057549202,0.20470549913796404,0.10670696288342142,0.09892296641103458,0.16189463569422186,0.05413563842905364,0.016163327205063527,0.07749100323636762,0.054625696823791405,0,0,18
0.1957502411215332,0.029604029057549202,0.20470549913796404,0.10670696288342142,0.09892296641103458,0.16189463569422186,0.05413563842905364,0.016163327205063527,0.07749100323636762,0.054625696823791405,0,0,19
