location,abbreviation,location_name,COVIDhub-baseline,LNQ-ens1,UCLA-SuEIR,UMass-MechBayes,LANL-GrowthRate,Columbia_UNC-SurvCon
18135,0,Randolph County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18137,0,Ripley County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18139,0,Rush County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18141,0,St. Joseph County,0.2,0.2,0.2,0.2,0.2,0
18143,0,Scott County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18145,0,Shelby County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18147,0,Spencer County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18149,0,Starke County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18151,0,Steuben County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18153,0,Sullivan County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18155,0,Switzerland County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18157,0,Tippecanoe County,0.2,0.2,0.2,0.2,0.2,0
18159,0,Tipton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18161,0,Union County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18163,0,Vanderburgh County,0.2,0.2,0.2,0.2,0.2,0
18165,0,Vermillion County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18167,0,Vigo County,0.25,0.25,0.25,0,0.25,0
18169,0,Wabash County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18171,0,Warren County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18173,0,Warrick County,0.25,0.25,0.25,0,0.25,0
18175,0,Washington County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18177,0,Wayne County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18179,0,Wells County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18181,0,White County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
18183,0,Whitley County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19,IA,Iowa,0.25,0.25,0.25,0,0.25,0
19001,0,Adair County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19003,0,Adams County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19005,0,Allamakee County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19007,0,Appanoose County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19009,0,Audubon County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19011,0,Benton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19013,0,Black Hawk County,0.2,0.2,0.2,0.2,0.2,0
19015,0,Boone County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19017,0,Bremer County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19019,0,Buchanan County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19021,0,Buena Vista County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19023,0,Butler County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19025,0,Calhoun County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19027,0,Carroll County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19029,0,Cass County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19031,0,Cedar County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19033,0,Cerro Gordo County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19035,0,Cherokee County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19037,0,Chickasaw County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19039,0,Clarke County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19041,0,Clay County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19043,0,Clayton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19045,0,Clinton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19047,0,Crawford County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19049,0,Dallas County,0.25,0.25,0.25,0,0.25,0
19051,0,Davis County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19053,0,Decatur County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19055,0,Delaware County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19057,0,Des Moines County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19059,0,Dickinson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19061,0,Dubuque County,0.25,0.25,0.25,0,0.25,0
19063,0,Emmet County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19065,0,Fayette County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19067,0,Floyd County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19069,0,Franklin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19071,0,Fremont County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19073,0,Greene County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19075,0,Grundy County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19077,0,Guthrie County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19079,0,Hamilton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19081,0,Hancock County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19083,0,Hardin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19085,0,Harrison County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19087,0,Henry County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19089,0,Howard County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19091,0,Humboldt County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19093,0,Ida County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19095,0,Iowa County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19097,0,Jackson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19099,0,Jasper County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19101,0,Jefferson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19103,0,Johnson County,0.2,0.2,0.2,0.2,0.2,0
19105,0,Jones County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19107,0,Keokuk County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19109,0,Kossuth County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19111,0,Lee County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19113,0,Linn County,0.2,0.2,0.2,0.2,0.2,0
19115,0,Louisa County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19117,0,Lucas County,0.5,0.5,0,0,0,0
19119,0,Lyon County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19121,0,Madison County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19123,0,Mahaska County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19125,0,Marion County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19127,0,Marshall County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19129,0,Mills County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19131,0,Mitchell County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19133,0,Monona County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19135,0,Monroe County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19137,0,Montgomery County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19139,0,Muscatine County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19141,0,O'Brien County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19143,0,Osceola County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19145,0,Page County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19147,0,Palo Alto County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19149,0,Plymouth County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19151,0,Pocahontas County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19153,0,Polk County,0.2,0.2,0.2,0.2,0.2,0
19155,0,Pottawattamie County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19157,0,Poweshiek County,0.5,0.5,0,0,0,0
19159,0,Ringgold County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19161,0,Sac County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19163,0,Scott County,0.2,0.2,0.2,0.2,0.2,0
19165,0,Shelby County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19167,0,Sioux County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19169,0,Story County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19171,0,Tama County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19173,0,Taylor County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19175,0,Union County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19177,0,Van Buren County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19179,0,Wapello County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19181,0,Warren County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19183,0,Washington County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19185,0,Wayne County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19187,0,Webster County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19189,0,Winnebago County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19191,0,Winneshiek County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19193,0,Woodbury County,0.25,0.25,0.25,0,0.25,0
19195,0,Worth County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
19197,0,Wright County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20,KS,Kansas,0.25,0.25,0.25,0,0.25,0
20001,0,Allen County,0.5,0.5,0,0,0,0
20003,0,Anderson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20005,0,Atchison County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20007,0,Barber County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20009,0,Barton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20011,0,Bourbon County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20013,0,Brown County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20015,0,Butler County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20017,0,Chase County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20019,0,Chautauqua County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20021,0,Cherokee County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20023,0,Cheyenne County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20025,0,Clark County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20027,0,Clay County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20029,0,Cloud County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20031,0,Coffey County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20033,0,Comanche County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20035,0,Cowley County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20037,0,Crawford County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20039,0,Decatur County,0.5,0.5,0,0,0,0
20041,0,Dickinson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20043,0,Doniphan County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20045,0,Douglas County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20047,0,Edwards County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20049,0,Elk County,0.5,0.5,0,0,0,0
20051,0,Ellis County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20053,0,Ellsworth County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20055,0,Finney County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20057,0,Ford County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20059,0,Franklin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20061,0,Geary County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20063,0,Gove County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20065,0,Graham County,0.5,0.5,0,0,0,0
20067,0,Grant County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20069,0,Gray County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20071,0,Greeley County,0.5,0.5,0,0,0,0
20073,0,Greenwood County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20075,0,Hamilton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20077,0,Harper County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20079,0,Harvey County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20081,0,Haskell County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20083,0,Hodgeman County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20085,0,Jackson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20087,0,Jefferson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20089,0,Jewell County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20091,0,Johnson County,0.2,0.2,0.2,0.2,0.2,0
20093,0,Kearny County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20095,0,Kingman County,0.5,0.5,0,0,0,0
20097,0,Kiowa County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20099,0,Labette County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20101,0,Lane County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20103,0,Leavenworth County,0.25,0.25,0.25,0,0.25,0
20105,0,Lincoln County,0.5,0.5,0,0,0,0
20107,0,Linn County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20109,0,Logan County,0.5,0.5,0,0,0,0
20111,0,Lyon County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20113,0,McPherson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20115,0,Marion County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20117,0,Marshall County,0.5,0.5,0,0,0,0
20119,0,Meade County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20121,0,Miami County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20123,0,Mitchell County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20125,0,Montgomery County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20127,0,Morris County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20129,0,Morton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20131,0,Nemaha County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20133,0,Neosho County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20135,0,Ness County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20137,0,Norton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20139,0,Osage County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20141,0,Osborne County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20143,0,Ottawa County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20145,0,Pawnee County,0.5,0.5,0,0,0,0
20147,0,Phillips County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20149,0,Pottawatomie County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20151,0,Pratt County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20153,0,Rawlins County,0.5,0.5,0,0,0,0
20155,0,Reno County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20157,0,Republic County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20159,0,Rice County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20161,0,Riley County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20163,0,Rooks County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20165,0,Rush County,0.5,0.5,0,0,0,0
20167,0,Russell County,0.5,0.5,0,0,0,0
20169,0,Saline County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20171,0,Scott County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20173,0,Sedgwick County,0.2,0.2,0.2,0.2,0.2,0
20175,0,Seward County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20177,0,Shawnee County,0.2,0.2,0.2,0.2,0.2,0
20179,0,Sheridan County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20181,0,Sherman County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20183,0,Smith County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20185,0,Stafford County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20187,0,Stanton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20189,0,Stevens County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20191,0,Sumner County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20193,0,Thomas County,0.5,0.5,0,0,0,0
20195,0,Trego County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20197,0,Wabaunsee County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20199,0,Wallace County,0.5,0.5,0,0,0,0
20201,0,Washington County,0.5,0.5,0,0,0,0
20203,0,Wichita County,0.5,0.5,0,0,0,0
20205,0,Wilson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20207,0,Woodson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
20209,0,Wyandotte County,0.2,0.2,0.2,0.2,0.2,0
21,KY,Kentucky,0.25,0.25,0.25,0,0.25,0
21001,0,Adair County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21003,0,Allen County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21005,0,Anderson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21007,0,Ballard County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21009,0,Barren County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21011,0,Bath County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21013,0,Bell County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21015,0,Boone County,0.2,0.2,0.2,0.2,0.2,0
21017,0,Bourbon County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21019,0,Boyd County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21021,0,Boyle County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21023,0,Bracken County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21025,0,Breathitt County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21027,0,Breckinridge County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21029,0,Bullitt County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21031,0,Butler County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21033,0,Caldwell County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21035,0,Calloway County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21037,0,Campbell County,0.25,0.25,0.25,0,0.25,0
21039,0,Carlisle County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21041,0,Carroll County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21043,0,Carter County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21045,0,Casey County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21047,0,Christian County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21049,0,Clark County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21051,0,Clay County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21053,0,Clinton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21055,0,Crittenden County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21057,0,Cumberland County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21059,0,Daviess County,0.25,0.25,0.25,0,0.25,0
21061,0,Edmonson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21063,0,Elliott County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21065,0,Estill County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21067,0,Fayette County,0.2,0.2,0.2,0.2,0.2,0
21069,0,Fleming County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21071,0,Floyd County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21073,0,Franklin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21075,0,Fulton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21077,0,Gallatin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21079,0,Garrard County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21081,0,Grant County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21083,0,Graves County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21085,0,Grayson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21087,0,Green County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21089,0,Greenup County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21091,0,Hancock County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21093,0,Hardin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21095,0,Harlan County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21097,0,Harrison County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21099,0,Hart County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21101,0,Henderson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21103,0,Henry County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21105,0,Hickman County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21107,0,Hopkins County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21109,0,Jackson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21111,0,Jefferson County,0.2,0.2,0.2,0.2,0.2,0
21113,0,Jessamine County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21115,0,Johnson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21117,0,Kenton County,0.2,0.2,0.2,0.2,0.2,0
21119,0,Knott County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21121,0,Knox County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21123,0,Larue County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21125,0,Laurel County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21127,0,Lawrence County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21129,0,Lee County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21131,0,Leslie County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21133,0,Letcher County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21135,0,Lewis County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21137,0,Lincoln County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21139,0,Livingston County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21141,0,Logan County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21143,0,Lyon County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21145,0,McCracken County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21147,0,McCreary County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21149,0,McLean County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21151,0,Madison County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21153,0,Magoffin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21155,0,Marion County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21157,0,Marshall County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21159,0,Martin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21161,0,Mason County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21163,0,Meade County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21165,0,Menifee County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21167,0,Mercer County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21169,0,Metcalfe County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21171,0,Monroe County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21173,0,Montgomery County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21175,0,Morgan County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21177,0,Muhlenberg County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21179,0,Nelson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21181,0,Nicholas County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21183,0,Ohio County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21185,0,Oldham County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21187,0,Owen County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21189,0,Owsley County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21191,0,Pendleton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21193,0,Perry County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21195,0,Pike County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
21197,0,Powell County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
