BPagano-RtDriven,COVIDhub-baseline,CU-select,GT-DeepCOVID,Karlen-pypm,MIT-Cassandra,MOBS-GLEAM_COVID,MUNI-ARIMA,PSI-DRAFT,UCSD_NEU-DeepGLEAM,QJHong-Encounter,SDSC_ISG-TrendModel,locations
0.24960679107805595,0.013315563918208326,0.15955487882957545,0.0850936341756791,0.2997163869193473,0.003986267280726961,0.10679299978000999,0.03780751726010068,0.043818917780915206,3.070429773803283e-4,0,0,01
0.24960679107805595,0.013315563918208326,0.15955487882957545,0.0850936341756791,0.2997163869193473,0.003986267280726961,0.10679299978000999,0.03780751726010068,0.043818917780915206,3.070429773803283e-4,0,0,02
0.24960679107805595,0.013315563918208326,0.15955487882957545,0.0850936341756791,0.2997163869193473,0.003986267280726961,0.10679299978000999,0.03780751726010068,0.043818917780915206,3.070429773803283e-4,0,0,04
0.24960679107805595,0.013315563918208326,0.15955487882957545,0.0850936341756791,0.2997163869193473,0.003986267280726961,0.10679299978000999,0.03780751726010068,0.043818917780915206,3.070429773803283e-4,0,0,05
0.24960679107805595,0.013315563918208326,0.15955487882957545,0.0850936341756791,0.2997163869193473,0.003986267280726961,0.10679299978000999,0.03780751726010068,0.043818917780915206,3.070429773803283e-4,0,0,06
0.24960679107805595,0.013315563918208326,0.15955487882957545,0.0850936341756791,0.2997163869193473,0.003986267280726961,0.10679299978000999,0.03780751726010068,0.043818917780915206,3.070429773803283e-4,0,0,08
0.24960679107805595,0.013315563918208326,0.15955487882957545,0.0850936341756791,0.2997163869193473,0.003986267280726961,0.10679299978000999,0.03780751726010068,0.043818917780915206,3.070429773803283e-4,0,0,09
0.24960679107805595,0.013315563918208326,0.15955487882957545,0.0850936341756791,0.2997163869193473,0.003986267280726961,0.10679299978000999,0.03780751726010068,0.043818917780915206,3.070429773803283e-4,0,0,10
0.24960679107805595,0.013315563918208326,0.15955487882957545,0.0850936341756791,0.2997163869193473,0.003986267280726961,0.10679299978000999,0.03780751726010068,0.043818917780915206,3.070429773803283e-4,0,0,11
0.24960679107805595,0.013315563918208326,0.15955487882957545,0.0850936341756791,0.2997163869193473,0.003986267280726961,0.10679299978000999,0.03780751726010068,0.043818917780915206,3.070429773803283e-4,0,0,12
