BPagano-RtDriven,COVIDhub-baseline,CU-select,JHU_IDD-CovidSP,Karlen-pypm,MOBS-GLEAM_COVID,MUNI-ARIMA,SDSC_ISG-TrendModel,UCSD_NEU-DeepGLEAM,USC-SI_kJalpha,MIT_ISOLAT-Mixtures,locations
0.143208741152918,0.09704451474759647,0.12065431538096233,0.05753168543289426,0.13071950313819597,0.11831102356262041,0.10571552984189748,0.07415054657236947,0.05200979221970292,0.10065434795084263,0,01
0.143208741152918,0.09704451474759647,0.12065431538096233,0.05753168543289426,0.13071950313819597,0.11831102356262041,0.10571552984189748,0.07415054657236947,0.05200979221970292,0.10065434795084263,0,02
0.143208741152918,0.09704451474759647,0.12065431538096233,0.05753168543289426,0.13071950313819597,0.11831102356262041,0.10571552984189748,0.07415054657236947,0.05200979221970292,0.10065434795084263,0,04
0.143208741152918,0.09704451474759647,0.12065431538096233,0.05753168543289426,0.13071950313819597,0.11831102356262041,0.10571552984189748,0.07415054657236947,0.05200979221970292,0.10065434795084263,0,05
0.143208741152918,0.09704451474759647,0.12065431538096233,0.05753168543289426,0.13071950313819597,0.11831102356262041,0.10571552984189748,0.07415054657236947,0.05200979221970292,0.10065434795084263,0,06
0.143208741152918,0.09704451474759647,0.12065431538096233,0.05753168543289426,0.13071950313819597,0.11831102356262041,0.10571552984189748,0.07415054657236947,0.05200979221970292,0.10065434795084263,0,08
0.143208741152918,0.09704451474759647,0.12065431538096233,0.05753168543289426,0.13071950313819597,0.11831102356262041,0.10571552984189748,0.07415054657236947,0.05200979221970292,0.10065434795084263,0,09
0.143208741152918,0.09704451474759647,0.12065431538096233,0.05753168543289426,0.13071950313819597,0.11831102356262041,0.10571552984189748,0.07415054657236947,0.05200979221970292,0.10065434795084263,0,10
0.143208741152918,0.09704451474759647,0.12065431538096233,0.05753168543289426,0.13071950313819597,0.11831102356262041,0.10571552984189748,0.07415054657236947,0.05200979221970292,0.10065434795084263,0,11
0.143208741152918,0.09704451474759647,0.12065431538096233,0.05753168543289426,0.13071950313819597,0.11831102356262041,0.10571552984189748,0.07415054657236947,0.05200979221970292,0.10065434795084263,0,12
0.143208741152918,0.09704451474759647,0.12065431538096233,0.05753168543289426,0.13071950313819597,0.11831102356262041,0.10571552984189748,0.07415054657236947,0.05200979221970292,0.10065434795084263,0,13
0.143208741152918,0.09704451474759647,0.12065431538096233,0.05753168543289426,0.13071950313819597,0.11831102356262041,0.10571552984189748,0.07415054657236947,0.05200979221970292,0.10065434795084263,0,15
0.143208741152918,0.09704451474759647,0.12065431538096233,0.05753168543289426,0.13071950313819597,0.11831102356262041,0.10571552984189748,0.07415054657236947,0.05200979221970292,0.10065434795084263,0,16
0.143208741152918,0.09704451474759647,0.12065431538096233,0.05753168543289426,0.13071950313819597,0.11831102356262041,0.10571552984189748,0.07415054657236947,0.05200979221970292,0.10065434795084263,0,17
