"","forecast_date","target","target_end_date","location","location_name","type","quantile","value"
"1",2020-05-11,"1 day ahead cum death","2020-05-12",17,"Illinois","quantile","0.010000",2977.15
"2",2020-05-11,"1 day ahead inc death","2020-05-12",17,"Illinois","quantile","0.010000",45.97
"3",2020-05-11,"2 day ahead cum death","2020-05-13",17,"Illinois","quantile","0.010000",3068.15
"4",2020-05-11,"2 day ahead inc death","2020-05-13",17,"Illinois","quantile","0.010000",42.98
"5",2020-05-11,"3 day ahead cum death","2020-05-14",17,"Illinois","quantile","0.010000",3145.41
"6",2020-05-11,"3 day ahead inc death","2020-05-14",17,"Illinois","quantile","0.010000",47.99
"7",2020-05-11,"4 day ahead cum death","2020-05-15",17,"Illinois","quantile","0.010000",3241.38
"8",2020-05-11,"4 day ahead inc death","2020-05-15",17,"Illinois","quantile","0.010000",54.86
"9",2020-05-11,"5 day ahead cum death","2020-05-16",17,"Illinois","quantile","0.010000",3294.64
"10",2020-05-11,"5 day ahead inc death","2020-05-16",17,"Illinois","quantile","0.010000",48.97
"11",2020-05-11,"6 day ahead cum death","2020-05-17",17,"Illinois","quantile","0.010000",3395.36
"12",2020-05-11,"6 day ahead inc death","2020-05-17",17,"Illinois","quantile","0.010000",43.98
"13",2020-05-11,"7 day ahead cum death","2020-05-18",17,"Illinois","quantile","0.010000",3482.44
"14",2020-05-11,"7 day ahead inc death","2020-05-18",17,"Illinois","quantile","0.010000",50.99
"15",2020-05-11,"8 day ahead cum death","2020-05-19",17,"Illinois","quantile","0.010000",3550.62
"16",2020-05-11,"8 day ahead inc death","2020-05-19",17,"Illinois","quantile","0.010000",53.91
"17",2020-05-11,"9 day ahead cum death","2020-05-20",17,"Illinois","quantile","0.010000",3651.77
"18",2020-05-11,"9 day ahead inc death","2020-05-20",17,"Illinois","quantile","0.010000",55.99
"19",2020-05-11,"10 day ahead cum death","2020-05-21",17,"Illinois","quantile","0.010000",3724.99
"20",2020-05-11,"10 day ahead inc death","2020-05-21",17,"Illinois","quantile","0.010000",51.98
"21",2020-05-11,"11 day ahead cum death","2020-05-22",17,"Illinois","quantile","0.010000",3822.84
"22",2020-05-11,"11 day ahead inc death","2020-05-22",17,"Illinois","quantile","0.010000",42.98
"23",2020-05-11,"12 day ahead cum death","2020-05-23",17,"Illinois","quantile","0.010000",3916.89
"24",2020-05-11,"12 day ahead inc death","2020-05-23",17,"Illinois","quantile","0.010000",53.99
"25",2020-05-11,"13 day ahead cum death","2020-05-24",17,"Illinois","quantile","0.010000",4011.52
"26",2020-05-11,"13 day ahead inc death","2020-05-24",17,"Illinois","quantile","0.010000",51
"27",2020-05-11,"14 day ahead cum death","2020-05-25",17,"Illinois","quantile","0.010000",4106.43
"28",2020-05-11,"14 day ahead inc death","2020-05-25",17,"Illinois","quantile","0.010000",47.97
"29",2020-05-11,"15 day ahead cum death","2020-05-26",17,"Illinois","quantile","0.010000",4192.68
"30",2020-05-11,"15 day ahead inc death","2020-05-26",17,"Illinois","quantile","0.010000",49.92
"31",2020-05-11,"16 day ahead cum death","2020-05-27",17,"Illinois","quantile","0.010000",4264.95
"32",2020-05-11,"16 day ahead inc death","2020-05-27",17,"Illinois","quantile","0.010000",48.98
"33",2020-05-11,"17 day ahead cum death","2020-05-28",17,"Illinois","quantile","0.010000",4344.87
"34",2020-05-11,"17 day ahead inc death","2020-05-28",17,"Illinois","quantile","0.010000",55.91
"35",2020-05-11,"18 day ahead cum death","2020-05-29",17,"Illinois","quantile","0.010000",4413.85
"36",2020-05-11,"18 day ahead inc death","2020-05-29",17,"Illinois","quantile","0.010000",49.99
"37",2020-05-11,"19 day ahead cum death","2020-05-30",17,"Illinois","quantile","0.010000",4494.99
"38",2020-05-11,"19 day ahead inc death","2020-05-30",17,"Illinois","quantile","0.010000",43.98
"39",2020-05-11,"20 day ahead cum death","2020-05-31",17,"Illinois","quantile","0.010000",4575.95
"40",2020-05-11,"20 day ahead inc death","2020-05-31",17,"Illinois","quantile","0.010000",53.92
"41",2020-05-11,"21 day ahead cum death","2020-06-01",17,"Illinois","quantile","0.010000",4667.94
"42",2020-05-11,"21 day ahead inc death","2020-06-01",17,"Illinois","quantile","0.010000",53
"43",2020-05-11,"22 day ahead cum death","2020-06-02",17,"Illinois","quantile","0.010000",4761.95
"44",2020-05-11,"22 day ahead inc death","2020-06-02",17,"Illinois","quantile","0.010000",59.96
"45",2020-05-11,"23 day ahead cum death","2020-06-03",17,"Illinois","quantile","0.010000",4859.98
"46",2020-05-11,"23 day ahead inc death","2020-06-03",17,"Illinois","quantile","0.010000",48.89
"47",2020-05-11,"24 day ahead cum death","2020-06-04",17,"Illinois","quantile","0.010000",4944.92
"48",2020-05-11,"24 day ahead inc death","2020-06-04",17,"Illinois","quantile","0.010000",50.94
"49",2020-05-11,"25 day ahead cum death","2020-06-05",17,"Illinois","quantile","0.010000",5036.84
"50",2020-05-11,"25 day ahead inc death","2020-06-05",17,"Illinois","quantile","0.010000",53.98
"51",2020-05-11,"26 day ahead cum death","2020-06-06",17,"Illinois","quantile","0.010000",5117.98
"52",2020-05-11,"26 day ahead inc death","2020-06-06",17,"Illinois","quantile","0.010000",56.99
"53",2020-05-11,"27 day ahead cum death","2020-06-07",17,"Illinois","quantile","0.010000",5219.68
"54",2020-05-11,"27 day ahead inc death","2020-06-07",17,"Illinois","quantile","0.010000",50.98
"55",2020-05-11,"28 day ahead cum death","2020-06-08",17,"Illinois","quantile","0.010000",5287.83
"56",2020-05-11,"28 day ahead inc death","2020-06-08",17,"Illinois","quantile","0.010000",59.99
"57",2020-05-11,"29 day ahead cum death","2020-06-09",17,"Illinois","quantile","0.010000",5384.73
"58",2020-05-11,"29 day ahead inc death","2020-06-09",17,"Illinois","quantile","0.010000",44.95
"59",2020-05-11,"30 day ahead cum death","2020-06-10",17,"Illinois","quantile","0.010000",5463.71
"60",2020-05-11,"30 day ahead inc death","2020-06-10",17,"Illinois","quantile","0.010000",48.99
"61",2020-05-11,"31 day ahead cum death","2020-06-11",17,"Illinois","quantile","0.010000",5541.7
"62",2020-05-11,"31 day ahead inc death","2020-06-11",17,"Illinois","quantile","0.010000",56.99
"63",2020-05-11,"32 day ahead cum death","2020-06-12",17,"Illinois","quantile","0.010000",5608.73
"64",2020-05-11,"32 day ahead inc death","2020-06-12",17,"Illinois","quantile","0.010000",52.93
