forecast_date,location,quantile,target,target_end_date,type,value
2022-07-04,01,,1 day ahead inc hosp,2022-07-05,point,119.58902053958592
2022-07-04,01,,2 day ahead inc hosp,2022-07-06,point,119.95683303229677
2022-07-04,01,,3 day ahead inc hosp,2022-07-07,point,118.40306367051771
2022-07-04,01,,4 day ahead inc hosp,2022-07-08,point,119.9807890579062
2022-07-04,01,,5 day ahead inc hosp,2022-07-09,point,111.24616258076951
2022-07-04,01,,6 day ahead inc hosp,2022-07-10,point,100.13416160439577
2022-07-04,01,,7 day ahead inc hosp,2022-07-11,point,103.27740791657892
2022-07-04,01,,8 day ahead inc hosp,2022-07-12,point,119.58902053958592
2022-07-04,01,,9 day ahead inc hosp,2022-07-13,point,119.95683303229677
2022-07-04,01,,10 day ahead inc hosp,2022-07-14,point,118.40306367051771
2022-07-04,01,,11 day ahead inc hosp,2022-07-15,point,119.9807890579062
2022-07-04,01,,12 day ahead inc hosp,2022-07-16,point,111.24616258076951
2022-07-04,01,,13 day ahead inc hosp,2022-07-17,point,100.13416160439577
2022-07-04,01,,14 day ahead inc hosp,2022-07-18,point,111.72433498316809
2022-07-04,01,,15 day ahead inc hosp,2022-07-19,point,129.37005353451408
2022-07-04,01,,16 day ahead inc hosp,2022-07-20,point,129.7679489404466
2022-07-04,01,,17 day ahead inc hosp,2022-07-21,point,128.08709877036677
2022-07-04,01,,18 day ahead inc hosp,2022-07-22,point,129.7938642987427
2022-07-04,01,,19 day ahead inc hosp,2022-07-23,point,120.3448438965971
2022-07-04,01,,20 day ahead inc hosp,2022-07-24,point,108.32400657639187
2022-07-04,01,,21 day ahead inc hosp,2022-07-25,point,120.05950489979124
2022-07-04,01,,22 day ahead inc hosp,2022-07-26,point,139.02167847813325
2022-07-04,01,,23 day ahead inc hosp,2022-07-27,point,139.44925878501402
2022-07-04,01,,24 day ahead inc hosp,2022-07-28,point,137.64300915049247
2022-07-04,01,,25 day ahead inc hosp,2022-07-29,point,139.47710755302685
2022-07-04,01,,26 day ahead inc hosp,2022-07-30,point,129.32314502158252
2022-07-04,01,,27 day ahead inc hosp,2022-07-31,point,116.4054957255522
2022-07-04,01,,28 day ahead inc hosp,2022-08-01,point,125.66111148238515
2022-07-04,01,,29 day ahead inc hosp,2022-08-02,point,145.50800165543063
2022-07-04,01,,30 day ahead inc hosp,2022-08-03,point,145.9555315420104
2022-07-04,01,,31 day ahead inc hosp,2022-08-04,point,144.06500786478813
2022-07-04,01,,32 day ahead inc hosp,2022-08-05,point,145.98467964773366
2022-07-04,01,,33 day ahead inc hosp,2022-08-06,point,135.35696451000442
2022-07-04,01,,34 day ahead inc hosp,2022-08-07,point,121.83661749846479
2022-07-04,02,,1 day ahead inc hosp,2022-07-05,point,11.405210076926748
2022-07-04,02,,2 day ahead inc hosp,2022-07-06,point,11.412357545787225
2022-07-04,02,,3 day ahead inc hosp,2022-07-07,point,11.421459229636094
2022-07-04,02,,4 day ahead inc hosp,2022-07-08,point,11.04797103240994
2022-07-04,02,,5 day ahead inc hosp,2022-07-09,point,10.130361271160659
2022-07-04,02,,6 day ahead inc hosp,2022-07-10,point,9.463874372447078
2022-07-04,02,,7 day ahead inc hosp,2022-07-11,point,10.235945960440725
2022-07-04,02,,8 day ahead inc hosp,2022-07-12,point,11.405210076926748
2022-07-04,02,,9 day ahead inc hosp,2022-07-13,point,11.412357545787225
2022-07-04,02,,10 day ahead inc hosp,2022-07-14,point,11.421459229636094
2022-07-04,02,,11 day ahead inc hosp,2022-07-15,point,11.04797103240994
2022-07-04,02,,12 day ahead inc hosp,2022-07-16,point,10.130361271160659
2022-07-04,02,,13 day ahead inc hosp,2022-07-17,point,9.463874372447078
2022-07-04,02,,14 day ahead inc hosp,2022-07-18,point,10.303939773813275
2022-07-04,02,,15 day ahead inc hosp,2022-07-19,point,11.480970903375256
2022-07-04,02,,16 day ahead inc hosp,2022-07-20,point,11.488165850374608
2022-07-04,02,,17 day ahead inc hosp,2022-07-21,point,11.497327993529865
2022-07-04,02,,18 day ahead inc hosp,2022-07-22,point,11.121358844677236
2022-07-04,02,,19 day ahead inc hosp,2022-07-23,point,10.197653722325393
2022-07-04,02,,20 day ahead inc hosp,2022-07-24,point,9.526739583962293
2022-07-04,02,,21 day ahead inc hosp,2022-07-25,point,9.00653267735674
2022-07-04,02,,22 day ahead inc hosp,2022-07-26,point,10.035359472094779
2022-07-04,02,,23 day ahead inc hosp,2022-07-27,point,10.04164847675552
