forecast_date,location,quantile,target,target_end_date,type,value
2023-05-08,01,,1 day ahead inc hosp,2023-05-09,point,24.264577468965697
2023-05-08,01,,2 day ahead inc hosp,2023-05-10,point,24.071278200315753
2023-05-08,01,,3 day ahead inc hosp,2023-05-11,point,23.508815639923142
2023-05-08,01,,4 day ahead inc hosp,2023-05-12,point,23.99242951283805
2023-05-08,01,,5 day ahead inc hosp,2023-05-13,point,21.785573272519663
2023-05-08,01,,6 day ahead inc hosp,2023-05-14,point,19.4156210285642
2023-05-08,01,,7 day ahead inc hosp,2023-05-15,point,20.85972311171164
2023-05-08,01,,8 day ahead inc hosp,2023-05-16,point,24.264577468965697
2023-05-08,01,,9 day ahead inc hosp,2023-05-17,point,24.071278200315753
2023-05-08,01,,10 day ahead inc hosp,2023-05-18,point,23.508815639923142
2023-05-08,01,,11 day ahead inc hosp,2023-05-19,point,23.99242951283805
2023-05-08,01,,12 day ahead inc hosp,2023-05-20,point,21.785573272519663
2023-05-08,01,,13 day ahead inc hosp,2023-05-21,point,19.4156210285642
2023-05-08,01,,14 day ahead inc hosp,2023-05-22,point,19.77397875572712
2023-05-08,01,,15 day ahead inc hosp,2023-05-23,point,23.001611134456343
2023-05-08,01,,16 day ahead inc hosp,2023-05-24,point,22.818373053523445
2023-05-08,01,,17 day ahead inc hosp,2023-05-25,point,22.28518655528796
2023-05-08,01,,18 day ahead inc hosp,2023-05-26,point,22.743628424232288
2023-05-08,01,,19 day ahead inc hosp,2023-05-27,point,20.65163860349977
2023-05-08,01,,20 day ahead inc hosp,2023-05-28,point,18.40504189303088
2023-05-08,01,,21 day ahead inc hosp,2023-05-29,point,23.174635463320783
2023-05-08,01,,22 day ahead inc hosp,2023-05-30,point,26.95734428033095
2023-05-08,01,,23 day ahead inc hosp,2023-05-31,point,26.74259358290803
2023-05-08,01,,24 day ahead inc hosp,2023-06-01,point,26.117711616399745
2023-05-08,01,,25 day ahead inc hosp,2023-06-02,point,26.654994645028008
2023-05-08,01,,26 day ahead inc hosp,2023-06-03,point,24.203232048974233
2023-05-08,01,,27 day ahead inc hosp,2023-06-04,point,21.57027383447565
2023-05-08,01,,28 day ahead inc hosp,2023-06-05,point,23.86998714891739
2023-05-08,01,,29 day ahead inc hosp,2023-06-06,point,27.766195613255004
2023-05-08,01,,30 day ahead inc hosp,2023-06-07,point,27.545001351286164
2023-05-08,01,,31 day ahead inc hosp,2023-06-08,point,26.901369889045874
2023-05-08,01,,32 day ahead inc hosp,2023-06-09,point,27.454774019565487
2023-05-08,01,,33 day ahead inc hosp,2023-06-10,point,24.929446630807767
2023-05-08,01,,34 day ahead inc hosp,2023-06-11,point,22.217486874496164
2023-05-08,02,,1 day ahead inc hosp,2023-05-09,point,4.5239804132162655
2023-05-08,02,,2 day ahead inc hosp,2023-05-10,point,4.9687829705994675
2023-05-08,02,,3 day ahead inc hosp,2023-05-11,point,4.860281100505112
2023-05-08,02,,4 day ahead inc hosp,2023-05-12,point,4.690765982022829
2023-05-08,02,,5 day ahead inc hosp,2023-05-13,point,4.2499283456516785
2023-05-08,02,,6 day ahead inc hosp,2023-05-14,point,4.012966629394678
2023-05-08,02,,7 day ahead inc hosp,2023-05-15,point,4.327137347477671
2023-05-08,02,,8 day ahead inc hosp,2023-05-16,point,4.5239804132162655
2023-05-08,02,,9 day ahead inc hosp,2023-05-17,point,4.9687829705994675
2023-05-08,02,,10 day ahead inc hosp,2023-05-18,point,4.860281100505112
2023-05-08,02,,11 day ahead inc hosp,2023-05-19,point,4.690765982022829
2023-05-08,02,,12 day ahead inc hosp,2023-05-20,point,4.2499283456516785
2023-05-08,02,,13 day ahead inc hosp,2023-05-21,point,4.012966629394678
2023-05-08,02,,14 day ahead inc hosp,2023-05-22,point,3.9440391397709247
2023-05-08,02,,15 day ahead inc hosp,2023-05-23,point,4.1234549274667005
2023-05-08,02,,16 day ahead inc hosp,2023-05-24,point,4.528877393849045
2023-05-08,02,,17 day ahead inc hosp,2023-05-25,point,4.429981614023631
2023-05-08,02,,18 day ahead inc hosp,2023-05-26,point,4.275474324702955
2023-05-08,02,,19 day ahead inc hosp,2023-05-27,point,3.873665749538264
2023-05-08,02,,20 day ahead inc hosp,2023-05-28,point,3.6576831706423865
2023-05-08,02,,21 day ahead inc hosp,2023-05-29,point,4.540303377395404
2023-05-08,02,,22 day ahead inc hosp,2023-05-30,point,4.7468434440542
2023-05-08,02,,23 day ahead inc hosp,2023-05-31,point,5.213558131245322
2023-05-08,02,,24 day ahead inc hosp,2023-06-01,point,5.099711177085137
2023-05-08,02,,25 day ahead inc hosp,2023-06-02,point,4.921845303376892
2023-05-08,02,,26 day ahead inc hosp,2023-06-03,point,4.459290859509825
2023-05-08,02,,27 day ahead inc hosp,2023-06-04,point,4.210655793358712
2023-05-08,02,,28 day ahead inc hosp,2023-06-05,point,4.786062715658371
2023-05-08,02,,29 day ahead inc hosp,2023-06-06,point,5.003782464793797
2023-05-08,02,,30 day ahead inc hosp,2023-06-07,point,5.4957596692987964
2023-05-08,02,,31 day ahead inc hosp,2023-06-08,point,5.375750362143222
2023-05-08,02,,32 day ahead inc hosp,2023-06-09,point,5.188256894023615
2023-05-08,02,,33 day ahead inc hosp,2023-06-10,point,4.700665120139941
2023-05-08,02,,34 day ahead inc hosp,2023-06-11,point,4.438571836718483
2023-05-08,04,,1 day ahead inc hosp,2023-05-09,point,39.3187431437394
2023-05-08,04,,2 day ahead inc hosp,2023-05-10,point,39.95063001927804
2023-05-08,04,,3 day ahead inc hosp,2023-05-11,point,38.58817820091527
2023-05-08,04,,4 day ahead inc hosp,2023-05-12,point,38.51964289303615
2023-05-08,04,,5 day ahead inc hosp,2023-05-13,point,38.05399988146446
2023-05-08,04,,6 day ahead inc hosp,2023-05-14,point,34.62851679388797
2023-05-08,04,,7 day ahead inc hosp,2023-05-15,point,34.34036051143581
2023-05-08,04,,8 day ahead inc hosp,2023-05-16,point,39.3187431437394
2023-05-08,04,,9 day ahead inc hosp,2023-05-17,point,39.95063001927804
2023-05-08,04,,10 day ahead inc hosp,2023-05-18,point,38.58817820091527
2023-05-08,04,,11 day ahead inc hosp,2023-05-19,point,38.51964289303615
2023-05-08,04,,12 day ahead inc hosp,2023-05-20,point,38.05399988146446
2023-05-08,04,,13 day ahead inc hosp,2023-05-21,point,34.62851679388797
2023-05-08,04,,14 day ahead inc hosp,2023-05-22,point,38.13885722269311
2023-05-08,04,,15 day ahead inc hosp,2023-05-23,point,43.66791462295343
2023-05-08,04,,16 day ahead inc hosp,2023-05-24,point,44.369696519478275
2023-05-08,04,,17 day ahead inc hosp,2023-05-25,point,42.856539563655616
2023-05-08,04,,18 day ahead inc hosp,2023-05-26,point,42.780423346965215
2023-05-08,04,,19 day ahead inc hosp,2023-05-27,point,42.26327407798293
2023-05-08,04,,20 day ahead inc hosp,2023-05-28,point,38.45888738983726
2023-05-08,04,,21 day ahead inc hosp,2023-05-29,point,38.481827461497005
2023-05-08,04,,22 day ahead inc hosp,2023-05-30,point,44.06060586220197
2023-05-08,04,,23 day ahead inc hosp,2023-05-31,point,44.76869865323614
2023-05-08,04,,24 day ahead inc hosp,2023-06-01,point,43.2419343730132
2023-05-08,04,,25 day ahead inc hosp,2023-06-02,point,43.165133668141536
2023-05-08,04,,26 day ahead inc hosp,2023-06-03,point,42.643333845335775
2023-05-08,04,,27 day ahead inc hosp,2023-06-04,point,38.80473555500922
2023-05-08,04,,28 day ahead inc hosp,2023-06-05,point,41.787311462142675
2023-05-08,04,,29 day ahead inc hosp,2023-06-06,point,47.84529170857933
2023-05-08,04,,30 day ahead inc hosp,2023-06-07,point,48.61420773868856
2023-05-08,04,,31 day ahead inc hosp,2023-06-08,point,46.95629857180232
2023-05-08,04,,32 day ahead inc hosp,2023-06-09,point,46.87290089589427
2023-05-08,04,,33 day ahead inc hosp,2023-06-10,point,46.306279891777656
2023-05-08,04,,34 day ahead inc hosp,2023-06-11,point,42.137956479995395
2023-05-08,05,,1 day ahead inc hosp,2023-05-09,point,15.4712268029918
2023-05-08,05,,2 day ahead inc hosp,2023-05-10,point,15.742018586646221
2023-05-08,05,,3 day ahead inc hosp,2023-05-11,point,15.681046378032384
2023-05-08,05,,4 day ahead inc hosp,2023-05-12,point,14.73894259368107
2023-05-08,05,,5 day ahead inc hosp,2023-05-13,point,14.039171506668561
2023-05-08,05,,6 day ahead inc hosp,2023-05-14,point,12.402275460585587
2023-05-08,05,,7 day ahead inc hosp,2023-05-15,point,12.347532771893132
2023-05-08,05,,8 day ahead inc hosp,2023-05-16,point,15.4712268029918
2023-05-08,05,,9 day ahead inc hosp,2023-05-17,point,15.742018586646221
2023-05-08,05,,10 day ahead inc hosp,2023-05-18,point,15.681046378032384
2023-05-08,05,,11 day ahead inc hosp,2023-05-19,point,14.73894259368107
2023-05-08,05,,12 day ahead inc hosp,2023-05-20,point,14.039171506668561
2023-05-08,05,,13 day ahead inc hosp,2023-05-21,point,12.402275460585587
2023-05-08,05,,14 day ahead inc hosp,2023-05-22,point,12.502712233580455
2023-05-08,05,,15 day ahead inc hosp,2023-05-23,point,15.665663755805221
2023-05-08,05,,16 day ahead inc hosp,2023-05-24,point,15.939858755631905
2023-05-08,05,,17 day ahead inc hosp,2023-05-25,point,15.87812026968272
2023-05-08,05,,18 day ahead inc hosp,2023-05-26,point,14.924176455358614
2023-05-08,05,,19 day ahead inc hosp,2023-05-27,point,14.215610890729153
2023-05-08,05,,20 day ahead inc hosp,2023-05-28,point,12.558142909186538
2023-05-08,05,,21 day ahead inc hosp,2023-05-29,point,14.632456986865785
2023-05-08,05,,22 day ahead inc hosp,2023-05-30,point,18.33419395688014
2023-05-08,05,,23 day ahead inc hosp,2023-05-31,point,18.65509605124344
2023-05-08,05,,24 day ahead inc hosp,2023-06-01,point,18.582840869870925
2023-05-08,05,,25 day ahead inc hosp,2023-06-02,point,17.466399767316112
2023-05-08,05,,26 day ahead inc hosp,2023-06-03,point,16.637135288288288
2023-05-08,05,,27 day ahead inc hosp,2023-06-04,point,14.697329868957755
2023-05-08,05,,28 day ahead inc hosp,2023-06-05,point,12.913941973471827
2023-05-08,05,,29 day ahead inc hosp,2023-06-06,point,16.180926901206792
2023-05-08,05,,30 day ahead inc hosp,2023-06-07,point,16.46414051526307
2023-05-08,05,,31 day ahead inc hosp,2023-06-08,point,16.400371373801402
2023-05-08,05,,32 day ahead inc hosp,2023-06-09,point,15.415051162155931
2023-05-08,05,,33 day ahead inc hosp,2023-06-10,point,14.683179995718255
2023-05-08,05,,34 day ahead inc hosp,2023-06-11,point,12.9711958328708
2023-05-08,06,,1 day ahead inc hosp,2023-05-09,point,213.40259845382084
2023-05-08,06,,2 day ahead inc hosp,2023-05-10,point,212.91282285656686
2023-05-08,06,,3 day ahead inc hosp,2023-05-11,point,208.2340452958458
2023-05-08,06,,4 day ahead inc hosp,2023-05-12,point,208.0378899216755
2023-05-08,06,,5 day ahead inc hosp,2023-05-13,point,202.2733708453564
2023-05-08,06,,6 day ahead inc hosp,2023-05-14,point,182.45815032361654
2023-05-08,06,,7 day ahead inc hosp,2023-05-15,point,181.73480857344623
2023-05-08,06,,8 day ahead inc hosp,2023-05-16,point,213.40259845382084
2023-05-08,06,,9 day ahead inc hosp,2023-05-17,point,212.91282285656686
2023-05-08,06,,10 day ahead inc hosp,2023-05-18,point,208.2340452958458
2023-05-08,06,,11 day ahead inc hosp,2023-05-19,point,208.0378899216755
2023-05-08,06,,12 day ahead inc hosp,2023-05-20,point,202.2733708453564
2023-05-08,06,,13 day ahead inc hosp,2023-05-21,point,182.45815032361654
2023-05-08,06,,14 day ahead inc hosp,2023-05-22,point,182.1679893561929
2023-05-08,06,,15 day ahead inc hosp,2023-05-23,point,213.9112621785307
2023-05-08,06,,16 day ahead inc hosp,2023-05-24,point,213.42031915838032
2023-05-08,06,,17 day ahead inc hosp,2023-05-25,point,208.73038932285863
2023-05-08,06,,18 day ahead inc hosp,2023-05-26,point,208.53376639522853
2023-05-08,06,,19 day ahead inc hosp,2023-05-27,point,202.75550708441475
2023-05-08,06,,20 day ahead inc hosp,2023-05-28,point,182.8930552545767
2023-05-08,06,,21 day ahead inc hosp,2023-05-29,point,239.0822534094912
2023-05-08,06,,22 day ahead inc hosp,2023-05-30,point,280.7429931683164
2023-05-08,06,,23 day ahead inc hosp,2023-05-31,point,280.0986661163023
2023-05-08,06,,24 day ahead inc hosp,2023-06-01,point,273.9434738820811
2023-05-08,06,,25 day ahead inc hosp,2023-06-02,point,273.68542057218883
2023-05-08,06,,26 day ahead inc hosp,2023-06-03,point,266.101874957528
2023-05-08,06,,27 day ahead inc hosp,2023-06-04,point,240.0338497325808
2023-05-08,06,,28 day ahead inc hosp,2023-06-05,point,266.5728605449516
2023-05-08,06,,29 day ahead inc hosp,2023-06-06,point,313.0239141532992
2023-05-08,06,,30 day ahead inc hosp,2023-06-07,point,312.30549987146753
2023-05-08,06,,31 day ahead inc hosp,2023-06-08,point,305.4425597005377
2023-05-08,06,,32 day ahead inc hosp,2023-06-09,point,305.1548344176692
2023-05-08,06,,33 day ahead inc hosp,2023-06-10,point,296.6993032406613
2023-05-08,06,,34 day ahead inc hosp,2023-06-11,point,267.63387511342137
2023-05-08,08,,1 day ahead inc hosp,2023-05-09,point,25.55351464916073
2023-05-08,08,,2 day ahead inc hosp,2023-05-10,point,25.207204430926513
2023-05-08,08,,3 day ahead inc hosp,2023-05-11,point,24.61925491791815
2023-05-08,08,,4 day ahead inc hosp,2023-05-12,point,23.971267410873185
2023-05-08,08,,5 day ahead inc hosp,2023-05-13,point,23.45351708554473
2023-05-08,08,,6 day ahead inc hosp,2023-05-14,point,20.36453451807413
2023-05-08,08,,7 day ahead inc hosp,2023-05-15,point,21.41054834088948
2023-05-08,08,,8 day ahead inc hosp,2023-05-16,point,25.55351464916073
2023-05-08,08,,9 day ahead inc hosp,2023-05-17,point,25.207204430926513
2023-05-08,08,,10 day ahead inc hosp,2023-05-18,point,24.61925491791815
2023-05-08,08,,11 day ahead inc hosp,2023-05-19,point,23.971267410873185
2023-05-08,08,,12 day ahead inc hosp,2023-05-20,point,23.45351708554473
2023-05-08,08,,13 day ahead inc hosp,2023-05-21,point,20.36453451807413
2023-05-08,08,,14 day ahead inc hosp,2023-05-22,point,24.960947384551467
2023-05-08,08,,15 day ahead inc hosp,2023-05-23,point,29.79092008726984
2023-05-08,08,,16 day ahead inc hosp,2023-05-24,point,29.387183060153713
2023-05-08,08,,17 day ahead inc hosp,2023-05-25,point,28.701736960160698
2023-05-08,08,,18 day ahead inc hosp,2023-05-26,point,27.946297080169096
2023-05-08,08,,19 day ahead inc hosp,2023-05-27,point,27.342690931316906
2023-05-08,08,,20 day ahead inc hosp,2023-05-28,point,23.74147857043688
2023-05-08,08,,21 day ahead inc hosp,2023-05-29,point,27.97050944416217
2023-05-08,08,,22 day ahead inc hosp,2023-05-30,point,33.382835948245194
2023-05-08,08,,23 day ahead inc hosp,2023-05-31,point,32.93042001402875
2023-05-08,08,,24 day ahead inc hosp,2023-06-01,point,32.16232911114961
2023-05-08,08,,25 day ahead inc hosp,2023-06-02,point,31.31580522035853
2023-05-08,08,,26 day ahead inc hosp,2023-06-03,point,30.639421779180584
2023-05-08,08,,27 day ahead inc hosp,2023-06-04,point,26.604008267080907
2023-05-08,08,,28 day ahead inc hosp,2023-06-05,point,29.129689399589058
2023-05-08,08,,29 day ahead inc hosp,2023-06-06,point,34.76631858962362
2023-05-08,08,,30 day ahead inc hosp,2023-06-07,point,34.29515321205125
2023-05-08,08,,31 day ahead inc hosp,2023-06-08,point,33.495230369166144
2023-05-08,08,,32 day ahead inc hosp,2023-06-09,point,32.61362404528768
2023-05-08,08,,33 day ahead inc hosp,2023-06-10,point,31.909209290316127
2023-05-08,08,,34 day ahead inc hosp,2023-06-11,point,27.706556405461264
2023-05-08,09,,1 day ahead inc hosp,2023-05-09,point,14.318352302545822
2023-05-08,09,,2 day ahead inc hosp,2023-05-10,point,14.442218886269693
2023-05-08,09,,3 day ahead inc hosp,2023-05-11,point,14.512251074403055
2023-05-08,09,,4 day ahead inc hosp,2023-05-12,point,14.339767691425324
2023-05-08,09,,5 day ahead inc hosp,2023-05-13,point,13.750664875071536
2023-05-08,09,,6 day ahead inc hosp,2023-05-14,point,11.223075133678437
2023-05-08,09,,7 day ahead inc hosp,2023-05-15,point,11.736619218285814
2023-05-08,09,,8 day ahead inc hosp,2023-05-16,point,14.318352302545822
2023-05-08,09,,9 day ahead inc hosp,2023-05-17,point,14.442218886269693
2023-05-08,09,,10 day ahead inc hosp,2023-05-18,point,14.512251074403055
2023-05-08,09,,11 day ahead inc hosp,2023-05-19,point,14.339767691425324
2023-05-08,09,,12 day ahead inc hosp,2023-05-20,point,13.750664875071536
2023-05-08,09,,13 day ahead inc hosp,2023-05-21,point,11.223075133678437
2023-05-08,09,,14 day ahead inc hosp,2023-05-22,point,12.193517816220176
2023-05-08,09,,15 day ahead inc hosp,2023-05-23,point,14.875756012258995
2023-05-08,09,,16 day ahead inc hosp,2023-05-24,point,15.004444637780573
2023-05-08,09,,17 day ahead inc hosp,2023-05-25,point,15.077203131332324
2023-05-08,09,,18 day ahead inc hosp,2023-05-26,point,14.898005087651732
2023-05-08,09,,19 day ahead inc hosp,2023-05-27,point,14.285968899615247
2023-05-08,09,,20 day ahead inc hosp,2023-05-28,point,11.659981809929846
2023-05-08,09,,21 day ahead inc hosp,2023-05-29,point,12.199470995283976
2023-05-08,09,,22 day ahead inc hosp,2023-05-30,point,14.883018726808245
2023-05-08,09,,23 day ahead inc hosp,2023-05-31,point,15.01177018132165
2023-05-08,09,,24 day ahead inc hosp,2023-06-01,point,15.084564197381926
2023-05-08,09,,25 day ahead inc hosp,2023-06-02,point,14.90527866475368
2023-05-08,09,,26 day ahead inc hosp,2023-06-03,point,14.29294366540812
2023-05-08,09,,27 day ahead inc hosp,2023-06-04,point,11.665674503428258
2023-05-08,09,,28 day ahead inc hosp,2023-06-05,point,13.398619612613475
2023-05-08,09,,29 day ahead inc hosp,2023-06-06,point,16.34594702385001
2023-05-08,09,,30 day ahead inc hosp,2023-06-07,point,16.487354119638233
2023-05-08,09,,31 day ahead inc hosp,2023-06-08,point,16.567303433148886
2023-05-08,09,,32 day ahead inc hosp,2023-06-09,point,16.370395005344168
2023-05-08,09,,33 day ahead inc hosp,2023-06-10,point,15.697870456132755
2023-05-08,09,,34 day ahead inc hosp,2023-06-11,point,12.812353523888225
2023-05-08,10,,1 day ahead inc hosp,2023-05-09,point,3.0132002044795336
2023-05-08,10,,2 day ahead inc hosp,2023-05-10,point,3.3187735157575537
2023-05-08,10,,3 day ahead inc hosp,2023-05-11,point,3.3260655065874727
2023-05-08,10,,4 day ahead inc hosp,2023-05-12,point,3.1482594036356075
2023-05-08,10,,5 day ahead inc hosp,2023-05-13,point,3.2393430212798875
2023-05-08,10,,6 day ahead inc hosp,2023-05-14,point,2.9924331849150767
2023-05-08,10,,7 day ahead inc hosp,2023-05-15,point,2.8248406643467514
2023-05-08,10,,8 day ahead inc hosp,2023-05-16,point,3.0132002044795336
2023-05-08,10,,9 day ahead inc hosp,2023-05-17,point,3.3187735157575537
2023-05-08,10,,10 day ahead inc hosp,2023-05-18,point,3.3260655065874727
2023-05-08,10,,11 day ahead inc hosp,2023-05-19,point,3.1482594036356075
2023-05-08,10,,12 day ahead inc hosp,2023-05-20,point,3.2393430212798875
2023-05-08,10,,13 day ahead inc hosp,2023-05-21,point,2.9924331849150767
2023-05-08,10,,14 day ahead inc hosp,2023-05-22,point,3.505766773485181
2023-05-08,10,,15 day ahead inc hosp,2023-05-23,point,3.7395302652108864
2023-05-08,10,,16 day ahead inc hosp,2023-05-24,point,4.118761835707292
2023-05-08,10,,17 day ahead inc hosp,2023-05-25,point,4.127811556453223
2023-05-08,10,,18 day ahead inc hosp,2023-05-26,point,3.907145401466501
2023-05-08,10,,19 day ahead inc hosp,2023-05-27,point,4.020184669265341
2023-05-08,10,,20 day ahead inc hosp,2023-05-28,point,3.713757368320709
2023-05-08,10,,21 day ahead inc hosp,2023-05-29,point,5.288426527397184
2023-05-08,10,,22 day ahead inc hosp,2023-05-30,point,5.6410572443430915
2023-05-08,10,,23 day ahead inc hosp,2023-05-31,point,6.213125618260023
2023-05-08,10,,24 day ahead inc hosp,2023-06-01,point,6.22677706353593
2023-05-08,10,,25 day ahead inc hosp,2023-06-02,point,5.893903594440211
2023-05-08,10,,26 day ahead inc hosp,2023-06-03,point,6.064422599579463
2023-05-08,10,,27 day ahead inc hosp,2023-06-04,point,5.602178995900342
2023-05-08,10,,28 day ahead inc hosp,2023-06-05,point,5.9746719720036925
2023-05-08,10,,29 day ahead inc hosp,2023-06-06,point,6.37306133225849
2023-05-08,10,,30 day ahead inc hosp,2023-06-07,point,7.019363377300505
2023-05-08,10,,31 day ahead inc hosp,2023-06-08,point,7.0347862837254596
2023-05-08,10,,32 day ahead inc hosp,2023-06-09,point,6.658717943600732
2023-05-08,10,,33 day ahead inc hosp,2023-06-10,point,6.8513641145216075
2023-05-08,10,,34 day ahead inc hosp,2023-06-11,point,6.329138101012276
2023-05-08,11,,1 day ahead inc hosp,2023-05-09,point,3.745285119898851
2023-05-08,11,,2 day ahead inc hosp,2023-05-10,point,3.5033278399402015
2023-05-08,11,,3 day ahead inc hosp,2023-05-11,point,3.6223169701813807
2023-05-08,11,,4 day ahead inc hosp,2023-05-12,point,3.6775343600522814
2023-05-08,11,,5 day ahead inc hosp,2023-05-13,point,3.3747684777633937
2023-05-08,11,,6 day ahead inc hosp,2023-05-14,point,2.9332353819332253
2023-05-08,11,,7 day ahead inc hosp,2023-05-15,point,2.8027636505709292
2023-05-08,11,,8 day ahead inc hosp,2023-05-16,point,3.745285119898851
2023-05-08,11,,9 day ahead inc hosp,2023-05-17,point,3.5033278399402015
2023-05-08,11,,10 day ahead inc hosp,2023-05-18,point,3.6223169701813807
2023-05-08,11,,11 day ahead inc hosp,2023-05-19,point,3.6775343600522814
2023-05-08,11,,12 day ahead inc hosp,2023-05-20,point,3.3747684777633937
2023-05-08,11,,13 day ahead inc hosp,2023-05-21,point,2.9332353819332253
2023-05-08,11,,14 day ahead inc hosp,2023-05-22,point,4.1021804018475185
2023-05-08,11,,15 day ahead inc hosp,2023-05-23,point,5.481673495747869
2023-05-08,11,,16 day ahead inc hosp,2023-05-24,point,5.1275400276159715
2023-05-08,11,,17 day ahead inc hosp,2023-05-25,point,5.301694875816893
2023-05-08,11,,18 day ahead inc hosp,2023-05-26,point,5.382512141490881
2023-05-08,11,,19 day ahead inc hosp,2023-05-27,point,4.939377998367343
2023-05-08,11,,20 day ahead inc hosp,2023-05-28,point,4.293141412520146
2023-05-08,11,,21 day ahead inc hosp,2023-05-29,point,5.203879439171211
2023-05-08,11,,22 day ahead inc hosp,2023-05-30,point,6.953855072761972
2023-05-08,11,,23 day ahead inc hosp,2023-05-31,point,6.504614012397099
2023-05-08,11,,24 day ahead inc hosp,2023-06-01,point,6.7255406282467085
2023-05-08,11,,25 day ahead inc hosp,2023-06-02,point,6.828062522939954
2023-05-08,11,,26 day ahead inc hosp,2023-06-03,point,6.265918387309847
2023-05-08,11,,27 day ahead inc hosp,2023-06-04,point,5.446125752052791
2023-05-08,11,,28 day ahead inc hosp,2023-06-05,point,5.875898751411212
2023-05-08,11,,29 day ahead inc hosp,2023-06-06,point,7.851862983598274
2023-05-08,11,,30 day ahead inc hosp,2023-06-07,point,7.3446077682274495
2023-05-08,11,,31 day ahead inc hosp,2023-06-08,point,7.5940644363532925
2023-05-08,11,,32 day ahead inc hosp,2023-06-09,point,7.709825817849917
2023-05-08,11,,33 day ahead inc hosp,2023-06-10,point,7.075087434059047
2023-05-08,11,,34 day ahead inc hosp,2023-06-11,point,6.149428302591885
2023-05-08,12,,1 day ahead inc hosp,2023-05-09,point,137.67633047738002
