forecast_date,location,quantile,target,target_end_date,type,value
2023-04-24,01,,1 day ahead inc hosp,2023-04-25,point,16.433139439449114
2023-04-24,01,,2 day ahead inc hosp,2023-04-26,point,16.30173024057132
2023-04-24,01,,3 day ahead inc hosp,2023-04-27,point,15.97741796544944
2023-04-24,01,,4 day ahead inc hosp,2023-04-28,point,16.244922199747464
2023-04-24,01,,5 day ahead inc hosp,2023-04-29,point,14.846689373514659
2023-04-24,01,,6 day ahead inc hosp,2023-04-30,point,13.183647286284016
2023-04-24,01,,7 day ahead inc hosp,2023-05-01,point,14.07493517319142
2023-04-24,01,,8 day ahead inc hosp,2023-05-02,point,16.433139439449114
2023-04-24,01,,9 day ahead inc hosp,2023-05-03,point,16.30173024057132
2023-04-24,01,,10 day ahead inc hosp,2023-05-04,point,15.97741796544944
2023-04-24,01,,11 day ahead inc hosp,2023-05-05,point,16.244922199747464
2023-04-24,01,,12 day ahead inc hosp,2023-05-06,point,14.846689373514659
2023-04-24,01,,13 day ahead inc hosp,2023-05-07,point,13.183647286284016
2023-04-24,01,,14 day ahead inc hosp,2023-05-08,point,17.00413200320849
2023-04-24,01,,15 day ahead inc hosp,2023-05-09,point,19.85311255910848
2023-04-24,01,,16 day ahead inc hosp,2023-05-10,point,19.6943552123315
2023-04-24,01,,17 day ahead inc hosp,2023-05-11,point,19.302548879401666
2023-04-24,01,,18 day ahead inc hosp,2023-05-12,point,19.625724599605668
2023-04-24,01,,19 day ahead inc hosp,2023-05-13,point,17.936499373633215
2023-04-24,01,,20 day ahead inc hosp,2023-05-14,point,15.927354263535404
2023-04-24,01,,21 day ahead inc hosp,2023-05-15,point,17.393861568410767
2023-04-24,01,,22 day ahead inc hosp,2023-05-16,point,20.3081398974115
2023-04-24,01,,23 day ahead inc hosp,2023-05-17,point,20.14574388023839
2023-04-24,01,,24 day ahead inc hosp,2023-05-18,point,19.744957464599977
2023-04-24,01,,25 day ahead inc hosp,2023-05-19,point,20.07554027461576
2023-04-24,01,,26 day ahead inc hosp,2023-05-20,point,18.347598517113045
2023-04-24,01,,27 day ahead inc hosp,2023-05-21,point,16.292404408451887
2023-04-24,01,,28 day ahead inc hosp,2023-05-22,point,20.654464121038263
2023-04-24,01,,29 day ahead inc hosp,2023-05-23,point,24.115044564795614
2023-04-24,01,,30 day ahead inc hosp,2023-05-24,point,23.922206263943938
2023-04-24,01,,31 day ahead inc hosp,2023-05-25,point,23.446289595903025
2023-04-24,01,,32 day ahead inc hosp,2023-05-26,point,23.838842495191557
2023-04-24,01,,33 day ahead inc hosp,2023-05-27,point,21.786985816143346
2023-04-24,01,,34 day ahead inc hosp,2023-05-28,point,19.346531014766565
2023-04-24,02,,1 day ahead inc hosp,2023-04-25,point,3.061139894539444
2023-04-24,02,,2 day ahead inc hosp,2023-04-26,point,3.3818611059811317
2023-04-24,02,,3 day ahead inc hosp,2023-04-27,point,3.2706394681050197
2023-04-24,02,,4 day ahead inc hosp,2023-04-28,point,3.1506547689258366
2023-04-24,02,,5 day ahead inc hosp,2023-04-29,point,2.8613317721872717
2023-04-24,02,,6 day ahead inc hosp,2023-04-30,point,2.6586314723563977
2023-04-24,02,,7 day ahead inc hosp,2023-05-01,point,2.9153850411385065
2023-04-24,02,,8 day ahead inc hosp,2023-05-02,point,3.061139894539444
