forecast_date,location,quantile,target,target_end_date,type,value
2022-05-16,01,,1 day ahead inc hosp,2022-05-17,point,54.34230044345205
2022-05-16,01,,2 day ahead inc hosp,2022-05-18,point,54.7059207565766
2022-05-16,01,,3 day ahead inc hosp,2022-05-19,point,53.73569936417297
2022-05-16,01,,4 day ahead inc hosp,2022-05-20,point,54.87815829499952
2022-05-16,01,,5 day ahead inc hosp,2022-05-21,point,50.307453554364145
2022-05-16,01,,6 day ahead inc hosp,2022-05-22,point,45.11071538030522
2022-05-16,01,,7 day ahead inc hosp,2022-05-23,point,47.78306125894179
2022-05-16,01,,8 day ahead inc hosp,2022-05-24,point,54.34230044345205
2022-05-16,01,,9 day ahead inc hosp,2022-05-25,point,54.7059207565766
2022-05-16,01,,10 day ahead inc hosp,2022-05-26,point,53.73569936417297
2022-05-16,01,,11 day ahead inc hosp,2022-05-27,point,54.87815829499952
2022-05-16,01,,12 day ahead inc hosp,2022-05-28,point,50.307453554364145
2022-05-16,01,,13 day ahead inc hosp,2022-05-29,point,45.11071538030522
2022-05-16,01,,14 day ahead inc hosp,2022-05-30,point,22.9398495647332
2022-05-16,01,,15 day ahead inc hosp,2022-05-31,point,26.088830734783503
2022-05-16,01,,16 day ahead inc hosp,2022-06-01,point,26.263398773372653
2022-05-16,01,,17 day ahead inc hosp,2022-06-02,point,25.797611688999524
2022-05-16,01,,18 day ahead inc hosp,2022-06-03,point,26.346087138595013
2022-05-16,01,,19 day ahead inc hosp,2022-06-04,point,24.151768139508967
2022-05-16,01,,20 day ahead inc hosp,2022-06-05,point,21.65690094600304
2022-05-16,01,,21 day ahead inc hosp,2022-06-06,point,78.72697352096276
2022-05-16,01,,22 day ahead inc hosp,2022-06-07,point,89.53392133868898
2022-05-16,01,,23 day ahead inc hosp,2022-06-08,point,90.13301913629368
2022-05-16,01,,24 day ahead inc hosp,2022-06-09,point,88.5344904556948
2022-05-16,01,,25 day ahead inc hosp,2022-06-10,point,90.41679626922482
2022-05-16,01,,26 day ahead inc hosp,2022-06-11,point,82.88614122939516
2022-05-16,01,,27 day ahead inc hosp,2022-06-12,point,74.32403872182607
2022-05-16,01,,28 day ahead inc hosp,2022-06-13,point,93.83020659451871
2022-05-16,01,,29 day ahead inc hosp,2022-06-14,point,106.7103936643726
