forecast_date,location,quantile,target,target_end_date,type,value
2022-05-23,01,,1 day ahead inc hosp,2022-05-24,point,27.748699977602342
2022-05-23,01,,2 day ahead inc hosp,2022-05-25,point,27.89044198593803
2022-05-23,01,,3 day ahead inc hosp,2022-05-26,point,27.383969530465837
2022-05-23,01,,4 day ahead inc hosp,2022-05-27,point,27.966222541317002
2022-05-23,01,,5 day ahead inc hosp,2022-05-28,point,25.53491341002997
2022-05-23,01,,6 day ahead inc hosp,2022-05-29,point,23.09427906959268
2022-05-23,01,,7 day ahead inc hosp,2022-05-30,point,24.32158382086937
2022-05-23,01,,8 day ahead inc hosp,2022-05-31,point,27.748699977602342
2022-05-23,01,,9 day ahead inc hosp,2022-06-01,point,27.89044198593803
2022-05-23,01,,10 day ahead inc hosp,2022-06-02,point,27.383969530465837
2022-05-23,01,,11 day ahead inc hosp,2022-06-03,point,27.966222541317002
2022-05-23,01,,12 day ahead inc hosp,2022-06-04,point,25.53491341002997
2022-05-23,01,,13 day ahead inc hosp,2022-06-05,point,23.09427906959268
2022-05-23,01,,14 day ahead inc hosp,2022-06-06,point,27.987103255191702
2022-05-23,01,,15 day ahead inc hosp,2022-06-07,point,31.930721995338093
2022-05-23,01,,16 day ahead inc hosp,2022-06-08,point,32.09382602063948
2022-05-23,01,,17 day ahead inc hosp,2022-06-09,point,31.511022819515386
2022-05-23,01,,18 day ahead inc hosp,2022-06-10,point,32.181027505696846
2022-05-23,01,,19 day ahead inc hosp,2022-06-11,point,29.383294422038304
2022-05-23,01,,20 day ahead inc hosp,2022-06-12,point,26.574830721768326
2022-05-23,01,,21 day ahead inc hosp,2022-06-13,point,30.767736852415037
2022-05-23,01,,22 day ahead inc hosp,2022-06-14,point,35.103170303198056
2022-05-23,01,,23 day ahead inc hosp,2022-06-15,point,35.282479382965434
2022-05-23,01,,24 day ahead inc hosp,2022-06-16,point,34.641772291365854
2022-05-23,01,,25 day ahead inc hosp,2022-06-17,point,35.37834469353085
2022-05-23,01,,26 day ahead inc hosp,2022-06-18,point,32.30264534314045
2022-05-23,01,,27 day ahead inc hosp,2022-06-19,point,29.215149245328437
2022-05-23,01,,28 day ahead inc hosp,2022-06-20,point,33.97387525164936
2022-05-23,01,,29 day ahead inc hosp,2022-06-21,point,38.761080626072896
2022-05-23,01,,30 day ahead inc hosp,2022-06-22,point,38.95907452912549
2022-05-23,01,,31 day ahead inc hosp,2022-06-23,point,38.251602838657526
2022-05-23,01,,32 day ahead inc hosp,2022-06-24,point,39.06492944194317
2022-05-23,01,,33 day ahead inc hosp,2022-06-25,point,35.668728202216954
2022-05-23,01,,34 day ahead inc hosp,2022-06-26,point,32.259500940225905
2022-05-23,02,,1 day ahead inc hosp,2022-05-24,point,6.800794748784398
2022-05-23,02,,2 day ahead inc hosp,2022-05-25,point,6.929254147460292
2022-05-23,02,,3 day ahead inc hosp,2022-05-26,point,6.862381963601196
2022-05-23,02,,4 day ahead inc hosp,2022-05-27,point,6.642461269430671
2022-05-23,02,,5 day ahead inc hosp,2022-05-28,point,5.959818565754661
2022-05-23,02,,6 day ahead inc hosp,2022-05-29,point,5.773695279494055
2022-05-23,02,,7 day ahead inc hosp,2022-05-30,point,6.044739532971553
2022-05-23,02,,8 day ahead inc hosp,2022-05-31,point,6.800794748784398
2022-05-23,02,,9 day ahead inc hosp,2022-06-01,point,6.929254147460292
2022-05-23,02,,10 day ahead inc hosp,2022-06-02,point,6.862381963601196
2022-05-23,02,,11 day ahead inc hosp,2022-06-03,point,6.642461269430671
2022-05-23,02,,12 day ahead inc hosp,2022-06-04,point,5.959818565754661
2022-05-23,02,,13 day ahead inc hosp,2022-06-05,point,5.773695279494055
2022-05-23,02,,14 day ahead inc hosp,2022-06-06,point,5.933477786323037
2022-05-23,02,,15 day ahead inc hosp,2022-06-07,point,6.6756167658092025
2022-05-23,02,,16 day ahead inc hosp,2022-06-08,point,6.801711692535207
2022-05-23,02,,17 day ahead inc hosp,2022-06-09,point,6.736070383213844
2022-05-23,02,,18 day ahead inc hosp,2022-06-10,point,6.520197631957004
2022-05-23,02,,19 day ahead inc hosp,2022-06-11,point,5.850119906330682
2022-05-23,02,,20 day ahead inc hosp,2022-06-12,point,5.667422475197225
2022-05-23,02,,21 day ahead inc hosp,2022-06-13,point,5.754653597609575
2022-05-23,02,,22 day ahead inc hosp,2022-06-14,point,6.474425863054076
2022-05-23,02,,23 day ahead inc hosp,2022-06-15,point,6.5967205188791525
2022-05-23,02,,24 day ahead inc hosp,2022-06-16,point,6.533057518790286
2022-05-23,02,,25 day ahead inc hosp,2022-06-17,point,6.323690778173248
2022-05-23,02,,26 day ahead inc hosp,2022-06-18,point,5.673807971947531
2022-05-23,02,,27 day ahead inc hosp,2022-06-19,point,5.496616707868038
2022-05-23,02,,28 day ahead inc hosp,2022-06-20,point,5.571624585959543
2022-05-23,02,,29 day ahead inc hosp,2022-06-21,point,6.268504212581765
2022-05-23,02,,30 day ahead inc hosp,2022-06-22,point,6.3869092389780535
2022-05-23,02,,31 day ahead inc hosp,2022-06-23,point,6.325271065542483
2022-05-23,02,,32 day ahead inc hosp,2022-06-24,point,6.122563316115366
2022-05-23,02,,33 day ahead inc hosp,2022-06-25,point,5.493350287087232
2022-05-23,02,,34 day ahead inc hosp,2022-06-26,point,5.321794660563917
2022-05-23,04,,1 day ahead inc hosp,2022-05-24,point,61.82656330836748
2022-05-23,04,,2 day ahead inc hosp,2022-05-25,point,61.374809303745934
2022-05-23,04,,3 day ahead inc hosp,2022-05-26,point,60.18127892542443
2022-05-23,04,,4 day ahead inc hosp,2022-05-27,point,60.14024280151092
2022-05-23,04,,5 day ahead inc hosp,2022-05-28,point,58.22101500266732
2022-05-23,04,,6 day ahead inc hosp,2022-05-29,point,54.58133042332066
2022-05-23,04,,7 day ahead inc hosp,2022-05-30,point,53.13990781951126
2022-05-23,04,,8 day ahead inc hosp,2022-05-31,point,61.82656330836748
2022-05-23,04,,9 day ahead inc hosp,2022-06-01,point,61.374809303745934
2022-05-23,04,,10 day ahead inc hosp,2022-06-02,point,60.18127892542443
2022-05-23,04,,11 day ahead inc hosp,2022-06-03,point,60.14024280151092
2022-05-23,04,,12 day ahead inc hosp,2022-06-04,point,58.22101500266732
2022-05-23,04,,13 day ahead inc hosp,2022-06-05,point,54.58133042332066
2022-05-23,04,,14 day ahead inc hosp,2022-06-06,point,57.908350355984574
2022-05-23,04,,15 day ahead inc hosp,2022-06-07,point,67.3744919078095
2022-05-23,04,,16 day ahead inc hosp,2022-06-08,point,66.88220032794459
2022-05-23,04,,17 day ahead inc hosp,2022-06-09,point,65.58157000801438
2022-05-23,04,,18 day ahead inc hosp,2022-06-10,point,65.53685155933158
2022-05-23,04,,19 day ahead inc hosp,2022-06-11,point,63.44540427707693
2022-05-23,04,,20 day ahead inc hosp,2022-06-12,point,59.479117197280885
2022-05-23,04,,21 day ahead inc hosp,2022-06-13,point,59.23033463932425
2022-05-23,04,,22 day ahead inc hosp,2022-06-14,point,68.91257784623781
2022-05-23,04,,23 day ahead inc hosp,2022-06-15,point,68.40904778820176
2022-05-23,04,,24 day ahead inc hosp,2022-06-16,point,67.07872550103691
2022-05-23,04,,25 day ahead inc hosp,2022-06-17,point,67.0329861790954
2022-05-23,04,,26 day ahead inc hosp,2022-06-18,point,64.89379344355848
2022-05-23,04,,27 day ahead inc hosp,2022-06-19,point,60.83696036909206
2022-05-23,04,,28 day ahead inc hosp,2022-06-20,point,61.249828248822524
2022-05-23,04,,29 day ahead inc hosp,2022-06-21,point,71.26219331645218
2022-05-23,04,,30 day ahead inc hosp,2022-06-22,point,70.74149510056954
2022-05-23,04,,31 day ahead inc hosp,2022-06-23,point,69.36581468105813
2022-05-23,04,,32 day ahead inc hosp,2022-06-24,point,69.31851584963678
2022-05-23,04,,33 day ahead inc hosp,2022-06-25,point,67.10638606106431
2022-05-23,04,,34 day ahead inc hosp,2022-06-26,point,62.91123284171647
2022-05-23,05,,1 day ahead inc hosp,2022-05-24,point,16.616784132837395
2022-05-23,05,,2 day ahead inc hosp,2022-05-25,point,17.75254482227632
2022-05-23,05,,3 day ahead inc hosp,2022-05-26,point,17.23931790347804
2022-05-23,05,,4 day ahead inc hosp,2022-05-27,point,16.355695753848117
2022-05-23,05,,5 day ahead inc hosp,2022-05-28,point,15.752242171164376
2022-05-23,05,,6 day ahead inc hosp,2022-05-29,point,13.989155636310413
2022-05-23,05,,7 day ahead inc hosp,2022-05-30,point,12.914598560647555
2022-05-23,05,,8 day ahead inc hosp,2022-05-31,point,16.616784132837395
2022-05-23,05,,9 day ahead inc hosp,2022-06-01,point,17.75254482227632
2022-05-23,05,,10 day ahead inc hosp,2022-06-02,point,17.23931790347804
2022-05-23,05,,11 day ahead inc hosp,2022-06-03,point,16.355695753848117
2022-05-23,05,,12 day ahead inc hosp,2022-06-04,point,15.752242171164376
2022-05-23,05,,13 day ahead inc hosp,2022-06-05,point,13.989155636310413
2022-05-23,05,,14 day ahead inc hosp,2022-06-06,point,11.022800964654374
2022-05-23,05,,15 day ahead inc hosp,2022-06-07,point,14.182671130561989
2022-05-23,05,,16 day ahead inc hosp,2022-06-08,point,15.152059684482026
2022-05-23,05,,17 day ahead inc hosp,2022-06-09,point,14.714012915234814
2022-05-23,05,,18 day ahead inc hosp,2022-06-10,point,13.959828335854262
2022-05-23,05,,19 day ahead inc hosp,2022-06-11,point,13.444771773926027
2022-05-23,05,,20 day ahead inc hosp,2022-06-12,point,11.939951328606437
2022-05-23,05,,21 day ahead inc hosp,2022-06-13,point,10.616171728460387
2022-05-23,05,,22 day ahead inc hosp,2022-06-14,point,13.65947482614684
2022-05-23,05,,23 day ahead inc hosp,2022-06-15,point,14.593102802649241
