forecast_date,location,quantile,target,target_end_date,type,value
2023-01-30,01,,1 day ahead inc hosp,2023-01-31,point,64.1442051411796
2023-01-30,01,,2 day ahead inc hosp,2023-02-01,point,64.42093846964934
2023-01-30,01,,3 day ahead inc hosp,2023-02-02,point,62.785752078063716
2023-01-30,01,,4 day ahead inc hosp,2023-02-03,point,63.51828191574539
2023-01-30,01,,5 day ahead inc hosp,2023-02-04,point,58.52298784081729
2023-01-30,01,,6 day ahead inc hosp,2023-02-05,point,52.18762080840861
2023-01-30,01,,7 day ahead inc hosp,2023-02-06,point,54.89263208407113
2023-01-30,01,,8 day ahead inc hosp,2023-02-07,point,64.1442051411796
2023-01-30,01,,9 day ahead inc hosp,2023-02-08,point,64.42093846964934
2023-01-30,01,,10 day ahead inc hosp,2023-02-09,point,62.785752078063716
2023-01-30,01,,11 day ahead inc hosp,2023-02-10,point,63.51828191574539
2023-01-30,01,,12 day ahead inc hosp,2023-02-11,point,58.52298784081729
2023-01-30,01,,13 day ahead inc hosp,2023-02-12,point,52.18762080840861
2023-01-30,01,,14 day ahead inc hosp,2023-02-13,point,57.61618413705167
2023-01-30,01,,15 day ahead inc hosp,2023-02-14,point,67.32678311141613
2023-01-30,01,,16 day ahead inc hosp,2023-02-15,point,67.61724683677646
2023-01-30,01,,17 day ahead inc hosp,2023-02-16,point,65.90092906043617
2023-01-30,01,,18 day ahead inc hosp,2023-02-17,point,66.6698040881286
2023-01-30,01,,19 day ahead inc hosp,2023-02-18,point,61.42666357340554
2023-01-30,01,,20 day ahead inc hosp,2023-02-19,point,54.77696106039768
2023-01-30,01,,21 day ahead inc hosp,2023-02-20,point,64.09196750868439
2023-01-30,01,,22 day ahead inc hosp,2023-02-21,point,74.89399133716974
2023-01-30,01,,23 day ahead inc hosp,2023-02-22,point,75.21710179523066
2023-01-30,01,,24 day ahead inc hosp,2023-02-23,point,73.30787811436147
2023-01-30,01,,25 day ahead inc hosp,2023-02-24,point,74.16317101567344
2023-01-30,01,,26 day ahead inc hosp,2023-02-25,point,68.33072659842857
2023-01-30,01,,27 day ahead inc hosp,2023-02-26,point,60.93362934547041
2023-01-30,01,,28 day ahead inc hosp,2023-02-27,point,70.15661987707405
2023-01-30,01,,29 day ahead inc hosp,2023-02-28,point,81.9807767737313
2023-01-30,01,,30 day ahead inc hosp,2023-03-01,point,82.33446130653044
2023-01-30,01,,31 day ahead inc hosp,2023-03-02,point,80.24457882600122
2023-01-30,01,,32 day ahead inc hosp,2023-03-03,point,81.18080315009881
2023-01-30,01,,33 day ahead inc hosp,2023-03-04,point,74.79646823512894
2023-01-30,01,,34 day ahead inc hosp,2023-03-05,point,66.69942643189178
2023-01-30,02,,1 day ahead inc hosp,2023-01-31,point,9.233834075914096
2023-01-30,02,,2 day ahead inc hosp,2023-02-01,point,9.89599207768609
2023-01-30,02,,3 day ahead inc hosp,2023-02-02,point,9.953652727325098
2023-01-30,02,,4 day ahead inc hosp,2023-02-03,point,9.46586341907484
2023-01-30,02,,5 day ahead inc hosp,2023-02-04,point,8.608186063512765
2023-01-30,02,,6 day ahead inc hosp,2023-02-05,point,8.14053711428599
2023-01-30,02,,7 day ahead inc hosp,2023-02-06,point,8.952129608035525
2023-01-30,02,,8 day ahead inc hosp,2023-02-07,point,9.233834075914096
2023-01-30,02,,9 day ahead inc hosp,2023-02-08,point,9.89599207768609
2023-01-30,02,,10 day ahead inc hosp,2023-02-09,point,9.953652727325098
2023-01-30,02,,11 day ahead inc hosp,2023-02-10,point,9.46586341907484
2023-01-30,02,,12 day ahead inc hosp,2023-02-11,point,8.608186063512765
2023-01-30,02,,13 day ahead inc hosp,2023-02-12,point,8.14053711428599
2023-01-30,02,,14 day ahead inc hosp,2023-02-13,point,9.388393672607686
2023-01-30,02,,15 day ahead inc hosp,2023-02-14,point,9.683826442191645
2023-01-30,02,,16 day ahead inc hosp,2023-02-15,point,10.378253384862651
2023-01-30,02,,17 day ahead inc hosp,2023-02-16,point,10.438724010505002
2023-01-30,02,,18 day ahead inc hosp,2023-02-17,point,9.927163269580102
2023-01-30,02,,19 day ahead inc hosp,2023-02-18,point,9.027688729927533
2023-01-30,02,,20 day ahead inc hosp,2023-02-19,point,8.537249847990283
2023-01-30,02,,21 day ahead inc hosp,2023-02-20,point,9.157762095441953
2023-01-30,02,,22 day ahead inc hosp,2023-02-21,point,9.445937380095938
2023-01-30,02,,23 day ahead inc hosp,2023-02-22,point,10.123305304302278
2023-01-30,02,,24 day ahead inc hosp,2023-02-23,point,10.182290432398355
2023-01-30,02,,25 day ahead inc hosp,2023-02-24,point,9.683296490929237
2023-01-30,02,,26 day ahead inc hosp,2023-02-25,point,8.805918088159569
2023-01-30,02,,27 day ahead inc hosp,2023-02-26,point,8.327527134418451
2023-01-30,02,,28 day ahead inc hosp,2023-02-27,point,9.261988393211547
2023-01-30,02,,29 day ahead inc hosp,2023-02-28,point,9.553443457653996
2023-01-30,02,,30 day ahead inc hosp,2023-03-01,point,10.238520639889986
