cnty,step_ahead,horizon,fct_date,fct_mean,fct_lb,fct_ub,fct_std
20207,3-step_ahead,2021-01-03,2021-01-24,26.80126051638076,0.0,56.93920733204278,14.378587710111812
20207,4-step_ahead,2021-01-03,2021-01-31,24.821872354355243,0.0,70.54813918601832,17.81518666313594
20209,1-step_ahead,2021-01-03,2021-01-10,992.3988087973956,0.0,2006.257519947568,506.63068685544647
20209,2-step_ahead,2021-01-03,2021-01-17,630.8085691261277,350.18534588786275,591.973223668449,61.05754489408744
20209,3-step_ahead,2021-01-03,2021-01-24,1322.4668383172736,0.0,4608.876674320642,1163.8577460405663
20209,4-step_ahead,2021-01-03,2021-01-31,645.7344472864395,0.0,1524.4983592080255,384.97433313333977
21001,1-step_ahead,2021-01-03,2021-01-10,67.39327049886043,0.0,127.70150051612292,32.24785366568761
21001,2-step_ahead,2021-01-03,2021-01-17,34.795129640946925,0.0,1.0390122208810409e-05,2.623768234548083e-06
21001,3-step_ahead,2021-01-03,2021-01-24,68.38287418138623,0.0,145.03248454318967,36.62436478363375
21001,4-step_ahead,2021-01-03,2021-01-31,125.5358272275049,0.0,618.0737424293205,156.07922788619206
21003,1-step_ahead,2021-01-03,2021-01-10,208.00499820700045,0.0,737.4696146713327,186.22970067457896
21003,2-step_ahead,2021-01-03,2021-01-17,133.99752413654122,0.0,248.82494058311997,62.83458095533332
21003,3-step_ahead,2021-01-03,2021-01-24,92.09649485254744,59.19140657010261,124.95945497964254,16.60809303271211
21003,4-step_ahead,2021-01-03,2021-01-31,83.09493849922742,43.0108505420289,82.17714763929938,9.890479064967293
21005,1-step_ahead,2021-01-03,2021-01-10,176.80217493174075,16.97234390061526,336.6320059517708,80.72213688160492
21005,2-step_ahead,2021-01-03,2021-01-17,185.7192974899937,0.0,532.2642185629328,134.41015620276082
21005,3-step_ahead,2021-01-03,2021-01-24,186.59627763619338,0.0,355.56653243627363,89.78952839299839
21005,4-step_ahead,2021-01-03,2021-01-31,317.32772994404456,0.0,1330.3951116000615,335.95836151516704
21007,1-step_ahead,2021-01-03,2021-01-10,23.19745040254809,0.0,47.38209424745156,11.96517531501302
21007,2-step_ahead,2021-01-03,2021-01-17,25.184921075042052,0.0,82.65522718568535,20.87253211759731
21007,3-step_ahead,2021-01-03,2021-01-24,23.498327080884174,0.0,69.7299718203474,17.60857874251197
21007,4-step_ahead,2021-01-03,2021-01-31,19.07878977538291,0.0,43.24320878826021,10.92000221925763
21009,1-step_ahead,2021-01-03,2021-01-10,193.91571925910927,5.1058921070405185,382.7255460022034,95.35849845837446
21009,2-step_ahead,2021-01-03,2021-01-17,228.3150525100284,0.0,282.8300562849738,71.42173138509439
21009,3-step_ahead,2021-01-03,2021-01-24,144.23172601754484,105.72656521097856,182.73688640190625,19.447050805789818
21009,4-step_ahead,2021-01-03,2021-01-31,138.86801670209192,77.05343587445603,200.68259716372444,31.21948517405768
21011,1-step_ahead,2021-01-03,2021-01-10,51.36017657947151,0.0,153.3792277149029,38.73212821083406
21011,2-step_ahead,2021-01-03,2021-01-17,54.07680297323061,0.0,184.2066753471367,46.5168372088729
21011,3-step_ahead,2021-01-03,2021-01-24,38.83393308508923,15.092845481671608,42.25598656200542,6.8593790606903555
21011,4-step_ahead,2021-01-03,2021-01-31,36.922375998100975,11.021721772722843,43.50839734938997,8.203705953703821
21013,1-step_ahead,2021-01-03,2021-01-10,139.95191279303805,135.05803189360884,144.8457936898399,2.471657019250266
21013,2-step_ahead,2021-01-03,2021-01-17,207.8717420651509,0.0,562.3664327122636,142.01172543238982
21013,3-step_ahead,2021-01-03,2021-01-24,249.10427023619368,0.0,563.7066940952637,142.35017527658175
21013,4-step_ahead,2021-01-03,2021-01-31,165.45360866943173,0.0,377.1608930883744,95.24264976979151
21015,1-step_ahead,2021-01-03,2021-01-10,1021.5241331352851,0.0,4511.52920860786,1139.2750526787524
21015,2-step_ahead,2021-01-03,2021-01-17,881.971444860988,340.6029395189693,1423.3399489246576,273.4184367186081
21015,3-step_ahead,2021-01-03,2021-01-24,1289.1392931916346,0.0,5738.024581623673,1448.9961064706245
21015,4-step_ahead,2021-01-03,2021-01-31,851.5317865462282,0.0,1991.9450653928602,503.0164306547627
21017,1-step_ahead,2021-01-03,2021-01-10,140.39313946427478,0.0,348.03269024593664,87.88704299139815
21017,2-step_ahead,2021-01-03,2021-01-17,146.4016578875285,0.0,349.5693676660116,88.27509284495243
21017,3-step_ahead,2021-01-03,2021-01-24,134.89796304975442,0.0,312.10374883217094,78.81407798792195
21017,4-step_ahead,2021-01-03,2021-01-31,104.25890679505913,0.0,212.8660190099865,53.754045204542045
21019,1-step_ahead,2021-01-03,2021-01-10,655.7484641134306,0.0,1391.4169279911628,351.36791110887947
21019,2-step_ahead,2021-01-03,2021-01-17,316.31125798019343,308.41514565969345,324.2073694930305,3.987935311448753
21019,3-step_ahead,2021-01-03,2021-01-24,316.49792407095936,304.37719766406866,328.61864762095746,6.121578271941616
21019,4-step_ahead,2021-01-03,2021-01-31,715.8468461203986,0.0,2729.552391009976,689.280906820701
21021,1-step_ahead,2021-01-03,2021-01-10,527.2463983040693,0.0,1327.2354015867222,335.16045494614195
21021,2-step_ahead,2021-01-03,2021-01-17,422.60930954249864,0.0,904.0390970484588,228.29270127486333
21021,3-step_ahead,2021-01-03,2021-01-24,502.16725068248513,0.0,1306.4049536900404,329.9002408308183
21021,4-step_ahead,2021-01-03,2021-01-31,289.46291906921937,104.25049789657022,474.6753382160144,93.54162634329398
21023,1-step_ahead,2021-01-03,2021-01-10,40.48145939566116,0.0,100.14767290783637,25.28981639086777
21023,2-step_ahead,2021-01-03,2021-01-17,40.035320814502576,0.0,75.20629861807762,18.9914895500196
21023,3-step_ahead,2021-01-03,2021-01-24,25.076437690712428,8.123026021679673,23.96645511029149,4.000865931467631
21023,4-step_ahead,2021-01-03,2021-01-31,61.22186729940999,0.0,281.41324566955313,71.06395092665483
21025,1-step_ahead,2021-01-03,2021-01-10,86.82613496658058,0.0,212.73088879948926,53.71992141401244
21025,2-step_ahead,2021-01-03,2021-01-17,95.33712128484116,0.0,255.14230084485212,64.42987395072024
21025,3-step_ahead,2021-01-03,2021-01-24,113.38935267245395,0.0,292.9094248820882,73.96702648537581
21025,4-step_ahead,2021-01-03,2021-01-31,84.29993941316486,0.0,330.5081142574463,83.46164501450664
21027,1-step_ahead,2021-01-03,2021-01-10,109.33937458716295,0.0,174.46562124792158,44.05697506260646
21027,2-step_ahead,2021-01-03,2021-01-17,131.48531260961948,0.0,249.25993531151127,62.94442810896749
21027,3-step_ahead,2021-01-03,2021-01-24,154.7236174849325,0.0,411.697165894266,103.9639307813803
21027,4-step_ahead,2021-01-03,2021-01-31,135.5100206402904,0.0,362.6037898384994,91.56661359558065
21029,1-step_ahead,2021-01-03,2021-01-10,310.18736994162896,104.70193192568304,107.84848565530706,0.7945842751575801
21029,2-step_ahead,2021-01-03,2021-01-17,572.216245513811,0.0,2274.8829055332158,574.4653801851555
21029,3-step_ahead,2021-01-03,2021-01-24,438.65254949419295,0.0,1023.149559429296,258.37110086598386
21029,4-step_ahead,2021-01-03,2021-01-31,417.3607652099309,0.0,924.1232712924376,233.36446244758525
21031,1-step_ahead,2021-01-03,2021-01-10,113.78928007592985,5.996647622306128,221.5819120971126,54.440723352223856
21031,2-step_ahead,2021-01-03,2021-01-17,118.33871724639894,0.0,350.21729084585337,88.43870980955893
21031,3-step_ahead,2021-01-03,2021-01-24,104.69346968138737,0.0,292.73715846252765,73.92352486427465
21031,4-step_ahead,2021-01-03,2021-01-31,70.06298136971135,26.717727539916954,113.40823519942283,21.89154233825906
21033,1-step_ahead,2021-01-03,2021-01-10,47.85883245935221,43.91870823168996,51.798956686186116,1.9899617309333724
21033,2-step_ahead,2021-01-03,2021-01-17,56.35111310863714,31.64636985194507,39.817779943990395,2.0634873969811425
21033,3-step_ahead,2021-01-03,2021-01-24,41.63044010271563,24.577613542979282,35.06533561687575,2.6484146651253706
21033,4-step_ahead,2021-01-03,2021-01-31,54.36805702754921,5.4561355854942075,37.23779100587307,8.025670560701732
21035,1-step_ahead,2021-01-03,2021-01-10,203.1869599053136,128.34142387593528,278.0324491531496,37.80076395889251
21035,2-step_ahead,2021-01-03,2021-01-17,314.2110123511789,0.0,1125.8540588696592,284.3065805226412
21035,3-step_ahead,2021-01-03,2021-01-24,219.57829347163891,0.0,516.9777654686679,130.54994077491614
21035,4-step_ahead,2021-01-03,2021-01-31,179.73864021770117,13.630943968429953,345.84633646666373,83.89277588339236
21037,1-step_ahead,2021-01-03,2021-01-10,434.9512660179449,88.68999947458681,531.1046689747442,111.72087613640339
21037,2-step_ahead,2021-01-03,2021-01-17,461.91306549892187,0.2346315182255552,370.936833795197,93.61166724165945
21037,3-step_ahead,2021-01-03,2021-01-24,409.80806243165466,298.6836078044138,340.70947425383565,10.612592537732795
21037,4-step_ahead,2021-01-03,2021-01-31,854.7281389647777,0.0,3372.866131005629,851.733871466068
21039,1-step_ahead,2021-01-03,2021-01-10,30.57879620740812,0.0,61.96221529823724,15.647024065211424
21039,2-step_ahead,2021-01-03,2021-01-17,24.44718705017624,14.767293098895788,34.12708100021169,4.8888353286151265
21039,3-step_ahead,2021-01-03,2021-01-24,30.97097234613474,0.0,64.53415408041457,16.296503555660244
21039,4-step_ahead,2021-01-03,2021-01-31,28.05005857814185,7.91040296578063,47.50437546919007,9.998477904901376
21041,1-step_ahead,2021-01-03,2021-01-10,56.26163028226229,44.837268504709776,67.68598760841985,5.769878561542948
21041,2-step_ahead,2021-01-03,2021-01-17,82.42220800213664,0.0,192.6243577951135,48.64251459472563
21041,3-step_ahead,2021-01-03,2021-01-24,162.7823268124016,0.0,605.9445675426408,153.0163049350103
21041,4-step_ahead,2021-01-03,2021-01-31,181.84250059122772,0.0,712.5500281274667,179.93687578976431
21043,1-step_ahead,2021-01-03,2021-01-10,131.8438329775328,54.5720238296905,209.1156421199758,39.02616623492053
21043,2-step_ahead,2021-01-03,2021-01-17,95.24608488248366,83.11560284796333,107.37656691406264,6.126506077297805
21043,3-step_ahead,2021-01-03,2021-01-24,25.436774039967045,0.1972504461770137,0.24222461403376835,0.011357113095140063
21043,4-step_ahead,2021-01-03,2021-01-31,91.1165680921095,5.344887041006956,175.1713686513647,42.885475154130745
21045,1-step_ahead,2021-01-03,2021-01-10,47.02141231845279,5.0896370184591,88.95317886435673,21.17766208229738
21045,2-step_ahead,2021-01-03,2021-01-17,40.277457924175714,32.20920516168009,48.34571068582578,4.074875132360023
21045,3-step_ahead,2021-01-03,2021-01-24,37.610083718618114,24.386675400437102,50.833491298695364,6.678488863196531
21045,4-step_ahead,2021-01-03,2021-01-31,42.96581252371242,0.0,132.22139484107083,33.389241121482534
21047,1-step_ahead,2021-01-03,2021-01-10,449.3486432863948,44.541261588492176,81.25720733798926,9.271703472095222
21047,2-step_ahead,2021-01-03,2021-01-17,636.1279951591792,371.7818303402394,900.4741595722724,133.50816394748307
21047,3-step_ahead,2021-01-03,2021-01-24,679.926981876791,0.0,1335.33072676416,337.20472898084853
21047,4-step_ahead,2021-01-03,2021-01-31,676.5806507855012,0.0,2221.3661494082085,560.9510478303557
21049,1-step_ahead,2021-01-03,2021-01-10,189.31171415288728,0.0,379.2345127496344,95.76629109839253
21049,2-step_ahead,2021-01-03,2021-01-17,227.4209793337532,0.0,826.133235173771,208.61950383176037
21049,3-step_ahead,2021-01-03,2021-01-24,177.58614997084325,0.0,563.3505344757721,142.26023597873032
21049,4-step_ahead,2021-01-03,2021-01-31,136.22379273326192,0.0,285.3595497180505,72.06049235304306
21051,1-step_ahead,2021-01-03,2021-01-10,232.6580046747799,0.0,391.3442589167436,98.82430780725849
21051,2-step_ahead,2021-01-03,2021-01-17,248.01407576838943,3.823412623341592,44.31712392001033,10.225684670875944
21051,3-step_ahead,2021-01-03,2021-01-24,358.1194265642356,0.0,1768.5636617278574,446.6069852848125
21051,4-step_ahead,2021-01-03,2021-01-31,403.3030813118581,0.0,1751.3270579211464,442.25430755584506
21053,1-step_ahead,2021-01-03,2021-01-10,116.79624511211792,0.0,272.4171553697506,68.79221095195723
21053,2-step_ahead,2021-01-03,2021-01-17,129.707882676852,0.0,391.85564959527017,98.95344686749247
21053,3-step_ahead,2021-01-03,2021-01-24,119.22618027464381,59.48956648421484,178.96279350931422,30.170006824520048
21053,4-step_ahead,2021-01-03,2021-01-31,54.08101037737533,1.224534444581834e-07,2.4057710295872395e-07,2.98292066920557e-08
21055,1-step_ahead,2021-01-03,2021-01-10,65.40156999427694,0.0,7.741158562715645e-06,1.9548380208877894e-06
21055,2-step_ahead,2021-01-03,2021-01-17,76.78010895438545,40.67722684923434,112.88299105858141,18.23377884074421
21055,3-step_ahead,2021-01-03,2021-01-24,111.14026681368756,42.369719519352294,179.91081410236998,34.73259964217618
21055,4-step_ahead,2021-01-03,2021-01-31,41.10090047707739,4.201339466591482,24.155385855955572,5.0389006033747705
21057,1-step_ahead,2021-01-03,2021-01-10,93.72232075317736,0.0,304.9373321621245,77.0043768086173
21057,2-step_ahead,2021-01-03,2021-01-17,90.6889445553363,0.0,243.34282251359687,61.45020770545376
21057,3-step_ahead,2021-01-03,2021-01-24,49.386184979244966,4.809568669031876,93.96280127248929,22.51344257663066
21057,4-step_ahead,2021-01-03,2021-01-31,82.2908476756498,0.0,196.40386771923787,49.596936292736835
21059,1-step_ahead,2021-01-03,2021-01-10,742.6285215481404,104.6767437581862,1380.5802993362554,322.1978675702195
21059,2-step_ahead,2021-01-03,2021-01-17,1143.4569901645218,0.0,3708.6718335410683,936.5332912982495
21059,3-step_ahead,2021-01-03,2021-01-24,781.7587017555987,0.0,1554.7989436943244,392.62599588240516
21059,4-step_ahead,2021-01-03,2021-01-31,587.5240860119603,260.52941170017743,283.2061429899821,5.726447295405214
21061,1-step_ahead,2021-01-03,2021-01-10,43.486027361584675,14.293181547985823,66.53408383381425,13.192147041875865
21061,2-step_ahead,2021-01-03,2021-01-17,68.4538086951698,0.0,205.43469858758004,51.87744913827779
21061,3-step_ahead,2021-01-03,2021-01-24,49.893844724745655,15.258968049642801,84.52872139984855,17.492361957122665
21061,4-step_ahead,2021-01-03,2021-01-31,87.20246487642618,0.0,359.14026450984426,90.6919859873344
21063,1-step_ahead,2021-01-03,2021-01-10,69.11888369454851,0.0,218.95095938405083,55.29064630910375
21063,2-step_ahead,2021-01-03,2021-01-17,41.23053203750028,28.316521634975647,54.14454244002491,6.5222274760225405
21063,3-step_ahead,2021-01-03,2021-01-24,53.57134313255043,0.0,111.78272204374704,28.227960112057335
21063,4-step_ahead,2021-01-03,2021-01-31,37.97487504257547,0.0,124.42609222404351,31.42073035960695
21065,1-step_ahead,2021-01-03,2021-01-10,44.019939386516626,0.0,94.2659479626513,23.804532313800834
21065,2-step_ahead,2021-01-03,2021-01-17,43.74075826765891,9.323628031584716,64.83721068750695,14.018581478768242
21065,3-step_ahead,2021-01-03,2021-01-24,50.96393977484833,0.0,143.8570842911951,36.32754653818058
21065,4-step_ahead,2021-01-03,2021-01-31,42.43499401842533,0.0,80.65978741053817,20.368633184479336
21067,1-step_ahead,2021-01-03,2021-01-10,2030.8683699767892,0.0,4163.201793073183,1051.3135841093895
21067,2-step_ahead,2021-01-03,2021-01-17,2639.533033746333,0.0,9792.869169905545,2472.9467600771577
21067,3-step_ahead,2021-01-03,2021-01-24,2372.0434657159976,0.0,11042.568396229799,2788.5273727853028
21067,4-step_ahead,2021-01-03,2021-01-31,1218.5330222554876,447.6666650588877,1989.3993792392264,389.326442974833
21069,1-step_ahead,2021-01-03,2021-01-10,85.35616662496142,0.0,156.2328705354044,39.45274508469808
21069,2-step_ahead,2021-01-03,2021-01-17,81.1233594696003,0.0,182.93145687196682,46.194812341405765
21069,3-step_ahead,2021-01-03,2021-01-24,94.86767775877004,0.0,210.6906110613443,53.20469976296573
21069,4-step_ahead,2021-01-03,2021-01-31,69.16550283879172,50.59838835802761,87.73261727349397,9.377330534208676
21071,1-step_ahead,2021-01-03,2021-01-10,173.33158505133667,0.0,292.70114764059497,73.91443122237247
21071,2-step_ahead,2021-01-03,2021-01-17,250.99574267370042,0.0,706.9972476099717,178.5346584873666
21071,3-step_ahead,2021-01-03,2021-01-24,263.89126270252257,0.0,625.1794743094656,157.87360462360243
21071,4-step_ahead,2021-01-03,2021-01-31,317.6347664522782,0.0,1126.4771375321181,284.46392361922176
21073,1-step_ahead,2021-01-03,2021-01-10,140.66912829476973,55.310930719618895,226.02732271219918,43.11019999812633
21073,2-step_ahead,2021-01-03,2021-01-17,154.96102983558845,138.98072845298125,170.94133113095438,8.070859262114427
21073,3-step_ahead,2021-01-03,2021-01-24,258.45850672462313,0.0,1272.345118116888,321.2992722517394
21073,4-step_ahead,2021-01-03,2021-01-31,127.98187027073,73.04101243976301,182.92272809600553,27.747907994000638
21075,1-step_ahead,2021-01-03,2021-01-10,19.12952796327434,12.338981435654759,21.98137416356675,2.4349476585636336
21075,2-step_ahead,2021-01-03,2021-01-17,23.490171613794388,0.0,45.18110840893346,11.409370810336732
21075,3-step_ahead,2021-01-03,2021-01-24,20.085948206924233,0.0,29.518628871227584,7.454199209905956
21075,4-step_ahead,2021-01-03,2021-01-31,21.629622399913,0.0,24.812312567264613,6.265735496783993
21077,1-step_ahead,2021-01-03,2021-01-10,39.85491202474566,18.275531999645104,61.43429203308242,10.898676776120535
21077,2-step_ahead,2021-01-03,2021-01-17,19.576131923654962,1.1107807102401996,8.325041475261662,1.8217830214700663
21077,3-step_ahead,2021-01-03,2021-01-24,10.576295317507077,0.8422669871908265,20.31032364588243,4.9161759239120215
21077,4-step_ahead,2021-01-03,2021-01-31,22.101146813250256,3.3703544238660705,26.27924872336875,5.785074318056232
21079,1-step_ahead,2021-01-03,2021-01-10,101.8577565114834,0.0,289.26061734339305,73.04561044025077
21079,2-step_ahead,2021-01-03,2021-01-17,82.77979622591994,57.598633842842645,107.96095748862085,12.717758496408637
21079,3-step_ahead,2021-01-03,2021-01-24,83.23821122839334,1.9555219221062483,109.64683398728285,27.194775774034497
21079,4-step_ahead,2021-01-03,2021-01-31,81.71577954892874,17.7685701490598,145.66298889277587,32.296570389827295
21081,1-step_ahead,2021-01-03,2021-01-10,90.90895717497958,0.0,167.99383315075556,42.42268513907969
21081,2-step_ahead,2021-01-03,2021-01-17,57.68028741156263,33.1843346060426,77.67628510304031,11.235341034595383
21081,3-step_ahead,2021-01-03,2021-01-24,49.11174440793138,0.0,149.33377926418,37.71055031923738
21081,4-step_ahead,2021-01-03,2021-01-31,85.70185643955438,0.0,357.2824048169565,90.22282949923144
21083,1-step_ahead,2021-01-03,2021-01-10,304.3741357060352,57.38277019191555,93.40026477248102,9.095326914284211
21083,2-step_ahead,2021-01-03,2021-01-17,180.70141993974036,127.16326238839257,234.2395774174216,27.03947349217905
21083,3-step_ahead,2021-01-03,2021-01-24,187.45694806720886,135.96678188133944,238.94711424973642,26.005134436463884
21083,4-step_ahead,2021-01-03,2021-01-31,354.63324068847305,0.0,891.4224029872482,225.10666742102228
21085,1-step_ahead,2021-01-03,2021-01-10,92.65154956657369,14.195969340048551,171.10712979276911,39.62403041735368
21085,2-step_ahead,2021-01-03,2021-01-17,89.29729683304316,42.16632667695692,136.42826698415166,23.803520279594633
21085,3-step_ahead,2021-01-03,2021-01-24,91.49996859591631,0.812585879349444,182.1873491794081,45.80170790405521
21085,4-step_ahead,2021-01-03,2021-01-31,132.97811624202959,0.0,324.67215883516445,81.98791889776881
21087,1-step_ahead,2021-01-03,2021-01-10,44.88643398850992,0.0,97.98853437071354,24.744579386543823
21087,2-step_ahead,2021-01-03,2021-01-17,28.72042921821104,23.630116070198806,33.81074236465005,2.5708652258715254
21087,3-step_ahead,2021-01-03,2021-01-24,30.97148360600008,10.948587415166465,50.99437979389838,10.11257383301311
21087,4-step_ahead,2021-01-03,2021-01-31,45.88733306401525,11.083046789614771,80.41440855500815,17.507919637725603
21089,1-step_ahead,2021-01-03,2021-01-10,262.6043470893435,0.0,512.098604133348,129.31782932660303
21089,2-step_ahead,2021-01-03,2021-01-17,280.12055454736753,178.0630016796003,382.178107363454,51.54421860703376
21089,3-step_ahead,2021-01-03,2021-01-24,352.42964497881974,0.0,1265.2674774218622,319.511989247945
21089,4-step_ahead,2021-01-03,2021-01-31,248.40607360491256,0.0,519.1628781543702,131.10173690766925
21091,1-step_ahead,2021-01-03,2021-01-10,110.36842542844087,0.0,349.8785077986589,88.35315853501488
21091,2-step_ahead,2021-01-03,2021-01-17,52.68596871460182,7.930875664144333,45.39551431601798,9.46076733633173
21091,3-step_ahead,2021-01-03,2021-01-24,39.837388852077005,11.423363303791325,68.25141439740895,14.350517952933744
21091,4-step_ahead,2021-01-03,2021-01-31,123.64757314907992,0.0,280.2590569182093,70.77248912075993
21093,1-step_ahead,2021-01-03,2021-01-10,762.5333391467799,0.0,2743.8021531633904,692.8793316069167
21093,2-step_ahead,2021-01-03,2021-01-17,872.1690833225438,0.0,2534.709722642111,640.0782127884119
21093,3-step_ahead,2021-01-03,2021-01-24,381.4065955329865,39.44190781802482,723.3712832046666,172.70943822894995
21093,4-step_ahead,2021-01-03,2021-01-31,360.49505245923166,0.0,725.3669227070592,183.17346533006545
21095,1-step_ahead,2021-01-03,2021-01-10,296.75670021884486,0.0,405.2473688228906,102.3351941471946
21095,2-step_ahead,2021-01-03,2021-01-17,246.95754569657487,74.55272335614764,419.3623680281702,87.0731425939451
21095,3-step_ahead,2021-01-03,2021-01-24,142.2694832164533,101.88413398903828,182.65483236143737,20.396641003131084
21095,4-step_ahead,2021-01-03,2021-01-31,146.37233452402003,98.082041478805,194.66262752431663,24.389036880179706
21097,1-step_ahead,2021-01-03,2021-01-10,94.41992858250948,84.79098103166194,104.04887564998472,4.8631047015966615
21097,2-step_ahead,2021-01-03,2021-01-17,390.95069356401535,0.0,1683.7027055059937,425.17745088535196
21097,3-step_ahead,2021-01-03,2021-01-24,248.89097195201552,0.30082977658723864,1.4134231146314251,0.2809579136475218
21097,4-step_ahead,2021-01-03,2021-01-31,213.17300118719865,0.0,533.1648147998307,134.63757949490673
21099,1-step_ahead,2021-01-03,2021-01-10,135.47540339204392,0.0,1049.3928231445566,264.99818766276684
21099,2-step_ahead,2021-01-03,2021-01-17,91.83215682300151,70.67301072974352,112.99130265702613,10.686437355374395
21099,3-step_ahead,2021-01-03,2021-01-24,44.15381389298218,31.86327759984727,56.444350009091536,6.2073415174859266
21099,4-step_ahead,2021-01-03,2021-01-31,112.32775800307672,84.2930055112198,140.05655121920813,14.081703461613214
21101,1-step_ahead,2021-01-03,2021-01-10,403.04945551994973,0.0,1054.5054584085392,266.2892571738735
21101,2-step_ahead,2021-01-03,2021-01-17,469.18961953625984,0.0,2372.592356456381,599.1394839536315
21101,3-step_ahead,2021-01-03,2021-01-24,353.8454968184381,0.0,900.2202883663044,227.3283556480567
21101,4-step_ahead,2021-01-03,2021-01-31,515.1502774337748,0.0,1766.0515214573295,445.9726064286186
21103,1-step_ahead,2021-01-03,2021-01-10,65.98658846808522,46.49649161340179,64.07661334503693,4.439424679705845
21103,2-step_ahead,2021-01-03,2021-01-17,111.82199744924118,0.0,368.42882429541334,93.03758189278115
21103,3-step_ahead,2021-01-03,2021-01-24,61.76299509141301,29.254765003705696,72.18429109960805,10.840789418157158
21103,4-step_ahead,2021-01-03,2021-01-31,84.2461784060223,0.0,225.5406360200564,56.95470606567081
21105,1-step_ahead,2021-01-03,2021-01-10,1.4361496186769274,0.0,4.496839959946842,1.1355656464512227
21105,2-step_ahead,2021-01-03,2021-01-17,1.4896244572809092,0.0,3.3294278795409986,0.8407646160457067
21105,3-step_ahead,2021-01-03,2021-01-24,9.137585354715966,0.0,21.057226347166367,5.317481400799587
21105,4-step_ahead,2021-01-03,2021-01-31,4.1802344616730664,0.0,13.600064996805775,3.434359847678226
21107,1-step_ahead,2021-01-03,2021-01-10,375.4003165169337,0.0,960.0221032336913,242.42982404891194
21107,2-step_ahead,2021-01-03,2021-01-17,229.03161796695147,8.8153717157741,449.24786421700446,111.22032638919958
21107,3-step_ahead,2021-01-03,2021-01-24,282.0103445169083,0.0,871.6537153568471,220.1145745850624
21107,4-step_ahead,2021-01-03,2021-01-31,268.3523590841967,88.24863183262428,448.4426612976727,90.9580882487496
21109,1-step_ahead,2021-01-03,2021-01-10,86.0070800947089,0.0,261.3873001001664,66.00689396468849
21109,2-step_ahead,2021-01-03,2021-01-17,220.0977719226782,0.0,854.7148424759213,215.83708143331344
21109,3-step_ahead,2021-01-03,2021-01-24,81.3182062004262,7.188861390402449e-07,6.2912017979236645e-06,1.4071504189099546e-06
21109,4-step_ahead,2021-01-03,2021-01-31,175.8211235649947,0.0,660.2862827492756,166.73896029022112
21111,1-step_ahead,2021-01-03,2021-01-10,7443.51454395071,0.0,33116.07682741937,8362.64566348974
21111,2-step_ahead,2021-01-03,2021-01-17,3546.7741480625573,0.0,7115.134751305015,1796.7511998244988
21111,3-step_ahead,2021-01-03,2021-01-24,5215.306650632786,0.0,21878.059162677528,5524.762414817557
21111,4-step_ahead,2021-01-03,2021-01-31,4075.2890677099876,0.0,10462.961238352309,2642.1619288768456
21113,1-step_ahead,2021-01-03,2021-01-10,203.97146112658712,2.999614854231618e-06,3.310922161824725e-06,7.861295646290573e-08
21113,2-step_ahead,2021-01-03,2021-01-17,177.8091865643815,169.92092390710096,185.69744840263522,3.9839708322056215
21113,3-step_ahead,2021-01-03,2021-01-24,335.5757246535985,0.0,1240.8348584119371,313.34213596261037
21113,4-step_ahead,2021-01-03,2021-01-31,171.27318877418668,67.87792208653919,274.6684554503591,52.219831657530285
21115,1-step_ahead,2021-01-03,2021-01-10,212.0145911094418,0.0,581.4332768051758,146.82658505181206
21115,2-step_ahead,2021-01-03,2021-01-17,124.06209430384146,0.0,263.179194985118,66.45939267300959
21115,3-step_ahead,2021-01-03,2021-01-24,195.21815113871685,0.0,406.04380995216934,102.5363156444872
21115,4-step_ahead,2021-01-03,2021-01-31,112.7310301996498,15.599449204892268,43.822636200720154,7.12706742318886
21117,1-step_ahead,2021-01-03,2021-01-10,1065.7067109035283,151.16943991737753,880.6541767207359,184.21331737458544
21117,2-step_ahead,2021-01-03,2021-01-17,879.2615198777901,117.86252862677713,722.2149530356517,152.61424858809963
21117,3-step_ahead,2021-01-03,2021-01-24,867.051575841482,0.0,1739.2115424970052,439.19483396389023
21117,4-step_ahead,2021-01-03,2021-01-31,1055.021567008427,0.0,2684.630666708495,677.9370370475998
21119,1-step_ahead,2021-01-03,2021-01-10,79.60732347458924,0.0,318.4623767252927,80.41979210234665
21119,2-step_ahead,2021-01-03,2021-01-17,48.67410729763872,18.459128804315807,65.3354700935651,11.8374599215276
21119,3-step_ahead,2021-01-03,2021-01-24,52.565839179431144,0.0,116.20036754291776,29.343527157302464
21119,4-step_ahead,2021-01-03,2021-01-31,43.160368614735916,0.0,72.25787006905173,18.246936886124175
21121,1-step_ahead,2021-01-03,2021-01-10,220.39000702633552,73.84683245315327,112.92636348096336,9.868568441366184
21121,2-step_ahead,2021-01-03,2021-01-17,317.869395928348,0.0,650.9409720790251,164.37903335328917
21121,3-step_ahead,2021-01-03,2021-01-24,146.84275865114589,59.514985077263354,115.7206395552057,14.19334709038948
21121,4-step_ahead,2021-01-03,2021-01-31,132.8186597630991,97.26912731109027,168.36819051602643,17.954308890135394
21123,1-step_ahead,2021-01-03,2021-01-10,68.70414199228185,0.0,147.2198067994564,37.176718888751616
21123,2-step_ahead,2021-01-03,2021-01-17,53.241700398791025,41.62602967617035,64.85737104744163,5.8665003462806276
21123,3-step_ahead,2021-01-03,2021-01-24,63.34087313651713,0.0,156.20188499427937,39.44492045310085
