forecast_date,location,quantile,target,target_end_date,type,value
2022-12-05,01,,1 day ahead inc hosp,2022-12-06,point,78.44901647704911
2022-12-05,01,,2 day ahead inc hosp,2022-12-07,point,78.7026624650771
2022-12-05,01,,3 day ahead inc hosp,2022-12-08,point,77.27955088286069
2022-12-05,01,,4 day ahead inc hosp,2022-12-09,point,78.22224000968335
2022-12-05,01,,5 day ahead inc hosp,2022-12-10,point,72.5426414245091
2022-12-05,01,,6 day ahead inc hosp,2022-12-11,point,64.75317307640375
2022-12-05,01,,7 day ahead inc hosp,2022-12-12,point,67.98208200995946
2022-12-05,01,,8 day ahead inc hosp,2022-12-13,point,78.44901647704911
2022-12-05,01,,9 day ahead inc hosp,2022-12-14,point,78.7026624650771
2022-12-05,01,,10 day ahead inc hosp,2022-12-15,point,77.27955088286069
2022-12-05,01,,11 day ahead inc hosp,2022-12-16,point,78.22224000968335
2022-12-05,01,,12 day ahead inc hosp,2022-12-17,point,72.5426414245091
2022-12-05,01,,13 day ahead inc hosp,2022-12-18,point,64.75317307640375
2022-12-05,01,,14 day ahead inc hosp,2022-12-19,point,79.96978053738844
2022-12-05,01,,15 day ahead inc hosp,2022-12-20,point,92.28241391789831
2022-12-05,01,,16 day ahead inc hosp,2022-12-21,point,92.58078686260772
2022-12-05,01,,17 day ahead inc hosp,2022-12-22,point,90.90672926470437
2022-12-05,01,,18 day ahead inc hosp,2022-12-23,point,92.0156485616442
2022-12-05,01,,19 day ahead inc hosp,2022-12-24,point,85.33453143536514
2022-12-05,01,,20 day ahead inc hosp,2022-12-25,point,76.17149823774022
2022-12-05,01,,21 day ahead inc hosp,2022-12-26,point,85.25394958060484
2022-12-05,01,,22 day ahead inc hosp,2022-12-27,point,98.38016573841577
2022-12-05,01,,23 day ahead inc hosp,2022-12-28,point,98.69825429403684
2022-12-05,01,,24 day ahead inc hosp,2022-12-29,point,96.91357986967785
2022-12-05,01,,25 day ahead inc hosp,2022-12-30,point,98.09577330818635
2022-12-05,01,,26 day ahead inc hosp,2022-12-31,point,90.9731875164246
2022-12-05,01,,27 day ahead inc hosp,2023-01-01,point,81.2046879033677
2022-12-05,01,,28 day ahead inc hosp,2023-01-02,point,94.10391263801577
2022-12-05,01,,29 day ahead inc hosp,2023-01-03,point,108.59272288855414
2022-12-05,01,,30 day ahead inc hosp,2023-01-04,point,108.94383128642393
2022-12-05,01,,31 day ahead inc hosp,2023-01-05,point,106.97389503193527
2022-12-05,01,,32 day ahead inc hosp,2023-01-06,point,108.27880851225979
2022-12-05,01,,33 day ahead inc hosp,2023-01-07,point,100.41684792976494
2022-12-05,01,,34 day ahead inc hosp,2023-01-08,point,89.63430895399033
2022-12-05,02,,1 day ahead inc hosp,2022-12-06,point,6.43703416342341
2022-12-05,02,,2 day ahead inc hosp,2022-12-07,point,6.8008707899993075
2022-12-05,02,,3 day ahead inc hosp,2022-12-08,point,6.752040223529079
2022-12-05,02,,4 day ahead inc hosp,2022-12-09,point,6.490434788813647
2022-12-05,02,,5 day ahead inc hosp,2022-12-10,point,5.9007297326454475
2022-12-05,02,,6 day ahead inc hosp,2022-12-11,point,5.523078278618024
2022-12-05,02,,7 day ahead inc hosp,2022-12-12,point,6.114062485094755
2022-12-05,02,,8 day ahead inc hosp,2022-12-13,point,6.43703416342341
2022-12-05,02,,9 day ahead inc hosp,2022-12-14,point,6.8008707899993075
2022-12-05,02,,10 day ahead inc hosp,2022-12-15,point,6.752040223529079
2022-12-05,02,,11 day ahead inc hosp,2022-12-16,point,6.490434788813647
2022-12-05,02,,12 day ahead inc hosp,2022-12-17,point,5.9007297326454475
2022-12-05,02,,13 day ahead inc hosp,2022-12-18,point,5.523078278618024
2022-12-05,02,,14 day ahead inc hosp,2022-12-19,point,6.272743360567723
2022-12-05,02,,15 day ahead inc hosp,2022-12-20,point,6.604097260830666
2022-12-05,02,,16 day ahead inc hosp,2022-12-21,point,6.977376694799348
2022-12-05,02,,17 day ahead inc hosp,2022-12-22,point,6.927278807778139
2022-12-05,02,,18 day ahead inc hosp,2022-12-23,point,6.658883815463268
2022-12-05,02,,19 day ahead inc hosp,2022-12-24,point,6.053873892062891
2022-12-05,02,,20 day ahead inc hosp,2022-12-25,point,5.666421088524432
2022-12-05,02,,21 day ahead inc hosp,2022-12-26,point,6.541314411010075
2022-12-05,02,,22 day ahead inc hosp,2022-12-27,point,6.8868554156939
2022-12-05,02,,23 day ahead inc hosp,2022-12-28,point,7.276117019492725
2022-12-05,02,,24 day ahead inc hosp,2022-12-29,point,7.223874163138512
2022-12-05,02,,25 day ahead inc hosp,2022-12-30,point,6.943987687611908
2022-12-05,02,,26 day ahead inc hosp,2022-12-31,point,6.3130739225723005
2022-12-05,02,,27 day ahead inc hosp,2023-01-01,point,5.909032108379061
2022-12-05,02,,28 day ahead inc hosp,2023-01-02,point,6.386512064659921
2022-12-05,02,,29 day ahead inc hosp,2023-01-03,point,6.723875728380714
2022-12-05,02,,30 day ahead inc hosp,2023-01-04,point,7.103925328929753
2022-12-05,02,,31 day ahead inc hosp,2023-01-05,point,7.052918816868982
2022-12-05,02,,32 day ahead inc hosp,2023-01-06,point,6.779655946385772
2022-12-05,02,,33 day ahead inc hosp,2023-01-07,point,6.1636729620786035
2022-12-05,02,,34 day ahead inc hosp,2023-01-08,point,5.769192929651338
2022-12-05,04,,1 day ahead inc hosp,2022-12-06,point,197.74670856408702
2022-12-05,04,,2 day ahead inc hosp,2022-12-07,point,199.19785233199454
