forecast_date,location,quantile,target,target_end_date,type,value
2023-01-02,01,,1 day ahead inc hosp,2023-01-03,point,123.44918720371521
2023-01-02,01,,2 day ahead inc hosp,2023-01-04,point,124.30579283967371
2023-01-02,01,,3 day ahead inc hosp,2023-01-05,point,121.94069110218777
2023-01-02,01,,4 day ahead inc hosp,2023-01-06,point,123.29439268057165
2023-01-02,01,,5 day ahead inc hosp,2023-01-07,point,113.8148360802683
2023-01-02,01,,6 day ahead inc hosp,2023-01-08,point,101.58571302486284
2023-01-02,01,,7 day ahead inc hosp,2023-01-09,point,106.4729708932159
2023-01-02,01,,8 day ahead inc hosp,2023-01-10,point,123.44918720371521
2023-01-02,01,,9 day ahead inc hosp,2023-01-11,point,124.30579283967371
2023-01-02,01,,10 day ahead inc hosp,2023-01-12,point,121.94069110218777
2023-01-02,01,,11 day ahead inc hosp,2023-01-13,point,123.29439268057165
2023-01-02,01,,12 day ahead inc hosp,2023-01-14,point,113.8148360802683
2023-01-02,01,,13 day ahead inc hosp,2023-01-15,point,101.58571302486284
2023-01-02,01,,14 day ahead inc hosp,2023-01-16,point,117.67443769726502
2023-01-02,01,,15 day ahead inc hosp,2023-01-17,point,136.43663332124785
2023-01-02,01,,16 day ahead inc hosp,2023-01-18,point,137.3833579753464
2023-01-02,01,,17 day ahead inc hosp,2023-01-19,point,134.7694362004519
2023-01-02,01,,18 day ahead inc hosp,2023-01-20,point,136.26555367242503
2023-01-02,01,,19 day ahead inc hosp,2023-01-21,point,125.788702287496
2023-01-02,01,,20 day ahead inc hosp,2023-01-22,point,112.27301687923632
2023-01-02,01,,21 day ahead inc hosp,2023-01-23,point,125.33282546998166
2023-01-02,01,,22 day ahead inc hosp,2023-01-24,point,145.31608636835898
2023-01-02,01,,23 day ahead inc hosp,2023-01-25,point,146.32442495201568
2023-01-02,01,,24 day ahead inc hosp,2023-01-26,point,143.5403861410731
2023-01-02,01,,25 day ahead inc hosp,2023-01-27,point,145.13387265918846
2023-01-02,01,,26 day ahead inc hosp,2023-01-28,point,133.97517573402976
2023-01-02,01,,27 day ahead inc hosp,2023-01-29,point,119.57987397156415
2023-01-02,01,,28 day ahead inc hosp,2023-01-30,point,136.0628496677642
2023-01-02,01,,29 day ahead inc hosp,2023-01-31,point,157.75692233621163
2023-01-02,01,,30 day ahead inc hosp,2023-02-01,point,158.85158704681575
2023-01-02,01,,31 day ahead inc hosp,2023-02-02,point,155.82920043116223
2023-01-02,01,,32 day ahead inc hosp,2023-02-03,point,157.55910890285682
2023-01-02,01,,33 day ahead inc hosp,2023-02-04,point,145.44509091497025
2023-01-02,01,,34 day ahead inc hosp,2023-02-05,point,129.8173750928485
2023-01-02,02,,1 day ahead inc hosp,2023-01-03,point,5.3615251622630185
2023-01-02,02,,2 day ahead inc hosp,2023-01-04,point,5.6966994210630615
2023-01-02,02,,3 day ahead inc hosp,2023-01-05,point,5.68915763604468
2023-01-02,02,,4 day ahead inc hosp,2023-01-06,point,5.372430555557194
2023-01-02,02,,5 day ahead inc hosp,2023-01-07,point,4.921934245028342
2023-01-02,02,,6 day ahead inc hosp,2023-01-08,point,4.6207658630446735
2023-01-02,02,,7 day ahead inc hosp,2023-01-09,point,5.101907111174857
2023-01-02,02,,8 day ahead inc hosp,2023-01-10,point,5.3615251622630185
2023-01-02,02,,9 day ahead inc hosp,2023-01-11,point,5.6966994210630615
2023-01-02,02,,10 day ahead inc hosp,2023-01-12,point,5.68915763604468
