forecast_date,location,quantile,target,target_end_date,type,value
2022-11-28,01,,1 day ahead inc hosp,2022-11-29,point,39.61158218861753
2022-11-28,01,,2 day ahead inc hosp,2022-11-30,point,39.69262353878815
2022-11-28,01,,3 day ahead inc hosp,2022-12-01,point,39.059386271220475
2022-11-28,01,,4 day ahead inc hosp,2022-12-02,point,39.53293976924733
2022-11-28,01,,5 day ahead inc hosp,2022-12-03,point,36.501281080859314
2022-11-28,01,,6 day ahead inc hosp,2022-12-04,point,32.48392638787416
2022-11-28,01,,7 day ahead inc hosp,2022-12-05,point,34.36342465540413
2022-11-28,01,,8 day ahead inc hosp,2022-12-06,point,39.61158218861753
2022-11-28,01,,9 day ahead inc hosp,2022-12-07,point,39.69262353878815
2022-11-28,01,,10 day ahead inc hosp,2022-12-08,point,39.059386271220475
2022-11-28,01,,11 day ahead inc hosp,2022-12-09,point,39.53293976924733
2022-11-28,01,,12 day ahead inc hosp,2022-12-10,point,36.501281080859314
2022-11-28,01,,13 day ahead inc hosp,2022-12-11,point,32.48392638787416
2022-11-28,01,,14 day ahead inc hosp,2022-12-12,point,34.715465417593606
2022-11-28,01,,15 day ahead inc hosp,2022-12-13,point,40.01738841209645
2022-11-28,01,,16 day ahead inc hosp,2022-12-14,point,40.099260001364854
2022-11-28,01,,17 day ahead inc hosp,2022-12-15,point,39.45953544876793
2022-11-28,01,,18 day ahead inc hosp,2022-12-16,point,39.93794032980024
2022-11-28,01,,19 day ahead inc hosp,2022-12-17,point,36.87522340300725
2022-11-28,01,,20 day ahead inc hosp,2022-12-18,point,32.816712375277056
2022-11-28,01,,21 day ahead inc hosp,2022-12-19,point,36.787741051115326
2022-11-28,01,,22 day ahead inc hosp,2022-12-20,point,42.406152552978014
2022-11-28,01,,23 day ahead inc hosp,2022-12-21,point,42.492911315656826
2022-11-28,01,,24 day ahead inc hosp,2022-12-22,point,41.814999586636795
2022-11-28,01,,25 day ahead inc hosp,2022-12-23,point,42.321961964047034
2022-11-28,01,,26 day ahead inc hosp,2022-12-24,point,39.07642180318757
2022-11-28,01,,27 day ahead inc hosp,2022-12-25,point,34.7756454504797
2022-11-28,01,,28 day ahead inc hosp,2022-12-26,point,37.649899593154394
2022-11-28,01,,29 day ahead inc hosp,2022-12-27,point,43.39998434623116
2022-11-28,01,,30 day ahead inc hosp,2022-12-28,point,43.48877638973133
2022-11-28,01,,31 day ahead inc hosp,2022-12-29,point,42.79497710221426
2022-11-28,01,,32 day ahead inc hosp,2022-12-30,point,43.313820664271574
2022-11-28,01,,33 day ahead inc hosp,2022-12-31,point,39.9922179322059
2022-11-28,01,,34 day ahead inc hosp,2023-01-01,point,35.590648462988526
2022-11-28,02,,1 day ahead inc hosp,2022-11-29,point,5.917087545757886
2022-11-28,02,,2 day ahead inc hosp,2022-11-30,point,6.239478416551057
2022-11-28,02,,3 day ahead inc hosp,2022-12-01,point,6.248685691338602
2022-11-28,02,,4 day ahead inc hosp,2022-12-02,point,5.950135430304263
2022-11-28,02,,5 day ahead inc hosp,2022-12-03,point,5.455721091877616
2022-11-28,02,,6 day ahead inc hosp,2022-12-04,point,5.0822382673686395
2022-11-28,02,,7 day ahead inc hosp,2022-12-05,point,5.614105800347266
2022-11-28,02,,8 day ahead inc hosp,2022-12-06,point,5.917087545757886
2022-11-28,02,,9 day ahead inc hosp,2022-12-07,point,6.239478416551057
2022-11-28,02,,10 day ahead inc hosp,2022-12-08,point,6.248685691338602
2022-11-28,02,,11 day ahead inc hosp,2022-12-09,point,5.950135430304263
2022-11-28,02,,12 day ahead inc hosp,2022-12-10,point,5.455721091877616
2022-11-28,02,,13 day ahead inc hosp,2022-12-11,point,5.0822382673686395
2022-11-28,02,,14 day ahead inc hosp,2022-12-12,point,5.784992521323932
2022-11-28,02,,15 day ahead inc hosp,2022-12-13,point,6.097196671660694
2022-11-28,02,,16 day ahead inc hosp,2022-12-14,point,6.4294007381330855
2022-11-28,02,,17 day ahead inc hosp,2022-12-15,point,6.4388882714432745
