forecast_date,location,quantile,target,target_end_date,type,value
2023-05-15,01,,1 day ahead inc hosp,2023-05-16,point,25.92066313506079
2023-05-15,01,,2 day ahead inc hosp,2023-05-17,point,25.71479101849004
2023-05-15,01,,3 day ahead inc hosp,2023-05-18,point,25.11580420967405
2023-05-15,01,,4 day ahead inc hosp,2023-05-19,point,25.63232245919701
2023-05-15,01,,5 day ahead inc hosp,2023-05-20,point,23.30414093159921
2023-05-15,01,,6 day ahead inc hosp,2023-05-21,point,20.74203653872651
2023-05-15,01,,7 day ahead inc hosp,2023-05-22,point,22.283915844253578
2023-05-15,01,,8 day ahead inc hosp,2023-05-23,point,25.92066313506079
2023-05-15,01,,9 day ahead inc hosp,2023-05-24,point,25.71479101849004
2023-05-15,01,,10 day ahead inc hosp,2023-05-25,point,25.11580420967405
2023-05-15,01,,11 day ahead inc hosp,2023-05-26,point,25.63232245919701
2023-05-15,01,,12 day ahead inc hosp,2023-05-27,point,23.30414093159921
2023-05-15,01,,13 day ahead inc hosp,2023-05-28,point,20.74203653872651
2023-05-15,01,,14 day ahead inc hosp,2023-05-29,point,29.8173236117252
2023-05-15,01,,15 day ahead inc hosp,2023-05-30,point,34.68352718303454
2023-05-15,01,,16 day ahead inc hosp,2023-05-31,point,34.40805694856927
2023-05-15,01,,17 day ahead inc hosp,2023-06-01,point,33.60657377826611
2023-05-15,01,,18 day ahead inc hosp,2023-06-02,point,34.29770867147922
2023-05-15,01,,19 day ahead inc hosp,2023-06-03,point,31.182450898993693
2023-05-15,01,,20 day ahead inc hosp,2023-06-04,point,27.754189172318387
2023-05-15,01,,21 day ahead inc hosp,2023-06-05,point,28.588364560262534
2023-05-15,01,,22 day ahead inc hosp,2023-06-06,point,33.254001340162425
2023-05-15,01,,23 day ahead inc hosp,2023-06-07,point,32.9898849630206
2023-05-15,01,,24 day ahead inc hosp,2023-06-08,point,32.2214359445939
2023-05-15,01,,25 day ahead inc hosp,2023-06-09,point,32.884084831019265
2023-05-15,01,,26 day ahead inc hosp,2023-06-10,point,29.897226383938985
2023-05-15,01,,27 day ahead inc hosp,2023-06-11,point,26.61026484015883
2023-05-15,01,,28 day ahead inc hosp,2023-06-12,point,31.52033780195498
2023-05-15,01,,29 day ahead inc hosp,2023-06-13,point,36.66447422338866
2023-05-15,01,,30 day ahead inc hosp,2023-06-14,point,36.373270527248906
2023-05-15,01,,31 day ahead inc hosp,2023-06-15,point,35.52601070609572
2023-05-15,01,,32 day ahead inc hosp,2023-06-16,point,36.256619716631754
2023-05-15,01,,33 day ahead inc hosp,2023-06-17,point,32.96343423132225
2023-05-15,01,,34 day ahead inc hosp,2023-06-18,point,29.33936759457601
2023-05-15,02,,1 day ahead inc hosp,2023-05-16,point,4.516805060674431
2023-05-15,02,,2 day ahead inc hosp,2023-05-17,point,4.960263987979633
2023-05-15,02,,3 day ahead inc hosp,2023-05-18,point,4.852788402056657
2023-05-15,02,,4 day ahead inc hosp,2023-05-19,point,4.692749446084725
2023-05-15,02,,5 day ahead inc hosp,2023-05-20,point,4.243783012499725
2023-05-15,02,,6 day ahead inc hosp,2023-05-21,point,3.9904169534991496
2023-05-15,02,,7 day ahead inc hosp,2023-05-22,point,4.321144683891773
2023-05-15,02,,8 day ahead inc hosp,2023-05-23,point,4.516805060674431
2023-05-15,02,,9 day ahead inc hosp,2023-05-24,point,4.960263987979633
2023-05-15,02,,10 day ahead inc hosp,2023-05-25,point,4.852788402056657
2023-05-15,02,,11 day ahead inc hosp,2023-05-26,point,4.692749446084725
2023-05-15,02,,12 day ahead inc hosp,2023-05-27,point,4.243783012499725
2023-05-15,02,,13 day ahead inc hosp,2023-05-28,point,3.9904169534991496
2023-05-15,02,,14 day ahead inc hosp,2023-05-29,point,4.439029636587311
2023-05-15,02,,15 day ahead inc hosp,2023-05-30,point,4.640027815260146
2023-05-15,02,,16 day ahead inc hosp,2023-05-31,point,5.0955847255055335
2023-05-15,02,,17 day ahead inc hosp,2023-06-01,point,4.985177102983624
2023-05-15,02,,18 day ahead inc hosp,2023-06-02,point,4.8207721314916565
2023-05-15,02,,19 day ahead inc hosp,2023-06-03,point,4.359557464936732
2023-05-15,02,,20 day ahead inc hosp,2023-06-04,point,4.099279337939157
2023-05-15,02,,21 day ahead inc hosp,2023-06-05,point,4.954047078137403
2023-05-15,02,,22 day ahead inc hosp,2023-06-06,point,5.178365120882132
2023-05-15,02,,23 day ahead inc hosp,2023-06-07,point,5.686775869376595
2023-05-15,02,,24 day ahead inc hosp,2023-06-08,point,5.5635587240684
2023-05-15,02,,25 day ahead inc hosp,2023-06-09,point,5.3800794424844165
2023-05-15,02,,26 day ahead inc hosp,2023-06-10,point,4.865354523234467
2023-05-15,02,,27 day ahead inc hosp,2023-06-11,point,4.5748788562265945
2023-05-15,02,,28 day ahead inc hosp,2023-06-12,point,5.0043490967860285
2023-05-15,02,,29 day ahead inc hosp,2023-06-13,point,5.2309448026597885
